Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-03 04:23:40,4149,33,3530,586.0,915.134457933371,0.7953723788864787
Altai Krai,2020-10-03 04:23:40,14022,211,12641,1170.0,596.6605392156863,1.5047782056767935
Altai Republic,2020-10-03 04:23:40,3682,12,2735,935.0,1688.5028638512729,0.32590983161325365
Amur Oblast,2020-10-03 04:23:40,4362,52,3900,410.0,546.3262627375932,1.192113709307657
Arkhangelsk Oblast,2020-10-03 04:23:40,13736,260,10210,3266.0,1189.2352393188735,1.8928363424577752
Astrakhan Oblast,2020-10-03 04:23:40,7202,116,6419,667.0,707.8035289932129,1.6106637045265204
Bashkortostan Republic,2020-10-03 04:23:40,8873,41,8551,281.0,218.36968193039485,0.4620759607798941
Belgorod Oblast,2020-10-03 04:23:40,9000,58,8075,867.0,580.6916166196521,0.6444444444444445
Bryansk Oblast,2020-10-03 04:23:40,9534,38,7724,1772.0,787.2949391485588,0.3985735263268303
Buryatia Republic,2020-10-03 04:23:40,7042,71,5999,972.0,715.2789557455427,1.0082362965066742
Chechen Republic,2020-10-03 04:23:40,2441,40,1889,512.0,169.87002611725555,1.6386726751331422
Chelyabinsk Oblast,2020-10-03 04:23:40,15847,135,11776,3936.0,453.6741104300098,0.8518962579668076
Chukotka Autonomous Okrug,2020-10-03 04:23:40,196,2,182,12.0,397.1792169895437,1.020408163265306
Chuvashia Republic,2020-10-03 04:23:40,8650,97,7298,1255.0,702.6139676407685,1.1213872832369942
Dagestan Republic,2020-10-03 04:23:40,13599,638,11729,1232.0,443.8482514846347,4.691521435399662
Ingushetia Republic,2020-10-03 04:23:40,5779,83,4791,905.0,1184.1169732994838,1.4362346426717425
Irkutsk Oblast,2020-10-03 04:23:40,19266,297,16295,2674.0,801.3493081883956,1.5415758330738087
Ivanovo Oblast,2020-10-03 04:23:40,8822,136,7026,1660.0,869.4658038370031,1.5416005440943097
Jewish Autonomous Okrug,2020-10-03 04:23:40,965,14,693,258.0,595.6275383608822,1.4507772020725391
Kabardino-Balkarian Republic,2020-10-03 04:23:40,7765,94,6529,1142.0,896.8293933668117,1.2105602060528011
Kaliningrad Oblast,2020-10-03 04:23:40,4506,78,3371,1057.0,453.04690634114854,1.7310252996005326
Kalmykia Republic,2020-10-03 04:23:40,6578,75,3983,2520.0,2388.4130378740288,1.1401641836424443
Kaluga Oblast,2020-10-03 04:23:40,9311,74,7703,1534.0,920.0083789829813,0.7947588873375577
Kamchatka Krai,2020-10-03 04:23:40,4545,67,3325,1153.0,1440.310308438729,1.474147414741474
Karachay-Cherkess Republic,2020-10-03 04:23:40,7194,29,4876,2289.0,1542.7670730530447,0.4031137058659994
Karelia Republic,2020-10-03 04:23:40,4060,36,2942,1082.0,652.2255993728353,0.8866995073891626
Kemerovo Oblast,2020-10-03 04:23:40,10171,110,7442,2619.0,377.4198228713221,1.081506243240586
Khabarovsk Krai,2020-10-03 04:23:40,12238,106,9843,2289.0,921.3266260232988,0.8661546004249059
Khakassia Republic,2020-10-03 04:23:40,4466,48,3843,575.0,830.8636256239384,1.0747872816838333
