Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-18 04:34:45,2326,16,1882,428.0,513.0399491812535,0.6878761822871883
Altai Krai,2020-07-18 04:34:45,6983,55,4460,2468.0,297.13882080610017,0.7876270943720464
Altai Republic,2020-07-18 04:34:45,1197,1,706,490.0,548.9239348261741,0.0835421888053467
Amur Oblast,2020-07-18 04:34:45,2314,31,1373,910.0,289.8209472661142,1.3396715643906656
Arkhangelsk Oblast,2020-07-18 04:34:45,7608,129,5192,2287.0,658.6853305720728,1.6955835962145112
Astrakhan Oblast,2020-07-18 04:34:45,4086,39,2886,1161.0,401.5669563268908,0.9544787077826724
Bashkortostan Republic,2020-07-18 04:34:45,6194,20,4572,1602.0,152.43793642250264,0.32289312237649337
Belgorod Oblast,2020-07-18 04:34:45,5360,43,4891,426.0,345.83411834237063,0.8022388059701493
Bryansk Oblast,2020-07-18 04:34:45,6978,35,5314,1629.0,576.2265665385612,0.5015763829177414
Buryatia Republic,2020-07-18 04:34:45,3566,32,2753,781.0,362.2102749486802,0.89736399326977
Chechen Republic,2020-07-18 04:34:45,1895,29,1298,568.0,131.8736990955343,1.530343007915567
Chelyabinsk Oblast,2020-07-18 04:34:45,9420,88,5282,4050.0,269.6794421815292,0.9341825902335456
Chukotka Autonomous Okrug,2020-07-18 04:34:45,146,1,142,3.0,295.8579881656805,0.6849315068493149
Chuvashia Republic,2020-07-18 04:34:45,6110,48,3307,2755.0,496.2972650040573,0.7855973813420621
Dagestan Republic,2020-07-18 04:34:45,8691,422,7238,1031.0,283.659471553273,4.8555977447934655
Ingushetia Republic,2020-07-18 04:34:45,3393,71,2533,789.0,695.2256256108583,2.0925434718538165
Irkutsk Oblast,2020-07-18 04:34:45,11074,115,5912,5047.0,460.6115560509859,1.0384684847390284
Ivanovo Oblast,2020-07-18 04:34:45,5813,63,4153,1597.0,572.9091722630355,1.083777739549286
Jewish Autonomous Okrug,2020-07-18 04:34:45,499,7,406,86.0,307.9980742404977,1.4028056112224452
Kabardino-Balkarian Republic,2020-07-18 04:34:45,5751,63,5228,460.0,664.2196833551236,1.0954616588419406
Kaliningrad Oblast,2020-07-18 04:34:45,2676,43,1921,712.0,269.05315609607493,1.6068759342301944
