Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-06-15 04:22:22,14790,218,14275.0,297.0,3262.1929700734054,1.4739688979039889
Altai Krai,2021-06-15 04:22:22,52473,2364,47078.0,3031.0,2232.81760620915,4.505174089531759
Altai Republic,2021-06-15 04:22:22,17338,247,16820.0,271.0,7950.9132681839665,1.4246164494174645
Amur Oblast,2021-06-15 04:22:22,23084,296,22424.0,364.0,2891.195655441219,1.2822734361462484
Arkhangelsk Oblast,2021-06-15 04:22:22,64794,1008,62162.0,1624.0,5609.73413631531,1.5556996018149831
Astrakhan Oblast,2021-06-15 04:22:22,34843,807,33580.0,456.0,3424.3263483352557,2.316103665011624
Bashkortostan Republic,2021-06-15 04:22:22,39469,542,37353.0,1574.0,971.355006887271,1.3732296232486254
Belgorod Oblast,2021-06-15 04:22:22,39641,718,37455.0,1468.0,2557.6884860466253,1.811256022804672
Bryansk Oblast,2021-06-15 04:22:22,41458,378,40432.0,648.0,3423.502578898778,0.911766124752762
Buryatia Republic,2021-06-15 04:22:22,40114,959,38732.0,423.0,4074.5100867334136,2.3906865433514484
Chechen Republic,2021-06-15 04:22:22,12436,142,12172.0,122.0,865.425499710852,1.1418462528144098
Chelyabinsk Oblast,2021-06-15 04:22:22,63032,1716,59121.0,2195.0,1804.5047345632845,2.7224267038964336
Chukotka Autonomous Okrug,2021-06-15 04:22:22,777,8,743.0,26.0,1574.5318959228337,1.0296010296010296
Chuvashia Republic,2021-06-15 04:22:22,26432,1476,24199.0,757.0,2146.993340194312,5.584140435835352
Dagestan Republic,2021-06-15 04:22:22,34306,1506,31729.0,1071.0,1119.6895444835561,4.3899026409374455
Ingushetia Republic,2021-06-15 04:22:22,15930,190,15575.0,165.0,3264.056650745939,1.1927181418706845
Irkutsk Oblast,2021-06-15 04:22:22,71439,2548,68271.0,620.0,2971.4311859063014,3.5666792648273358
Ivanovo Oblast,2021-06-15 04:22:22,37095,1244,35083.0,768.0,3655.954884757837,3.3535516916026418
Jewish Autonomous Okrug,2021-06-15 04:22:22,4559,144,4336.0,79.0,2813.954349624107,3.158587409519632
Kabardino-Balkarian Republic,2021-06-15 04:22:22,24513,478,23778.0,257.0,2831.162771358745,1.9499857218618688
Kaliningrad Oblast,2021-06-15 04:22:22,34459,516,33302.0,641.0,3464.6123714180294,1.4974317304622886
Kalmykia Republic,2021-06-15 04:22:22,21067,391,20396.0,280.0,7649.239505760441,1.855983291403617
Kaluga Oblast,2021-06-15 04:22:22,36366,351,34767.0,1248.0,3593.279423273021,0.9651872628279162
Kamchatka Krai,2021-06-15 04:22:22,14838,238,14088.0,512.0,4702.161574612511,1.6039897560318102
Karachay-Cherkess Republic,2021-06-15 04:22:22,20619,160,20259.0,200.0,4421.784025476887,0.7759833163586983
Karelia Republic,2021-06-15 04:22:22,48114,584,46398.0,1132.0,7729.355292666157,1.2137839298333126
Kemerovo Oblast,2021-06-15 04:22:22,37862,752,36565.0,545.0,1404.9620817573493,1.986160266229993
Khabarovsk Krai,2021-06-15 04:22:22,53388,437,51167.0,1784.0,4019.266702903406,0.8185360005993856
Khakassia Republic,2021-06-15 04:22:22,23647,563,22514.0,570.0,4399.335457933111,2.3808516936609294
Khanty-Mansi Autonomous Okrug,2021-06-15 04:22:22,58358,801,56806.0,751.0,3808.664813609853,1.3725624593029233
Kirov Oblast,2021-06-15 04:22:22,44922,376,42428.0,2118.0,3500.675634605584,0.8370063665909799
Komi Republic,2021-06-15 04:22:22,44690,968,43562.0,160.0,5314.714588290978,2.166032669501007
Kostroma Oblast,2021-06-15 04:22:22,22020,498,19239.0,2283.0,3422.847585353569,2.261580381471389
Krasnodar Krai,2021-06-15 04:22:22,49806,3186,44497.0,2123.0,888.8500237355044,6.396819660281893
Krasnoyarsk Krai,2021-06-15 04:22:22,74925,3832,68786.0,2307.0,2604.730684579195,5.114447781114448
Kurgan Oblast,2021-06-15 04:22:22,21801,431,20838.0,532.0,2578.361443674257,1.9769735333241596
Kursk Oblast,2021-06-15 04:22:22,39316,869,37692.0,755.0,3525.349320368675,2.2102960626716857
Leningrad Oblast,2021-06-15 04:22:22,46560,1595,43566.0,1399.0,2566.9637934608577,3.4256872852233675
Lipetsk Oblast,2021-06-15 04:22:22,32448,817,29459.0,2172.0,2821.072143042825,2.517874753451677
Magadan Oblast,2021-06-15 04:22:22,8531,113,8322.0,96.0,5920.564087972184,1.3245809401008088
Mari El Republic,2021-06-15 04:22:22,13829,266,13324.0,239.0,2026.723022336601,1.9234941065876057
Mordovia Republic,2021-06-15 04:22:22,21365,302,19049.0,2014.0,2653.852651244137,1.4135267961619467
Moscow,2021-06-15 04:22:22,1241307,20979,1096553.0,123775.0,9925.320242293828,1.6900734467782748
Moscow Oblast,2021-06-15 04:22:22,282664,6277,233357.0,43030.0,3767.1530915713374,2.2206577420541698
Murmansk Oblast,2021-06-15 04:22:22,52110,1246,48645.0,2219.0,6915.2034948915625,2.3910957589714066
Nenets Autonomous Okrug,2021-06-15 04:22:22,1131,4,1106.0,21.0,2570.62981566925,0.3536693191865606
Nizhny Novgorod Oblast,2021-06-15 04:22:22,120430,3857,114159.0,2414.0,3723.005658548167,3.2026903595449636
North Ossetia - Alania Republic,2021-06-15 04:22:22,17120,222,16443.0,455.0,2439.5631016080883,1.2967289719626167
Novgorod Oblast,2021-06-15 04:22:22,31469,182,30645.0,642.0,5188.828576893397,0.578346944612158
Novosibirsk Oblast,2021-06-15 04:22:22,44561,1948,40232.0,2381.0,1597.827634267757,4.371535647763738
Omsk Oblast,2021-06-15 04:22:22,48475,1456,46070.0,949.0,2473.1120805721803,3.0036101083032483
