Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Khanty-Mansi Autonomous Okrug,2020-06-03 02:33:13,2736,18,870,1848,178.56175554399658,0.6578947368421053
Kirov Oblast,2020-06-03 02:33:13,1828,17,981,830,142.4521406005745,0.9299781181619255
Komi Republic,2020-06-03 02:33:13,1393,24,748,621,165.66116405212205,1.7229002153625268
Kostroma Oblast,2020-06-03 02:33:13,804,11,420,373,124.97590638620665,1.3681592039800996
Krasnodar Krai,2020-06-03 02:33:13,3987,36,2842,1109,71.15297443347099,0.9029345372460496
Krasnoyarsk Krai,2020-06-03 02:33:13,4530,40,1259,3231,157.48321656514852,0.8830022075055187
Kurgan Oblast,2020-06-03 02:33:13,252,0,134,118,29.80354496609847,0.0
Kursk Oblast,2020-06-03 02:33:13,3123,13,1452,1658,280.0301639920483,0.4162664105027217
Leningrad Oblast,2020-06-03 02:33:13,2928,15,1674,1239,161.42762000114675,0.5122950819672131
Lipetsk Oblast,2020-06-03 02:33:13,2261,6,742,1513,196.57433787659718,0.26536930561698363
Magadan Oblast,2020-06-03 02:33:13,248,3,199,46,172.11345607983844,1.2096774193548387
Mari El Republic,2020-06-03 02:33:13,1854,13,1445,396,271.7148371836039,0.7011866235167206
Mordovia Republic,2020-06-03 02:33:13,1970,13,898,1059,244.70347404404168,0.6598984771573604
Moscow,2020-06-03 02:33:13,185374,2624,88269,94481,1482.225037476608,1.4155167391327803
Moscow Oblast,2020-06-03 02:33:13,40455,495,8809,31151,539.1566606271704,1.2235817575083423
Murmansk Oblast,2020-06-03 02:33:13,3296,7,2192,1097,437.39226097030485,0.21237864077669905
Nenets Autonomous Okrug,2020-06-03 02:33:13,74,0,15,59,168.19328590585718,0.0
Nizhny Novgorod Oblast,2020-06-03 02:33:13,10503,111,3980,6412,324.6925884890094,1.0568409025992571
North Ossetia - Alania Republic,2020-06-03 02:33:13,3055,56,2070,929,435.33091561990125,1.833060556464812
Novgorod Oblast,2020-06-03 02:33:13,1430,8,391,1031,235.7883906370573,0.5594405594405595
Novosibirsk Oblast,2020-06-03 02:33:13,3020,34,1214,1772,108.28840141578121,1.1258278145695364
Omsk Oblast,2020-06-03 02:33:13,1437,18,386,1033,73.31329674640997,1.2526096033402925
Orel Oblast,2020-06-03 02:33:13,2372,26,1231,1115,317.43185318910616,1.0961214165261384
Orenburg Oblast,2020-06-03 02:33:13,2032,7,1196,829,102.74457456060514,0.34448818897637795
Penza Oblast,2020-06-03 02:33:13,2502,20,1966,516,187.88650213456188,0.7993605115907274
Perm Krai,2020-06-03 02:33:13,1839,22,1147,670,70.1072996223584,1.1963023382272977
Primorsky Krai,2020-06-03 02:33:13,2103,19,1160,924,109.92991771722136,0.903471231573942
Pskov Oblast,2020-06-03 02:33:13,910,10,359,541,142.95903202596512,1.0989010989010992
Rostov Oblast,2020-06-03 02:33:13,5195,40,1834,3321,123.09108123963972,0.7699711260827719
Ryazan Oblast,2020-06-03 02:33:13,3653,9,1075,2569,325.7320276707262,0.2463728442376129
Saint Petersburg,2020-06-03 02:33:13,16689,223,6008,10458,311.831141446972,1.3362094792977408
Sakha (Yakutiya) Republic,2020-06-03 02:33:13,2116,8,943,1165,219.426959650742,0.3780718336483932
Sakhalin Oblast,2020-06-03 02:33:13,133,0,54,79,27.13283460599248,0.0
Samara Oblast,2020-06-03 02:33:13,2724,22,1072,1630,85.29788815705834,0.8076358296622613
Saratov Oblast,2020-06-03 02:33:13,3269,34,1206,2029,132.72701435270713,1.0400734169470789
Smolensk Oblast,2020-06-03 02:33:13,2409,41,821,1547,253.75310212904012,1.7019510170195102
Stavropol Krai,2020-06-03 02:33:13,2653,47,1174,1432,94.7271978102414,1.7715793441387109
Sverdlovsk Oblast,2020-06-03 02:33:13,6024,31,2510,3483,139.27499320271448,0.5146082337317397
Tambov Oblast,2020-06-03 02:33:13,3110,8,1221,1881,300.90406675232595,0.2572347266881029
Tatarstan Republic,2020-06-03 02:33:13,3297,10,2814,473,84.66254643985903,0.3033060357901122
Tomsk Oblast,2020-06-03 02:33:13,739,11,340,388,68.53507437771265,1.4884979702300405
Tula Oblast,2020-06-03 02:33:13,4074,39,1921,2114,273.0828398202238,0.9572901325478644
Tver Oblast,2020-06-03 02:33:13,1695,28,1147,520,132.02240408513927,1.6519174041297937
Tyumen Oblast,2020-06-03 02:33:13,1702,8,869,825,46.09468096630918,0.4700352526439483
Tyva Republic,2020-06-03 02:33:13,1161,2,174,985,360.87056527063737,0.17226528854435832
Udmurt Republic,2020-06-03 02:33:13,717,12,425,280,47.38791469382253,1.6736401673640169
Ulyanovsk Oblast,2020-06-03 02:33:13,2672,10,743,1919,214.33991808236362,0.374251497005988
Vladimir Oblast,2020-06-03 02:33:13,2797,24,839,1934,202.9256995930604,0.8580622095101895
Volgograd Oblast,2020-06-03 02:33:13,3334,20,1097,2217,132.23463040143164,0.5998800239952009
Vologda Oblast,2020-06-03 02:33:13,979,7,380,592,83.19955400279937,0.7150153217568948
Voronezh Oblast,2020-06-03 02:33:13,2234,16,1499,719,95.7250249382115,0.7162041181736795
Yamalo-Nenets Autonomous Okrug,2020-06-03 02:33:13,2466,10,1163,1293,457.8987534978377,0.4055150040551501
Yaroslavl Oblast,2020-06-03 02:33:13,3284,14,826,2444,259.46444768204384,0.42630937880633374
Zabaykalsky Krai,2020-06-03 02:33:13,1165,21,576,568,108.59372524016456,1.8025751072961371
