Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-01-07 05:22:03,11497,95,9454,1948.0,2535.8642715979668,0.8263025136992259
Altai Krai,2021-01-07 05:22:03,34162,934,31552,1676.0,1453.6526416122006,2.7340319653416074
Altai Republic,2021-01-07 05:22:03,14066,108,13218,740.0,6450.429463045083,0.767808900895777
Amur Oblast,2021-01-07 05:22:03,16660,105,14872,1683.0,2086.6106229271663,0.6302521008403361
Arkhangelsk Oblast,2021-01-07 05:22:03,44998,448,36320,8230.0,3895.8362914145814,0.9955998044357528
Astrakhan Oblast,2021-01-07 05:22:03,20045,409,13134,6502.0,1969.997464408352,2.0404090795709653
Bashkortostan Republic,2021-01-07 05:22:03,20077,150,15294,4633.0,494.10662730942596,0.7471235742391792
Belgorod Oblast,2021-01-07 05:22:03,22951,274,20575,2102.0,1480.8281436708485,1.193847762624722
Bryansk Oblast,2021-01-07 05:22:03,24341,218,21972,2151.0,2010.0216188184463,0.8956082330224724
Buryatia Republic,2021-01-07 05:22:03,26675,606,24055,2014.0,2709.466933330353,2.2717900656044985
Chechen Republic,2021-01-07 05:22:03,9304,95,5412,3797.0,647.4685469049348,1.0210662080825452
Chelyabinsk Oblast,2021-01-07 05:22:03,36508,565,23400,12543.0,1045.1652946033194,1.547606004163471
Chukotka Autonomous Okrug,2021-01-07 05:22:03,546,4,487,55.0,1106.4278187565858,0.7326007326007326
Chuvashia Republic,2021-01-07 05:22:03,16997,591,15321,1085.0,1380.6161396520395,3.4770841913278816
Dagestan Republic,2021-01-07 05:22:03,24413,1141,21075,2197.0,796.7988354654303,4.6737394011387385
Ingushetia Republic,2021-01-07 05:22:03,12544,143,10573,1828.0,2570.2653249816103,1.1399872448979589
Irkutsk Oblast,2021-01-07 05:22:03,42112,1293,36897,3922.0,1751.6050070813724,3.0703837386018233
Ivanovo Oblast,2021-01-07 05:22:03,22372,555,17033,4784.0,2204.9069330584257,2.480779545860897
Jewish Autonomous Okrug,2021-01-07 05:22:03,3842,74,3096,672.0,2371.4000024689226,1.9260801665799063
Kabardino-Balkarian Republic,2021-01-07 05:22:03,16424,271,14645,1508.0,1896.9125507606589,1.65002435460302
Kaliningrad Oblast,2021-01-07 05:22:03,19077,189,17244,1644.0,1918.0594390302026,0.9907218116055984
Kalmykia Republic,2021-01-07 05:22:03,15350,202,12821,2327.0,5573.447876461894,1.3159609120521172
Kaluga Oblast,2021-01-07 05:22:03,22057,186,20358,1513.0,2179.4248539606506,0.8432697102960511
Kamchatka Krai,2021-01-07 05:22:03,10551,82,9241,1228.0,3343.6114552996764,0.7771775187186049
Karachay-Cherkess Republic,2021-01-07 05:22:03,15645,42,14076,1527.0,3355.1002026570586,0.2684563758389262
Karelia Republic,2021-01-07 05:22:03,29526,174,23480,5872.0,4743.254445094171,0.5893111156269051
Kemerovo Oblast,2021-01-07 05:22:03,26554,479,23667,2408.0,985.3510939460316,1.8038713564811328
Khabarovsk Krai,2021-01-07 05:22:03,37070,204,32819,4047.0,2790.7810121493458,0.5503102239007284
Khakassia Republic,2021-01-07 05:22:03,18156,291,15216,2649.0,3377.7787700018416,1.6027759418374092
Khanty-Mansi Autonomous Okrug,2021-01-07 05:22:03,42617,567,38920,3130.0,2781.347345036003,1.3304549827533614
Kirov Oblast,2021-01-07 05:22:03,27029,237,20657,6135.0,2106.3123130705294,0.876835990972659
Komi Republic,2021-01-07 05:22:03,31833,594,29780,1459.0,3785.708424458866,1.8659881255301105
Kostroma Oblast,2021-01-07 05:22:03,15449,243,11592,3614.0,2401.4338031847096,1.5729173409282151
Krasnodar Krai,2021-01-07 05:22:03,28850,1021,19387,8442.0,514.8641365451813,3.5389948006932412
Krasnoyarsk Krai,2021-01-07 05:22:03,48433,1805,43400,3228.0,1683.7493659823044,3.7267978444449033
Kurgan Oblast,2021-01-07 05:22:03,12632,195,11076,1361.0,1493.9618254434756,1.5436985433818873
Kursk Oblast,2021-01-07 05:22:03,21841,315,19489,2037.0,1958.4178071566848,1.4422416556018498
Leningrad Oblast,2021-01-07 05:22:03,25146,279,22477,2390.0,1386.3589250508319,1.1095204008589836
Lipetsk Oblast,2021-01-07 05:22:03,17027,278,12668,4081.0,1480.3499562250424,1.6327010042873085
Magadan Oblast,2021-01-07 05:22:03,7221,65,6695,461.0,5011.416396582715,0.9001523334718183
Mari El Republic,2021-01-07 05:22:03,9486,125,8359,1002.0,1390.2302834539735,1.317731393632722
Mordovia Republic,2021-01-07 05:22:03,14010,98,11601,2311.0,1740.2516098259002,0.6995003568879372
Moscow,2021-01-07 05:22:03,838554,11652,666282,160620.0,6704.962584160452,1.3895348421210798
Moscow Oblast,2021-01-07 05:22:03,163479,3006,120752,39721.0,2178.736663519199,1.8387682821646816
Murmansk Oblast,2021-01-07 05:22:03,37600,673,33842,3085.0,4989.668996505905,1.7898936170212767
Nenets Autonomous Okrug,2021-01-07 05:22:03,808,0,705,103.0,1836.488851512603,0.0
Nizhny Novgorod Oblast,2021-01-07 05:22:03,72654,1742,64931,5981.0,2246.0454464515365,2.3976656481405016
North Ossetia - Alania Republic,2021-01-07 05:22:03,12518,101,11105,1312.0,1783.7880202061945,0.8068381530595942
Novgorod Oblast,2021-01-07 05:22:03,19520,99,14234,5187.0,3218.5939756890625,0.507172131147541
Novosibirsk Oblast,2021-01-07 05:22:03,28770,1015,25107,2648.0,1031.608380374843,3.5279805352798053
Omsk Oblast,2021-01-07 05:22:03,31646,916,28646,2084.0,1614.5251140131454,2.8945206345193704
Orel Oblast,2021-01-07 05:22:03,22409,282,19992,2135.0,2998.8745354615007,1.258422955062698
Orenburg Oblast,2021-01-07 05:22:03,29819,367,26216,3236.0,1507.7462937119512,1.2307589121030216
Penza Oblast,2021-01-07 05:22:03,27249,333,21875,5041.0,2046.2507180913974,1.2220631949796323
Perm Krai,2021-01-07 05:22:03,32503,1194,25685,5624.0,1239.0960084967455,3.673507060886688
Primorsky Krai,2021-01-07 05:22:03,30686,400,22074,8212.0,1604.0463409751092,1.3035260379326077
