Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-22 05:24:21,13694,144,11974,1576.0,3020.451016374929,1.0515554257338982
Altai Krai,2021-02-22 05:24:21,42555,1436,38048,3071.0,1810.7894199346408,3.3744565855951123
Altai Republic,2021-02-22 05:24:21,16090,146,15669,275.0,7378.60159678625,0.9073958980733374
Amur Oblast,2021-02-22 05:24:21,20692,163,19104,1425.0,2591.6054627616404,0.7877440556736903
Arkhangelsk Oblast,2021-02-22 05:24:21,55650,613,49743,5294.0,4818.065016605658,1.101527403414196
Astrakhan Oblast,2021-02-22 05:24:21,27518,545,18665,8308.0,2704.434533578899,1.9805218402500184
Bashkortostan Republic,2021-02-22 05:24:21,27593,252,21936,5405.0,679.0797513248491,0.9132751060051464
Belgorod Oblast,2021-02-22 05:24:21,30724,470,27909,2345.0,1982.3521365580207,1.5297487306340318
Bryansk Oblast,2021-02-22 05:24:21,32177,250,31235,692.0,2657.099775223744,0.7769524815862262
Buryatia Republic,2021-02-22 05:24:21,32915,702,30719,1494.0,3343.284127856368,2.1327662160109373
Chechen Republic,2021-02-22 05:24:21,11218,111,10578,529.0,780.664462508551,0.9894811909431273
Chelyabinsk Oblast,2021-02-22 05:24:21,49322,957,43072,5293.0,1412.0094954646906,1.940310611897328
Chukotka Autonomous Okrug,2021-02-22 05:24:21,680,4,636,40.0,1377.9687120045392,0.5882352941176471
Chuvashia Republic,2021-02-22 05:24:21,21015,991,19252,772.0,1706.9864196497974,4.715679276707113
Dagestan Republic,2021-02-22 05:24:21,29465,1325,27091,1049.0,961.6875307004016,4.4968606821652815
Ingushetia Republic,2021-02-22 05:24:21,14618,171,12854,1593.0,2995.227879510617,1.169790669038172
Irkutsk Oblast,2021-02-22 05:24:21,54005,1728,50419,1858.0,2246.2820195533222,3.199703731136006
Ivanovo Oblast,2021-02-22 05:24:21,29887,890,27740,1257.0,2945.559337936581,2.97788336065848
Jewish Autonomous Okrug,2021-02-22 05:24:21,4297,118,4093,86.0,2652.2399298826026,2.7461019315801716
Kabardino-Balkarian Republic,2021-02-22 05:24:21,20481,361,19149,971.0,2365.481365813996,1.7626092475953323
Kaliningrad Oblast,2021-02-22 05:24:21,27440,233,24763,2444.0,2758.900823346897,0.8491253644314869
Kalmykia Republic,2021-02-22 05:24:21,18706,289,17645,772.0,6791.981496879233,1.5449588367368758
Kaluga Oblast,2021-02-22 05:24:21,28990,247,26677,2066.0,2864.4659979289677,0.852017937219731
Kamchatka Krai,2021-02-22 05:24:21,13261,118,11802,1341.0,4202.410341079425,0.8898273131739688
Karachay-Cherkess Republic,2021-02-22 05:24:21,18759,61,17035,1663.0,4022.9034644706785,0.3251772482541713
Karelia Republic,2021-02-22 05:24:21,39864,287,35594,3983.0,6404.020023004608,0.7199478225968292
Kemerovo Oblast,2021-02-22 05:24:21,31172,552,30222,398.0,1156.713274854474,1.7708199666367253
Khabarovsk Krai,2021-02-22 05:24:21,48326,278,45069,2979.0,3638.178667200682,0.5752596945743492
Khakassia Republic,2021-02-22 05:24:21,21181,443,19853,885.0,3940.555856323475,2.0914970964543693
Khanty-Mansi Autonomous Okrug,2021-02-22 05:24:21,50611,727,48290,1594.0,3303.066158566233,1.43644662227579
Kirov Oblast,2021-02-22 05:24:21,35585,287,30399,4899.0,2773.063141833393,0.8065196009554587
Komi Republic,2021-02-22 05:24:21,38870,742,37654,474.0,4622.576774376154,1.9089271932081295
Kostroma Oblast,2021-02-22 05:24:21,18128,342,15201,2585.0,2817.864715135764,1.886584289496911
Krasnodar Krai,2021-02-22 05:24:21,37340,1824,31249,4267.0,666.3787472650631,4.884841992501339
Krasnoyarsk Krai,2021-02-22 05:24:21,61395,2707,56665,2023.0,2134.3669053018307,4.4091538398892425
Kurgan Oblast,2021-02-22 05:24:21,17114,293,15190,1631.0,2024.0391609119413,1.7120486151688676
Kursk Oblast,2021-02-22 05:24:21,29735,433,26433,2869.0,2666.249416043406,1.4561964015469986
Leningrad Oblast,2021-02-22 05:24:21,34903,583,31469,2851.0,1924.2855945696808,1.670343523479357
Lipetsk Oblast,2021-02-22 05:24:21,23861,418,20186,3257.0,2074.5069774761105,1.7518125811994467
Magadan Oblast,2021-02-22 05:24:21,8105,94,7778,233.0,5624.917586802784,1.159777914867366
Mari El Republic,2021-02-22 05:24:21,11536,165,10236,1135.0,1690.6700980313128,1.4303051317614424
Mordovia Republic,2021-02-22 05:24:21,17453,154,15385,1914.0,2167.9237220764767,0.8823697931587693
