Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-04-12 04:21:00,14220,168,13638.0,414.0,3136.469508752117,1.181434599156118
Altai Krai,2021-04-12 04:21:00,48124,1934,43142.0,3048.0,2047.7600762527234,4.018784805918045
Altai Republic,2021-04-12 04:21:00,16736,206,16408.0,122.0,7674.846260025773,1.2308795411089866
Amur Oblast,2021-04-12 04:21:00,22066,262,21029.0,775.0,2763.6944781219,1.1873470497598115
Arkhangelsk Oblast,2021-04-12 04:21:00,60578,844,56350.0,3384.0,5244.721340088725,1.3932450724685528
Astrakhan Oblast,2021-04-12 04:21:00,31491,693,29939.0,859.0,3094.895991603064,2.2006287510717346
Bashkortostan Republic,2021-04-12 04:21:00,33499,396,29529.0,3574.0,824.4298405258986,1.1821248395474488
Belgorod Oblast,2021-04-12 04:21:00,35213,588,33243.0,1382.0,2271.988210669757,1.6698378439780763
Bryansk Oblast,2021-04-12 04:21:00,36620,294,35774.0,552.0,3023.9920989742213,0.8028399781540142
Buryatia Republic,2021-04-12 04:21:00,36509,804,35016.0,689.0,3708.3384543189454,2.2021967186173272
Chechen Republic,2021-04-12 04:21:00,11786,117,11488.0,181.0,820.1917770659459,0.9927032071949772
Chelyabinsk Oblast,2021-04-12 04:21:00,56752,1306,52257.0,3189.0,1624.718439775599,2.301240484916831
Chukotka Autonomous Okrug,2021-04-12 04:21:00,738,6,698.0,34.0,1495.5013374402206,0.8130081300813008
Chuvashia Republic,2021-04-12 04:21:00,23263,1284,21199.0,780.0,1889.584824188116,5.5194944762068525
Dagestan Republic,2021-04-12 04:21:00,31520,1419,29175.0,926.0,1028.7592386789977,4.501903553299492
Ingushetia Republic,2021-04-12 04:21:00,15223,182,13486.0,1555.0,3119.1923662464174,1.1955593509820666
Irkutsk Oblast,2021-04-12 04:21:00,63383,2099,60462.0,822.0,2636.350212857111,3.311613524131076
Ivanovo Oblast,2021-04-12 04:21:00,33253,1084,31763.0,406.0,3277.3006546125453,3.2598562535711064
Jewish Autonomous Okrug,2021-04-12 04:21:00,4455,125,4263.0,67.0,2749.762366215265,2.8058361391694726
Kabardino-Balkarian Republic,2021-04-12 04:21:00,23221,431,22245.0,545.0,2681.941447955021,1.8560785495887344
Kaliningrad Oblast,2021-04-12 04:21:00,30780,351,28556.0,1873.0,3094.7145533023863,1.1403508771929824
Kalmykia Republic,2021-04-12 04:21:00,20186,325,19347.0,514.0,7329.356275847546,1.6100267512137123
