Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-08-01 04:36:27,2747,20,2112,615.0,605.8988565782045,0.7280669821623591
Altai Krai,2020-08-01 04:36:27,9109,66,7193,1850.0,387.6038262527233,0.7245581293226478
Altai Republic,2020-08-01 04:36:27,1551,5,1127,419.0,711.2623416168723,0.3223726627981947
Amur Oblast,2020-08-01 04:36:27,2752,47,1986,719.0,344.67901766479963,1.7078488372093024
Arkhangelsk Oblast,2020-08-01 04:36:27,8710,182,7622,906.0,754.0942730392682,2.08955223880597
Astrakhan Oblast,2020-08-01 04:36:27,4569,47,3627,895.0,449.0355906650916,1.0286714817246665
Bashkortostan Republic,2020-08-01 04:36:27,6745,22,5173,1550.0,165.99836634965774,0.3261675315048184
Belgorod Oblast,2020-08-01 04:36:27,5952,47,5547,358.0,384.0307224577966,0.7896505376344086
Bryansk Oblast,2020-08-01 04:36:27,7370,35,5919,1416.0,608.5969898809396,0.474898236092266
Buryatia Republic,2020-08-01 04:36:27,4081,40,3315,726.0,414.5205081507468,0.9801519235481501
Chechen Republic,2020-08-01 04:36:27,2060,32,1363,665.0,143.35610561308744,1.5533980582524272
Chelyabinsk Oblast,2020-08-01 04:36:27,11197,93,6686,4418.0,320.5520927926308,0.8305796195409485
Chukotka Autonomous Okrug,2020-08-01 04:36:27,152,1,148,3.0,308.01653562454413,0.6578947368421053
Chuvashia Republic,2020-08-01 04:36:27,6734,54,3725,2955.0,546.9829431321314,0.8019008019008019
Dagestan Republic,2020-08-01 04:36:27,9266,445,8229,592.0,302.4264944669921,4.802503777250163
Ingushetia Republic,2020-08-01 04:36:27,3688,73,2965,650.0,755.6711191431903,1.9793926247288505
Irkutsk Oblast,2020-08-01 04:36:27,13422,174,8599,4649.0,558.2741832505267,1.2963790791238263
Ivanovo Oblast,2020-08-01 04:36:27,6426,94,5052,1280.0,633.3243318359308,1.4628073451602863
Jewish Autonomous Okrug,2020-08-01 04:36:27,534,8,470,56.0,329.60114558001163,1.49812734082397
Kabardino-Balkarian Republic,2020-08-01 04:36:27,5977,70,5520,387.0,690.3218653127411,1.1711560983771123
Kaliningrad Oblast,2020-08-01 04:36:27,2875,45,2361,469.0,289.06121964731517,1.5652173913043481
Kalmykia Republic,2020-08-01 04:36:27,2621,38,1945,638.0,951.6616862675328,1.449828309805418
Kaluga Oblast,2020-08-01 04:36:27,7204,56,5944,1204.0,711.8183183539253,0.7773459189339256
Kamchatka Krai,2020-08-01 04:36:27,3362,42,2987,333.0,1065.4176582994514,1.2492563950029745
Karachay-Cherkess Republic,2020-08-01 04:36:27,4442,23,3170,1249.0,952.595404295472,0.5177847816298965
Karelia Republic,2020-08-01 04:36:27,2275,12,1390,873.0,365.4712410278818,0.5274725274725275
Kemerovo Oblast,2020-08-01 04:36:27,3555,18,2438,1099.0,131.91696689681942,0.5063291139240507
Khabarovsk Krai,2020-08-01 04:36:27,7540,59,4721,2760.0,567.6419970759663,0.7824933687002652
Khakassia Republic,2020-08-01 04:36:27,2836,32,2491,313.0,527.6151460522815,1.1283497884344147
Khanty-Mansi Autonomous Okrug,2020-08-01 04:36:27,16333,128,12790,3415.0,1065.9536379020822,0.7836894630502663
Kirov Oblast,2020-08-01 04:36:27,4789,69,4469,251.0,373.19655434143937,1.4408018375443723
Komi Republic,2020-08-01 04:36:27,5303,57,4023,1223.0,630.6540940189542,1.0748632849330568
Kostroma Oblast,2020-08-01 04:36:27,2206,26,1677,503.0,342.9065292138953,1.1786038077969174
Krasnodar Krai,2020-08-01 04:36:27,8266,113,7131,1022.0,147.51705208604744,1.367045729494314
