Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-06-26 04:33:43,1682,12,1119,551,370.99449463579896,0.7134363852556479
Altai Krai,2020-06-26 04:33:43,3600,29,2594,977,153.1862745098039,0.8055555555555556
Altai Republic,2020-06-26 04:33:43,511,0,215,296,234.33594878544272,0.0
Amur Oblast,2020-06-26 04:33:43,1528,9,609,910,191.37701271504864,0.5890052356020943
Arkhangelsk Oblast,2020-06-26 04:33:43,4992,37,2295,2660,432.19731469713287,0.7411858974358975
Astrakhan Oblast,2020-06-26 04:33:43,3307,29,2220,1058,325.0078131603103,0.8769277290595706
Bashkortostan Republic,2020-06-26 04:33:43,5121,18,2643,2460,126.03078340646368,0.351493848857645
Belgorod Oblast,2020-06-26 04:33:43,4189,42,3116,1031,270.2796868910803,1.0026259250417762
Bryansk Oblast,2020-06-26 04:33:43,5870,34,4272,1564,484.7305740300021,0.5792163543441227
Buryatia Republic,2020-06-26 04:33:43,2731,17,1826,888,277.39659587348444,0.622482607103625
Chechen Republic,2020-06-26 04:33:43,1654,21,1176,457,115.1024265456537,1.2696493349455864
Chelyabinsk Oblast,2020-06-26 04:33:43,6442,70,3500,2872,184.4240941118271,1.0866190624029803
Chukotka Autonomous Okrug,2020-06-26 04:33:43,135,1,122,12,273.5673178244306,0.7407407407407407
Chuvashia Republic,2020-06-26 04:33:43,4802,25,2767,2010,390.05228585097916,0.5206164098292378
Dagestan Republic,2020-06-26 04:33:43,7488,364,5468,1656,244.39559578770093,4.861111111111111
Ingushetia Republic,2020-06-26 04:33:43,2916,67,2374,475,597.488336068748,2.297668038408779
Irkutsk Oblast,2020-06-26 04:33:43,6128,44,2117,3967,254.88781068091401,0.7180156657963447
Ivanovo Oblast,2020-06-26 04:33:43,4330,39,2643,1648,426.74982210544374,0.9006928406466512
Jewish Autonomous Okrug,2020-06-26 04:33:43,408,5,332,71,251.8300887577617,1.2254901960784317
Kabardino-Balkarian Republic,2020-06-26 04:33:43,4726,48,2945,1733,545.8358935030976,1.0156580617858657
Kaliningrad Oblast,2020-06-26 04:33:43,2373,37,1356,980,238.5886171210709,1.5592077538980194
Kalmykia Republic,2020-06-26 04:33:43,1392,21,1014,357,505.42276508371066,1.5086206896551724
Kaluga Oblast,2020-06-26 04:33:43,5788,43,3392,2353,571.9051119700887,0.7429163787145819
Kamchatka Krai,2020-06-26 04:33:43,1969,28,710,1231,623.9760170111897,1.4220416455053326
Karachay-Cherkess Republic,2020-06-26 04:33:43,3149,12,1123,2014,675.3090788218012,0.3810733566211496
Karelia Republic,2020-06-26 04:33:43,1109,2,440,667,178.15718958238284,0.18034265103697025
Kemerovo Oblast,2020-06-26 04:33:43,1454,9,651,794,53.95422499802403,0.6189821182943603
Khabarovsk Krai,2020-06-26 04:33:43,3824,27,2040,1757,287.8863391005961,0.7060669456066946
Khakassia Republic,2020-06-26 04:33:43,1696,15,1257,424,315.52725236412886,0.8844339622641509
Khanty-Mansi Autonomous Okrug,2020-06-26 04:33:43,7542,38,3687,3817,492.21957613772753,0.5038451339167329
Kirov Oblast,2020-06-26 04:33:43,3026,33,2300,693,235.80972508607127,1.0905485789821547
Komi Republic,2020-06-26 04:33:43,3050,29,1343,1678,362.71827017873085,0.9508196721311476
Kostroma Oblast,2020-06-26 04:33:43,1442,15,815,612,224.1483296130721,1.0402219140083218
Krasnodar Krai,2020-06-26 04:33:43,5683,70,4403,1210,101.42020408964524,1.2317437972901637
Krasnoyarsk Krai,2020-06-26 04:33:43,8182,99,3308,4775,284.443196012372,1.2099731117086288
Kurgan Oblast,2020-06-26 04:33:43,660,1,345,314,78.05690348263884,0.15151515151515152
Kursk Oblast,2020-06-26 04:33:43,4747,30,2742,1975,425.6494359494888,0.6319780914261639
Leningrad Oblast,2020-06-26 04:33:43,4170,27,4105,38,229.9020407803217,0.6474820143884892
Lipetsk Oblast,2020-06-26 04:33:43,3583,13,2186,1384,311.51077072616005,0.3628244487859336
Magadan Oblast,2020-06-26 04:33:43,642,4,326,312,445.5517693679689,0.6230529595015576
Mari El Republic,2020-06-26 04:33:43,2819,21,2811,-13,413.14138404562,0.7449450159631075
Mordovia Republic,2020-06-26 04:33:43,3192,24,2029,1139,396.49415692821367,0.7518796992481203
