Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-11-01 04:36:19,5770,51,4580,1139.0,1272.6743365330321,0.8838821490467937
Altai Krai,2020-11-01 04:36:19,19217,335,17958,924.0,817.7168436819172,1.7432481656866317
Altai Republic,2020-11-01 04:36:19,7449,20,5110,2319.0,3415.985288655113,0.2684924150892737
Amur Oblast,2020-11-01 04:36:19,6602,63,5655,884.0,826.878951534523,0.9542562859739472
Arkhangelsk Oblast,2020-11-01 04:36:19,20580,287,11966,8327.0,1781.7749872730358,1.3945578231292517
Astrakhan Oblast,2020-11-01 04:36:19,9570,170,7331,2069.0,940.527599620251,1.7763845350052248
Bashkortostan Republic,2020-11-01 04:36:19,10768,53,9755,960.0,265.00673222433136,0.4921991084695394
Belgorod Oblast,2020-11-01 04:36:19,11575,61,10198,1316.0,746.8339402636083,0.5269978401727862
Bryansk Oblast,2020-11-01 04:36:19,12786,64,9404,3318.0,1055.8373287133913,0.5005474737994682
Buryatia Republic,2020-11-01 04:36:19,11331,133,9247,1951.0,1150.9267037138236,1.1737710705145177
Chechen Republic,2020-11-01 04:36:19,2643,47,2102,494.0,183.9272753084418,1.7782822550132424
Chelyabinsk Oblast,2020-11-01 04:36:19,18995,163,14678,4154.0,543.796284950971,0.8581205580415899
Chukotka Autonomous Okrug,2020-11-01 04:36:19,241,2,216,23.0,488.3683229310205,0.8298755186721992
Chuvashia Republic,2020-11-01 04:36:19,9898,145,8497,1256.0,803.9853238969164,1.4649424126086077
Dagestan Republic,2020-11-01 04:36:19,16046,779,14386,881.0,523.7141733452788,4.854792471644024
Ingushetia Republic,2020-11-01 04:36:19,7344,96,5881,1367.0,1504.785438987958,1.30718954248366
Irkutsk Oblast,2020-11-01 04:36:19,24311,424,20479,3408.0,1011.1908559829798,1.744066471967422
Ivanovo Oblast,2020-11-01 04:36:19,11481,174,8357,2950.0,1131.5276460952884,1.5155474261823882
Jewish Autonomous Okrug,2020-11-01 04:36:19,1956,27,912,1017.0,1207.303072573975,1.3803680981595092
Kabardino-Balkarian Republic,2020-11-01 04:36:19,10096,140,7404,2552.0,1166.0514559473704,1.386687797147385
Kaliningrad Oblast,2020-11-01 04:36:19,6841,98,4553,2190.0,687.8148882112289,1.432539102470399
Kalmykia Republic,2020-11-01 04:36:19,9095,103,6011,2981.0,3302.313253187032,1.1324903793293015
Kaluga Oblast,2020-11-01 04:36:19,11941,82,9158,2701.0,1179.875421913412,0.6867096558077213
Kamchatka Krai,2020-11-01 04:36:19,5778,70,3708,2000.0,1831.0479564706216,1.2114918656974731
Karachay-Cherkess Republic,2020-11-01 04:36:19,9610,33,5623,3954.0,2060.8828985320765,0.3433922996878252
Karelia Republic,2020-11-01 04:36:19,6475,47,4574,1854.0,1040.1873783101253,0.7258687258687259
Kemerovo Oblast,2020-11-01 04:36:19,15239,227,10924,4088.0,565.4803540198681,1.4895990550561058
Khabarovsk Krai,2020-11-01 04:36:19,16294,134,11373,4787.0,1226.6788727262324,0.8223886093040383
Khakassia Republic,2020-11-01 04:36:19,6961,65,5220,1676.0,1295.0384455817814,0.9337738830627784
Khanty-Mansi Autonomous Okrug,2020-11-01 04:36:19,28271,244,24104,3923.0,1845.0728768217573,0.8630752361076722
Kirov Oblast,2020-11-01 04:36:19,11920,168,7197,4555.0,928.9001728440088,1.4093959731543624
Komi Republic,2020-11-01 04:36:19,13393,221,10002,3170.0,1592.7494401651618,1.6501157320988575
Kostroma Oblast,2020-11-01 04:36:19,7341,137,4810,2394.0,1141.1046377874914,1.8662307587522136
Krasnodar Krai,2020-11-01 04:36:19,17393,421,11684,5288.0,310.3997201708956,2.420513999885012
Krasnoyarsk Krai,2020-11-01 04:36:19,26445,669,19352,6424.0,919.3473867693933,2.5297787861599548
Kurgan Oblast,2020-11-01 04:36:19,5853,87,4570,1196.0,692.2228122483107,1.486417221937468
Kursk Oblast,2020-11-01 04:36:19,10898,99,8152,2647.0,977.1913951922328,0.9084235639566892
Leningrad Oblast,2020-11-01 04:36:19,11451,116,6616,4719.0,631.3209278118617,1.0130119640206094
Lipetsk Oblast,2020-11-01 04:36:19,8107,70,6685,1352.0,704.8333291311693,0.8634513383495744
Magadan Oblast,2020-11-01 04:36:19,4333,38,3172,1123.0,3007.1274402981453,0.8769905377336719
Mari El Republic,2020-11-01 04:36:19,6120,64,5037,1019.0,896.9227635186925,1.0457516339869282
Mordovia Republic,2020-11-01 04:36:19,8254,51,6904,1299.0,1025.2702917561014,0.6178822389144657
Moscow,2020-11-01 04:36:19,424148,6768,311450,105930.0,3391.429138906364,1.5956694361402153
Moscow Oblast,2020-11-01 04:36:19,86821,1608,64649,20564.0,1157.091099550403,1.8520864767740524
Murmansk Oblast,2020-11-01 04:36:19,19852,297,16008,3547.0,2634.439066984979,1.4960709248438444
Nenets Autonomous Okrug,2020-11-01 04:36:19,468,0,161,307.0,1063.7088892424483,0.0
Nizhny Novgorod Oblast,2020-11-01 04:36:19,41566,783,35270,5513.0,1284.9825890825634,1.8837511427609104
North Ossetia - Alania Republic,2020-11-01 04:36:19,7215,70,5375,1770.0,1028.1219496555116,0.9702009702009702
Novgorod Oblast,2020-11-01 04:36:19,7361,87,4949,2325.0,1213.7331073282373,1.1819046325227551
Novosibirsk Oblast,2020-11-01 04:36:19,17306,586,14391,2329.0,620.5427400336124,3.3861088639778107
Omsk Oblast,2020-11-01 04:36:19,15783,412,12532,2839.0,805.2218250164151,2.6104035988088454
Orel Oblast,2020-11-01 04:36:19,11973,157,8990,2826.0,1602.2814410763776,1.3112837217071744
Orenburg Oblast,2020-11-01 04:36:19,17567,122,15055,2390.0,888.2450498553891,0.694483975636136
Penza Oblast,2020-11-01 04:36:19,15258,183,11147,3928.0,1145.7922660148465,1.1993708218639405
Perm Krai,2020-11-01 04:36:19,13541,402,8983,4156.0,516.2169353922541,2.9687615390296136
Primorsky Krai,2020-11-01 04:36:19,15369,154,12316,2899.0,803.3822659990371,1.0020170473030126
Pskov Oblast,2020-11-01 04:36:19,7799,70,4668,3061.0,1225.2060338137385,0.8975509680728299
Rostov Oblast,2020-11-01 04:36:19,30618,833,24410,5375.0,725.4673196141079,2.7206218564243256
Ryazan Oblast,2020-11-01 04:36:19,10723,63,7701,2959.0,956.1523494971796,0.5875221486524294
Saint Petersburg,2020-11-01 04:36:19,61376,3843,38530,19003.0,1146.8001760111065,6.261405109489052
Sakha (Yakutiya) Republic,2020-11-01 04:36:19,13661,134,8590,4937.0,1416.6312361950784,0.9808945172388552
Sakhalin Oblast,2020-11-01 04:36:19,7807,2,5528,2277.0,1592.6769907442356,0.025618035096708083
Samara Oblast,2020-11-01 04:36:19,15968,278,13467,2223.0,500.0134647914492,1.7409819639278556
Saratov Oblast,2020-11-01 04:36:19,20513,154,13750,6609.0,832.8630301061736,0.7507434309949788
Smolensk Oblast,2020-11-01 04:36:19,8804,236,6351,2217.0,927.3733130527478,2.680599727396638
Stavropol Krai,2020-11-01 04:36:19,21277,425,16400,4452.0,759.7099840966852,1.997462048221084
Sverdlovsk Oblast,2020-11-01 04:36:19,36212,772,28303,7137.0,837.2221204941395,2.1318899812216943
Tambov Oblast,2020-11-01 04:36:19,9845,50,7808,1987.0,952.5403656516556,0.5078720162519045
Tatarstan Republic,2020-11-01 04:36:19,8417,109,7486,822.0,216.13729250357704,1.2949982178923607
Tomsk Oblast,2020-11-01 04:36:19,12371,123,8241,4007.0,1147.2901287235227,0.9942607711583542
Tula Oblast,2020-11-01 04:36:19,12366,425,10748,1193.0,828.9009320610918,3.4368429564936114
Tver Oblast,2020-11-01 04:36:19,9574,324,5561,3689.0,745.7123874401907,3.384165448088573
Tyumen Oblast,2020-11-01 04:36:19,13398,75,8782,4541.0,362.8534286642834,0.5597850425436632
Tyva Republic,2020-11-01 04:36:19,9427,118,8361,948.0,2930.16952524229,1.251723772143842
Udmurt Republic,2020-11-01 04:36:19,8870,170,7325,1375.0,586.2354300337597,1.9165727170236757
Ulyanovsk Oblast,2020-11-01 04:36:19,20797,261,16511,4025.0,1668.2736812720498,1.2549887002933116
Vladimir Oblast,2020-11-01 04:36:19,9607,264,6915,2428.0,696.9993550198536,2.7479962527323827
Volgograd Oblast,2020-11-01 04:36:19,20324,207,17620,2497.0,806.0997685299031,1.0185002952174769
Vologda Oblast,2020-11-01 04:36:19,7015,70,5311,1634.0,596.1643220936032,0.9978617248752673
Voronezh Oblast,2020-11-01 04:36:19,25071,329,22333,2409.0,1074.271307173635,1.3122731442702724
Yamalo-Nenets Autonomous Okrug,2020-11-01 04:36:19,20557,145,14546,5866.0,3817.1227395194846,0.7053558398599017
Yaroslavl Oblast,2020-11-01 04:36:19,11414,59,10354,1001.0,901.8048738863727,0.5169090590502892
Zabaykalsky Krai,2020-11-01 04:36:19,11556,141,8019,3396.0,1077.1751835839843,1.2201453790238836
