Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-08-09 04:34:54,2955,21,2288,646.0,651.7768915866743,0.7106598984771574
Altai Krai,2020-08-09 04:34:54,9907,89,8100,1718.0,421.5601171023965,0.8983546986978904
Altai Republic,2020-08-09 04:34:54,1693,7,1368,318.0,776.3811375611632,0.4134672179562906
Amur Oblast,2020-08-09 04:34:54,2929,47,2321,561.0,366.8476899492,1.6046432229429841
Arkhangelsk Oblast,2020-08-09 04:34:54,9235,219,8491,525.0,799.5477165921519,2.3714131023281
Astrakhan Oblast,2020-08-09 04:34:54,4865,52,3956,857.0,478.1260994934713,1.0688591983556013
Bashkortostan Republic,2020-08-09 04:34:54,7024,25,5406,1593.0,172.86471834544048,0.3559225512528474
Belgorod Oblast,2020-08-09 04:34:54,6314,51,5600,663.0,407.38742970405366,0.8077288565093443
Bryansk Oblast,2020-08-09 04:34:54,7590,35,6241,1314.0,626.7640642057437,0.46113306982872204
Buryatia Republic,2020-08-09 04:34:54,4345,42,3639,664.0,441.33585099607836,0.9666283084004604
Chechen Republic,2020-08-09 04:34:54,2140,34,1418,688.0,148.92333301553742,1.588785046728972
Chelyabinsk Oblast,2020-08-09 04:34:54,11999,95,7586,4318.0,343.5120622862175,0.7917326443870323
Chukotka Autonomous Okrug,2020-08-09 04:34:54,160,1,149,10.0,324.22793223636216,0.625
Chuvashia Republic,2020-08-09 04:34:54,7010,62,4245,2703.0,569.4016084580101,0.8844507845934381
Dagestan Republic,2020-08-09 04:34:54,9613,453,8644,516.0,313.75198481666246,4.712368667429524
Ingushetia Republic,2020-08-09 04:34:54,3847,74,3225,548.0,788.2502156572267,1.9235768131011175
Irkutsk Oblast,2020-08-09 04:34:54,14500,206,10285,4009.0,603.1124763174369,1.4206896551724135
Ivanovo Oblast,2020-08-09 04:34:54,6623,107,5350,1166.0,652.7399703936151,1.6155820625094368
Jewish Autonomous Okrug,2020-08-09 04:34:54,554,8,495,51.0,341.9457577740195,1.444043321299639
Kabardino-Balkarian Republic,2020-08-09 04:34:54,6098,74,5674,350.0,704.2969273342974,1.2135126270908494
Kaliningrad Oblast,2020-08-09 04:34:54,2987,45,2403,539.0,300.3220393344453,1.5065282892534315
Kalmykia Republic,2020-08-09 04:34:54,2952,42,2153,757.0,1071.8448294016625,1.4227642276422765
Kaluga Oblast,2020-08-09 04:34:54,7416,56,6155,1205.0,732.7657758068724,0.7551240560949298
Kamchatka Krai,2020-08-09 04:34:54,3501,42,3047,412.0,1109.466752440922,1.199657240788346
Karachay-Cherkess Republic,2020-08-09 04:34:54,4527,24,3400,1103.0,970.8238170296263,0.5301524188204109
Karelia Republic,2020-08-09 04:34:54,2536,13,1592,931.0,407.4000295589927,0.5126182965299685
