Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-08-16 04:27:42,3095,23,2538,534.0,682.6563382269903,0.7431340872374798
Altai Krai,2020-08-16 04:27:42,10534,96,8890,1548.0,448.240059912854,0.9113347256502752
Altai Republic,2020-08-16 04:27:42,1799,7,1542,250.0,824.9909429843669,0.3891050583657588
Amur Oblast,2020-08-16 04:27:42,3042,47,2590,405.0,381.0005711251165,1.545036160420776
Arkhangelsk Oblast,2020-08-16 04:27:42,9697,241,8614,842.0,839.5467469186896,2.485304733422708
Astrakhan Oblast,2020-08-16 04:27:42,5115,57,4263,795.0,502.69578600392714,1.1143695014662756
Bashkortostan Republic,2020-08-16 04:27:42,7264,26,6055,1183.0,178.77125769665142,0.3579295154185022
Belgorod Oblast,2020-08-16 04:27:42,6665,51,5828,786.0,430.03440275222016,0.7651912978244562
Bryansk Oblast,2020-08-16 04:27:42,7805,35,6347,1423.0,644.5182504777115,0.4484304932735426
Buryatia Republic,2020-08-16 04:27:42,4566,42,3973,551.0,463.7835433022079,0.9198423127463864
Chechen Republic,2020-08-16 04:27:42,2183,37,1462,684.0,151.9157177443543,1.6949152542372878
Chelyabinsk Oblast,2020-08-16 04:27:42,12589,99,8134,4356.0,360.40281291117515,0.7864008261180395
Chukotka Autonomous Okrug,2020-08-16 04:27:42,162,1,153,8.0,328.2807813893167,0.6172839506172839
Chuvashia Republic,2020-08-16 04:27:42,7247,68,5114,2065.0,588.6524189008843,0.9383193045398096
Dagestan Republic,2020-08-16 04:27:42,9974,469,8957,548.0,325.5344113764061,4.702225787046321
Ingushetia Republic,2020-08-16 04:27:42,4004,75,3488,441.0,820.4195122151121,1.873126873126873
Irkutsk Oblast,2020-08-16 04:27:42,15324,225,11198,3901.0,637.3859025578207,1.4682850430696943
Ivanovo Oblast,2020-08-16 04:27:42,6845,111,5565,1169.0,674.6195224738481,1.6216216216216215
Jewish Autonomous Okrug,2020-08-16 04:27:42,576,8,511,57.0,355.5248311874282,1.3888888888888888
Kabardino-Balkarian Republic,2020-08-16 04:27:42,6207,75,5816,316.0,716.8860327917322,1.208313194780087
Kaliningrad Oblast,2020-08-16 04:27:42,3098,53,2455,590.0,311.48231598865465,1.71078114912847
Kalmykia Republic,2020-08-16 04:27:42,3289,42,2325,922.0,1194.2065189370144,1.2769838856795381
Kaluga Oblast,2020-08-16 04:27:42,7598,58,6370,1170.0,750.7489704127045,0.7633587786259542
Kamchatka Krai,2020-08-16 04:27:42,3601,42,3082,477.0,1141.1567482261526,1.16634268258817
Karachay-Cherkess Republic,2020-08-16 04:27:42,4618,25,3705,888.0,990.338941250898,0.5413598960589
Karelia Republic,2020-08-16 04:27:42,2674,14,1788,872.0,429.569274069695,0.5235602094240838
Kemerovo Oblast,2020-08-16 04:27:42,4926,19,3489,1418.0,182.79127396166882,0.3857084855866829
Khabarovsk Krai,2020-08-16 04:27:42,8950,79,6708,2163.0,673.7925562108618,0.88268156424581
Khakassia Republic,2020-08-16 04:27:42,3126,37,2834,255.0,581.5673295343554,1.1836212412028149
Khanty-Mansi Autonomous Okrug,2020-08-16 04:27:42,18428,148,16078,2202.0,1202.6812979403398,0.8031256783156067
Kirov Oblast,2020-08-16 04:27:42,5579,85,4622,872.0,434.75956915240977,1.5235705323534685
Komi Republic,2020-08-16 04:27:42,6052,76,4898,1078.0,719.7281872530098,1.255783212161269
Kostroma Oblast,2020-08-16 04:27:42,2852,33,1981,838.0,443.3224937978375,1.1570827489481066
Krasnodar Krai,2020-08-16 04:27:42,9817,141,8398,1278.0,175.19657637657002,1.4362839971478047
Krasnoyarsk Krai,2020-08-16 04:27:42,15051,387,12485,2179.0,523.2405943757285,2.5712577237392864
Kurgan Oblast,2020-08-16 04:27:42,2601,14,2241,346.0,307.61516054294486,0.5382545174932718
Kursk Oblast,2020-08-16 04:27:42,6628,51,5510,1067.0,594.3131370282729,0.7694628847314424
Leningrad Oblast,2020-08-16 04:27:42,6345,66,4731,1548.0,349.8149757196981,1.0401891252955082
Lipetsk Oblast,2020-08-16 04:27:42,4800,23,4205,572.0,417.3183643554474,0.4791666666666667
Magadan Oblast,2020-08-16 04:27:42,1637,15,1224,398.0,1136.0876113011916,0.916310323762981
Mari El Republic,2020-08-16 04:27:42,3995,36,3533,426.0,585.4912484080354,0.9011264080100124
Mordovia Republic,2020-08-16 04:27:42,4952,38,3827,1087.0,615.1124890690834,0.7673667205169629
Moscow,2020-08-16 04:27:42,251686,4645,196098,50943.0,2012.4466795901126,1.8455535866118893
Moscow Oblast,2020-08-16 04:27:42,65781,1141,49381,15259.0,876.6843231421553,1.7345434091911038
Murmansk Oblast,2020-08-16 04:27:42,11787,112,8710,2965.0,1564.1816080269973,0.9501993721897004
Nenets Autonomous Okrug,2020-08-16 04:27:42,297,0,104,193.0,675.0460258653999,0.0
Nizhny Novgorod Oblast,2020-08-16 04:27:42,25635,429,22577,2629.0,792.4873375145917,1.6734932709186658
North Ossetia - Alania Republic,2020-08-16 04:27:42,4669,67,4268,334.0,665.3224369981402,1.4349967873206253
Novgorod Oblast,2020-08-16 04:27:42,4010,72,2883,1055.0,661.1968157025175,1.7955112219451372
Novosibirsk Oblast,2020-08-16 04:27:42,10574,309,9179,1086.0,379.1528333014803,2.922262152449404
Omsk Oblast,2020-08-16 04:27:42,8388,116,6164,2108.0,427.94149833603814,1.3829279923700524
Orel Oblast,2020-08-16 04:27:42,6355,98,4887,1370.0,850.4550704117917,1.5420928402832417
Orenburg Oblast,2020-08-16 04:27:42,8483,65,6902,1516.0,428.92826082559714,0.7662383590710834
Penza Oblast,2020-08-16 04:27:42,7257,95,6839,323.0,544.9609696205098,1.3090808874190436
Perm Krai,2020-08-16 04:27:42,6915,184,4900,1831.0,263.6171706843982,2.660882140274765
Primorsky Krai,2020-08-16 04:27:42,8257,96,6575,1586.0,431.617370704278,1.1626498728351702
Pskov Oblast,2020-08-16 04:27:42,4109,59,2971,1079.0,645.5150138403195,1.4358724750547578
Rostov Oblast,2020-08-16 04:27:42,14867,284,12301,2282.0,352.260847890226,1.9102710701553776
