Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2020-11-27 05:26:53,7690,63,6244,1383.0,1696.1638904573688,0.8192457737321196
Altai Krai,2020-11-27 05:26:53,25225,511,22567,2147.0,1073.3677151416125,2.0257680872150643
Altai Republic,2020-11-27 05:26:53,10766,22,8597,2147.0,4937.105331945355,0.20434701839123165
Amur Oblast,2020-11-27 05:26:53,10758,98,7929,2731.0,1347.404386641684,0.910949990704592
Arkhangelsk Oblast,2020-11-27 05:26:53,29749,330,18761,10658.0,2575.6085566756824,1.1092809842347642
Astrakhan Oblast,2020-11-27 05:26:53,13102,243,9211,3648.0,1287.6481306399714,1.8546786750114488
Bashkortostan Republic,2020-11-27 05:26:53,13715,79,11692,1944.0,337.5341133410758,0.5760116660590594
Belgorod Oblast,2020-11-27 05:26:53,15536,85,13866,1585.0,1002.4027728669906,0.5471163748712667
Bryansk Oblast,2020-11-27 05:26:53,16721,118,13735,2868.0,1380.7802262956839,0.7056994198911548
Buryatia Republic,2020-11-27 05:26:53,17832,397,15670,1765.0,1811.254521280108,2.2263346792283536
Chechen Republic,2020-11-27 05:26:53,3951,62,2461,1428.0,274.95144333849925,1.569222981523665
Chelyabinsk Oblast,2020-11-27 05:26:53,24188,254,22022,1912.0,692.4635188414893,1.0501074913180088
Chukotka Autonomous Okrug,2020-11-27 05:26:53,368,3,321,44.0,745.724244143633,0.8152173913043478
Chuvashia Republic,2020-11-27 05:26:53,12069,259,10973,837.0,980.329245717507,2.145993868588947
Dagestan Republic,2020-11-27 05:26:53,18546,918,16746,882.0,605.3099251440573,4.949854416046587
Ingushetia Republic,2020-11-27 05:26:53,9161,108,7867,1186.0,1877.0886991515088,1.1789105992795543
Irkutsk Oblast,2020-11-27 05:26:53,30986,736,27525,2725.0,1288.8305649084205,2.375266249273865
Ivanovo Oblast,2020-11-27 05:26:53,15190,234,10879,4077.0,1497.0738563006216,1.5404871626069785
Jewish Autonomous Okrug,2020-11-27 05:26:53,2840,48,1808,984.0,1752.9349315491254,1.6901408450704225
Kabardino-Balkarian Republic,2020-11-27 05:26:53,12343,203,9526,2614.0,1425.5718225790806,1.6446568905452483
Kaliningrad Oblast,2020-11-27 05:26:53,10712,108,7226,3378.0,1077.016968647666,1.0082150858849888
Kalmykia Republic,2020-11-27 05:26:53,11283,135,8980,2168.0,4096.756507499646,1.1964902951342729
