Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-01 04:23:42,4080,33,3491,556.0,899.9153020892153,0.8088235294117647
Altai Krai,2020-10-01 04:23:42,13823,206,12497,1120.0,588.1927423747278,1.4902698401215366
Altai Republic,2020-10-01 04:23:42,3532,12,2595,925.0,1619.7154033467389,0.3397508493771235
Amur Oblast,2020-10-01 04:23:42,4291,52,3817,422.0,537.4337444766189,1.2118387322302493
Arkhangelsk Oblast,2020-10-01 04:23:42,13448,260,10116,3072.0,1164.3007788555776,1.933372992266508
Astrakhan Oblast,2020-10-01 04:23:42,7109,111,6370,628.0,698.6636056113232,1.561401040934027
Bashkortostan Republic,2020-10-01 04:23:42,8790,41,8538,211.0,216.32700373810107,0.4664391353811149
Belgorod Oblast,2020-10-01 04:23:42,8864,58,7978,828.0,571.9167210796219,0.6543321299638989
Bryansk Oblast,2020-10-01 04:23:42,9421,38,7624,1759.0,777.9636691544548,0.4033542086827301
Buryatia Republic,2020-10-01 04:23:42,6888,71,5843,974.0,699.6366724190995,1.0307781649245065
Chechen Republic,2020-10-01 04:23:42,2428,40,1877,511.0,168.96535166435743,1.6474464579901154
Chelyabinsk Oblast,2020-10-01 04:23:42,15692,130,11623,3939.0,449.23670984209724,0.8284476166199337
Chukotka Autonomous Okrug,2020-10-01 04:23:42,192,2,179,11.0,389.0735186836346,1.0416666666666667
Chuvashia Republic,2020-10-01 04:23:42,8597,93,7249,1255.0,698.3089340818135,1.0817727114109572
Dagestan Republic,2020-10-01 04:23:42,13429,621,11563,1245.0,438.2997403623177,4.624320500409562
Ingushetia Republic,2020-10-01 04:23:42,5674,83,4708,883.0,1162.6024756015352,1.4628128304547057
Irkutsk Oblast,2020-10-01 04:23:42,19076,291,16025,2760.0,793.4464550504431,1.5254770392115748
Ivanovo Oblast,2020-10-01 04:23:42,8708,134,6970,1604.0,858.2303581741811,1.5388148828663295
Jewish Autonomous Okrug,2020-10-01 04:23:42,929,14,683,232.0,573.4072364116681,1.5069967707212055
Kabardino-Balkarian Republic,2020-10-01 04:23:42,7662,92,6496,1074.0,884.9332661914377,1.2007308796658835
Kaliningrad Oblast,2020-10-01 04:23:42,4387,75,3312,1000.0,441.0822854235728,1.7095965352176887
Kalmykia Republic,2020-10-01 04:23:42,6424,71,3832,2521.0,2332.497013575975,1.1052303860523038
Kaluga Oblast,2020-10-01 04:23:42,9180,74,7612,1494.0,907.0644312172448,0.8061002178649237
Kamchatka Krai,2020-10-01 04:23:42,4494,67,3307,1120.0,1424.1484105882614,1.4908767245215844
Karachay-Cherkess Republic,2020-10-01 04:23:42,7038,29,4835,2174.0,1509.3125743880078,0.4120488775220233
Karelia Republic,2020-10-01 04:23:42,3953,27,2861,1065.0,635.0364025420732,0.6830255502150265
Kemerovo Oblast,2020-10-01 04:23:42,9842,103,7236,2503.0,365.21147347355736,1.046535257061573
Khabarovsk Krai,2020-10-01 04:23:42,12079,103,9711,2265.0,909.3564565889385,0.8527195959930458
Khakassia Republic,2020-10-01 04:23:42,4381,48,3719,614.0,815.0500546033305,1.0956402647797308
Khanty-Mansi Autonomous Okrug,2020-10-01 04:23:42,22513,187,21125,1201.0,1469.2839190650568,0.8306311908674988
Kirov Oblast,2020-10-01 04:23:42,8521,131,5716,2674.0,664.0233534231376,1.5373782419903768
Komi Republic,2020-10-01 04:23:42,8296,112,6865,1319.0,986.5936948861481,1.3500482160077143
Kostroma Oblast,2020-10-01 04:23:42,4742,74,3448,1220.0,737.1091394072037,1.560522986081822
Krasnodar Krai,2020-10-01 04:23:42,13987,278,10519,3190.0,249.61541344393243,1.987559877028669
Krasnoyarsk Krai,2020-10-01 04:23:42,20001,551,15316,4134.0,695.324903867447,2.754862256887156
Kurgan Oblast,2020-10-01 04:23:42,3803,32,3220,551.0,449.7733393098114,0.8414409676571128
Kursk Oblast,2020-10-01 04:23:42,8108,57,6753,1298.0,727.0203553146102,0.7030093734583128
Leningrad Oblast,2020-10-01 04:23:42,8174,98,5551,2525.0,450.6521058365346,1.1989234157083437
Lipetsk Oblast,2020-10-01 04:23:42,6101,43,5423,635.0,530.4290293609552,0.7048024913948533
Magadan Oblast,2020-10-01 04:23:42,2933,25,2288,620.0,2035.5192204926047,0.8523695874531196
Mari El Republic,2020-10-01 04:23:42,4857,50,4244,563.0,711.822526537629,1.0294420424130122
Mordovia Republic,2020-10-01 04:23:42,6438,41,5349,1048.0,799.6959217743859,0.6368437402920162
Moscow,2020-10-01 04:23:42,292601,5230,248650,38721.0,2339.597398722005,1.7874169944737033
Moscow Oblast,2020-10-01 04:23:42,73602,1338,56252,16012.0,980.9172793345937,1.81788538354936
Murmansk Oblast,2020-10-01 04:23:42,14989,214,12407,2368.0,1989.0996965060374,1.4277136566815665
Nenets Autonomous Okrug,2020-10-01 04:23:42,332,0,129,203.0,754.5969043343864,0.0
Nizhny Novgorod Oblast,2020-10-01 04:23:42,32399,578,28263,3558.0,1001.5914666719427,1.784005679187629
North Ossetia - Alania Republic,2020-10-01 04:23:42,5819,70,4701,1048.0,829.1949584262538,1.2029558343357964
Novgorod Oblast,2020-10-01 04:23:42,5252,86,3755,1411.0,865.9864528851925,1.6374714394516374
Novosibirsk Oblast,2020-10-01 04:23:42,13147,449,11973,725.0,471.4131170242634,3.415227808625542
Omsk Oblast,2020-10-01 04:23:42,11028,293,9587,1148.0,562.6298096864364,2.656873413130214
Orel Oblast,2020-10-01 04:23:42,8580,129,6994,1457.0,1148.2147134749287,1.5034965034965035
Orenburg Oblast,2020-10-01 04:23:42,12854,85,11590,1179.0,649.940335335639,0.6612727555624708
Penza Oblast,2020-10-01 04:23:42,10883,132,8885,1866.0,817.2537181176808,1.2129008545437838
Perm Krai,2020-10-01 04:23:42,9827,279,6733,2815.0,374.62992571447313,2.8391167192429023
Primorsky Krai,2020-10-01 04:23:42,11752,118,10210,1424.0,614.3111711901024,1.0040844111640572
Pskov Oblast,2020-10-01 04:23:42,5446,65,4064,1317.0,855.5548224323143,1.1935365405802425
Rostov Oblast,2020-10-01 04:23:42,21938,495,17322,4121.0,519.8021444148636,2.256358829428389
Ryazan Oblast,2020-10-01 04:23:42,8176,50,6722,1404.0,729.0405305874233,0.6115459882583171
Saint Petersburg,2020-10-01 04:23:42,43021,2950,29074,10997.0,803.8401064287963,6.857116292043421
Sakha (Yakutiya) Republic,2020-10-01 04:23:42,9380,95,7005,2280.0,972.696068773138,1.0127931769722816
Sakhalin Oblast,2020-10-01 04:23:42,5591,0,3954,1637.0,1140.5990848278493,0.0
Samara Oblast,2020-10-01 04:23:42,11772,191,9160,2421.0,368.62215102235336,1.6224940536867145
Saratov Oblast,2020-10-01 04:23:42,15486,103,10383,5000.0,628.7581964717108,0.665116879762366
Smolensk Oblast,2020-10-01 04:23:42,6612,139,5718,755.0,696.478003851064,2.102238354506957
Stavropol Krai,2020-10-01 04:23:42,16075,321,11426,4328.0,573.968980324022,1.9968895800933129
Sverdlovsk Oblast,2020-10-01 04:23:42,29154,601,21797,6756.0,674.0410278605475,2.061466694107155
Tambov Oblast,2020-10-01 04:23:42,7726,46,6679,1001.0,747.5192346393794,0.595392182241781
Tatarstan Republic,2020-10-01 04:23:42,7230,48,6092,1090.0,185.6567214923205,0.6639004149377593
Tomsk Oblast,2020-10-01 04:23:42,7490,85,6210,1195.0,694.6247727862892,1.1348464619492658
Tula Oblast,2020-10-01 04:23:42,10161,371,9171,619.0,681.0983641171562,3.651215431552013
Tver Oblast,2020-10-01 04:23:42,6324,245,4537,1542.0,492.5720846220771,3.8741302972802014
Tyumen Oblast,2020-10-01 04:23:42,9506,38,7616,1852.0,257.4477304734048,0.3997475278771303
Tyva Republic,2020-10-01 04:23:42,7752,84,6778,890.0,2409.5336967941266,1.08359133126935
Udmurt Republic,2020-10-01 04:23:42,5245,66,3713,1466.0,346.65217931534045,1.2583412774070544
Ulyanovsk Oblast,2020-10-01 04:23:42,15487,171,13193,2123.0,1242.3212243044784,1.1041518693097436
Vladimir Oblast,2020-10-01 04:23:42,7295,216,5912,1167.0,529.2609862464693,2.9609321453050037
Volgograd Oblast,2020-10-01 04:23:42,15099,147,13188,1764.0,598.8634326428364,0.9735744089012516
Vologda Oblast,2020-10-01 04:23:42,4624,47,3743,834.0,392.9670456679717,1.0164359861591696
Voronezh Oblast,2020-10-01 04:23:42,18006,183,16220,1603.0,771.5419870355579,1.016327890703099
Yamalo-Nenets Autonomous Okrug,2020-10-01 04:23:42,15404,99,13441,1864.0,2860.288888434993,0.642690210334978
Yaroslavl Oblast,2020-10-01 04:23:42,8587,46,8080,461.0,678.4473849712882,0.5356934901595435
Zabaykalsky Krai,2020-10-01 04:23:42,6262,69,4977,1216.0,583.7029248531421,1.1018843819865858
