Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-12 04:34:30,2224,14,1701,509.0,490.5420666290232,0.6294964028776978
Altai Krai,2020-07-12 04:34:30,5589,50,3800,1739.0,237.82169117647058,0.8946144211844695
Altai Republic,2020-07-12 04:34:30,1036,1,515,520.0,475.0920605513086,0.09652509652509653
Amur Oblast,2020-07-12 04:34:30,2057,23,1119,915.0,257.63253609610933,1.118133203694701
Arkhangelsk Oblast,2020-07-12 04:34:30,6873,96,4297,2480.0,595.0505095980358,1.3967699694456568
Astrakhan Oblast,2020-07-12 04:34:30,3873,35,2600,1238.0,380.63358341998236,0.9036922282468371
Bashkortostan Republic,2020-07-12 04:34:30,5875,19,3962,1894.0,144.5871612015181,0.32340425531914896
Belgorod Oblast,2020-07-12 04:34:30,5085,42,4520,523.0,328.09076339010346,0.8259587020648967
Bryansk Oblast,2020-07-12 04:34:30,6725,35,5037,1653.0,555.3344310650365,0.5204460966542751
Buryatia Republic,2020-07-12 04:34:30,3341,25,2473,843.0,339.3562895691364,0.7482789583956899
Chechen Republic,2020-07-12 04:34:30,1821,26,1240,555.0,126.72401374826806,1.4277869302581
Chelyabinsk Oblast,2020-07-12 04:34:30,8649,88,4877,3684.0,247.60695280552503,1.0174586657417042
Chukotka Autonomous Okrug,2020-07-12 04:34:30,144,1,137,6.0,291.80513901272593,0.6944444444444444
Chuvashia Republic,2020-07-12 04:34:30,5775,46,3159,2570.0,469.0862038295304,0.7965367965367965
Dagestan Republic,2020-07-12 04:34:30,8422,410,6670,1342.0,274.8797686597245,4.868202327238187
Ingushetia Republic,2020-07-12 04:34:30,3280,71,2524,685.0,672.0719280883037,2.164634146341464
Irkutsk Oblast,2020-07-12 04:34:30,9885,94,4402,5389.0,411.156332992956,0.950935761254426
Ivanovo Oblast,2020-07-12 04:34:30,5436,57,3436,1943.0,535.7533563430004,1.0485651214128036
Jewish Autonomous Okrug,2020-07-12 04:34:30,469,6,398,65.0,289.48115594948587,1.279317697228145
Kabardino-Balkarian Republic,2020-07-12 04:34:30,5520,61,4677,782.0,637.540019495789,1.105072463768116
Kaliningrad Oblast,2020-07-12 04:34:30,2605,41,1809,755.0,261.9146007586977,1.5738963531669865
Kalmykia Republic,2020-07-12 04:34:30,2107,27,1235,845.0,765.0328778961052,1.2814428096820123
Kaluga Oblast,2020-07-12 04:34:30,6559,51,4642,1866.0,648.0866671409487,0.77755755450526
Kamchatka Krai,2020-07-12 04:34:30,2676,29,1639,1008.0,848.0242872127698,1.0837070254110612
Karachay-Cherkess Republic,2020-07-12 04:34:30,4017,15,2341,1661.0,861.4533406246982,0.3734129947722181
Karelia Republic,2020-07-12 04:34:30,1684,3,829,852.0,270.529041710309,0.17814726840855108
Kemerovo Oblast,2020-07-12 04:34:30,2354,12,1111,1231.0,87.35092547823147,0.5097706032285472
Khabarovsk Krai,2020-07-12 04:34:30,5217,37,2628,2552.0,392.75706879911337,0.7092198581560284
Khakassia Republic,2020-07-12 04:34:30,2285,19,1737,529.0,425.1059974363411,0.8315098468271335
Khanty-Mansi Autonomous Okrug,2020-07-12 04:34:30,11937,89,6671,5177.0,779.0539751201343,0.7455809667420625
Kirov Oblast,2020-07-12 04:34:30,3727,43,3297,387.0,290.43715974745135,1.1537429568017172
Komi Republic,2020-07-12 04:34:30,4179,35,2288,1856.0,496.98349215636597,0.8375209380234506
