Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2020-11-16 05:25:57,6828,58,5565,1205.0,1506.0347261434217,0.849443468072642
Altai Krai,2020-11-16 05:25:57,22683,432,20043,2208.0,965.2011846405228,1.90450998545166
Altai Republic,2020-11-16 05:25:57,9527,20,7020,2487.0,4368.920908177912,0.20992967355935765
Amur Oblast,2020-11-16 05:25:57,9039,71,6637,2331.0,1132.1052473372545,0.7854851200354022
Arkhangelsk Oblast,2020-11-16 05:25:57,25942,315,15113,10514.0,2246.0061574264864,1.2142471667566108
Astrakhan Oblast,2020-11-16 05:25:57,11523,209,8304,3010.0,1132.4659906399322,1.8137637767942376
Bashkortostan Republic,2020-11-16 05:25:57,12328,67,11142,1119.0,303.3992380072025,0.5434782608695652
Belgorod Oblast,2020-11-16 05:25:57,13720,64,11966,1690.0,885.232108891292,0.466472303206997
Bryansk Oblast,2020-11-16 05:25:57,15221,99,11270,3852.0,1256.9138104447466,0.6504171867814204
Buryatia Republic,2020-11-16 05:25:57,14838,273,12626,1939.0,1507.1441558296453,1.8398706025070763
Chechen Republic,2020-11-16 05:25:57,3138,51,2202,885.0,218.3744948611012,1.6252390057361377
Chelyabinsk Oblast,2020-11-16 05:25:57,21773,172,19182,2419.0,623.3259548427212,0.7899692279428651
Chukotka Autonomous Okrug,2020-11-16 05:25:57,286,3,240,43.0,579.5574288724972,1.048951048951049
Chuvashia Republic,2020-11-16 05:25:57,10939,197,9558,1184.0,888.5426811586551,1.8008958771368495
Dagestan Republic,2020-11-16 05:25:57,17424,847,15608,969.0,568.6897517367656,4.861111111111111
Ingushetia Republic,2020-11-16 05:25:57,8331,104,6869,1358.0,1707.0217173486762,1.2483495378706038
Irkutsk Oblast,2020-11-16 05:25:57,28078,585,24082,3411.0,1167.8753179338617,2.083481729467911
Ivanovo Oblast,2020-11-16 05:25:57,13497,203,9497,3797.0,1330.2176325536198,1.5040379343557828
Jewish Autonomous Okrug,2020-11-16 05:25:57,2534,44,1405,1085.0,1564.0623649808042,1.7363851617995265
Kabardino-Balkarian Republic,2020-11-16 05:25:57,11362,176,8185,3001.0,1312.2698734621656,1.5490230593205419
Kaliningrad Oblast,2020-11-16 05:25:57,8789,105,5682,3002.0,883.6727163409573,1.1946751621344862
Kalmykia Republic,2020-11-16 05:25:57,10455,115,7867,2473.0,3796.1171041308867,1.0999521759923478
Kaluga Oblast,2020-11-16 05:25:57,13895,97,10606,3192.0,1372.9477420221806,0.6980928391507737
Kamchatka Krai,2020-11-16 05:25:57,6657,70,4315,2272.0,2109.6030194227983,1.0515247108307044
Karachay-Cherkess Republic,2020-11-16 05:25:57,10911,34,6816,4061.0,2339.884839321903,0.31161213454312164
Karelia Republic,2020-11-16 05:25:57,9988,70,5114,4804.0,1604.539233136916,0.7008410092110533
Kemerovo Oblast,2020-11-16 05:25:57,18113,310,14544,3259.0,672.1271508866638,1.7114779440181085
Khabarovsk Krai,2020-11-16 05:25:57,19943,146,12934,6863.0,1501.3904970405829,0.7320864463721607
Khakassia Republic,2020-11-16 05:25:57,9393,95,6543,2755.0,1747.4926187831736,1.0113914617268178
Khanty-Mansi Autonomous Okrug,2020-11-16 05:25:57,31247,318,26152,4777.0,2039.2979442555786,1.017697698979102
Kirov Oblast,2020-11-16 05:25:57,14674,183,8392,6099.0,1143.5135181470625,1.2471037208668394
Komi Republic,2020-11-16 05:25:57,17113,277,11880,4956.0,2035.146805760204,1.6186524864138374
Kostroma Oblast,2020-11-16 05:25:57,9326,163,5760,3403.0,1449.6583370121432,1.7478018443062406
Krasnodar Krai,2020-11-16 05:25:57,19548,506,12456,6586.0,348.85837577765005,2.5885001023122567
Krasnoyarsk Krai,2020-11-16 05:25:57,31226,825,23701,6700.0,1085.556494583516,2.6420290783321594
Kurgan Oblast,2020-11-16 05:25:57,7182,108,6449,625.0,849.4010315338063,1.5037593984962403
Kursk Oblast,2020-11-16 05:25:57,12975,146,9690,3139.0,1163.4298359900185,1.1252408477842004
Leningrad Oblast,2020-11-16 05:25:57,13927,121,8267,5539.0,767.8287102991702,0.8688159689811158
Lipetsk Oblast,2020-11-16 05:25:57,9522,85,7652,1785.0,827.8553052901187,0.8926696072253728
Magadan Oblast,2020-11-16 05:25:57,5031,47,3940,1044.0,3491.5435384583348,0.934207910952097
Mari El Republic,2020-11-16 05:25:57,6812,76,5711,1025.0,998.3395204394336,1.1156782149148559
Mordovia Republic,2020-11-16 05:25:57,9428,56,7777,1595.0,1171.098656490977,0.5939753924480271
Moscow,2020-11-16 05:25:57,510214,7787,367613,134814.0,4079.6010512320495,1.5262223302379
Moscow Oblast,2020-11-16 05:25:57,96657,1799,71366,23492.0,1288.1786020576046,1.861220604819103
Murmansk Oblast,2020-11-16 05:25:57,23328,381,18968,3979.0,3095.7180412364287,1.633230452674897
Nenets Autonomous Okrug,2020-11-16 05:25:57,574,0,303,271.0,1304.6344068913788,0.0
Nizhny Novgorod Oblast,2020-11-16 05:25:57,47807,970,40239,6598.0,1477.9185544981501,2.028991570272136
North Ossetia - Alania Republic,2020-11-16 05:25:57,8246,72,6039,2135.0,1175.0372275619334,0.8731506184816881
Novgorod Oblast,2020-11-16 05:25:57,9074,89,5725,3260.0,1496.1845151333277,0.9808243332598634
Novosibirsk Oblast,2020-11-16 05:25:57,20001,655,16307,3039.0,717.1775883169006,3.2748362581870905
Omsk Oblast,2020-11-16 05:25:57,19024,442,14918,3664.0,970.5721345189306,2.3233809924306144
Orel Oblast,2020-11-16 05:25:57,13950,171,10819,2960.0,1866.8525935868595,1.2258064516129032
Orenburg Oblast,2020-11-16 05:25:57,20377,155,17732,2490.0,1030.327852274336,0.760661530156549
Penza Oblast,2020-11-16 05:25:57,17766,216,13271,4279.0,1334.12933530081,1.2158054711246202
Perm Krai,2020-11-16 05:25:57,16418,468,11070,4880.0,625.8954025012943,2.8505299062005114
Primorsky Krai,2020-11-16 05:25:57,18504,193,13806,4505.0,967.2578209412574,1.0430177258971034
Pskov Oblast,2020-11-16 05:25:57,9705,72,5069,4564.0,1524.6345118813094,0.7418856259659969
Rostov Oblast,2020-11-16 05:25:57,35281,1063,28236,5982.0,835.9531159221808,3.0129531475865194
