Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-05-29 04:20:41,14654,201,14115.0,338.0,3232.1957933370977,1.3716391428961376
Altai Krai,2021-05-29 04:20:41,51463,2277,46399.0,2787.0,2189.8403458605662,4.424538017604881
Altai Republic,2021-05-29 04:20:41,17005,245,16626.0,134.0,7798.205105863903,1.4407527197882977
Amur Oblast,2021-05-29 04:20:41,22696,291,22118.0,287.0,2842.5999218460365,1.2821642580190342
Arkhangelsk Oblast,2021-05-29 04:20:41,63581,976,60885.0,1720.0,5504.715037211219,1.535049779022035
Astrakhan Oblast,2021-05-29 04:20:41,34130,773,32604.0,753.0,3354.253602407436,2.2648696161734545
Bashkortostan Republic,2021-05-29 04:20:41,37931,517,35854.0,1560.0,933.5039338782608,1.3630012390920356
Belgorod Oblast,2021-05-29 04:20:41,38607,687,36072.0,1848.0,2490.9734714261012,1.7794700442924858
Bryansk Oblast,2021-05-29 04:20:41,40061,349,39192.0,520.0,3308.1416569362714,0.8711714635181348
Buryatia Republic,2021-05-29 04:20:41,38253,894,36866.0,493.0,3885.4822343274986,2.3370716022272764
Chechen Republic,2021-05-29 04:20:41,12261,134,12001.0,126.0,853.2471897679927,1.0928961748633879
Chelyabinsk Oblast,2021-05-29 04:20:41,61569,1612,57243.0,2714.0,1762.621398691568,2.618200717893745
Chukotka Autonomous Okrug,2021-05-29 04:20:41,766,7,733.0,26.0,1552.2412255815839,0.9138381201044388
Chuvashia Republic,2021-05-29 04:20:41,25634,1422,23409.0,803.0,2082.17415566514,5.547319965670594
Dagestan Republic,2021-05-29 04:20:41,33472,1488,31069.0,915.0,1092.4692016834836,4.445506692160612
Ingushetia Republic,2021-05-29 04:20:41,15741,189,15332.0,220.0,3225.3305548896305,1.2006861063464838
Irkutsk Oblast,2021-05-29 04:20:41,69543,2449,66528.0,566.0,2892.5690303823108,3.5215621989272825
Ivanovo Oblast,2021-05-29 04:20:41,36103,1206,34020.0,877.0,3558.1867961831013,3.3404426224967456
Jewish Autonomous Okrug,2021-05-29 04:20:41,4493,142,4316.0,35.0,2773.2171293838805,3.160471845092366
Kabardino-Balkarian Republic,2021-05-29 04:20:41,24285,467,23589.0,229.0,2804.829596640441,1.9229977352275067
Kaliningrad Oblast,2021-05-29 04:20:41,33380,487,32303.0,590.0,3356.12643889648,1.4589574595566208
Kalmykia Republic,2021-05-29 04:20:41,20779,374,20133.0,272.0,7544.66927850174,1.799894123875066
Kaluga Oblast,2021-05-29 04:20:41,35527,334,33977.0,1216.0,3510.378872315366,0.940130041939933
Kamchatka Krai,2021-05-29 04:20:41,14663,231,14040.0,392.0,4646.704081988357,1.5753938484621155
Karachay-Cherkess Republic,2021-05-29 04:20:41,20408,128,20059.0,221.0,4376.534671513279,0.6272050176401411
Karelia Republic,2021-05-29 04:20:41,47084,542,45335.0,1207.0,7563.889192332655,1.1511341432333702
Kemerovo Oblast,2021-05-29 04:20:41,36809,717,35541.0,551.0,1365.8879421955064,1.9478931782987856
Khabarovsk Krai,2021-05-29 04:20:41,52448,409,50404.0,1635.0,3948.4996634801423,0.7798200122025626
Khakassia Republic,2021-05-29 04:20:41,23062,550,21995.0,517.0,4290.500880908927,2.3848755528575145
Khanty-Mansi Autonomous Okrug,2021-05-29 04:20:41,57349,798,56089.0,462.0,3742.8136398730485,1.3914802350520497
Kirov Oblast,2021-05-29 04:20:41,43770,364,41357.0,2049.0,3410.902731995156,0.8316198309344299
Komi Republic,2021-05-29 04:20:41,44045,966,42662.0,417.0,5238.008593449903,2.1932114882506526
Kostroma Oblast,2021-05-29 04:20:41,21427,473,18714.0,2240.0,3330.670082260261,2.207495216315863
Krasnodar Krai,2021-05-29 04:20:41,48141,2991,43167.0,1983.0,859.1360276402626,6.212999314513617
Krasnoyarsk Krai,2021-05-29 04:20:41,73224,3725,67423.0,2076.0,2545.596258226586,5.087129902764121
Kurgan Oblast,2021-05-29 04:20:41,21278,419,20154.0,705.0,2516.5072610660445,1.9691700347777048
Kursk Oblast,2021-05-29 04:20:41,38257,805,36675.0,777.0,3430.3919256624376,2.104190082860653
Leningrad Oblast,2021-05-29 04:20:41,44969,1414,42134.0,1421.0,2479.248170707503,3.1443883564233137
Lipetsk Oblast,2021-05-29 04:20:41,31500,746,28591.0,2163.0,2738.651766082624,2.3682539682539683
Magadan Oblast,2021-05-29 04:20:41,8450,109,8246.0,95.0,5864.349612397721,1.2899408284023668
Mari El Republic,2021-05-29 04:20:41,13478,243,13108.0,127.0,1975.281863840676,1.8029381213829945
Mordovia Republic,2021-05-29 04:20:41,20877,277,18568.0,2032.0,2593.235750059623,1.3268189874024046
Moscow,2021-05-29 04:20:41,1170396,19940,1055130.0,95326.0,9358.325627987055,1.7036968684103502
Moscow Oblast,2021-05-29 04:20:41,268959,6118,220431.0,42410.0,3584.502194676136,2.2746961432783435
Murmansk Oblast,2021-05-29 04:20:41,51222,1211,48151.0,1860.0,6797.362376037911,2.36421849986334
Nenets Autonomous Okrug,2021-05-29 04:20:41,1105,4,1088.0,13.0,2511.534877378003,0.3619909502262443
Nizhny Novgorod Oblast,2021-05-29 04:20:41,117676,3586,112372.0,1718.0,3637.867756168015,3.0473503518134537
North Ossetia - Alania Republic,2021-05-29 04:20:41,16978,212,16385.0,381.0,2419.3284076578343,1.2486747555660267
Novgorod Oblast,2021-05-29 04:20:41,30880,157,30080.0,643.0,5091.710141868764,0.508419689119171
Novosibirsk Oblast,2021-05-29 04:20:41,43111,1866,39076.0,2169.0,1545.8348587535575,4.328361671035235
Omsk Oblast,2021-05-29 04:20:41,47318,1432,44998.0,888.0,2414.083907756873,3.026332473899996
Orel Oblast,2021-05-29 04:20:41,35516,655,33752.0,1109.0,4752.913026081068,1.8442392161279424
Orenburg Oblast,2021-05-29 04:20:41,44061,968,40406.0,2687.0,2227.8684545840665,2.196954222555094
Penza Oblast,2021-05-29 04:20:41,47054,792,44388.0,1874.0,3533.497790343595,1.6831725251838314
Perm Krai,2021-05-29 04:20:41,57180,2406,51404.0,3370.0,2179.8452378501647,4.2077649527806935
Primorsky Krai,2021-05-29 04:20:41,44275,730,41500.0,2045.0,2314.382837341881,1.6487859966120837
Pskov Oblast,2021-05-29 04:20:41,37663,403,32466.0,4794.0,5916.775849663653,1.0700156652417492
Rostov Oblast,2021-05-29 04:20:41,93655,4404,83789.0,5462.0,2219.0751132817054,4.702365063264106
