Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-13 04:43:04,2242,14,1734,494.0,494.5122811970638,0.6244424620874219
Altai Krai,2020-07-13 04:43:04,5821,51,3834,1936.0,247.6936955337691,0.8761381205978355
Altai Republic,2020-07-13 04:43:04,1053,1,548,504.0,482.8879727418223,0.0949667616334283
Amur Oblast,2020-07-13 04:43:04,2097,23,1127,947.0,262.64240553891165,1.0968049594659035
Arkhangelsk Oblast,2020-07-13 04:43:04,6988,104,4536,2348.0,605.0069781858102,1.4882655981682884
Astrakhan Oblast,2020-07-13 04:43:04,3910,35,2630,1245.0,384.2698970235299,0.8951406649616368
Bashkortostan Republic,2020-07-13 04:43:04,5921,19,3994,1908.0,145.71924791050017,0.3208917412599223
Belgorod Oblast,2020-07-13 04:43:04,5128,42,4548,538.0,330.8651788917307,0.8190327613104524
Bryansk Oblast,2020-07-13 04:43:04,6770,35,5126,1609.0,559.0504235405647,0.51698670605613
Buryatia Republic,2020-07-13 04:43:04,3378,25,2513,840.0,343.11450049821684,0.7400828892835998
Chechen Republic,2020-07-13 04:43:04,1832,27,1240,565.0,127.48950751610495,1.4737991266375543
Chelyabinsk Oblast,2020-07-13 04:43:04,8768,88,4938,3742.0,251.0137313214064,1.0036496350364963
Chukotka Autonomous Okrug,2020-07-13 04:43:04,144,1,137,6.0,291.80513901272593,0.6944444444444444
Chuvashia Republic,2020-07-13 04:43:04,5830,46,3184,2600.0,473.55369148504974,0.7890222984562607
Dagestan Republic,2020-07-13 04:43:04,8468,413,6761,1294.0,276.381130492822,4.877184695323572
Ingushetia Republic,2020-07-13 04:43:04,3302,71,2524,707.0,676.5797276059692,2.1502119927316783
Irkutsk Oblast,2020-07-13 04:43:04,10094,94,4490,5510.0,419.84947144470397,0.9312462849217356
Ivanovo Oblast,2020-07-13 04:43:04,5501,58,3438,2005.0,542.1595315016272,1.0543537538629342
Jewish Autonomous Okrug,2020-07-13 04:43:04,476,6,398,72.0,293.8017702173886,1.2605042016806722
Kabardino-Balkarian Republic,2020-07-13 04:43:04,5562,61,4745,756.0,642.3908674702135,1.0967277957569221
Kaliningrad Oblast,2020-07-13 04:43:04,2615,41,1809,765.0,262.9200310879058,1.5678776290630976
Kalmykia Republic,2020-07-13 04:43:04,2149,27,1243,879.0,780.2827027046652,1.2563983248022337
Kaluga Oblast,2020-07-13 04:43:04,6608,51,4653,1904.0,652.9282964579036,0.7717917675544794
Kamchatka Krai,2020-07-13 04:43:04,2713,29,1640,1044.0,859.7495856533051,1.0689273866568374
Karachay-Cherkess Republic,2020-07-13 04:43:04,4044,17,2347,1680.0,867.2435423167241,0.4203758654797231
Karelia Republic,2020-07-13 04:43:04,1723,3,890,830.0,276.7942629850727,0.17411491584445735
Kemerovo Oblast,2020-07-13 04:43:04,2406,13,1136,1257.0,89.2805126170879,0.5403158769742311
Khabarovsk Krai,2020-07-13 04:43:04,5311,42,2649,2620.0,399.8337727414398,0.7908115232536246
Khakassia Republic,2020-07-13 04:43:04,2329,19,1738,572.0,433.29184596465575,0.8158007728638901
Khanty-Mansi Autonomous Okrug,2020-07-13 04:43:04,12204,91,6861,5252.0,796.479409597564,0.7456571615863651
Kirov Oblast,2020-07-13 04:43:04,3779,44,3344,391.0,294.4894088236165,1.1643291876157713
Komi Republic,2020-07-13 04:43:04,4249,36,2312,1901.0,505.30817376702544,0.8472581783949165
Kostroma Oblast,2020-07-13 04:43:04,1844,23,1197,624.0,286.63628280617536,1.247288503253796
Krasnodar Krai,2020-07-13 04:43:04,6721,87,5684,950.0,119.94460525893116,1.2944502306204433
Krasnoyarsk Krai,2020-07-13 04:43:04,10500,232,6692,3576.0,365.0273231642514,2.2095238095238097
Kurgan Oblast,2020-07-13 04:43:04,1368,2,643,723.0,161.79067267310597,0.14619883040935672
Kursk Oblast,2020-07-13 04:43:04,5634,46,3812,1776.0,505.1840998819085,0.8164714235001775
Leningrad Oblast,2020-07-13 04:43:04,5037,37,4254,746.0,277.70181760443177,0.7345642247369466
Lipetsk Oblast,2020-07-13 04:43:04,4190,19,2847,1324.0,364.2841555519426,0.4534606205250597
Magadan Oblast,2020-07-13 04:43:04,1038,4,597,437.0,720.3780943986786,0.3853564547206166
Mari El Republic,2020-07-13 04:43:04,3296,26,2892,378.0,483.048599437518,0.7888349514563107
Mordovia Republic,2020-07-13 04:43:04,3829,29,2741,1059.0,475.61908736783516,0.7573779054583443
Moscow,2020-07-13 04:43:04,229357,4143,164560,60654.0,1833.9070631292545,1.806354286112916
Moscow Oblast,2020-07-13 04:43:04,60492,1002,40947,18543.0,806.1961368102527,1.6564173775044635
Murmansk Oblast,2020-07-13 04:43:04,7049,29,3971,3049.0,935.430232882184,0.4114058731734998
Nenets Autonomous Okrug,2020-07-13 04:43:04,215,0,43,172.0,488.6696820237743,0.0
Nizhny Novgorod Oblast,2020-07-13 04:43:04,20129,293,14184,5652.0,622.2733612963219,1.4556113070694023
North Ossetia - Alania Republic,2020-07-13 04:43:04,4240,67,3688,485.0,604.1908616132182,1.5801886792452833
Novgorod Oblast,2020-07-13 04:43:04,3376,52,1542,1782.0,556.6584662872067,1.5402843601895737
Novosibirsk Oblast,2020-07-13 04:43:04,7274,142,5164,1968.0,260.8244476484744,1.95215837228485
Omsk Oblast,2020-07-13 04:43:04,4656,40,2649,1967.0,237.5412036543388,0.8591065292096219
Orel Oblast,2020-07-13 04:43:04,5020,75,3596,1349.0,671.7992845739092,1.49402390438247
Orenburg Oblast,2020-07-13 04:43:04,4808,28,3506,1274.0,243.10822563355785,0.5823627287853578
Penza Oblast,2020-07-13 04:43:04,5733,65,5146,522.0,430.5169131644457,1.1337868480725624
Perm Krai,2020-07-13 04:43:04,4403,96,3340,967.0,167.85342046614682,2.180331592096298
Primorsky Krai,2020-07-13 04:43:04,5064,59,3677,1328.0,264.70998731336607,1.1650868878357028
Pskov Oblast,2020-07-13 04:43:04,3214,36,1885,1293.0,504.9124493752218,1.1200995644057252
Rostov Oblast,2020-07-13 04:43:04,10726,163,8073,2490.0,254.14339506763733,1.5196718254708186
Ryazan Oblast,2020-07-13 04:43:04,5656,21,4522,1113.0,504.3362574611628,0.3712871287128713
Saint Petersburg,2020-07-13 04:43:04,27570,1603,21233,4734.0,515.1407855289723,5.814290895901343
Sakha (Yakutiya) Republic,2020-07-13 04:43:04,4799,35,4115,649.0,497.65121898105417,0.7293186080433424
Sakhalin Oblast,2020-07-13 04:43:04,1376,0,513,863.0,280.712634720644,0.0
Samara Oblast,2020-07-13 04:43:04,5882,64,3596,2222.0,184.185821637231,1.088065283917035
Saratov Oblast,2020-07-13 04:43:04,7600,47,4231,3322.0,308.5730526401266,0.618421052631579
Smolensk Oblast,2020-07-13 04:43:04,5069,76,2971,2022.0,533.9454025288935,1.4993095285066087
