Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-15 04:24:28,4648,38,3861,749.0,1025.197628458498,0.8175559380378657
Altai Krai,2020-10-15 04:24:28,15680,261,14231,1188.0,667.2113289760349,1.6645408163265305
Altai Republic,2020-10-15 04:24:28,4772,12,3433,1327.0,2188.358410184213,0.2514668901927913
Amur Oblast,2020-10-15 04:24:28,4945,57,4390,498.0,619.3451098664368,1.1526794742163802
Arkhangelsk Oblast,2020-10-15 04:24:28,16062,271,10605,5186.0,1390.6156387550775,1.6872120532934878
Astrakhan Oblast,2020-10-15 04:24:28,7879,135,6664,1080.0,774.3382400635272,1.7134154080467063
Bashkortostan Republic,2020-10-15 04:24:28,9463,46,8623,794.0,232.8899245021218,0.4861037725879742
Belgorod Oblast,2020-10-15 04:24:28,9895,58,8688,1149.0,638.4381718279398,0.5861546235472461
Bryansk Oblast,2020-10-15 04:24:28,10536,41,8289,2206.0,870.037704936985,0.3891419893697798
Buryatia Republic,2020-10-15 04:24:28,8195,92,6797,1306.0,832.3929341571602,1.1226357535082367
Chechen Republic,2020-10-15 04:24:28,2507,42,2041,424.0,174.4629887242768,1.6753091344236142
Chelyabinsk Oblast,2020-10-15 04:24:28,16924,145,12541,4238.0,484.50688741828026,0.8567714488300638
Chukotka Autonomous Okrug,2020-10-15 04:24:28,212,2,192,18.0,429.6020102131799,0.9433962264150944
Chuvashia Republic,2020-10-15 04:24:28,9027,109,7539,1379.0,733.2365648431465,1.2074886451755844
Dagestan Republic,2020-10-15 04:24:28,14597,696,12782,1119.0,476.421275602707,4.768103034870179
Ingushetia Republic,2020-10-15 04:24:28,6407,86,5173,1148.0,1312.794159531025,1.342281879194631
Irkutsk Oblast,2020-10-15 04:24:28,20918,321,17571,3026.0,870.0625365246996,1.5345635337986423
Ivanovo Oblast,2020-10-15 04:24:28,9702,151,7415,2136.0,956.1955598307193,1.5563801278086993
Jewish Autonomous Okrug,2020-10-15 04:24:28,1290,19,779,492.0,796.2274865135112,1.4728682170542635
Kabardino-Balkarian Republic,2020-10-15 04:24:28,8574,109,6791,1674.0,990.2659650646547,1.271285281082342
Kaliningrad Oblast,2020-10-15 04:24:28,5344,90,3702,1552.0,537.3019679287834,1.684131736526946
Kalmykia Republic,2020-10-15 04:24:28,7535,79,4647,2809.0,2735.8911888690805,1.0484406104844062
Kaluga Oblast,2020-10-15 04:24:28,10269,74,8212,1983.0,1014.667172567526,0.7206154445418249
Kamchatka Krai,2020-10-15 04:24:28,4937,70,3404,1463.0,1564.535091916833,1.4178651002633178
Karachay-Cherkess Republic,2020-10-15 04:24:28,8166,30,5046,3090.0,1751.2143339659665,0.36737692872887584
Karelia Republic,2020-10-15 04:24:28,4780,38,3269,1473.0,767.8912229069341,0.7949790794979079
Kemerovo Oblast,2020-10-15 04:24:28,12233,151,8508,3574.0,453.93537441597516,1.2343660590206815
Khabarovsk Krai,2020-10-15 04:24:28,13374,119,10305,2950.0,1006.849346007158,0.8897861522356811
Khakassia Republic,2020-10-15 04:24:28,5161,51,4275,835.0,960.1628239689087,0.9881805851579152
Khanty-Mansi Autonomous Okrug,2020-10-15 04:24:28,24944,206,22271,2467.0,1627.9402157490686,0.8258499037844772
Kirov Oblast,2020-10-15 04:24:28,9693,150,6133,3410.0,755.3548133705517,1.5475085112968117
Komi Republic,2020-10-15 04:24:28,10072,139,8001,1932.0,1197.802759750878,1.3800635424940428
Kostroma Oblast,2020-10-15 04:24:28,5648,90,3999,1559.0,877.9401980961381,1.593484419263456
Krasnodar Krai,2020-10-15 04:24:28,15389,332,10965,4092.0,274.63584739319907,2.1573851452336084
Krasnoyarsk Krai,2020-10-15 04:24:28,22118,585,16188,5345.0,768.9213651187538,2.644904602586129
Kurgan Oblast,2020-10-15 04:24:28,4565,50,3803,712.0,539.8935824215853,1.095290251916758
Kursk Oblast,2020-10-15 04:24:28,9101,60,7137,1904.0,816.0597254215919,0.6592682122843644
Leningrad Oblast,2020-10-15 04:24:28,9445,103,5851,3491.0,520.7253657482347,1.0905240868184225
Lipetsk Oblast,2020-10-15 04:24:28,6793,54,5785,954.0,590.5924268888655,0.7949359634918298
Magadan Oblast,2020-10-15 04:24:28,3530,30,2645,855.0,2449.8407256525393,0.8498583569405099
Mari El Republic,2020-10-15 04:24:28,5282,57,4480,745.0,774.1088295597605,1.0791366906474822
Mordovia Republic,2020-10-15 04:24:28,7142,45,5913,1184.0,887.1432546307338,0.6300756090730888
Moscow,2020-10-15 04:24:28,344004,5739,266470,71795.0,2750.608725021325,1.66829455471448
Moscow Oblast,2020-10-15 04:24:28,78680,1434,59211,18035.0,1048.5934015114512,1.822572445348246
Murmansk Oblast,2020-10-15 04:24:28,16788,238,13525,3025.0,2227.8341253548174,1.417679294734334
Nenets Autonomous Okrug,2020-10-15 04:24:28,361,0,136,225.0,820.5104893515468,0.0
Nizhny Novgorod Oblast,2020-10-15 04:24:28,35627,631,29917,5079.0,1101.3827335140377,1.771128638392231
North Ossetia - Alania Republic,2020-10-15 04:24:28,6338,70,4958,1310.0,903.1513398359848,1.104449353108236
Novgorod Oblast,2020-10-15 04:24:28,6072,87,4042,1943.0,1001.1937817819667,1.432806324110672
Novosibirsk Oblast,2020-10-15 04:24:28,14439,507,12701,1231.0,517.7404728617433,3.5113234988572617
Omsk Oblast,2020-10-15 04:24:28,12714,350,10804,1560.0,648.6466630715771,2.7528708510303597
Orel Oblast,2020-10-15 04:24:28,9891,140,7721,2030.0,1323.6587099044893,1.4154281670205238
Orenburg Oblast,2020-10-15 04:24:28,14644,92,13145,1407.0,740.4485973747547,0.6282436492761541
Penza Oblast,2020-10-15 04:24:28,12424,141,9749,2534.0,932.9743815027167,1.1349001931745009
Perm Krai,2020-10-15 04:24:28,11137,328,7535,3274.0,424.5704164731949,2.9451378288587597
Primorsky Krai,2020-10-15 04:24:28,12905,124,10951,1830.0,674.5818298339237,0.9608678806664084
Pskov Oblast,2020-10-15 04:24:28,6144,67,4301,1776.0,965.2091129313513,1.0904947916666667
Rostov Oblast,2020-10-15 04:24:28,25455,614,20335,4506.0,603.1344510019306,2.4120997839324296
Ryazan Oblast,2020-10-15 04:24:28,9080,54,6969,2057.0,809.6487301533517,0.5947136563876652
Saint Petersburg,2020-10-15 04:24:28,49288,3305,32209,13774.0,920.9379411371776,6.70548612238273
