Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-05 04:33:46,2068,14,1439,615.0,456.1335403726709,0.6769825918762089
Altai Krai,2020-07-05 04:33:46,4299,42,3180,1077.0,182.9299428104575,0.9769713886950454
Altai Republic,2020-07-05 04:33:46,808,1,347,460.0,370.5351205844184,0.12376237623762375
Amur Oblast,2020-07-05 04:33:46,1826,13,920,893.0,228.700540063926,0.7119386637458927
Arkhangelsk Oblast,2020-07-05 04:33:46,6026,67,3218,2741.0,521.7189539993834,1.1118486558247591
Astrakhan Oblast,2020-07-05 04:33:46,3617,33,2395,1189.0,355.4742244332756,0.912358307990047
Bashkortostan Republic,2020-07-05 04:33:46,5543,19,3261,2263.0,136.41644843234292,0.34277467075590834
Belgorod Oblast,2020-07-05 04:33:46,4749,42,3942,765.0,306.41160970296977,0.8843967150979154
Bryansk Oblast,2020-07-05 04:33:46,6429,34,4639,1756.0,530.8914583371181,0.5288536319800902
Buryatia Republic,2020-07-05 04:33:46,3071,21,2163,887.0,311.93150711368384,0.6838163464669489
Chechen Republic,2020-07-05 04:33:46,1757,24,1209,524.0,122.27023182630808,1.3659647125782584
Chelyabinsk Oblast,2020-07-05 04:33:46,7730,88,3985,3657.0,221.2974615778366,1.1384217335058215
Chukotka Autonomous Okrug,2020-07-05 04:33:46,139,1,133,5.0,281.67301613033965,0.7194244604316546
Chuvashia Republic,2020-07-05 04:33:46,5315,37,2983,2295.0,431.72176161973226,0.6961429915333961
Dagestan Republic,2020-07-05 04:33:46,8080,389,6067,1624.0,263.71746981365163,4.814356435643563
Ingushetia Republic,2020-07-05 04:33:46,3138,69,2494,575.0,642.9761312015539,2.198852772466539
Irkutsk Oblast,2020-07-05 04:33:46,8260,69,3231,4960.0,343.5661416815192,0.8353510895883777
Ivanovo Oblast,2020-07-05 04:33:46,4965,49,3113,1803.0,489.333225578182,0.9869083585095668
Jewish Autonomous Okrug,2020-07-05 04:33:46,435,5,360,70.0,268.4953152196724,1.1494252873563218
Kabardino-Balkarian Republic,2020-07-05 04:33:46,5204,56,3997,1151.0,601.0431633072619,1.0760953112990008
Kaliningrad Oblast,2020-07-05 04:33:46,2505,38,1630,837.0,251.8602974666172,1.5169660678642714
Kalmykia Republic,2020-07-05 04:33:46,1878,25,1097,756.0,681.8850235827647,1.3312034078807242
Kaluga Oblast,2020-07-05 04:33:46,6222,48,3977,2197.0,614.7881144916882,0.7714561234329798
Kamchatka Krai,2020-07-05 04:33:46,2380,28,1175,1177.0,754.2218996884874,1.1764705882352942
Karachay-Cherkess Republic,2020-07-05 04:33:46,3774,15,1777,1982.0,809.341525396468,0.39745627980922105
Karelia Republic,2020-07-05 04:33:46,1451,3,657,791.0,233.09836076107982,0.2067539627842867
Kemerovo Oblast,2020-07-05 04:33:46,1873,10,852,1011.0,69.50224444380949,0.5339028296849974
Khabarovsk Krai,2020-07-05 04:33:46,4555,30,2223,2302.0,342.91900486485747,0.6586169045005489
Khakassia Republic,2020-07-05 04:33:46,2013,17,1389,607.0,374.502570170396,0.8445106805762543
Khanty-Mansi Autonomous Okrug,2020-07-05 04:33:46,10029,65,5151,4813.0,654.5306455960315,0.6481204506929903
Kirov Oblast,2020-07-05 04:33:46,3354,41,2804,509.0,261.37006541265146,1.2224209898628504
Komi Republic,2020-07-05 04:33:46,3640,35,1935,1670.0,432.8834437542887,0.9615384615384616
Kostroma Oblast,2020-07-05 04:33:46,1654,21,1043,590.0,257.1021755756042,1.2696493349455864
Krasnodar Krai,2020-07-05 04:33:46,6218,81,4978,1159.0,110.96794457670494,1.302669668703763
Krasnoyarsk Krai,2020-07-05 04:33:46,9452,164,4920,4368.0,328.5941198617624,1.73508252221752
Kurgan Oblast,2020-07-05 04:33:46,905,1,517,387.0,107.032572199679,0.11049723756906077
Kursk Oblast,2020-07-05 04:33:46,5294,39,3405,1850.0,474.69730649180394,0.7366830374008311
Leningrad Oblast,2020-07-05 04:33:46,4635,34,4197,404.0,255.53859928460216,0.7335490830636462
Lipetsk Oblast,2020-07-05 04:33:46,3923,18,2561,1344.0,341.07082153467087,0.4588325261279633
Magadan Oblast,2020-07-05 04:33:46,907,4,492,411.0,629.4633252597317,0.4410143329658214
Mari El Republic,2020-07-05 04:33:46,3073,24,2848,201.0,450.36660985178787,0.780995769606248
Mordovia Republic,2020-07-05 04:33:46,3542,27,2397,1118.0,439.9693934335003,0.7622811970638057
Moscow,2020-07-05 04:33:46,224210,3929,156459,63822.0,1792.752358219763,1.7523750055751304
Moscow Oblast,2020-07-05 04:33:46,58766,936,37856,19974.0,783.1931854756219,1.5927577170472722
Murmansk Oblast,2020-07-05 04:33:46,5766,19,3695,2052.0,765.1710487726874,0.32951786333680194
Nenets Autonomous Okrug,2020-07-05 04:33:46,131,0,40,91.0,297.7475736982067,0.0
Nizhny Novgorod Oblast,2020-07-05 04:33:46,18397,259,12134,6004.0,568.7298438952971,1.4078382344947546
North Ossetia - Alania Republic,2020-07-05 04:33:46,4092,67,3567,458.0,583.1011805946438,1.6373411534701858
Novgorod Oblast,2020-07-05 04:33:46,3068,27,965,2076.0,505.8732744576867,0.8800521512385919
Novosibirsk Oblast,2020-07-05 04:33:46,6393,105,4040,2248.0,229.2343543877779,1.6424213984045049
Omsk Oblast,2020-07-05 04:33:46,3950,30,2157,1763.0,201.522284028058,0.7594936708860759
Orel Oblast,2020-07-05 04:33:46,4644,73,3150,1421.0,621.4812505102061,1.5719207579672696
Orenburg Oblast,2020-07-05 04:33:46,4088,22,3039,1027.0,206.7026677183828,0.538160469667319
Penza Oblast,2020-07-05 04:33:46,5268,46,4910,312.0,395.5979589308042,0.8731966590736523
Perm Krai,2020-07-05 04:33:46,3911,80,2931,900.0,149.09714454760396,2.0455126566095627
Primorsky Krai,2020-07-05 04:33:46,4602,50,3064,1488.0,240.55990553240738,1.086484137331595
