Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-14 05:23:43,13502,135,11722,1645.0,2978.102060982496,0.9998518737964746
Altai Krai,2021-02-14 05:23:43,41296,1348,36913,3035.0,1757.2167755991284,3.2642386671832617
Altai Republic,2021-02-14 05:23:43,15880,140,15243,497.0,7282.299152079903,0.8816120906801007
Amur Oblast,2021-02-14 05:23:43,20365,149,18772,1444.0,2550.649780066732,0.7316474343235944
Arkhangelsk Oblast,2021-02-14 05:23:43,54197,552,48166,5479.0,4692.26720044882,1.018506559403657
Astrakhan Oblast,2021-02-14 05:23:43,26466,517,16778,9171.0,2601.045292742901,1.9534497090606815
Bashkortostan Republic,2021-02-14 05:23:43,26374,224,20267,5883.0,649.0794535368235,0.8493213012815651
Belgorod Oblast,2021-02-14 05:23:43,29604,438,26742,2424.0,1910.0882909342429,1.4795297932711795
Bryansk Oblast,2021-02-14 05:23:43,31180,248,29862,1070.0,2574.769897488154,0.7953816549069916
Buryatia Republic,2021-02-14 05:23:43,32086,688,29711,1687.0,3259.0798883912926,2.1442373620893846
Chechen Republic,2021-02-14 05:23:43,11114,110,10367,637.0,773.4270668853659,0.9897426669066044
Chelyabinsk Oblast,2021-02-14 05:23:43,47336,900,39807,6629.0,1355.1535111576288,1.9013013351360488
Chukotka Autonomous Okrug,2021-02-14 05:23:43,666,4,607,55.0,1349.5987679338575,0.6006006006006006
Chuvashia Republic,2021-02-14 05:23:43,20528,950,18725,853.0,1667.4288471363811,4.627825409197193
Dagestan Republic,2021-02-14 05:23:43,28955,1295,26451,1209.0,945.0419973334508,4.4724572612674836
Ingushetia Republic,2021-02-14 05:23:43,14397,165,12586,1646.0,2949.944984355887,1.1460720983538235
Irkutsk Oblast,2021-02-14 05:23:43,52031,1671,47730,2630.0,2164.175534846383,3.2115469623878075
Ivanovo Oblast,2021-02-14 05:23:43,28830,843,26476,1511.0,2841.38507420322,2.924037460978148
Jewish Autonomous Okrug,2021-02-14 05:23:43,4264,111,4058,95.0,2631.8713197624897,2.603189493433396
Kabardino-Balkarian Republic,2021-02-14 05:23:43,19865,353,18539,973.0,2294.3355955224365,1.776994714321671
Kaliningrad Oblast,2021-02-14 05:23:43,26308,232,23651,2425.0,2645.086110080545,0.8818610308651361
Kalmykia Republic,2021-02-14 05:23:43,18302,278,17242,782.0,6645.29270586356,1.5189596765380833
Kaluga Oblast,2021-02-14 05:23:43,27910,239,25655,2016.0,2757.7525354328222,0.8563238982443568
Kamchatka Krai,2021-02-14 05:23:43,12938,104,11512,1322.0,4100.05165469313,0.8038336682640285
Karachay-Cherkess Republic,2021-02-14 05:23:43,18358,60,16691,1607.0,3936.9082467483727,0.3268329883429568
