Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-03-19 05:26:09,13977,158,12720.0,1099.0,3082.871612083569,1.1304285612076983
Altai Krai,2021-03-19 05:26:09,45743,1685,40869.0,3189.0,1946.444376361656,3.6836237238484575
Altai Republic,2021-03-19 05:26:09,16499,187,16201.0,111.0,7566.1620724286095,1.133402024365113
Amur Oblast,2021-03-19 05:26:09,21586,211,20245.0,1130.0,2703.5760448082724,0.9774854072083758
Arkhangelsk Oblast,2021-03-19 05:26:09,58607,771,53866.0,3970.0,5074.076126293042,1.3155425119866229
Astrakhan Oblast,2021-03-19 05:26:09,29790,622,25729.0,3439.0,2927.723844585922,2.0879489761664987
Bashkortostan Republic,2021-03-19 05:26:09,30917,325,25296.0,5296.0,760.8853213391208,1.0512016042953716
Belgorod Oblast,2021-03-19 05:26:09,33138,526,30740.0,1872.0,2138.106532393559,1.5873015873015872
Bryansk Oblast,2021-03-19 05:26:09,34466,276,33676.0,514.0,2846.1199258122747,0.8007891835432019
Buryatia Republic,2021-03-19 05:26:09,35219,750,33348.0,1121.0,3577.3089381428954,2.129532354694909
Chechen Republic,2021-03-19 05:26:09,11509,115,11132.0,262.0,800.9152521849628,0.9992180033017638
Chelyabinsk Oblast,2021-03-19 05:26:09,53623,1132,47811.0,4680.0,1535.1402046815435,2.111034444175074
Chukotka Autonomous Okrug,2021-03-19 05:26:09,714,5,673.0,36.0,1446.8671476047662,0.7002801120448179
Chuvashia Republic,2021-03-19 05:26:09,22212,1136,20281.0,795.0,1804.215196443555,5.114352602197012
Dagestan Republic,2021-03-19 05:26:09,30486,1372,28227.0,887.0,995.0112357350226,4.500426425244375
Ingushetia Republic,2021-03-19 05:26:09,14982,180,13248.0,1554.0,3069.8114715301726,1.2014417300760911
Irkutsk Oblast,2021-03-19 05:26:09,59297,1914,56636.0,747.0,2466.397276427245,3.227819282594398
Ivanovo Oblast,2021-03-19 05:26:09,31707,995,30006.0,706.0,3124.93224237813,3.1381083041599647
Jewish Autonomous Okrug,2021-03-19 05:26:09,4394,124,4186.0,84.0,2712.111299023541,2.8220300409649517
Kabardino-Balkarian Republic,2021-03-19 05:26:09,22131,394,20847.0,890.0,2556.0503933806713,1.7803081650173964
Kaliningrad Oblast,2021-03-19 05:26:09,29561,303,27100.0,2158.0,2972.1525961719244,1.0249991542911268
Kalmykia Republic,2021-03-19 05:26:09,19618,308,18786.0,524.0,7123.120549865113,1.569986746865124
Kaluga Oblast,2021-03-19 05:26:09,31474,279,29214.0,1981.0,3109.906961670105,0.8864459553917521
Kamchatka Krai,2021-03-19 05:26:09,13918,176,12809.0,933.0,4410.613613388389,1.2645495042391148
Karachay-Cherkess Republic,2021-03-19 05:26:09,19455,68,18015.0,1372.0,4172.161996976228,0.3495245438190697
Karelia Republic,2021-03-19 05:26:09,42695,353,39258.0,3084.0,6858.81082887271,0.8267947066401218
