Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-05 04:23:33,4227,35,3578,614.0,932.3387210615473,0.8280104092737166
Altai Krai,2020-10-05 04:23:33,14230,219,12780,1231.0,605.5113017429194,1.539002108222066
Altai Republic,2020-10-05 04:23:33,3854,12,2828,1014.0,1767.3791518964706,0.3113648157758173
Amur Oblast,2020-10-05 04:23:33,4437,52,3934,451.0,555.7197679428474,1.1719630380887986
Arkhangelsk Oblast,2020-10-05 04:23:33,14072,261,10257,3554.0,1218.3254431927196,1.8547470153496304
Astrakhan Oblast,2020-10-05 04:23:33,7301,119,6453,729.0,717.5331248513533,1.6299137104506232
Bashkortostan Republic,2020-10-05 04:23:33,8961,42,8557,362.0,220.5354130258389,0.4686976899899565
Belgorod Oblast,2020-10-05 04:23:33,9135,58,8188,889.0,589.4019908689469,0.6349206349206349
Bryansk Oblast,2020-10-05 04:23:33,9673,38,7799,1836.0,798.7732270174123,0.3928460663703091
Buryatia Republic,2020-10-05 04:23:33,7215,72,6097,1046.0,732.8511311707031,0.9979209979209979
Chechen Republic,2020-10-05 04:23:33,2451,40,1908,503.0,170.5659295425618,1.6319869441044472
Chelyabinsk Oblast,2020-10-05 04:23:33,16007,135,11885,3987.0,458.2546529723712,0.8433810208033985
Chukotka Autonomous Okrug,2020-10-05 04:23:33,200,2,182,16.0,405.2849152954527,1.0
Chuvashia Republic,2020-10-05 04:23:33,8704,97,7326,1281.0,707.0002282480057,1.1144301470588236
Dagestan Republic,2020-10-05 04:23:33,13768,642,11899,1227.0,449.3641243062322,4.662986635676932
Ingushetia Republic,2020-10-05 04:23:33,5884,83,4826,975.0,1205.6314709974326,1.4106050305914344
Irkutsk Oblast,2020-10-05 04:23:33,19462,299,16386,2777.0,809.5017251096519,1.536327201726441
Ivanovo Oblast,2020-10-05 04:23:33,8946,138,7078,1730.0,881.686814908845,1.5425888665325285
