Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-23 04:23:00,3847,31,3308,508.0,848.5230802000001,0.805822719
Altai Krai,2020-09-23 04:23:00,13138,175,11816,1147.0,559.0447985000001,1.332014005
Altai Republic,2020-09-23 04:23:00,2978,12,2298,668.0,1365.660383,0.402955003
Amur Oblast,2020-09-23 04:23:00,4050,50,3571,429.0,507.2492811000001,1.234567901
Arkhangelsk Oblast,2020-09-23 04:23:00,12562,258,9842,2462.0,1087.592682,2.053813087
Astrakhan Oblast,2020-09-23 04:23:00,6698,96,6194,408.0,658.271041,1.433263661
Bashkortostan Republic,2020-09-23 04:23:00,8487,36,8247,204.0,208.86999780000002,0.424178155
Belgorod Oblast,2020-09-23 04:23:00,8365,57,7584,724.0,539.720597,0.68141064
Bryansk Oblast,2020-09-23 04:23:00,9078,37,7353,1688.0,749.6395487000001,0.40757876200000004
Buryatia Republic,2020-09-23 04:23:00,6352,65,5307,980.0,645.1934006,1.023299748
Chechen Republic,2020-09-23 04:23:00,2388,40,1830,518.0,166.181738,1.6750418759999999
Chelyabinsk Oblast,2020-09-23 04:23:00,15142,122,11065,3955.0,433.4910949,0.805705983
Chukotka Autonomous Okrug,2020-09-23 04:23:00,183,2,172,9.0,370.83569750000004,1.092896175
Chuvashia Republic,2020-09-23 04:23:00,8380,89,7087,1204.0,680.6826646000001,1.062052506
Dagestan Republic,2020-09-23 04:23:00,12768,557,10958,1253.0,416.7258236,4.362468672
Ingushetia Republic,2020-09-23 04:23:00,5279,80,4529,670.0,1081.666984,1.51543853
Irkutsk Oblast,2020-09-23 04:23:00,18433,277,15053,3103.0,766.7015363,1.5027396519999998
Ivanovo Oblast,2020-09-23 04:23:00,8315,130,6753,1432.0,819.4976376,1.5634395669999999
Jewish Autonomous Okrug,2020-09-23 04:23:00,808,10,655,143.0,498.7223326,1.2376237620000001
Kabardino-Balkarian Republic,2020-09-23 04:23:00,7319,89,6385,845.0,845.3180077,1.216013117
Kaliningrad Oblast,2020-09-23 04:23:00,4041,72,3159,810.0,406.294396,1.781737194
Kalmykia Republic,2020-09-23 04:23:00,5885,67,3374,2444.0,2136.790929,1.138487681
Kaluga Oblast,2020-09-23 04:23:00,8783,74,7414,1295.0,867.8373528999999,0.842536719
Kamchatka Krai,2020-09-23 04:23:00,4291,67,3256,968.0,1359.817719,1.5614075969999999
Karachay-Cherkess Republic,2020-09-23 04:23:00,6482,28,4718,1736.0,1390.07731,0.43196544299999995
Karelia Republic,2020-09-23 04:23:00,3659,16,2672,971.0,587.8062729,0.437277945
Kemerovo Oblast,2020-09-23 04:23:00,8704,68,6560,2076.0,322.98320110000003,0.78125
Khabarovsk Krai,2020-09-23 04:23:00,11519,102,9236,2181.0,867.1973693,0.885493532
Khakassia Republic,2020-09-23 04:23:00,4068,48,3478,542.0,756.8189047999999,1.179941003
Khanty-Mansi Autonomous Okrug,2020-09-23 04:23:00,21391,181,20526,684.0,1396.057936,0.84615025
Kirov Oblast,2020-09-23 04:23:00,7974,123,5545,2306.0,621.3968103,1.5425131680000002
Komi Republic,2020-09-23 04:23:00,7662,101,6448,1113.0,911.1958642999999,1.318193683
Kostroma Oblast,2020-09-23 04:23:00,4379,58,3213,1108.0,680.6834503,1.324503311
Krasnodar Krai,2020-09-23 04:23:00,13219,251,10247,2721.0,235.9094981,1.898782056
Krasnoyarsk Krai,2020-09-23 04:23:00,19157,537,14813,3807.0,665.98366,2.803152895
Kurgan Oblast,2020-09-23 04:23:00,3553,27,3039,487.0,420.20633039999996,0.7599211929999999
Kursk Oblast,2020-09-23 04:23:00,7764,56,6538,1170.0,696.1748938,0.721277692
Leningrad Oblast,2020-09-23 04:23:00,7677,95,5380,2202.0,423.25131100000004,1.23746255
Lipetsk Oblast,2020-09-23 04:23:00,5812,39,5176,597.0,505.30298619999996,0.671025465
Magadan Oblast,2020-09-23 04:23:00,2637,25,2056,556.0,1830.0934829999999,0.948047023
Mari El Republic,2020-09-23 04:23:00,4675,48,4127,500.0,685.1493332,1.026737968
Mordovia Republic,2020-09-23 04:23:00,6155,40,5136,979.0,764.5430877,0.649878148
Moscow,2020-09-23 04:23:00,278388,5084,239126,34178.0,2225.9522030000003,1.826228142
Moscow Oblast,2020-09-23 04:23:00,71901,1292,54865,15744.0,958.2475109999999,1.7969152030000002
Murmansk Oblast,2020-09-23 04:23:00,14362,199,11863,2300.0,1905.8943120000001,1.385600891
Nenets Autonomous Okrug,2020-09-23 04:23:00,325,0,114,211.0,738.6867286,0.0
Nizhny Novgorod Oblast,2020-09-23 04:23:00,31083,550,27313,3220.0,960.908286,1.7694559730000001
North Ossetia - Alania Republic,2020-09-23 04:23:00,5541,68,4640,833.0,789.5805576,1.227215304
Novgorod Oblast,2020-09-23 04:23:00,4923,86,3587,1250.0,811.7386343,1.746902295
Novosibirsk Oblast,2020-09-23 04:23:00,12587,420,11455,712.0,451.33314850000005,3.3367760389999996
Omsk Oblast,2020-09-23 04:23:00,10376,271,9036,1069.0,529.3658782,2.611796453
Orel Oblast,2020-09-23 04:23:00,8128,123,6475,1530.0,1087.7260130000002,1.5132874019999998
Orenburg Oblast,2020-09-23 04:23:00,12027,82,10884,1061.0,608.124507,0.681799285
Penza Oblast,2020-09-23 04:23:00,10154,123,8545,1486.0,762.5098092000001,1.211345283
