Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-04-04 04:20:49,14131,165,13459.0,507.0,3116.8390033879164,1.1676456018682329
Altai Krai,2021-04-04 04:20:49,47426,1864,42493.0,3069.0,2018.0589596949887,3.9303335723021133
Altai Republic,2021-04-04 04:20:49,16687,192,16319.0,176.0,7652.375689594291,1.1505962725474919
Amur Oblast,2021-04-04 04:20:49,21941,249,20779.0,913.0,2748.038636113143,1.1348616744906797
Arkhangelsk Oblast,2021-04-04 04:20:49,59936,833,55597.0,3506.0,5189.138271972627,1.3898158035237589
Astrakhan Oblast,2021-04-04 04:20:49,30913,675,29347.0,891.0,3038.09087639089,2.1835473748908227
Bashkortostan Republic,2021-04-04 04:20:49,32673,371,28035.0,4267.0,804.1015009254808,1.1354941388914397
Belgorod Oblast,2021-04-04 04:20:49,34537,569,32404.0,1564.0,2228.371818132548,1.647508469177983
Bryansk Oblast,2021-04-04 04:20:49,35918,289,35069.0,560.0,2966.0226163559832,0.8046105016983128
Buryatia Republic,2021-04-04 04:20:49,36144,791,34599.0,754.0,3671.264211369909,2.1884683488269148
Chechen Republic,2021-04-04 04:20:49,11694,117,11376.0,201.0,813.7894655531284,1.000513083632632
Chelyabinsk Oblast,2021-04-04 04:20:49,55783,1244,51129.0,3410.0,1596.977529003423,2.2300700930390978
Chukotka Autonomous Okrug,2021-04-04 04:20:49,734,5,695.0,34.0,1487.3956391343115,0.6811989100817438
Chuvashia Republic,2021-04-04 04:20:49,22926,1236,20907.0,783.0,1862.2113089170239,5.391258832766291
Dagestan Republic,2021-04-04 04:20:49,31180,1413,28854.0,913.0,1017.6622164343636,4.531751122514431
Ingushetia Republic,2021-04-04 04:20:49,15148,181,13444.0,1523.0,3103.824867890739,1.194877211513071
Irkutsk Oblast,2021-04-04 04:20:49,62088,2036,59228.0,824.0,2582.4860296273805,3.2792165957995105
Ivanovo Oblast,2021-04-04 04:20:49,32751,1051,31308.0,392.0,3227.8252710797656,3.2090623187078258
