Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-10 05:22:41,13382,130,11537,1715.0,2951.633963862225,0.9714541921984756
Altai Krai,2021-02-10 05:22:41,40611,1296,36341,2974.0,1728.0688316993467,3.1912536012410433
Altai Republic,2021-02-10 05:22:41,15731,135,14670,926.0,7213.9702746454,0.8581781196363868
Amur Oblast,2021-02-10 05:22:41,20194,145,18546,1503.0,2529.232588198752,0.7180350599187878
Arkhangelsk Oblast,2021-02-10 05:22:41,53357,511,46783,6063.0,4619.5416907642075,0.9577000206158516
Astrakhan Oblast,2021-02-10 05:22:41,25884,506,16087,9291.0,2543.84706254656,1.9548755988255293
Bashkortostan Republic,2021-02-10 05:22:41,25731,210,19555,5966.0,633.2548501917041,0.8161361781508686
Belgorod Oblast,2021-02-10 05:22:41,28952,415,26057,2480.0,1868.0204093746854,1.4334070185134016
Bryansk Oblast,2021-02-10 05:22:41,30581,247,29047,1287.0,2525.3059087583465,0.807691049998365
Buryatia Republic,2021-02-10 05:22:41,31656,684,29186,1786.0,3215.403382999277,2.1607278241091734
Chechen Republic,2021-02-10 05:22:41,11045,109,10201,735.0,768.6253332507528,0.9868718877320054
Chelyabinsk Oblast,2021-02-10 05:22:41,46280,866,38086,7328.0,1324.9219303780435,1.871218668971478
Chukotka Autonomous Okrug,2021-02-10 05:22:41,659,4,599,56.0,1335.4137958985166,0.6069802731411229
Chuvashia Republic,2021-02-10 05:22:41,20234,930,18366,938.0,1643.5480949414236,4.596224177127606
Dagestan Republic,2021-02-10 05:22:41,28668,1278,26047,1343.0,935.6748050269507,4.457932189200502
Ingushetia Republic,2021-02-10 05:22:41,14273,165,12491,1617.0,2924.5373870745,1.1560288656904645
Irkutsk Oblast,2021-02-10 05:22:41,51009,1641,46359,3009.0,2121.6665037569746,3.217079338940187
Ivanovo Oblast,2021-02-10 05:22:41,28241,813,25179,2249.0,2783.3352716119707,2.8787932438653017
Jewish Autonomous Okrug,2021-02-10 05:22:41,4242,110,4036,96.0,2618.2922463490813,2.593116454502593
Kabardino-Balkarian Republic,2021-02-10 05:22:41,19541,347,18226,968.0,2256.9147682911616,1.7757535438309195
Kaliningrad Oblast,2021-02-10 05:22:41,25670,225,22978,2467.0,2580.9396550770707,0.8765095442150369
Kalmykia Republic,2021-02-10 05:22:41,18056,272,16834,950.0,6555.97230341342,1.5064244572441294
Kaluga Oblast,2021-02-10 05:22:41,27341,231,25066,2044.0,2701.530350099204,0.844884971288541
Kamchatka Krai,2021-02-10 05:22:41,12753,86,11342,1325.0,4041.4251624904527,0.6743511330667294
Karachay-Cherkess Republic,2021-02-10 05:22:41,18131,60,16492,1579.0,3888.2276621524543,0.33092493519386684
Karelia Republic,2021-02-10 05:22:41,37850,257,33181,4412.0,6080.4775705078355,0.678996036988111
Kemerovo Oblast,2021-02-10 05:22:41,30225,538,28867,820.0,1121.5725244603,1.7799834574028122
Khabarovsk Krai,2021-02-10 05:22:41,46630,263,42588,3779.0,3510.496859900836,0.5640145828865537
Khakassia Republic,2021-02-10 05:22:41,20829,403,19414,1012.0,3875.069068096958,1.9348024389072929
Khanty-Mansi Autonomous Okrug,2021-02-10 05:22:41,49056,692,46300,2064.0,3201.5809502800794,1.4106327462491846
Kirov Oblast,2021-02-10 05:22:41,33869,276,28653,4940.0,2639.338922319944,0.8149044849272196
Komi Republic,2021-02-10 05:22:41,37584,719,36272,593.0,4469.64048078604,1.913048105576841
Kostroma Oblast,2021-02-10 05:22:41,17503,321,14370,2812.0,2720.713046614148,1.8339713192024223
Krasnodar Krai,2021-02-10 05:22:41,35321,1627,27302,6392.0,630.3471808288508,4.606324849239829
Krasnoyarsk Krai,2021-02-10 05:22:41,58976,2537,54245,2194.0,2050.271562946181,4.301749864351601
Kurgan Oblast,2021-02-10 05:22:41,16073,223,14176,1674.0,1900.9221358734155,1.3874198967212097
Kursk Oblast,2021-02-10 05:22:41,27830,402,24558,2870.0,2495.433706019438,1.4444843693855551
Leningrad Oblast,2021-02-10 05:22:41,32600,463,29499,2638.0,1797.3157144936422,1.4202453987730062
Lipetsk Oblast,2021-02-10 05:22:41,22231,390,18408,3433.0,1932.7926162470733,1.7543070487157573
Magadan Oblast,2021-02-10 05:22:41,8000,93,7570,337.0,5552.046970317369,1.1625
Mari El Republic,2021-02-10 05:22:41,11051,158,9761,1132.0,1619.5904345825281,1.4297348656230204
Mordovia Republic,2021-02-10 05:22:41,16680,146,14319,2215.0,2071.905556880515,0.8752997601918465
Moscow,2021-02-10 05:22:41,947036,14031,854725,78280.0,7572.36975299501,1.4815698664042338
Moscow Oblast,2021-02-10 05:22:41,201106,4078,162039,34989.0,2680.203668077808,2.0277863415313315
Murmansk Oblast,2021-02-10 05:22:41,44513,858,42132,1523.0,5907.051490464557,1.9275267899265385
Nenets Autonomous Okrug,2021-02-10 05:22:41,952,2,832,118.0,2163.783894356433,0.21008403361344535
Nizhny Novgorod Oblast,2021-02-10 05:22:41,88647,2230,80660,5757.0,2740.457382822547,2.515595564429704
North Ossetia - Alania Republic,2021-02-10 05:22:41,14956,134,13441,1381.0,2131.197765633795,0.8959614870286173
Novgorod Oblast,2021-02-10 05:22:41,25262,113,21653,3496.0,4165.375051939402,0.4473121684743884
Novosibirsk Oblast,2021-02-10 05:22:41,33427,1296,31194,937.0,1198.5948324918272,3.8771053340114285
Omsk Oblast,2021-02-10 05:22:41,38735,1127,35421,2187.0,1976.193840968817,2.9095133600103265
Orel Oblast,2021-02-10 05:22:41,28125,382,25057,2686.0,3763.815712876733,1.3582222222222222
Orenburg Oblast,2021-02-10 05:22:41,35446,518,31710,3218.0,1792.2658414740204,1.4613778705636744
Penza Oblast,2021-02-10 05:22:41,34645,400,27811,6434.0,2601.649826719383,1.1545677586953385
Perm Krai,2021-02-10 05:22:41,42300,1542,35025,5733.0,1612.5822588503318,3.645390070921986
Primorsky Krai,2021-02-10 05:22:41,38130,574,29891,7665.0,1993.1658404934146,1.5053763440860215
Pskov Oblast,2021-02-10 05:22:41,30254,145,19138,10971.0,4752.83797243247,0.4792754677067495
Rostov Oblast,2021-02-10 05:22:41,66966,2833,57052,7081.0,1586.7020878332462,4.230505032404504
Ryazan Oblast,2021-02-10 05:22:41,22848,249,20902,1697.0,2037.3187430114292,1.0898109243697478
Saint Petersburg,2021-02-10 05:22:41,347444,10183,253115,84146.0,6491.932357175489,2.9308320189728416
Sakha (Yakutiya) Republic,2021-02-10 05:22:41,31456,498,29085,1873.0,3261.9538954507275,1.5831637843336723
Sakhalin Oblast,2021-02-10 05:22:41,20402,29,18474,1899.0,4162.1360273042,0.14214292716400356
Samara Oblast,2021-02-10 05:22:41,43010,853,39582,2575.0,1346.7922796017176,1.9832597070448728
Saratov Oblast,2021-02-10 05:22:41,45356,582,40099,4675.0,1841.5314967823144,1.2831819384425434
Smolensk Oblast,2021-02-10 05:22:41,23926,499,21280,2147.0,2520.2560072807864,2.0855972582128235
Stavropol Krai,2021-02-10 05:22:41,44515,977,39868,3670.0,1589.438827939275,2.1947658092777718
Sverdlovsk Oblast,2021-02-10 05:22:41,73377,2157,66144,5076.0,1696.4776188970084,2.939613230303774
Tambov Oblast,2021-02-10 05:22:41,23836,294,21640,1902.0,2306.2216511602705,1.2334284275885217
Tatarstan Republic,2021-02-10 05:22:41,16800,291,13309,3200.0,431.4015105215747,1.7321428571428572
Tomsk Oblast,2021-02-10 05:22:41,29036,277,26333,2426.0,2692.807063100493,0.9539881526381044
Tula Oblast,2021-02-10 05:22:41,30416,1094,27830,1492.0,2038.8040392665505,3.5967911625460283
Tver Oblast,2021-02-10 05:22:41,30748,541,27091,3116.0,2394.940932631187,1.7594640301808249
Tyumen Oblast,2021-02-10 05:22:41,29426,262,27619,1545.0,796.934243310584,0.8903690613742948
Tyva Republic,2021-02-10 05:22:41,15521,190,14371,960.0,4824.351458712802,1.2241479286128472
Udmurt Republic,2021-02-10 05:22:41,26419,541,23098,2780.0,1746.0827312358401,2.047768651349408
Ulyanovsk Oblast,2021-02-10 05:22:41,45328,682,41867,2779.0,3636.0777720199767,1.5045887751500175
Vladimir Oblast,2021-02-10 05:22:41,24833,731,21907,2195.0,1801.6638891649866,2.9436636733378974
Volgograd Oblast,2021-02-10 05:22:41,45455,659,43425,1371.0,1802.8569660759078,1.4497855021449786
Vologda Oblast,2021-02-10 05:22:41,35276,677,30508,4091.0,2997.9034392265075,1.919151831273387
Voronezh Oblast,2021-02-10 05:22:41,61547,1674,55290,4583.0,2637.2372917959287,2.7198726176742976
Yamalo-Nenets Autonomous Okrug,2021-02-10 05:22:41,36175,388,33308,2479.0,6717.148178339124,1.0725639253628196
Yaroslavl Oblast,2021-02-10 05:22:41,29747,337,27979,1431.0,2350.2706836777584,1.1328873499848724
Zabaykalsky Krai,2021-02-10 05:22:41,36043,495,34083,1465.0,3359.694110584765,1.3733595982576368
