Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-04-30 04:21:03,14414,174,13849.0,391.0,3179.2595990965556,1.2071597058415429
Altai Krai,2021-04-30 04:21:03,49588,2058,44442.0,3088.0,2110.05582788671,4.150197628458498
Altai Republic,2021-04-30 04:21:03,16802,236,16504.0,62.0,7705.112742647767,1.4045946911082017
Amur Oblast,2021-04-30 04:21:03,22287,279,21456.0,552.0,2791.374006793383,1.251850854758379
Arkhangelsk Oblast,2021-04-30 04:21:03,61875,936,58297.0,2642.0,5357.012990161277,1.5127272727272727
Astrakhan Oblast,2021-04-30 04:21:03,32743,730,31178.0,835.0,3217.9409816474267,2.229484164554256
Bashkortostan Republic,2021-04-30 04:21:03,35278,445,32860.0,1973.0,868.2120634667497,1.2614093769488066
Belgorod Oblast,2021-04-30 04:21:03,36697,629,34571.0,1497.0,2367.737806121264,1.7140365697468458
Bryansk Oblast,2021-04-30 04:21:03,38102,308,37266.0,528.0,3146.372117834947,0.8083565167182825
Buryatia Republic,2021-04-30 04:21:03,37117,843,35841.0,433.0,3770.0950014778914,2.2711964867850307
Chechen Republic,2021-04-30 04:21:03,11986,123,11674.0,189.0,834.1098455720709,1.0261972301017854
Chelyabinsk Oblast,2021-04-30 04:21:03,58779,1424,54416.0,2939.0,1682.7481881091405,2.422633933887953
Chukotka Autonomous Okrug,2021-04-30 04:21:03,749,7,733.0,9.0,1517.7920077814706,0.9345794392523364
Chuvashia Republic,2021-04-30 04:21:03,24160,1364,22011.0,785.0,1962.4454864972213,5.645695364238411
Dagestan Republic,2021-04-30 04:21:03,32285,1452,29902.0,931.0,1053.7275387294237,4.497444633730835
Ingushetia Republic,2021-04-30 04:21:03,15419,186,13590.0,1643.0,3159.3527619492547,1.2063039107594526
Irkutsk Oblast,2021-04-30 04:21:03,66070,2235,63040.0,795.0,2748.113193813314,3.3827758438020283
Ivanovo Oblast,2021-04-30 04:21:03,34356,1145,32588.0,623.0,3386.0085192273955,3.33275119338689
Jewish Autonomous Okrug,2021-04-30 04:21:03,4468,130,4285.0,53.0,2757.7863641413696,2.909579230080573
Kabardino-Balkarian Republic,2021-04-30 04:21:03,23738,450,22877.0,411.0,2741.6530765925795,1.895694666779004
Kaliningrad Oblast,2021-04-30 04:21:03,31760,410,29915.0,1435.0,3193.2467255647753,1.2909319899244331
Kalmykia Republic,2021-04-30 04:21:03,20399,345,19723.0,331.0,7406.6946730909585,1.6912593754595813
Kaluga Oblast,2021-04-30 04:21:03,34005,311,32192.0,1502.0,3359.9919372050567,0.9145713865607998
Kamchatka Krai,2021-04-30 04:21:03,14444,230,13794.0,420.0,4577.302991218702,1.5923566878980893
Karachay-Cherkess Republic,2021-04-30 04:21:03,20051,73,19899.0,79.0,4299.975338029831,0.364071617375692
Karelia Republic,2021-04-30 04:21:03,45681,466,43776.0,1439.0,7338.501873140514,1.0201177732536504
Kemerovo Oblast,2021-04-30 04:21:03,35034,664,33891.0,479.0,1300.0222273595418,1.8953017069132845
Khabarovsk Krai,2021-04-30 04:21:03,51665,380,49534.0,1751.0,3889.552225322253,0.7355075970192587
Khakassia Republic,2021-04-30 04:21:03,22335,523,21543.0,269.0,4155.248338179727,2.341616297291247
Khanty-Mansi Autonomous Okrug,2021-04-30 04:21:03,55958,792,54652.0,514.0,3652.031694711609,1.4153472247042425
Kirov Oblast,2021-04-30 04:21:03,42005,348,39321.0,2336.0,3273.3600470060887,0.8284728008570408
Komi Republic,2021-04-30 04:21:03,43227,898,41997.0,332.0,5140.728742628197,2.0774053253753437
Kostroma Oblast,2021-04-30 04:21:03,20571,436,17907.0,2228.0,3197.611157053056,2.1194886004569544
Krasnodar Krai,2021-04-30 04:21:03,45389,2658,39930.0,2801.0,810.0231644245836,5.856044416047942
Krasnoyarsk Krai,2021-04-30 04:21:03,70228,3490,64719.0,2019.0,2441.441795350386,4.969527823660078
Kurgan Oblast,2021-04-30 04:21:03,20326,392,18926.0,1008.0,2403.916091194117,1.928564400275509
Kursk Oblast,2021-04-30 04:21:03,36366,700,34064.0,1602.0,3260.8315541898273,1.9248748831325964
Leningrad Oblast,2021-04-30 04:21:03,42487,1156,39803.0,1528.0,2342.4095939169133,2.7208322545719867
Lipetsk Oblast,2021-04-30 04:21:03,29775,650,27047.0,2078.0,2588.677978892385,2.18303946263644
Magadan Oblast,2021-04-30 04:21:03,8330,100,8168.0,62.0,5781.068907842961,1.2004801920768309
Mari El Republic,2021-04-30 04:21:03,13046,228,12434.0,384.0,1911.9696687687685,1.7476621186570596
Mordovia Republic,2021-04-30 04:21:03,20038,242,18047.0,1749.0,2489.019397408379,1.2077053598163492
Moscow,2021-04-30 04:21:03,1090149,18258,989411.0,82480.0,8716.681640252067,1.6748169286950685
Moscow Oblast,2021-04-30 04:21:03,249230,5801,205105.0,38324.0,3321.5675325203224,2.327568912249729
Murmansk Oblast,2021-04-30 04:21:03,50305,1157,47687.0,1461.0,6675.672842266743,2.299970181890468
Nenets Autonomous Okrug,2021-04-30 04:21:03,1096,4,1084.0,8.0,2491.078937200264,0.36496350364963503
Nizhny Novgorod Oblast,2021-04-30 04:21:03,113796,3164,109091.0,1541.0,3517.9203846229943,2.780414074308412
North Ossetia - Alania Republic,2021-04-30 04:21:03,16713,196,16063.0,454.0,2381.566478807008,1.172739783402142
Novgorod Oblast,2021-04-30 04:21:03,29858,121,27954.0,1783.0,4923.195641707174,0.4052515238796972
Novosibirsk Oblast,2021-04-30 04:21:03,41030,1750,37741.0,1539.0,1471.2162616190408,4.265171825493542
Omsk Oblast,2021-04-30 04:21:03,45682,1384,43200.0,1098.0,2330.617969359429,3.0296396830261374
Orel Oblast,2021-04-30 04:21:03,34073,571,31993.0,1509.0,4559.804187905739,1.675813694127315
Orenburg Oblast,2021-04-30 04:21:03,42267,850,38317.0,3100.0,2137.157939445422,2.0110251496439298
Penza Oblast,2021-04-30 04:21:03,44819,638,42143.0,2038.0,3365.661526446415,1.4235034248867668
Perm Krai,2021-04-30 04:21:03,54348,2161,49157.0,3030.0,2071.8822837824546,3.976227276072717
Primorsky Krai,2021-04-30 04:21:03,43512,712,40916.0,1884.0,2274.4986113702976,1.6363302077587791
Pskov Oblast,2021-04-30 04:21:03,36122,336,27060.0,8726.0,5674.68808224386,0.9301810530978352
Rostov Oblast,2021-04-30 04:21:03,87731,4043,78527.0,5161.0,2078.7110006226817,4.6084052387411525
Ryazan Oblast,2021-04-30 04:21:03,27758,449,26221.0,1088.0,2475.135402158231,1.6175516968081274
Saint Petersburg,2021-04-30 04:21:03,415015,13181,373725.0,28109.0,7754.485060076403,3.1760297820560703
Sakha (Yakutiya) Republic,2021-04-30 04:21:03,35099,600,33109.0,1390.0,3639.7291383654974,1.7094504116926408
Sakhalin Oblast,2021-04-30 04:21:03,22515,41,22088.0,386.0,4593.201286871584,0.18210082167443925
Samara Oblast,2021-04-30 04:21:03,61343,1482,58454.0,1407.0,1920.8620973635932,2.4159235772622796
Saratov Oblast,2021-04-30 04:21:03,58876,931,53423.0,4522.0,2390.466716742118,1.5812894897751206
Smolensk Oblast,2021-04-30 04:21:03,29401,883,27884.0,634.0,3096.9676030286046,3.0032992075099485
Stavropol Krai,2021-04-30 04:21:03,52914,1354,50011.0,1549.0,1889.3309253415428,2.558869108364516
Sverdlovsk Oblast,2021-04-30 04:21:03,86044,3093,79715.0,3236.0,1989.3388969346554,3.594672493143043
Tambov Oblast,2021-04-30 04:21:03,31481,471,28939.0,2071.0,3045.9038345434,1.4961405292080938
Tatarstan Republic,2021-04-30 04:21:03,20417,458,17499.0,2460.0,524.2812285904162,2.2432286819807024
Tomsk Oblast,2021-04-30 04:21:03,32101,395,31115.0,591.0,2977.0560522313317,1.2304912619544564
Tula Oblast,2021-04-30 04:21:03,38441,1840,36033.0,568.0,2576.724949810806,4.786556020915168
Tver Oblast,2021-04-30 04:21:03,39844,881,37960.0,1003.0,3103.422223226129,2.211123381186628
Tyumen Oblast,2021-04-30 04:21:03,35098,467,33437.0,1194.0,950.5470696565919,1.330560145877258
Tyva Republic,2021-04-30 04:21:03,15809,202,15421.0,186.0,4913.869738469859,1.2777531785691694
Udmurt Republic,2021-04-30 04:21:03,32665,818,29383.0,2464.0,2158.8929337150807,2.504209398438696
Ulyanovsk Oblast,2021-04-30 04:21:03,53323,1168,50544.0,1611.0,4277.4129685276475,2.1904243947264783
Vladimir Oblast,2021-04-30 04:21:03,31885,1099,29407.0,1379.0,2313.294934402835,3.4467618002195386
Volgograd Oblast,2021-04-30 04:21:03,56784,1100,54253.0,1431.0,2252.192937227024,1.93716539870386
Vologda Oblast,2021-04-30 04:21:03,44792,998,41827.0,1967.0,3806.6133022404388,2.228076442221825
Voronezh Oblast,2021-04-30 04:21:03,80413,2629,75761.0,2023.0,3445.6295570082375,3.2693718677328287
Yamalo-Nenets Autonomous Okrug,2021-04-30 04:21:03,38531,416,37304.0,811.0,7154.6216021999935,1.0796501518258026
Yaroslavl Oblast,2021-04-30 04:21:03,38554,529,36789.0,1236.0,3046.0999744011933,1.372101468070758
Zabaykalsky Krai,2021-04-30 04:21:03,42275,625,40801.0,849.0,3940.600630496101,1.4784151389710232
