Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-06-24 04:33:28,1607,12,1028,567,354.45193393562965,0.7467330429371499
Altai Krai,2020-06-24 04:33:28,3445,29,2470,946,146.59075435729847,0.8417997097242379
Altai Republic,2020-06-24 04:33:28,466,0,190,276,213.6997106340828,0.0
Amur Oblast,2020-06-24 04:33:28,1444,7,575,862,180.85628688516377,0.4847645429362881
Arkhangelsk Oblast,2020-06-24 04:33:28,4755,33,1996,2726,411.6783316075455,0.694006309148265
Astrakhan Oblast,2020-06-24 04:33:28,3242,28,2157,1057,318.61969466759183,0.8636644046884641
Bashkortostan Republic,2020-06-24 04:33:28,5011,18,2482,2511,123.32361953715863,0.3592097385751347
Belgorod Oblast,2020-06-24 04:33:28,4048,41,2824,1183,261.18218489737245,1.0128458498023716
Bryansk Oblast,2020-06-24 04:33:28,5729,34,4170,1525,473.08713094001405,0.5934718100890207
Buryatia Republic,2020-06-24 04:33:28,2634,16,1762,856,267.54398884319215,0.6074411541381929
Chechen Republic,2020-06-24 04:33:28,1634,20,1174,440,113.7106196950412,1.2239902080783354
Chelyabinsk Oblast,2020-06-24 04:33:28,6083,70,3015,2998,174.14650178240365,1.150747986191024
Chukotka Autonomous Okrug,2020-06-24 04:33:28,134,1,111,22,271.5408932479533,0.746268656716418
Chuvashia Republic,2020-06-24 04:33:28,4678,24,2605,2049,379.98013186399015,0.5130397605814451
Dagestan Republic,2020-06-24 04:33:28,7340,357,4997,1986,239.5651272812132,4.8637602179836525
Ingushetia Republic,2020-06-24 04:33:28,2860,67,2332,461,586.0139372965087,2.3426573426573425
Irkutsk Oblast,2020-06-24 04:33:28,5726,40,1953,3733,238.16703719956158,0.6985679357317499
Ivanovo Oblast,2020-06-24 04:33:28,4176,35,2498,1643,411.57211480654337,0.8381226053639846
Jewish Autonomous Okrug,2020-06-24 04:33:28,400,5,328,67,246.8922438801585,1.25
Kabardino-Balkarian Republic,2020-06-24 04:33:28,4585,47,2729,1809,529.5509038746726,1.025081788440567
Kaliningrad Oblast,2020-06-24 04:33:28,2348,33,1300,1015,236.0750412980508,1.405451448040886
Kalmykia Republic,2020-06-24 04:33:28,1340,18,956,366,486.5420296064456,1.3432835820895523
Kaluga Oblast,2020-06-24 04:33:28,5694,43,3159,2492,562.617088382461,0.7551808921671935
Kamchatka Krai,2020-06-24 04:33:28,1834,28,600,1206,581.1945227011283,1.5267175572519085
Karachay-Cherkess Republic,2020-06-24 04:33:28,2983,10,993,1980,639.7100610115698,0.3352329869259135
Karelia Republic,2020-06-24 04:33:28,1043,2,416,625,167.55450742509043,0.1917545541706616
Kemerovo Oblast,2020-06-24 04:33:28,1396,8,583,805,51.801993189299544,0.5730659025787965
Khabarovsk Krai,2020-06-24 04:33:28,3669,24,1894,1751,276.21730600420693,0.6541291905151267
Khakassia Republic,2020-06-24 04:33:28,1631,15,1218,398,303.43452158366404,0.9196811771919068
Khanty-Mansi Autonomous Okrug,2020-06-24 04:33:28,6900,37,3435,3428,450.32021683244767,0.5362318840579711
Kirov Oblast,2020-06-24 04:33:28,2952,33,2196,723,230.04306293922093,1.1178861788617886
Komi Republic,2020-06-24 04:33:28,2926,29,1254,1643,347.9716913255629,0.9911141490088858
Kostroma Oblast,2020-06-24 04:33:28,1386,15,759,612,215.4435401135353,1.0822510822510822
Krasnodar Krai,2020-06-24 04:33:28,5561,67,4277,1217,99.24296233371763,1.2048192771084338
Krasnoyarsk Krai,2020-06-24 04:33:28,7875,93,3132,4650,273.77049237318863,1.180952380952381
Kurgan Oblast,2020-06-24 04:33:28,591,0,312,279,69.89640902763571,0.0
Kursk Oblast,2020-06-24 04:33:28,4607,28,2659,1920,413.0960504359163,0.6077707835901889
Leningrad Oblast,2020-06-24 04:33:28,4067,27,3932,108,224.22340524066388,0.6638800098352594
Lipetsk Oblast,2020-06-24 04:33:28,3487,12,1973,1502,303.1644034390511,0.3441353599082306
Magadan Oblast,2020-06-24 04:33:28,609,4,288,317,422.6495756154097,0.6568144499178982
Mari El Republic,2020-06-24 04:33:28,2745,20,2667,58,402.2962395194135,0.7285974499089253
Mordovia Republic,2020-06-24 04:33:28,3094,24,1915,1155,384.32109070673346,0.7756948933419522
Moscow,2020-06-24 04:33:28,216095,3643,139248,73204,1727.8659330516018,1.6858326199125384
Moscow Oblast,2020-06-24 04:33:28,54879,798,26198,27883,731.3898993587561,1.4541081287924342
Murmansk Oblast,2020-06-24 04:33:28,4586,9,3165,1412,608.5803728185127,0.19624945486262535
Nenets Autonomous Okrug,2020-06-24 04:33:28,95,0,33,62,215.92381298724914,0.0
Nizhny Novgorod Oblast,2020-06-24 04:33:28,15990,205,8864,6921,494.3191935579606,1.2820512820512822
North Ossetia - Alania Republic,2020-06-24 04:33:28,3826,66,3386,374,545.1967538990973,1.7250392054364871
Novgorod Oblast,2020-06-24 04:33:28,2535,20,631,1884,417.98851067478347,0.7889546351084813
Novosibirsk Oblast,2020-06-24 04:33:28,5248,76,2893,2279,188.177990274841,1.4481707317073171
