Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-31 04:35:18,2714,20,2081,613.0,598.6201298701299,0.7369196757553427
Altai Krai,2020-07-31 04:35:18,8998,66,7176,1756.0,382.8805827886711,0.7334963325183375
Altai Republic,2020-07-31 04:35:18,1529,3,1079,447.0,701.1735140762073,0.1962066710268149
Amur Oblast,2020-07-31 04:35:18,2724,47,1945,732.0,341.172109054838,1.7254038179148312
Arkhangelsk Oblast,2020-07-31 04:35:18,8641,169,7229,1243.0,748.1203918866037,1.955792153685916
Astrakhan Oblast,2020-07-31 04:35:18,4538,47,3599,892.0,445.9889495377951,1.0356985456148082
Bashkortostan Republic,2020-07-31 04:35:18,6711,22,5108,1581.0,165.16160660823618,0.32781999701981823
Belgorod Oblast,2020-07-31 04:35:18,5910,47,5528,335.0,381.3208282469049,0.7952622673434856
Bryansk Oblast,2020-07-31 04:35:18,7340,35,5863,1442.0,606.1196615639209,0.4768392370572207
Buryatia Republic,2020-07-31 04:35:18,4046,39,3278,729.0,410.9654437583735,0.9639149777558084
Chechen Republic,2020-07-31 04:35:18,2046,32,1357,657.0,142.38184081765868,1.564027370478983
Chelyabinsk Oblast,2020-07-31 04:35:18,11080,92,6435,4553.0,317.20257105852903,0.8303249097472925
Chukotka Autonomous Okrug,2020-07-31 04:35:18,152,1,148,3.0,308.01653562454413,0.6578947368421053
Chuvashia Republic,2020-07-31 04:35:18,6694,51,3680,2963.0,543.7338612008443,0.7618763071407231
Dagestan Republic,2020-07-31 04:35:18,9223,445,8174,604.0,301.02304753605307,4.8248942860240716
Ingushetia Republic,2020-07-31 04:35:18,3665,73,2917,675.0,750.9584196474492,1.9918144611186903
Irkutsk Oblast,2020-07-31 04:35:18,13282,171,8370,4741.0,552.4510283067722,1.2874567083270592
Ivanovo Oblast,2020-07-31 04:35:18,6401,91,4990,1320.0,630.8604183133823,1.4216528667395716
Jewish Autonomous Okrug,2020-07-31 04:35:18,532,8,455,69.0,328.3666843606108,1.5037593984962403
Kabardino-Balkarian Republic,2020-07-31 04:35:18,5962,70,5501,391.0,688.5894196075895,1.1741026501174103
Kaliningrad Oblast,2020-07-31 04:35:18,2854,45,2346,463.0,286.94981595597824,1.5767344078486334
Kalmykia Republic,2020-07-31 04:35:18,2589,38,1883,668.0,940.0427721276773,1.4677481653147937
Kaluga Oblast,2020-07-31 04:35:18,7179,56,5902,1221.0,709.3480993146625,0.7800529321632539
Kamchatka Krai,2020-07-31 04:35:18,3336,42,2971,323.0,1057.1782593952914,1.2589928057553956
Karachay-Cherkess Republic,2020-07-31 04:35:18,4433,21,3132,1280.0,950.6653370647966,0.4737198285585382
Karelia Republic,2020-07-31 04:35:18,2245,12,1369,864.0,360.6518400472944,0.534521158129176
Kemerovo Oblast,2020-07-31 04:35:18,3481,18,2328,1135.0,129.1710159684468,0.5170927894283252
Khabarovsk Krai,2020-07-31 04:35:18,7428,58,4603,2767.0,559.2101796127688,0.7808292945611199
Khakassia Republic,2020-07-31 04:35:18,2818,32,2444,342.0,524.2663898361528,1.13555713271824
Khanty-Mansi Autonomous Okrug,2020-07-31 04:35:18,16162,128,12452,3582.0,1054.7935281805824,0.7919811904467269
Kirov Oblast,2020-07-31 04:35:18,4723,69,4458,196.0,368.05331512938363,1.4609358458606818
Komi Republic,2020-07-31 04:35:18,5259,50,3918,1291.0,625.4214370065396,0.9507510933637574
Kostroma Oblast,2020-07-31 04:35:18,2175,26,1621,528.0,338.0878064552232,1.1954022988505748
Krasnodar Krai,2020-07-31 04:35:18,8170,110,7000,1060.0,145.803812671547,1.346389228886169
