Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-02 04:28:25,3405,27,2906,472.0,751.0322557876906,0.7929515418502202
Altai Krai,2020-09-02 04:28:25,11781,119,10509,1153.0,501.30208333333326,1.0101010101010102
Altai Republic,2020-09-02 04:28:25,2157,8,1869,280.0,989.163682055186,0.3708854891052388
Amur Oblast,2020-09-02 04:28:25,3418,47,3039,332.0,428.09334388745833,1.3750731421884144
Arkhangelsk Oblast,2020-09-02 04:28:25,10888,252,9072,1564.0,942.6611302929452,2.314474650991918
Astrakhan Oblast,2020-09-02 04:28:25,5730,74,5378,278.0,563.1372148196485,1.2914485165794067
Bashkortostan Republic,2020-09-02 04:28:25,7825,29,6906,890.0,192.57779343010705,0.3706070287539936
Belgorod Oblast,2020-09-02 04:28:25,7405,53,6682,670.0,477.7801578965026,0.7157326130992573
Bryansk Oblast,2020-09-02 04:28:25,8252,35,6735,1482.0,681.4304424012909,0.42413960252060107
Buryatia Republic,2020-09-02 04:28:25,5291,50,4456,785.0,537.4241628585155,0.9450009450009449
Chechen Republic,2020-09-02 04:28:25,2274,38,1607,629.0,158.24843891464118,1.6710642040457344
Chelyabinsk Oblast,2020-09-02 04:28:25,13753,104,9462,4187.0,393.7262599068547,0.7561986475678034
Chukotka Autonomous Okrug,2020-09-02 04:28:25,172,2,164,6.0,348.54502715408927,1.162790697674419
Chuvashia Republic,2020-09-02 04:28:25,7803,70,6449,1284.0,633.8146577457708,0.8970908624887863
Dagestan Republic,2020-09-02 04:28:25,11073,499,9697,877.0,361.403903867149,4.5064571480177005
Ingushetia Republic,2020-09-02 04:28:25,4424,76,3933,415.0,906.4775030069072,1.7179023508137432
Irkutsk Oblast,2020-09-02 04:28:25,16886,250,12966,3670.0,702.3556741445682,1.4805164041217578
Ivanovo Oblast,2020-09-02 04:28:25,7433,119,6156,1158.0,732.5707685241946,1.6009686533028389
Jewish Autonomous Okrug,2020-09-02 04:28:25,632,9,563,60.0,390.08974533065043,1.4240506329113924
Kabardino-Balkarian Republic,2020-09-02 04:28:25,6542,79,6109,354.0,755.5773202067849,1.2075817792723935
Kaliningrad Oblast,2020-09-02 04:28:25,3446,58,2838,550.0,346.4712914450949,1.6831108531630876
Kalmykia Republic,2020-09-02 04:28:25,4326,56,2719,1551.0,1570.7319552817041,1.2944983818770226
Kaluga Oblast,2020-09-02 04:28:25,8079,67,6917,1095.0,798.2759847281177,0.8293105582374056
Kamchatka Krai,2020-09-02 04:28:25,3864,42,3167,655.0,1224.5014371413088,1.0869565217391304
Karachay-Cherkess Republic,2020-09-02 04:28:25,5163,26,4399,738.0,1107.2152346640075,0.5035831880689522
Karelia Republic,2020-09-02 04:28:25,3143,16,2266,861.0,504.9125760662122,0.5090677696468342
Kemerovo Oblast,2020-09-02 04:28:25,6527,45,4506,1976.0,242.20029337146,0.6894438486287728
Khabarovsk Krai,2020-09-02 04:28:25,10150,91,8002,2057.0,764.1334576022623,0.8965517241379308
Khakassia Republic,2020-09-02 04:28:25,3434,43,3145,246.0,638.8682692325582,1.2521840419336052
Khanty-Mansi Autonomous Okrug,2020-09-02 04:28:25,19676,167,18491,1018.0,1284.130519767426,0.8487497458833096
Kirov Oblast,2020-09-02 04:28:25,6619,98,5066,1455.0,515.8045506757127,1.480586191267563
Komi Republic,2020-09-02 04:28:25,6592,85,5643,864.0,783.9471596780965,1.2894417475728157
Kostroma Oblast,2020-09-02 04:28:25,3578,40,2554,984.0,556.1738719525465,1.1179429849077698
Krasnodar Krai,2020-09-02 04:28:25,11294,185,9313,1796.0,201.55547861841518,1.6380378962280857
Krasnoyarsk Krai,2020-09-02 04:28:25,16979,481,13512,2986.0,590.2665638100788,2.8329112433005483
Kurgan Oblast,2020-09-02 04:28:25,3003,17,2632,354.0,355.1589108460068,0.5661005661005661
Kursk Oblast,2020-09-02 04:28:25,7145,53,6080,1012.0,640.6709963891083,0.741777466759972
Leningrad Oblast,2020-09-02 04:28:25,6842,79,5003,1760.0,377.21577050814415,1.15463314820228
Lipetsk Oblast,2020-09-02 04:28:25,5125,27,4635,463.0,445.57429527534754,0.526829268292683
