,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
65,Совершил посадку в 05:27,Совершил посадку в 05:27,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 6
66,05:55,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 5
67,Совершил посадку в 05:33,Совершил посадку в 05:33,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 5
68,05:55,Уфа,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 5
69,Совершил посадку в 05:33,Совершил посадку в 05:33,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 5
70,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
71,Совершил посадку в 05:44,Совершил посадку в 05:44,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
72,06:00,Варадеро,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 8-9
73,Совершил посадку в 06:34,Совершил посадку в 06:34,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 8-9
74,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 1
75,Совершил посадку в 05:30,Совершил посадку в 05:30,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 1
76,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 1
77,Совершил посадку в 05:30,Совершил посадку в 05:30,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 1
78,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 4
79,Совершил посадку в 05:40,Совершил посадку в 05:40,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 4
80,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 4
81,Совершил посадку в 05:40,Совершил посадку в 05:40,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 4
82,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
83,Совершил посадку в 05:42,Совершил посадку в 05:42,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
84,06:05,Пермь,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 2
85,Совершил посадку в 05:56,Совершил посадку в 05:56,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 2
86,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 6
87,Совершил посадку в 05:49,Совершил посадку в 05:49,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 6
88,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 6
89,Совершил посадку в 05:49,Совершил посадку в 05:49,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 6
90,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
91,Совершил посадку в 05:47,Совершил посадку в 05:47,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
92,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 2
93,Совершил посадку в 05:52,Совершил посадку в 05:52,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 2
94,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
95,Совершил посадку в 05:59,Совершил посадку в 05:59,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
96,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
97,Совершил посадку в 05:59,Совершил посадку в 05:59,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
98,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
99,Совершил посадку в 06:01,Совершил посадку в 06:01,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
100,06:20,Пермь,,DP 6514Победа,D,ПрилетелВыдача багажа: лента 1
101,Совершил посадку в 06:10,Совершил посадку в 06:10,,DP 6514Победа,D,ПрилетелВыдача багажа: лента 1
102,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 2
103,Совершил посадку в 06:14,Совершил посадку в 06:14,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 2
104,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
105,Совершил посадку в 06:08,Совершил посадку в 06:08,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
106,06:30,Омск,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
107,Совершил посадку в 06:12,Совершил посадку в 06:12,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
108,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 4
109,Совершил посадку в 06:12,Совершил посадку в 06:12,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 4
110,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 4
111,Совершил посадку в 06:04,Совершил посадку в 06:04,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 4
112,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 3
113,Совершил посадку в 06:17,Совершил посадку в 06:17,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 3
114,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 3
115,Совершил посадку в 06:17,Совершил посадку в 06:17,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 3
116,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
117,Совершил посадку в 06:30,Совершил посадку в 06:30,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
118,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 2
119,Совершил посадку в 06:30,Совершил посадку в 06:30,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 2
120,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
121,Совершил посадку в 06:27,Совершил посадку в 06:27,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
122,06:45,Екатеринбург,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 1
123,Совершил посадку в 06:41,Совершил посадку в 06:41,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 1
124,06:45,Пекин,,SU 205Аэрофлот,D,Нет актуальной информации о статусе
125,,,,SU 205Аэрофлот,D,Нет актуальной информации о статусе
126,06:55,Ульяновск,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
127,Совершил посадку в 06:25,Совершил посадку в 06:25,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
128,06:55,Ульяновск,,SU 1289Аэрофлот,B,
129,Отменен,Отменен,,SU 1289Аэрофлот,B,
130,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
131,Совершил посадку в 06:38,Совершил посадку в 06:38,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
132,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
133,Совершил посадку в 07:33,Совершил посадку в 07:33,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
134,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
135,Совершил посадку в 06:44,Совершил посадку в 06:44,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
136,07:10,Красноярск,,KL 3271KLM,B,ПрилетелВыдача багажа: лента 5
137,Совершил посадку в 07:03,Совершил посадку в 07:03,,KL 3271KLM,B,ПрилетелВыдача багажа: лента 5
138,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
139,Совершил посадку в 07:03,Совершил посадку в 07:03,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
140,07:10,Красноярск,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 5
141,Совершил посадку в 07:03,Совершил посадку в 07:03,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 5
142,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
143,Совершил посадку в 07:00,Совершил посадку в 07:00,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
144,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 6
145,Совершил посадку в 07:00,Совершил посадку в 07:00,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 6
146,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
147,Совершил посадку в 07:06,Совершил посадку в 07:06,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
148,07:25,Ош,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 6
149,Совершил посадку в 07:10,Совершил посадку в 07:10,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 6
150,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 3
151,Совершил посадку в 07:21,Совершил посадку в 07:21,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 3
152,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 3
153,Совершил посадку в 07:21,Совершил посадку в 07:21,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 3
154,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 3
155,Совершил посадку в 07:21,Совершил посадку в 07:21,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 3
156,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
157,Совершил посадку в 07:24,Совершил посадку в 07:24,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
158,07:30,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 07:35,Совершил посадку в 07:35,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 4
160,07:35,Уфа,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 2
161,Совершил посадку в 07:12,Совершил посадку в 07:12,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 2
162,07:35,Барнаул,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 1
163,Совершил посадку в 07:28,Совершил посадку в 07:28,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 1
164,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
165,Совершил посадку в 07:28,Совершил посадку в 07:28,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
166,07:35,Барнаул,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 1
167,Совершил посадку в 07:28,Совершил посадку в 07:28,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 1
168,07:45,Ростов-на-Дону,,KL 2952KLM,B,ПрилетелВыдача багажа: лента 2
169,Совершил посадку в 07:16,Совершил посадку в 07:16,,KL 2952KLM,B,ПрилетелВыдача багажа: лента 2
170,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 2
171,Совершил посадку в 07:16,Совершил посадку в 07:16,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 2
172,07:45,Ростов-на-Дону,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 07:16,Совершил посадку в 07:16,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 2
174,07:50,Волгоград,,KL 3273KLM,B,ПрилетелВыдача багажа: лента 2
175,Совершил посадку в 07:31,Совершил посадку в 07:31,,KL 3273KLM,B,ПрилетелВыдача багажа: лента 2
176,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 2
177,Совершил посадку в 07:31,Совершил посадку в 07:31,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 2
178,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 2
179,Совершил посадку в 07:31,Совершил посадку в 07:31,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 2
180,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 2
181,Совершил посадку в 07:50,Совершил посадку в 07:50,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 2
182,07:55,Бишкек,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 8
183,Совершил посадку в 07:19,Совершил посадку в 07:19,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 8
184,07:55,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 8
185,Совершил посадку в 07:19,Совершил посадку в 07:19,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 8
186,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
187,Совершил посадку в 07:27,Совершил посадку в 07:27,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
188,08:00,Симферополь,,N4 544Nordwind,D,ПрилетелВыдача багажа: лента 1
189,Совершил посадку в 07:44,Совершил посадку в 07:44,,N4 544Nordwind,D,ПрилетелВыдача багажа: лента 1
190,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 5
191,Совершил посадку в 07:48,Совершил посадку в 07:48,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 5
192,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
193,Совершил посадку в 07:46,Совершил посадку в 07:46,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
194,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
195,Совершил посадку в 07:41,Совершил посадку в 07:41,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
196,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
197,Совершил посадку в 08:02,Совершил посадку в 08:02,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
198,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
199,Совершил посадку в 08:04,Совершил посадку в 08:04,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
200,08:25,Уфа,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 6
201,Совершил посадку в 08:06,Совершил посадку в 08:06,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 6
202,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 6
203,Совершил посадку в 08:06,Совершил посадку в 08:06,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 6
204,08:30,Краснодар,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
205,Совершил посадку в 08:08,Совершил посадку в 08:08,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
206,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 4
207,Совершил посадку в 08:08,Совершил посадку в 08:08,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 4
208,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 5
209,Совершил посадку в 08:17,Совершил посадку в 08:17,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 5
210,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 5
211,Совершил посадку в 08:17,Совершил посадку в 08:17,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 5
212,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
213,Совершил посадку в 08:10,Совершил посадку в 08:10,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
214,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 6
215,Совершил посадку в 08:19,Совершил посадку в 08:19,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 6
216,08:35,Казань,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
217,Совершил посадку в 08:19,Совершил посадку в 08:19,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
218,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 4
219,Совершил посадку в 08:30,Совершил посадку в 08:30,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 4
220,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 4
221,Совершил посадку в 08:30,Совершил посадку в 08:30,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 4
222,08:35,Омск,,KL 3230KLM,B,ПрилетелВыдача багажа: лента 4
223,Совершил посадку в 08:30,Совершил посадку в 08:30,,KL 3230KLM,B,ПрилетелВыдача багажа: лента 4
224,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
225,Совершил посадку в 08:20,Совершил посадку в 08:20,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
226,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
227,Совершил посадку в 08:28,Совершил посадку в 08:28,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
228,08:45,Сочи,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
229,Совершил посадку в 08:28,Совершил посадку в 08:28,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
230,08:45,Кемерово,,KL 3301KLM,B,ПрилетелВыдача багажа: лента 2
231,Совершил посадку в 08:32,Совершил посадку в 08:32,,KL 3301KLM,B,ПрилетелВыдача багажа: лента 2
232,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 2
233,Совершил посадку в 08:32,Совершил посадку в 08:32,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 2
234,08:45,Кемерово,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 2
235,Совершил посадку в 08:32,Совершил посадку в 08:32,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 2
236,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 6
237,Совершил посадку в 08:38,Совершил посадку в 08:38,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 6
238,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 6
239,Совершил посадку в 08:38,Совершил посадку в 08:38,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 6
240,08:55,Ереван,,SU 1867Аэрофлот,D,ПрилетелВыдача багажа: лента 6
241,Совершил посадку в 08:25,Совершил посадку в 08:25,,SU 1867Аэрофлот,D,ПрилетелВыдача багажа: лента 6
242,08:55,Екатеринбург,,SU 1437Аэрофлот,B,ПрилетелВыдача багажа: лента 3
243,Совершил посадку в 08:35,Совершил посадку в 08:35,,SU 1437Аэрофлот,B,ПрилетелВыдача багажа: лента 3
244,08:55,Екатеринбург,,LO 4476Lot,B,ПрилетелВыдача багажа: лента 3
245,Совершил посадку в 08:35,Совершил посадку в 08:35,,LO 4476Lot,B,ПрилетелВыдача багажа: лента 3
246,08:55,Екатеринбург,,JU 7026Air Serbia,B,ПрилетелВыдача багажа: лента 3
247,Совершил посадку в 08:35,Совершил посадку в 08:35,,JU 7026Air Serbia,B,ПрилетелВыдача багажа: лента 3
248,08:55,Екатеринбург,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 3
249,Совершил посадку в 08:35,Совершил посадку в 08:35,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 3
