,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
0,21:55 10 апр,Ханой,,VN 5063Vietnam Airlines,D,ПрилетелВыдача багажа: лента 9
1,Совершил посадку в 00:16 11 апр,Совершил посадку в 00:16 11 апр,,VN 5063Vietnam Airlines,D,ПрилетелВыдача багажа: лента 9
2,00:05,Мурманск,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 4
3,Совершил посадку в 00:03,Совершил посадку в 00:03,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 4
4,00:15 11 апр,Сочи,,"SU 1131, JU 7041Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
5,Совершил посадку в 23:56 10 апр,Совершил посадку в 23:56 10 апр,,"SU 1131, JU 7041Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
6,00:15,Шарджа,,FV 5734Россия,D,ПрилетелВыдача багажа: лента 6
7,Совершил посадку в 02:02,Совершил посадку в 02:02,,FV 5734Россия,D,ПрилетелВыдача багажа: лента 6
8,00:20 11 апр,Челябинск,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
9,Совершил посадку в 23:54 10 апр,Совершил посадку в 23:54 10 апр,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
10,00:25,Санкт-Петербург,,"SU 31, JU 7028Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
11,Совершил посадку в 00:09,Совершил посадку в 00:09,,"SU 31, JU 7028Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
12,00:45,Барселона,,SU 2515Аэрофлот,D,ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 00:05,Совершил посадку в 00:05,,SU 2515Аэрофлот,D,ПрилетелВыдача багажа: лента 8
14,00:45,Белград,,"SU 2097, JU 7075Аэрофлот, Air Serbia",D,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 00:31,Совершил посадку в 00:31,,"SU 2097, JU 7075Аэрофлот, Air Serbia",D,ПрилетелВыдача багажа: лента 8
16,00:55,Сочи,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 1
17,Совершил посадку в 00:42,Совершил посадку в 00:42,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 1
18,00:55 11 апр,Анталья,,SU 2147Аэрофлот,D,ПрилетелВыдача багажа: лента 9
19,Совершил посадку в 00:42 12 апр,Совершил посадку в 00:42 12 апр,,SU 2147Аэрофлот,D,ПрилетелВыдача багажа: лента 9
20,01:00,Мале,,SU 325Аэрофлот,D,ПрилетелВыдача багажа: лента 6
21,Совершил посадку в 00:37,Совершил посадку в 00:37,,SU 325Аэрофлот,D,ПрилетелВыдача багажа: лента 6
22,01:30,Амстердам,,KL 905KLM,D,ПрилетелВыдача багажа: лента 7
23,Совершил посадку в 01:16,Совершил посадку в 01:16,,KL 905KLM,D,ПрилетелВыдача багажа: лента 7
24,02:20,Кисони,,RL 7600Royal Flight,D,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 03:27,Совершил посадку в 03:27,,RL 7600Royal Flight,D,ПрилетелВыдача багажа: лента 9
26,02:30,Ереван,,SU 1863Аэрофлот,D,ПрилетелВыдача багажа: лента 9
27,Совершил посадку в 01:50,Совершил посадку в 01:50,,SU 1863Аэрофлот,D,ПрилетелВыдача багажа: лента 9
28,04:05,Стамбул,,"SU 2139, JU 7008Аэрофлот, Air Serbia",D,ПрилетелВыдача багажа: лента 8
29,Совершил посадку в 03:40,Совершил посадку в 03:40,,"SU 2139, JU 7008Аэрофлот, Air Serbia",D,ПрилетелВыдача багажа: лента 8
30,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
31,Совершил посадку в 04:16,Совершил посадку в 04:16,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
32,04:45,Махачкала,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 3
33,Совершил посадку в 04:03,Совершил посадку в 04:03,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 3
34,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
35,Совершил посадку в 04:11,Совершил посадку в 04:11,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
36,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
37,Совершил посадку в 05:08,Совершил посадку в 05:08,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
38,05:20,Архангельск,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
39,Совершил посадку в 05:00,Совершил посадку в 05:00,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
40,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
41,Совершил посадку в 05:02,Совершил посадку в 05:02,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
42,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
43,Совершил посадку в 05:30,Совершил посадку в 05:30,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
44,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 1
45,Совершил посадку в 05:26,Совершил посадку в 05:26,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 1
46,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
47,Совершил посадку в 05:42,Совершил посадку в 05:42,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
48,06:00,Стамбул,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 8
49,Совершил посадку в 05:52,Совершил посадку в 05:52,,SU 2135Аэрофлот,D,ПрилетелВыдача багажа: лента 8
50,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 6
51,Совершил посадку в 05:32,Совершил посадку в 05:32,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 6
52,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
53,Совершил посадку в 05:39,Совершил посадку в 05:39,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
54,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
55,Совершил посадку в 05:40,Совершил посадку в 05:40,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
