,Время,Направление,Unnamed: 2,Рейс,Статус
0,18:55 19 мая,Владикавказ,,TK 9047Turkish Airlines,ПрилетелВыдача багажа: лента А05
1,Совершил посадку в 01:21 20 мая,Совершил посадку в 01:21 20 мая,,TK 9047Turkish Airlines,ПрилетелВыдача багажа: лента А05
2,18:55 19 мая,Владикавказ,,UT 396ЮТэйр,ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 01:21 20 мая,Совершил посадку в 01:21 20 мая,,UT 396ЮТэйр,ПрилетелВыдача багажа: лента А05
4,23:45 19 мая,Махачкала,,"UT 448, 7R 4448ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
5,Совершил посадку в 00:07 20 мая,Совершил посадку в 00:07 20 мая,,"UT 448, 7R 4448ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
6,23:55 19 мая,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 00:33 20 мая,Совершил посадку в 00:33 20 мая,,DP 212Победа,ПрилетелВыдача багажа: лента А04
8,00:00 20 мая,Сыктывкар,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 23:36 19 мая,Совершил посадку в 23:36 19 мая,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А05
10,00:00 20 мая,Сыктывкар,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А05
11,Совершил посадку в 23:36 19 мая,Совершил посадку в 23:36 19 мая,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А05
12,00:00 20 мая,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
13,Совершил посадку в 23:39 19 мая,Совершил посадку в 23:39 19 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
14,00:00 20 мая,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
15,Совершил посадку в 23:39 19 мая,Совершил посадку в 23:39 19 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
16,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
17,Совершил посадку в 00:01,Совершил посадку в 00:01,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
18,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А05
19,Совершил посадку в 00:05,Совершил посадку в 00:05,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А05
20,00:55,Ереван,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
21,Совершил посадку в 02:15,Совершил посадку в 02:15,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
22,02:55,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А06
23,Совершил посадку в 02:38,Совершил посадку в 02:38,,DP 188Победа,ПрилетелВыдача багажа: лента А06
24,02:55,Душанбе,,UT 6804ЮТэйр,
25,Отменен,Отменен,,UT 6804ЮТэйр,
26,03:10,Минеральные Воды,,UT 1574ЮТэйр,ПрилетелВыдача багажа: лента А05
27,Совершил посадку в 02:57,Совершил посадку в 02:57,,UT 1574ЮТэйр,ПрилетелВыдача багажа: лента А05
28,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
29,Совершил посадку в 03:14,Совершил посадку в 03:14,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
30,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
31,Совершил посадку в 03:26,Совершил посадку в 03:26,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
32,04:20,Ташкент,,UT 9806ЮТэйр,ПрилетелВыдача багажа: лента А10
33,Совершил посадку в 05:26,Совершил посадку в 05:26,,UT 9806ЮТэйр,ПрилетелВыдача багажа: лента А10
34,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А06
35,Совершил посадку в 04:57,Совершил посадку в 04:57,,DP 420Победа,ПрилетелВыдача багажа: лента А06
36,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А04
37,Совершил посадку в 05:22,Совершил посадку в 05:22,,DP 472Победа,ПрилетелВыдача багажа: лента А04
38,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А06
39,Совершил посадку в 05:55,Совершил посадку в 05:55,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А06
40,06:00,Бухара,,ZF 5020Azur Air,ПрилетелВыдача багажа: лента А10
41,Совершил посадку в 07:17,Совершил посадку в 07:17,,ZF 5020Azur Air,ПрилетелВыдача багажа: лента А10
42,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
43,Совершил посадку в 06:10,Совершил посадку в 06:10,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
44,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А08
45,Совершил посадку в 06:10,Совершил посадку в 06:10,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А08
46,06:10,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
47,Совершил посадку в 06:04,Совершил посадку в 06:04,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
48,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А05
49,Совершил посадку в 05:47,Совершил посадку в 05:47,,DP 414Победа,ПрилетелВыдача багажа: лента А05
50,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
51,Совершил посадку в 06:37,Совершил посадку в 06:37,,DP 434Победа,ПрилетелВыдача багажа: лента А05
52,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А04
53,Совершил посадку в 06:21,Совершил посадку в 06:21,,DP 496Победа,ПрилетелВыдача багажа: лента А04
54,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А06
55,Совершил посадку в 07:20,Совершил посадку в 07:20,,DP 1444Победа,ПрилетелВыдача багажа: лента А06
56,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А07
57,Совершил посадку в 06:44,Совершил посадку в 06:44,,DP 450Победа,ПрилетелВыдача багажа: лента А07
58,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А06
59,Совершил посадку в 06:41,Совершил посадку в 06:41,,DP 436Победа,ПрилетелВыдача багажа: лента А06
60,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
61,Совершил посадку в 06:53,Совершил посадку в 06:53,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
62,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А07
63,Совершил посадку в 07:10,Совершил посадку в 07:10,,DP 260Победа,ПрилетелВыдача багажа: лента А07
64,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
