,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
1,Совершил посадку в 00:10,Совершил посадку в 00:10,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
2,04:45,Наманган,,UT 9013ЮТэйр,
3,Отменен,Отменен,,UT 9013ЮТэйр,
4,04:50,Якутск,,"R3 479, 6R 4479Якутия, Алроса",ПрилетелВыдача багажа: лента А04
5,Совершил посадку в 04:34,Совершил посадку в 04:34,,"R3 479, 6R 4479Якутия, Алроса",ПрилетелВыдача багажа: лента А04
6,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 05:20,Совершил посадку в 05:20,,DP 420Победа,ПрилетелВыдача багажа: лента А04
8,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 05:16,Совершил посадку в 05:16,,DP 472Победа,ПрилетелВыдача багажа: лента А05
10,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
11,Совершил посадку в 05:39,Совершил посадку в 05:39,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
12,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
13,Совершил посадку в 05:39,Совершил посадку в 05:39,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
14,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А04
15,Совершил посадку в 05:48,Совершил посадку в 05:48,,DP 414Победа,ПрилетелВыдача багажа: лента А04
16,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
17,Совершил посадку в 05:58,Совершил посадку в 05:58,,DP 434Победа,ПрилетелВыдача багажа: лента А05
18,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 06:31,Совершил посадку в 06:31,,DP 496Победа,ПрилетелВыдача багажа: лента А04
20,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А08
21,Совершил посадку в 06:44,Совершил посадку в 06:44,,DP 1444Победа,ПрилетелВыдача багажа: лента А08
22,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
23,Совершил посадку в 07:11,Совершил посадку в 07:11,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
24,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А06
25,Совершил посадку в 06:46,Совершил посадку в 06:46,,DP 450Победа,ПрилетелВыдача багажа: лента А06
26,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
27,Совершил посадку в 07:03,Совершил посадку в 07:03,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
28,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А07
29,Совершил посадку в 06:41,Совершил посадку в 06:41,,DP 436Победа,ПрилетелВыдача багажа: лента А07
30,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А06
31,Совершил посадку в 07:06,Совершил посадку в 07:06,,DP 260Победа,ПрилетелВыдача багажа: лента А06
32,07:20,Сочи,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 07:08,Совершил посадку в 07:08,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А05
34,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
35,Совершил посадку в 07:08,Совершил посадку в 07:08,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
36,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
37,Совершил посадку в 07:26,Совершил посадку в 07:26,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
38,07:50,Курган,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А04
39,Совершил посадку в 08:05,Совершил посадку в 08:05,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А04
40,07:50,Курган,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А04
41,Совершил посадку в 08:05,Совершил посадку в 08:05,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А04
42,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А07
43,Совершил посадку в 07:20,Совершил посадку в 07:20,,DP 406Победа,ПрилетелВыдача багажа: лента А07
44,08:00,Тюмень,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А06
45,Совершил посадку в 07:51,Совершил посадку в 07:51,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А06
46,08:00,Тюмень,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
47,Совершил посадку в 07:51,Совершил посадку в 07:51,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
48,08:05,Красноярск,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
49,Совершил посадку в 08:09,Совершил посадку в 08:09,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
50,08:05,Красноярск,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А07
51,Совершил посадку в 08:09,Совершил посадку в 08:09,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А07
52,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
53,Совершил посадку в 07:47,Совершил посадку в 07:47,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
54,08:10,Уфа,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
55,Совершил посадку в 08:02,Совершил посадку в 08:02,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
56,08:15,Сургут,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А05
57,Совершил посадку в 08:25,Совершил посадку в 08:25,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А05
58,08:15,Сургут,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
59,Совершил посадку в 08:25,Совершил посадку в 08:25,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
60,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
61,Совершил посадку в 07:58,Совершил посадку в 07:58,,DP 204Победа,ПрилетелВыдача багажа: лента А04
62,08:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А06
63,Совершил посадку в 08:16,Совершил посадку в 08:16,,DP 418Победа,ПрилетелВыдача багажа: лента А06
64,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А08
65,Совершил посадку в 08:22,Совершил посадку в 08:22,,DP 446Победа,ПрилетелВыдача багажа: лента А08
66,08:30,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А08
67,Совершил посадку в 07:56,Совершил посадку в 07:56,,DP 404Победа,ПрилетелВыдача багажа: лента А08
68,08:35,Якутск,,"R3 473, 6R 4473Якутия, Алроса",ПрилетелВыдача багажа: лента А06
69,Совершил посадку в 09:04,Совершил посадку в 09:04,,"R3 473, 6R 4473Якутия, Алроса",ПрилетелВыдача багажа: лента А06
70,08:50,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
71,Совершил посадку в 08:19,Совершил посадку в 08:19,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
72,08:50,Махачкала,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А05
73,Совершил посадку в 08:28,Совершил посадку в 08:28,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А05
74,08:50,Махачкала,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
75,Совершил посадку в 08:28,Совершил посадку в 08:28,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
76,09:00,Ургенч,,ZF 5032Azur Air,ПрилетелВыдача багажа: лента А10
77,Совершил посадку в 08:52,Совершил посадку в 08:52,,ZF 5032Azur Air,ПрилетелВыдача багажа: лента А10
78,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А07
79,Совершил посадку в 09:27,Совершил посадку в 09:27,,DP 160Победа,ПрилетелВыдача багажа: лента А07
80,09:05,Воронеж,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
81,Совершил посадку в 08:43,Совершил посадку в 08:43,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
82,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А04
83,Совершил посадку в 08:46,Совершил посадку в 08:46,,DP 206Победа,ПрилетелВыдача багажа: лента А04
84,09:10,Ханты-Мансийск,,"UT 352, 7R 4352ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
85,Совершил посадку в 08:33,Совершил посадку в 08:33,,"UT 352, 7R 4352ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
86,09:10,Ханты-Мансийск,,TK 9013Turkish Airlines,ПрилетелВыдача багажа: лента А06
87,Совершил посадку в 08:33,Совершил посадку в 08:33,,TK 9013Turkish Airlines,ПрилетелВыдача багажа: лента А06
88,09:20,Иркутск,,DP 454Победа,ПрилетелВыдача багажа: лента А08
89,Совершил посадку в 09:13,Совершил посадку в 09:13,,DP 454Победа,ПрилетелВыдача багажа: лента А08
90,09:20,Псков,,A4 302Азимут,ПрилетелВыдача багажа: лента А05
91,Совершил посадку в 09:34,Совершил посадку в 09:34,,A4 302Азимут,ПрилетелВыдача багажа: лента А05
92,09:25,Ростов-на-Дону,,A4 201Азимут,ПрилетелВыдача багажа: лента А05
93,Совершил посадку в 09:09,Совершил посадку в 09:09,,A4 201Азимут,ПрилетелВыдача багажа: лента А05
94,09:25,Улан-Удэ,,DP 426Победа,ПрилетелВыдача багажа: лента А06
95,Совершил посадку в 09:31,Совершил посадку в 09:31,,DP 426Победа,ПрилетелВыдача багажа: лента А06
96,09:30,Кельн,,V8 632Атран,Нет актуальной информации о статусе
97,,,,V8 632Атран,Нет актуальной информации о статусе
98,09:30,Тегеран,,W5 84Mahan Airlines,Нет актуальной информации о статусе
99,,,,W5 84Mahan Airlines,Нет актуальной информации о статусе
100,09:35,Санкт-Петербург,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
101,Совершил посадку в 09:20,Совершил посадку в 09:20,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
102,09:40,Горно-Алтайск,,DP 474Победа,ПрилетелВыдача багажа: лента А07
103,Совершил посадку в 09:24,Совершил посадку в 09:24,,DP 474Победа,ПрилетелВыдача багажа: лента А07
104,10:15,Ташкент,,HY 3603Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А10
