,Время,Направление,Unnamed: 2,Рейс,Статус
0,22:30 7 мая,Ташкент,,U6 8962Уральские авиалинии,"ПрилетелВыдача багажа: лента 1,2"
1,Совершил посадку в 01:45 8 мая,Совершил посадку в 01:45 8 мая,,U6 8962Уральские авиалинии,"ПрилетелВыдача багажа: лента 1,2"
2,00:00 8 мая,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 9
3,Совершил посадку в 23:40 7 мая,Совершил посадку в 23:40 7 мая,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 9
4,00:20,Самара,,"7R 882, UT 4882РусЛайн, ЮТэйр",
5,Отменен,Отменен,,"7R 882, UT 4882РусЛайн, ЮТэйр",
6,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 7
7,Совершил посадку в 00:33,Совершил посадку в 00:33,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 7
8,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
9,Совершил посадку в 01:28,Совершил посадку в 01:28,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 8
10,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 9
11,Совершил посадку в 01:30,Совершил посадку в 01:30,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 9
12,02:00,Анталья,,RL 8054Royal Flight,Нет актуальной информации о статусе
13,,,,RL 8054Royal Flight,Нет актуальной информации о статусе
14,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 10
15,Совершил посадку в 02:26,Совершил посадку в 02:26,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 10
16,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 7
17,Совершил посадку в 03:13,Совершил посадку в 03:13,,DP 403Победа,ПрилетелВыдача багажа: лента 7
18,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 03:41,Совершил посадку в 03:41,,N4 173Nordwind,ПрилетелВыдача багажа: лента 10
20,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 9
21,Совершил посадку в 03:52,Совершил посадку в 03:52,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 9
22,04:10,Минск,,B2 965Белавиа,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 03:47,Совершил посадку в 03:47,,B2 965Белавиа,ПрилетелВыдача багажа: лента 8
24,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 10
25,Совершил посадку в 04:08,Совершил посадку в 04:08,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 10
