,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
1,Совершил посадку в 00:08,Совершил посадку в 00:08,,S7 2078S7 Airlines,Прилетел
2,00:20,Краснодар,,LY 8910El Al,Прилетел
3,Совершил посадку в 00:08,Совершил посадку в 00:08,,LY 8910El Al,Прилетел
4,02:40,Фергана,,WZ 4424Red Wings,Прилетел
5,Совершил посадку в 02:40,Совершил посадку в 02:40,,WZ 4424Red Wings,Прилетел
6,05:20,Екатеринбург,,WZ 422Red Wings,Прилетел
7,Совершил посадку в 05:20,Совершил посадку в 05:20,,WZ 422Red Wings,Прилетел
8,05:30,Уфа,,"EK 7864, EY 8728, LY 8914Emirates, Etihad Airways, El Al",Прилетел
9,Совершил посадку в 05:05,Совершил посадку в 05:05,,"EK 7864, EY 8728, LY 8914Emirates, Etihad Airways, El Al",Прилетел
10,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
11,Совершил посадку в 05:05,Совершил посадку в 05:05,,S7 1132S7 Airlines,Прилетел
12,05:30,Уфа,,SQ 1924Singapore Airlines,Прилетел
13,Совершил посадку в 05:05,Совершил посадку в 05:05,,SQ 1924Singapore Airlines,Прилетел
14,05:30,Нур-Султан (Астана),,U6 8358Уральские авиалинии,
15,Отменен,Отменен,,U6 8358Уральские авиалинии,
16,05:35,Новосибирск,,6R 543Алроса,Прилетел
17,Совершил посадку в 05:35,Совершил посадку в 05:35,,6R 543Алроса,Прилетел
18,06:00,Сингапур,,SQ 362Singapore Airlines,Прилетел
19,Совершил посадку в 05:48,Совершил посадку в 05:48,,SQ 362Singapore Airlines,Прилетел
20,06:00,Сингапур,,S7 4408S7 Airlines,Прилетел
21,Совершил посадку в 05:48,Совершил посадку в 05:48,,S7 4408S7 Airlines,Прилетел
22,06:15,Нижний Новгород,,S7 1100S7 Airlines,Прилетел
23,Совершил посадку в 05:57,Совершил посадку в 05:57,,S7 1100S7 Airlines,Прилетел
24,06:20,Самара,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
25,Совершил посадку в 06:04,Совершил посадку в 06:04,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
26,06:35,Казань,,LY 8968El Al,Прилетел
27,Совершил посадку в 06:08,Совершил посадку в 06:08,,LY 8968El Al,Прилетел
28,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
29,Совершил посадку в 06:08,Совершил посадку в 06:08,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
30,06:35,Казань,,"KC 1440, EY 8657Air Astana, Etihad Airways",Прилетел
31,Совершил посадку в 06:08,Совершил посадку в 06:08,,"KC 1440, EY 8657Air Astana, Etihad Airways",Прилетел
32,06:35,Бишкек,,U6 2804Уральские авиалинии,Прилетел
33,Совершил посадку в 06:37,Совершил посадку в 06:37,,U6 2804Уральские авиалинии,Прилетел
34,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
35,Совершил посадку в 06:24,Совершил посадку в 06:24,,S7 1184S7 Airlines,Прилетел
36,06:45,Екатеринбург,,"SQ 1914, EK 7862, EY 8721Singapore Airlines, Emirates, Etihad Airways",Прилетел
37,Совершил посадку в 06:27,Совершил посадку в 06:27,,"SQ 1914, EK 7862, EY 8721Singapore Airlines, Emirates, Etihad Airways",Прилетел
38,06:45,Екатеринбург,,LY 8942El Al,Прилетел
39,Совершил посадку в 06:27,Совершил посадку в 06:27,,LY 8942El Al,Прилетел
40,06:45,Екатеринбург,,"S7 1172, B2 172S7 Airlines, Белавиа",Прилетел
41,Совершил посадку в 06:27,Совершил посадку в 06:27,,"S7 1172, B2 172S7 Airlines, Белавиа",Прилетел
42,06:45,Новосибирск,,EY 8693Etihad Airways,Прилетел
43,Совершил посадку в 06:31,Совершил посадку в 06:31,,EY 8693Etihad Airways,Прилетел
44,06:45,Новосибирск,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
45,Совершил посадку в 06:31,Совершил посадку в 06:31,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
46,06:50,Санкт-Петербург,,EY 8664Etihad Airways,Прилетел
47,Совершил посадку в 06:46,Совершил посадку в 06:46,,EY 8664Etihad Airways,Прилетел
48,06:50,Санкт-Петербург,,S7 1026S7 Airlines,Прилетел
49,Совершил посадку в 06:46,Совершил посадку в 06:46,,S7 1026S7 Airlines,Прилетел
50,07:00,Мурманск,,"KC 1458, EK 7882Air Astana, Emirates",Прилетел
51,Совершил посадку в 07:20,Совершил посадку в 07:20,,"KC 1458, EK 7882Air Astana, Emirates",Прилетел
52,07:00,Мурманск,,S7 1228S7 Airlines,Прилетел
