,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
1,Совершил посадку в 00:20,Совершил посадку в 00:20,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
2,00:15 19 апр,Симферополь,,R3 782Якутия,ПрилетелВыдача багажа: лента А06
3,Совершил посадку в 23:58 18 апр,Совершил посадку в 23:58 18 апр,,R3 782Якутия,ПрилетелВыдача багажа: лента А06
4,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
5,Совершил посадку в 00:03,Совершил посадку в 00:03,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
6,01:40,Тюмень,,UT 1464ЮТэйр,ПрилетелВыдача багажа: лента А05
7,Совершил посадку в 01:47,Совершил посадку в 01:47,,UT 1464ЮТэйр,ПрилетелВыдача багажа: лента А05
8,02:30,Кельн,,V8 636Атран,Нет актуальной информации о статусе
9,,,,V8 636Атран,Нет актуальной информации о статусе
10,02:55,Душанбе,,UT 6804ЮТэйр,ПрилетелВыдача багажа: лента А10
11,Совершил посадку в 03:05,Совершил посадку в 03:05,,UT 6804ЮТэйр,ПрилетелВыдача багажа: лента А10
12,04:10,Самарканд,,ZF 5030Azur Air,ПрилетелВыдача багажа: лента А09
13,Совершил посадку в 17:04,Совершил посадку в 17:04,,ZF 5030Azur Air,ПрилетелВыдача багажа: лента А09
14,04:35,Льеж,,V8 815Атран,Нет актуальной информации о статусе
15,,,,V8 815Атран,Нет актуальной информации о статусе
16,04:40,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
17,Совершил посадку в 04:45,Совершил посадку в 04:45,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
18,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А06
19,Совершил посадку в 05:30,Совершил посадку в 05:30,,DP 420Победа,ПрилетелВыдача багажа: лента А06
20,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А07
21,Совершил посадку в 05:27,Совершил посадку в 05:27,,DP 472Победа,ПрилетелВыдача багажа: лента А07
22,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
23,Совершил посадку в 05:52,Совершил посадку в 05:52,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
24,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 05:52,Совершил посадку в 05:52,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
26,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
27,Совершил посадку в 05:49,Совершил посадку в 05:49,,DP 434Победа,ПрилетелВыдача багажа: лента А05
28,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А06
29,Совершил посадку в 05:56,Совершил посадку в 05:56,,DP 414Победа,ПрилетелВыдача багажа: лента А06
30,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А06
31,Совершил посадку в 06:32,Совершил посадку в 06:32,,DP 496Победа,ПрилетелВыдача багажа: лента А06
32,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 07:10,Совершил посадку в 07:10,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
34,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А08
35,Совершил посадку в 09:24,Совершил посадку в 09:24,,DP 1444Победа,ПрилетелВыдача багажа: лента А08
36,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А05
37,Совершил посадку в 06:45,Совершил посадку в 06:45,,DP 450Победа,ПрилетелВыдача багажа: лента А05
38,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
39,Совершил посадку в 07:00,Совершил посадку в 07:00,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
40,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А07
41,Совершил посадку в 06:49,Совершил посадку в 06:49,,DP 436Победа,ПрилетелВыдача багажа: лента А07
42,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
43,Совершил посадку в 07:03,Совершил посадку в 07:03,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
44,07:20,Сочи,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А04
45,Совершил посадку в 07:03,Совершил посадку в 07:03,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А04
46,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А06
47,Совершил посадку в 07:15,Совершил посадку в 07:15,,DP 260Победа,ПрилетелВыдача багажа: лента А06
48,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
49,Совершил посадку в 07:13,Совершил посадку в 07:13,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
50,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А07
51,Совершил посадку в 07:27,Совершил посадку в 07:27,,DP 406Победа,ПрилетелВыдача багажа: лента А07
52,08:00,Тюмень,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А07
53,Совершил посадку в 08:04,Совершил посадку в 08:04,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А07
54,08:00,Тюмень,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
55,Совершил посадку в 08:04,Совершил посадку в 08:04,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
56,08:00,Новосибирск,,ZF 390Azur Air,ПрилетелВыдача багажа: лента А08
57,Совершил посадку в 08:11,Совершил посадку в 08:11,,ZF 390Azur Air,ПрилетелВыдача багажа: лента А08
58,08:05,Красноярск,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А05
59,Совершил посадку в 07:55,Совершил посадку в 07:55,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А05
60,08:05,Красноярск,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
61,Совершил посадку в 07:55,Совершил посадку в 07:55,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
62,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А04
63,Совершил посадку в 07:41,Совершил посадку в 07:41,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А04
64,08:10,Уфа,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
65,Совершил посадку в 08:07,Совершил посадку в 08:07,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
66,08:15,Сургут,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
67,Совершил посадку в 08:21,Совершил посадку в 08:21,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
68,08:15,Сургут,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А06
69,Совершил посадку в 08:21,Совершил посадку в 08:21,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А06
70,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
71,Совершил посадку в 08:09,Совершил посадку в 08:09,,DP 204Победа,ПрилетелВыдача багажа: лента А04
72,08:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А06
73,Совершил посадку в 08:14,Совершил посадку в 08:14,,DP 418Победа,ПрилетелВыдача багажа: лента А06
74,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А07
75,Совершил посадку в 08:24,Совершил посадку в 08:24,,DP 446Победа,ПрилетелВыдача багажа: лента А07
76,08:20,Санкт-Петербург,,ZF 320Azur Air,ПрилетелВыдача багажа: лента А08
77,Совершил посадку в 08:31,Совершил посадку в 08:31,,ZF 320Azur Air,ПрилетелВыдача багажа: лента А08
78,08:25,Пенза,,"7R 176, UT 4176РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
