,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
0,23:20 7 июня,Уфа,,DP 6504Победа,D,ПрилетелВыдача багажа: лента 1
1,Совершил посадку в 04:10 8 июня,Совершил посадку в 04:10 8 июня,,DP 6504Победа,D,ПрилетелВыдача багажа: лента 1
2,00:05,Мурманск,,"FV 6384, SU 6384Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
3,Совершил посадку в 23:42 7 июня,Совершил посадку в 23:42 7 июня,,"FV 6384, SU 6384Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
4,00:05,Симферополь,,SU 1659Аэрофлот,B,ПрилетелВыдача багажа: лента 2
5,Совершил посадку в 23:47 7 июня,Совершил посадку в 23:47 7 июня,,SU 1659Аэрофлот,B,ПрилетелВыдача багажа: лента 2
6,00:10,Анапа,,SU 1543Аэрофлот,B,ПрилетелВыдача багажа: лента 6
7,Совершил посадку в 23:34 7 июня,Совершил посадку в 23:34 7 июня,,SU 1543Аэрофлот,B,ПрилетелВыдача багажа: лента 6
8,00:10,Сочи,,FV 5508Россия,D,ПрилетелВыдача багажа: лента 4
9,Совершил посадку в 23:58 7 июня,Совершил посадку в 23:58 7 июня,,FV 5508Россия,D,ПрилетелВыдача багажа: лента 4
10,00:15,Ростов-на-Дону,,SU 1677Аэрофлот,B,ПрилетелВыдача багажа: лента 4
11,Совершил посадку в 23:39 7 июня,Совершил посадку в 23:39 7 июня,,SU 1677Аэрофлот,B,ПрилетелВыдача багажа: лента 4
12,00:20,Челябинск,,SU 1427Аэрофлот,B,ПрилетелВыдача багажа: лента 3
13,Совершил посадку в 23:44 7 июня,Совершил посадку в 23:44 7 июня,,SU 1427Аэрофлот,B,ПрилетелВыдача багажа: лента 3
14,00:25,Санкт-Петербург,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 1
15,Совершил посадку в 00:05,Совершил посадку в 00:05,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 1
16,00:25,Санкт-Петербург,,"AZ 4361, JU 7028Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 1
17,Совершил посадку в 00:05,Совершил посадку в 00:05,,"AZ 4361, JU 7028Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 1
18,00:40,Сочи,,JU 7041Air Serbia,B,ПрилетелВыдача багажа: лента 6
19,Совершил посадку в 00:09,Совершил посадку в 00:09,,JU 7041Air Serbia,B,ПрилетелВыдача багажа: лента 6
20,00:40,Сочи,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 6
21,Совершил посадку в 00:09,Совершил посадку в 00:09,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 6
22,00:40,Сочи,,KL 2859KLM,B,ПрилетелВыдача багажа: лента 6
23,Совершил посадку в 00:09,Совершил посадку в 00:09,,KL 2859KLM,B,ПрилетелВыдача багажа: лента 6
24,00:50,Сочи,,KL 3197KLM,B,ПрилетелВыдача багажа: лента 4
25,Совершил посадку в 00:16,Совершил посадку в 00:16,,KL 3197KLM,B,ПрилетелВыдача багажа: лента 4
26,00:50,Сочи,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 4
27,Совершил посадку в 00:16,Совершил посадку в 00:16,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 4
28,00:50,Сочи,,AZ 5552Alitalia,B,ПрилетелВыдача багажа: лента 4
29,Совершил посадку в 00:16,Совершил посадку в 00:16,,AZ 5552Alitalia,B,ПрилетелВыдача багажа: лента 4
30,00:50,Казань,,SU 7205Аэрофлот,D,ПрилетелВыдача багажа: лента 2
31,Совершил посадку в 00:36,Совершил посадку в 00:36,,SU 7205Аэрофлот,D,ПрилетелВыдача багажа: лента 2
32,01:10,Санкт-Петербург,,"AZ 5561, JU 7032Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 5
33,Совершил посадку в 00:52,Совершил посадку в 00:52,,"AZ 5561, JU 7032Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 5
34,01:10,Санкт-Петербург,,SU 45Аэрофлот,B,ПрилетелВыдача багажа: лента 5
35,Совершил посадку в 00:52,Совершил посадку в 00:52,,SU 45Аэрофлот,B,ПрилетелВыдача багажа: лента 5
36,01:30,Симферополь,,FV 6156Россия,B,
37,Отменен,Отменен,,FV 6156Россия,B,
38,01:50,Симферополь,,FV 5514Россия,D,ПрилетелВыдача багажа: лента 1
39,Совершил посадку в 01:36,Совершил посадку в 01:36,,FV 5514Россия,D,ПрилетелВыдача багажа: лента 1
40,02:40,Симферополь,,"FV 6884, SU 6884Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
41,Совершил посадку в 02:14,Совершил посадку в 02:14,,"FV 6884, SU 6884Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
42,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
43,Совершил посадку в 04:05,Совершил посадку в 04:05,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
44,04:40,Сочи,,SU 1595Аэрофлот,B,ПрилетелВыдача багажа: лента 4
45,Совершил посадку в 04:33,Совершил посадку в 04:33,,SU 1595Аэрофлот,B,ПрилетелВыдача багажа: лента 4
46,04:55,Минеральные Воды,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 5
47,Совершил посадку в 04:19,Совершил посадку в 04:19,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 5
48,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 5
49,Совершил посадку в 04:19,Совершил посадку в 04:19,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 5
50,04:55,Казань,,"EO 176, N4 176Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
51,Совершил посадку в 05:45,Совершил посадку в 05:45,,"EO 176, N4 176Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
52,05:00,Екатеринбург,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 1
53,Совершил посадку в 04:49,Совершил посадку в 04:49,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 1
54,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 6
55,Совершил посадку в 04:40,Совершил посадку в 04:40,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 6
56,05:10,Санкт-Петербург,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 3
57,Совершил посадку в 04:45,Совершил посадку в 04:45,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 3
58,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
59,Совершил посадку в 05:15,Совершил посадку в 05:15,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
60,05:10,Мурманск,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 6
61,Совершил посадку в 05:15,Совершил посадку в 05:15,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 6
62,05:15,Краснодар,,"KL 2902, AZ 3941KLM, Alitalia",B,ПрилетелВыдача багажа: лента 2
63,Совершил посадку в 04:43,Совершил посадку в 04:43,,"KL 2902, AZ 3941KLM, Alitalia",B,ПрилетелВыдача багажа: лента 2
64,05:15,Краснодар,,SU 1113Аэрофлот,B,ПрилетелВыдача багажа: лента 2
65,Совершил посадку в 04:43,Совершил посадку в 04:43,,SU 1113Аэрофлот,B,ПрилетелВыдача багажа: лента 2
66,05:15,Анапа,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 5
67,Совершил посадку в 04:47,Совершил посадку в 04:47,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 5
68,05:20,Симферополь,,SU 1587Аэрофлот,B,
69,Отменен,Отменен,,SU 1587Аэрофлот,B,
70,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
71,Совершил посадку в 04:53,Совершил посадку в 04:53,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
72,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
73,Совершил посадку в 05:34,Совершил посадку в 05:34,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
74,05:50,Екатеринбург,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 3
