,Время,Направление,Unnamed: 2,Рейс,Статус
0,16:40 10 мая,Сочи,,TK 9152Turkish Airlines,
1,Отменен,Отменен,,TK 9152Turkish Airlines,
2,16:40 10 мая,Сочи,,UT 250ЮТэйр,
3,Отменен,Отменен,,UT 250ЮТэйр,
4,21:40 10 мая,Краснодар,,TK 9071Turkish Airlines,ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 05:06 11 мая,Совершил посадку в 05:06 11 мая,,TK 9071Turkish Airlines,ПрилетелВыдача багажа: лента А05
6,21:40 10 мая,Краснодар,,"UT 524, 7R 4524ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
7,Совершил посадку в 05:06 11 мая,Совершил посадку в 05:06 11 мая,,"UT 524, 7R 4524ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
8,23:55 10 мая,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А06
9,Совершил посадку в 00:08 11 мая,Совершил посадку в 00:08 11 мая,,DP 276Победа,ПрилетелВыдача багажа: лента А06
10,23:55 10 мая,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А04
11,Совершил посадку в 01:47 11 мая,Совершил посадку в 01:47 11 мая,,DP 212Победа,ПрилетелВыдача багажа: лента А04
12,00:00 11 мая,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
13,Совершил посадку в 23:59 10 мая,Совершил посадку в 23:59 10 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
14,00:00,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",Нет актуальной информации о статусе
15,,,,"UT 358, 7R 4358ЮТэйр, РусЛайн",Нет актуальной информации о статусе
16,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
17,Совершил посадку в 00:05,Совершил посадку в 00:05,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
18,01:40,Екатеринбург,,4G 152Газпромавиа,Нет актуальной информации о статусе
19,,,,4G 152Газпромавиа,Нет актуальной информации о статусе
20,02:40,Душанбе,,UT 6808ЮТэйр,Нет актуальной информации о статусе
21,,,,UT 6808ЮТэйр,Нет актуальной информации о статусе
22,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 03:30,Совершил посадку в 03:30,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
24,05:00,Якутск,,R3 479Якутия,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 05:01,Совершил посадку в 05:01,,R3 479Якутия,ПрилетелВыдача багажа: лента А04
26,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А06
27,Совершил посадку в 05:58,Совершил посадку в 05:58,,DP 420Победа,ПрилетелВыдача багажа: лента А06
28,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А07
29,Совершил посадку в 05:22,Совершил посадку в 05:22,,DP 472Победа,ПрилетелВыдача багажа: лента А07
30,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А06
31,Совершил посадку в 05:16,Совершил посадку в 05:16,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А06
32,06:00,Сочи,,UT PЮТэйр,ПрилетелВыдача багажа: лента А06
33,Совершил посадку в 07:44,Совершил посадку в 07:44,,UT PЮТэйр,ПрилетелВыдача багажа: лента А06
34,06:10,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
35,Совершил посадку в 08:31,Совершил посадку в 08:31,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
36,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А04
37,Совершил посадку в 05:53,Совершил посадку в 05:53,,DP 414Победа,ПрилетелВыдача багажа: лента А04
38,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
39,Совершил посадку в 06:03,Совершил посадку в 06:03,,DP 434Победа,ПрилетелВыдача багажа: лента А05
40,06:30,Ургенч,,ZF 5032Azur Air,ПрилетелВыдача багажа: лента А10
41,Совершил посадку в 06:45,Совершил посадку в 06:45,,ZF 5032Azur Air,ПрилетелВыдача багажа: лента А10
42,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А07
43,Совершил посадку в 06:31,Совершил посадку в 06:31,,DP 496Победа,ПрилетелВыдача багажа: лента А07
44,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
45,Совершил посадку в 06:59,Совершил посадку в 06:59,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
46,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 07:22,Совершил посадку в 07:22,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
48,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А05
49,Совершил посадку в 06:50,Совершил посадку в 06:50,,DP 450Победа,ПрилетелВыдача багажа: лента А05
50,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
51,Совершил посадку в 07:07,Совершил посадку в 07:07,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
52,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А05
53,Совершил посадку в 06:48,Совершил посадку в 06:48,,DP 436Победа,ПрилетелВыдача багажа: лента А05
54,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
55,Совершил посадку в 07:04,Совершил посадку в 07:04,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
56,07:20,Сочи,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А07
57,Совершил посадку в 07:04,Совершил посадку в 07:04,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А07
58,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А05
59,Совершил посадку в 07:12,Совершил посадку в 07:12,,DP 260Победа,ПрилетелВыдача багажа: лента А05
60,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А08
61,Совершил посадку в 07:18,Совершил посадку в 07:18,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А08
62,07:50,Курган,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А05
63,Совершил посадку в 07:35,Совершил посадку в 07:35,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А05
64,07:50,Курган,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А05
65,Совершил посадку в 07:35,Совершил посадку в 07:35,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А05
66,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А04
67,Совершил посадку в 07:34,Совершил посадку в 07:34,,DP 406Победа,ПрилетелВыдача багажа: лента А04
68,08:00,Тюмень,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А07
69,Совершил посадку в 07:56,Совершил посадку в 07:56,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А07
70,08:00,Тюмень,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
71,Совершил посадку в 07:56,Совершил посадку в 07:56,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
72,08:05,Красноярск,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
73,Совершил посадку в 07:38,Совершил посадку в 07:38,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
74,08:05,Красноярск,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А06
75,Совершил посадку в 07:38,Совершил посадку в 07:38,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А06
76,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А07
77,Совершил посадку в 07:41,Совершил посадку в 07:41,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А07
78,08:10,Уфа,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
79,Совершил посадку в 07:47,Совершил посадку в 07:47,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
80,08:10,Красноярск,,DP 1418Победа,ПрилетелВыдача багажа: лента А08
81,Совершил посадку в 07:49,Совершил посадку в 07:49,,DP 1418Победа,ПрилетелВыдача багажа: лента А08
82,08:15,Сургут,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
83,Совершил посадку в 08:20,Совершил посадку в 08:20,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
84,08:15,Сургут,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А08
85,Совершил посадку в 08:20,Совершил посадку в 08:20,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А08
86,08:20,Сочи,,DP 128Победа,ПрилетелВыдача багажа: лента А05
87,Совершил посадку в 07:59,Совершил посадку в 07:59,,DP 128Победа,ПрилетелВыдача багажа: лента А05
88,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
89,Совершил посадку в 08:08,Совершил посадку в 08:08,,DP 204Победа,ПрилетелВыдача багажа: лента А04
90,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А06
91,Совершил посадку в 08:25,Совершил посадку в 08:25,,DP 446Победа,ПрилетелВыдача багажа: лента А06
92,08:30,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А05
93,Совершил посадку в 08:02,Совершил посадку в 08:02,,DP 404Победа,ПрилетелВыдача багажа: лента А05
94,08:35,Якутск,,R3 473Якутия,ПрилетелВыдача багажа: лента А08
95,Совершил посадку в 08:23,Совершил посадку в 08:23,,R3 473Якутия,ПрилетелВыдача багажа: лента А08
96,08:50,Махачкала,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А04
97,Совершил посадку в 08:28,Совершил посадку в 08:28,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А04
98,08:50,Махачкала,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
99,Совершил посадку в 08:28,Совершил посадку в 08:28,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
100,08:50,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
101,Совершил посадку в 08:37,Совершил посадку в 08:37,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
102,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А08
103,Совершил посадку в 08:58,Совершил посадку в 08:58,,DP 160Победа,ПрилетелВыдача багажа: лента А08
104,09:05,Воронеж,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
105,Совершил посадку в 08:45,Совершил посадку в 08:45,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
106,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А07
107,Совершил посадку в 08:52,Совершил посадку в 08:52,,DP 206Победа,ПрилетелВыдача багажа: лента А07
108,09:10,Ханты-Мансийск,,"UT 352, 7R 4352ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
109,Совершил посадку в 08:40,Совершил посадку в 08:40,,"UT 352, 7R 4352ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
110,09:10,Ханты-Мансийск,,TK 9013Turkish Airlines,ПрилетелВыдача багажа: лента А05
111,Совершил посадку в 08:40,Совершил посадку в 08:40,,TK 9013Turkish Airlines,ПрилетелВыдача багажа: лента А05
112,09:20,Псков,,A4 302Азимут,ПрилетелВыдача багажа: лента А05
113,Совершил посадку в 09:02,Совершил посадку в 09:02,,A4 302Азимут,ПрилетелВыдача багажа: лента А05
114,09:20,Иркутск,,DP 454Победа,ПрилетелВыдача багажа: лента А07
115,Совершил посадку в 09:05,Совершил посадку в 09:05,,DP 454Победа,ПрилетелВыдача багажа: лента А07
116,09:25,Улан-Удэ,,DP 426Победа,ПрилетелВыдача багажа: лента А06
117,Совершил посадку в 09:08,Совершил посадку в 09:08,,DP 426Победа,ПрилетелВыдача багажа: лента А06
118,09:25,Ростов-на-Дону,,A4 201Азимут,ПрилетелВыдача багажа: лента А04
119,Совершил посадку в 09:19,Совершил посадку в 09:19,,A4 201Азимут,ПрилетелВыдача багажа: лента А04
120,09:30,Кельн,,V8 632Атран,Нет актуальной информации о статусе
121,,,,V8 632Атран,Нет актуальной информации о статусе
122,09:30,Тегеран,,W5 84Mahan Airlines,Нет актуальной информации о статусе
123,,,,W5 84Mahan Airlines,Нет актуальной информации о статусе
124,09:35,Санкт-Петербург,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
125,Совершил посадку в 09:13,Совершил посадку в 09:13,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
126,09:40,Горно-Алтайск,,DP 474Победа,ПрилетелВыдача багажа: лента А06
127,Совершил посадку в 09:16,Совершил посадку в 09:16,,DP 474Победа,ПрилетелВыдача багажа: лента А06
128,09:40,Санкт-Петербург,,"UT 490, 7R 4490ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
129,Совершил посадку в 09:38,Совершил посадку в 09:38,,"UT 490, 7R 4490ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
130,09:50,Когалым,,TK 9021Turkish Airlines,ПрилетелВыдача багажа: лента А08
131,Совершил посадку в 09:24,Совершил посадку в 09:24,,TK 9021Turkish Airlines,ПрилетелВыдача багажа: лента А08
132,09:50,Когалым,,UT 446ЮТэйр,ПрилетелВыдача багажа: лента А08
133,Совершил посадку в 09:24,Совершил посадку в 09:24,,UT 446ЮТэйр,ПрилетелВыдача багажа: лента А08
134,10:10,Ухта,,4G 398Газпромавиа,ПрилетелВыдача багажа: лента А05
135,Совершил посадку в 10:26,Совершил посадку в 10:26,,4G 398Газпромавиа,ПрилетелВыдача багажа: лента А05
136,10:20,Сочи,,DP 114Победа,ПрилетелВыдача багажа: лента А07
137,Совершил посадку в 10:06,Совершил посадку в 10:06,,DP 114Победа,ПрилетелВыдача багажа: лента А07
138,10:35,Санкт-Петербург,,"FV 6027, SU 6027Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
139,Совершил посадку в 10:12,Совершил посадку в 10:12,,"FV 6027, SU 6027Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
140,10:40,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А06
141,Совершил посадку в 10:15,Совершил посадку в 10:15,,DP 188Победа,ПрилетелВыдача багажа: лента А06
142,11:00,Ульяновск,,"UT 172, 7R 4172ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
143,Совершил посадку в 10:29,Совершил посадку в 10:29,,"UT 172, 7R 4172ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
144,11:35,Чебоксары,,DP 460Победа,ПрилетелВыдача багажа: лента А07
145,Совершил посадку в 11:23,Совершил посадку в 11:23,,DP 460Победа,ПрилетелВыдача багажа: лента А07
146,11:40,Казань,,DP 294Победа,ПрилетелВыдача багажа: лента А04
147,Совершил посадку в 11:20,Совершил посадку в 11:20,,DP 294Победа,ПрилетелВыдача багажа: лента А04
148,11:40,Саратов,,DP 476Победа,ПрилетелВыдача багажа: лента А08
149,Совершил посадку в 11:28,Совершил посадку в 11:28,,DP 476Победа,ПрилетелВыдача багажа: лента А08
150,11:50,Казань,,"UT 344, 7R 4344ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
