,Время,Направление,Unnamed: 2,Рейс,Статус
0,13:00 24 июня,Калининград,,U6 6100Уральские авиалинии,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 02:23 25 июня,Совершил посадку в 02:23 25 июня,,U6 6100Уральские авиалинии,ПрилетелВыдача багажа: лента 7
2,22:00 24 июня,Санкт-Петербург,,U6 173Уральские авиалинии,ПрилетелВыдача багажа: лента 9
3,Совершил посадку в 00:01 25 июня,Совершил посадку в 00:01 25 июня,,U6 173Уральские авиалинии,ПрилетелВыдача багажа: лента 9
4,22:05 24 июня,Геленджик,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 9
5,Совершил посадку в 02:02 25 июня,Совершил посадку в 02:02 25 июня,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 9
6,22:25 24 июня,Сочи,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 7
7,Совершил посадку в 00:34 25 июня,Совершил посадку в 00:34 25 июня,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 7
8,00:05,Анапа,,SU 2973Аэрофлот,ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 00:09,Совершил посадку в 00:09,,SU 2973Аэрофлот,ПрилетелВыдача багажа: лента 10
10,00:30,Анталья,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 2
11,Совершил посадку в 15:52 24 июня,Совершил посадку в 15:52 24 июня,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 2
12,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 01:10,Совершил посадку в 01:10,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
14,00:50,Ульяновск,,WZ 1080Red Wings,ПрилетелВыдача багажа: лента 9
15,Совершил посадку в 00:19,Совершил посадку в 00:19,,WZ 1080Red Wings,ПрилетелВыдача багажа: лента 9
16,01:25,Ираклион,,U6 7006Уральские авиалинии,ПрилетелВыдача багажа: лента 2
17,Совершил посадку в 01:01,Совершил посадку в 01:01,,U6 7006Уральские авиалинии,ПрилетелВыдача багажа: лента 2
18,01:45,Анталья,,YC 9345Ямал,
19,Отменен,Отменен,,YC 9345Ямал,
20,01:55,Москва,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 10
21,Совершил посадку в 01:38,Совершил посадку в 01:38,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 10
22,02:10,Казань,,WZ 1070Red Wings,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 01:47,Совершил посадку в 01:47,,WZ 1070Red Wings,ПрилетелВыдача багажа: лента 8
24,02:15,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 04:19,Совершил посадку в 04:19,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
26,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 7
27,Совершил посадку в 03:18,Совершил посадку в 03:18,,DP 6541Победа,ПрилетелВыдача багажа: лента 7
28,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 10
