,Время,Направление,Unnamed: 2,Рейс,Статус
0,21:30 30 июня,Нальчик,,R3 786Якутия,ПрилетелВыдача багажа: лента А06
1,Совершил посадку в 00:00 1 июля,Совершил посадку в 00:00 1 июля,,R3 786Якутия,ПрилетелВыдача багажа: лента А06
2,21:45 30 июня,Анапа,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А06
3,Совершил посадку в 01:30 1 июля,Совершил посадку в 01:30 1 июля,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А06
4,00:00,Минеральные Воды,,DP 170Победа,ПрилетелВыдача багажа: лента А06
5,Совершил посадку в 23:30 30 июня,Совершил посадку в 23:30 30 июня,,DP 170Победа,ПрилетелВыдача багажа: лента А06
6,00:00,Сыктывкар,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
7,Совершил посадку в 23:41 30 июня,Совершил посадку в 23:41 30 июня,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
8,00:00,Самара,,"UT 358, TK 9007, 7R 4358ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 23:44 30 июня,Совершил посадку в 23:44 30 июня,,"UT 358, TK 9007, 7R 4358ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
10,00:00,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
11,Совершил посадку в 23:44 30 июня,Совершил посадку в 23:44 30 июня,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
12,00:05,Дубай,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
13,Совершил посадку в 00:07,Совершил посадку в 00:07,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А10
14,00:25,Анталья,,ZF 8886Azur Air,ПрилетелВыдача багажа: лента А12
15,Совершил посадку в 05:08,Совершил посадку в 05:08,,ZF 8886Azur Air,ПрилетелВыдача багажа: лента А12
16,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
17,Совершил посадку в 00:04,Совершил посадку в 00:04,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
18,00:55,Уфа,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 00:42,Совершил посадку в 00:42,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
20,00:55,Ереван,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
21,Совершил посадку в 00:58,Совершил посадку в 00:58,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
22,01:05,Анталья,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А11
23,Совершил посадку в 00:56,Совершил посадку в 00:56,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А11
24,01:25,Анталья,,TK 3130Turkish Airlines,ПрилетелВыдача багажа: лента А12
25,Совершил посадку в 01:10,Совершил посадку в 01:10,,TK 3130Turkish Airlines,ПрилетелВыдача багажа: лента А12
26,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А12
27,Совершил посадку в 01:27,Совершил посадку в 01:27,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А12
28,02:25,Анталья,,TK 3136Turkish Airlines,ПрилетелВыдача багажа: лента А11
29,Совершил посадку в 02:02,Совершил посадку в 02:02,,TK 3136Turkish Airlines,ПрилетелВыдача багажа: лента А11
30,02:55,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
31,Совершил посадку в 02:40,Совершил посадку в 02:40,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
32,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
33,Совершил посадку в 04:02,Совершил посадку в 04:02,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
34,03:40,Анапа,,"UT 458, ZF 4458ЮТэйр, Azur Air",ПрилетелВыдача багажа: лента А08
35,Совершил посадку в 05:30,Совершил посадку в 05:30,,"UT 458, ZF 4458ЮТэйр, Azur Air",ПрилетелВыдача багажа: лента А08
36,04:05,Карши,,ZF 5026Azur Air,Нет актуальной информации о статусе
37,,,,ZF 5026Azur Air,Нет актуальной информации о статусе
38,04:30,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
39,Совершил посадку в 03:50,Совершил посадку в 03:50,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
40,04:30,Сочи,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А07
41,Совершил посадку в 04:09,Совершил посадку в 04:09,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А07
42,04:50,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
43,Совершил посадку в 04:41,Совершил посадку в 04:41,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
44,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А08
45,Совершил посадку в 06:41,Совершил посадку в 06:41,,DP 420Победа,ПрилетелВыдача багажа: лента А08
46,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 05:12,Совершил посадку в 05:12,,DP 472Победа,ПрилетелВыдача багажа: лента А05
48,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А07
49,Совершил посадку в 05:33,Совершил посадку в 05:33,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А07
50,06:05,Самара,,"UT 438, 7R 4438, TK 9009ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
51,Совершил посадку в 05:54,Совершил посадку в 05:54,,"UT 438, 7R 4438, TK 9009ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
52,06:10,Канкун,,ZF 112Azur Air,ПрилетелВыдача багажа: лента А10
53,Совершил посадку в 06:08,Совершил посадку в 06:08,,ZF 112Azur Air,ПрилетелВыдача багажа: лента А10
54,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А05
55,Совершил посадку в 05:57,Совершил посадку в 05:57,,DP 414Победа,ПрилетелВыдача багажа: лента А05
56,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А08
57,Совершил посадку в 06:01,Совершил посадку в 06:01,,DP 434Победа,ПрилетелВыдача багажа: лента А08
58,06:20,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
59,Совершил посадку в 06:34,Совершил посадку в 06:34,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
60,06:30,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А04
61,Совершил посадку в 06:12,Совершил посадку в 06:12,,DP 406Победа,ПрилетелВыдача багажа: лента А04
62,06:35,Термез,,ZF 5016Azur Air,ПрилетелВыдача багажа: лента А11
63,Совершил посадку в 07:42,Совершил посадку в 07:42,,ZF 5016Azur Air,ПрилетелВыдача багажа: лента А11
64,06:40,Сочи,,DP 126Победа,ПрилетелВыдача багажа: лента А04
65,Совершил посадку в 06:31,Совершил посадку в 06:31,,DP 126Победа,ПрилетелВыдача багажа: лента А04
66,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А07
67,Совершил посадку в 06:26,Совершил посадку в 06:26,,DP 496Победа,ПрилетелВыдача багажа: лента А07
68,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А04
69,Совершил посадку в 06:52,Совершил посадку в 06:52,,DP 450Победа,ПрилетелВыдача багажа: лента А04
70,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А07
71,Совершил посадку в 06:49,Совершил посадку в 06:49,,DP 436Победа,ПрилетелВыдача багажа: лента А07
72,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А05
73,Совершил посадку в 07:08,Совершил посадку в 07:08,,DP 260Победа,ПрилетелВыдача багажа: лента А05
74,07:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А05
75,Совершил посадку в 07:26,Совершил посадку в 07:26,,DP 418Победа,ПрилетелВыдача багажа: лента А05
76,07:30,Белгород,,7R 156РусЛайн,Нет актуальной информации о статусе
77,,,,7R 156РусЛайн,Нет актуальной информации о статусе
78,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
79,Совершил посадку в 07:14,Совершил посадку в 07:14,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
80,07:50,Саратов,,7R 480РусЛайн,Нет актуальной информации о статусе
81,,,,7R 480РусЛайн,Нет актуальной информации о статусе
82,07:55,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А08
83,Совершил посадку в 07:39,Совершил посадку в 07:39,,DP 404Победа,ПрилетелВыдача багажа: лента А08
84,07:55,Пенза,,7R 176РусЛайн,Нет актуальной информации о статусе
85,,,,7R 176РусЛайн,Нет актуальной информации о статусе
86,08:00,Тюмень,,"UT 454, 7R 4454, TK 9000ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
87,Совершил посадку в 07:51,Совершил посадку в 07:51,,"UT 454, 7R 4454, TK 9000ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
88,08:05,Красноярск,,"UT 572, TK 9027, 7R 4572ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
89,Совершил посадку в 08:20,Совершил посадку в 08:20,,"UT 572, TK 9027, 7R 4572ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А07
90,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
91,Совершил посадку в 07:45,Совершил посадку в 07:45,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
92,08:10,Уфа,,"UT 364, 7R 4364, TK 9049ЮТэйр, РусЛайн, Turkish Airlines",Нет актуальной информации о статусе
93,,,,"UT 364, 7R 4364, TK 9049ЮТэйр, РусЛайн, Turkish Airlines",Нет актуальной информации о статусе
94,08:15,Сургут,,"UT 248, 7R 4248, TK 9031ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
95,Совершил посадку в 08:18,Совершил посадку в 08:18,,"UT 248, 7R 4248, TK 9031ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А05
96,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
97,Совершил посадку в 07:54,Совершил посадку в 07:54,,DP 204Победа,ПрилетелВыдача багажа: лента А04
98,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А05
99,Совершил посадку в 08:05,Совершил посадку в 08:05,,DP 446Победа,ПрилетелВыдача багажа: лента А05
100,08:25,Грозный,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А04
101,Совершил посадку в 07:57,Совершил посадку в 07:57,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А04
102,08:50,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
103,Совершил посадку в 08:33,Совершил посадку в 08:33,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
104,08:50,Махачкала,,"UT 560, TK 9160, 7R 4560ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А08
105,Совершил посадку в 08:37,Совершил посадку в 08:37,,"UT 560, TK 9160, 7R 4560ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А08
106,08:50,Ульяновск,,7R 226РусЛайн,Нет актуальной информации о статусе
107,,,,7R 226РусЛайн,Нет актуальной информации о статусе
108,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А05
109,Совершил посадку в 08:49,Совершил посадку в 08:49,,DP 160Победа,ПрилетелВыдача багажа: лента А05
110,09:05,Воронеж,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
111,Совершил посадку в 08:44,Совершил посадку в 08:44,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
112,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А05
