,Время,Направление,Unnamed: 2,Рейс,Статус
200,23:00,Нижний Новгород,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 10
201,Совершил посадку в 00:29 3 июля,Совершил посадку в 00:29 3 июля,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 10
202,23:10,Казань,,"7R 862, UT 4862РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
203,Совершил посадку в 23:01,Совершил посадку в 23:01,,"7R 862, UT 4862РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
204,23:35,Ростов-на-Дону,,Y7 918Нордстар,ПрилетелВыдача багажа: лента 8
205,Совершил посадку в 23:13,Совершил посадку в 23:13,,Y7 918Нордстар,ПрилетелВыдача багажа: лента 8
206,23:40,Москва,,"FV 6399, SU 6399Россия, Аэрофлот",ПрилетелВыдача багажа: лента 10
207,Совершил посадку в 23:23,Совершил посадку в 23:23,,"FV 6399, SU 6399Россия, Аэрофлот",ПрилетелВыдача багажа: лента 10
208,23:40,Москва,,6R 550Алроса,ПрилетелВыдача багажа: лента 10
209,Совершил посадку в 23:37,Совершил посадку в 23:37,,6R 550Алроса,ПрилетелВыдача багажа: лента 10
210,23:55,Горно-Алтайск,,7R 828РусЛайн,Нет актуальной информации о статусе
211,,,,7R 828РусЛайн,Нет актуальной информации о статусе
212,00:00,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 9
213,Совершил посадку в 00:04,Совершил посадку в 00:04,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 9
