,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:00,Ростов-на-Дону,,R3 766Якутия,ПрилетелВыдача багажа: лента А05
1,Совершил посадку в 00:03,Совершил посадку в 00:03,,R3 766Якутия,ПрилетелВыдача багажа: лента А05
2,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
3,Совершил посадку в 00:00,Совершил посадку в 00:00,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
4,00:35 18 апр,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
5,Совершил посадку в 23:58 17 апр,Совершил посадку в 23:58 17 апр,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
6,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",Нет актуальной информации о статусе
7,,,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",Нет актуальной информации о статусе
8,04:20,Душанбе,,UT 5804ЮТэйр,
9,Отменен,Отменен,,UT 5804ЮТэйр,
10,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А06
11,Совершил посадку в 05:20,Совершил посадку в 05:20,,DP 420Победа,ПрилетелВыдача багажа: лента А06
12,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А07
13,Совершил посадку в 05:23,Совершил посадку в 05:23,,DP 472Победа,ПрилетелВыдача багажа: лента А07
14,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
15,Совершил посадку в 05:39,Совершил посадку в 05:39,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
16,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
17,Совершил посадку в 05:39,Совершил посадку в 05:39,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
18,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А08
19,Совершил посадку в 05:48,Совершил посадку в 05:48,,DP 414Победа,ПрилетелВыдача багажа: лента А08
20,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А06
21,Совершил посадку в 05:57,Совершил посадку в 05:57,,DP 434Победа,ПрилетелВыдача багажа: лента А06
22,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 06:27,Совершил посадку в 06:27,,DP 496Победа,ПрилетелВыдача багажа: лента А05
24,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
25,Совершил посадку в 06:50,Совершил посадку в 06:50,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
26,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А06
27,Совершил посадку в 06:46,Совершил посадку в 06:46,,DP 450Победа,ПрилетелВыдача багажа: лента А06
28,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
29,Совершил посадку в 07:09,Совершил посадку в 07:09,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
30,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А04
31,Совершил посадку в 06:41,Совершил посадку в 06:41,,DP 436Победа,ПрилетелВыдача багажа: лента А04
32,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 07:03,Совершил посадку в 07:03,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
34,07:20,Сочи,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А05
35,Совершил посадку в 07:03,Совершил посадку в 07:03,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А05
36,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А07
37,Совершил посадку в 07:31,Совершил посадку в 07:31,,DP 260Победа,ПрилетелВыдача багажа: лента А07
38,07:20,Красноярск,,DP 1418Победа,ПрилетелВыдача багажа: лента А06
39,Совершил посадку в 08:02,Совершил посадку в 08:02,,DP 1418Победа,ПрилетелВыдача багажа: лента А06
40,07:45,Новосибирск,,DP 444Победа,ПрилетелВыдача багажа: лента А06
41,Совершил посадку в 07:43,Совершил посадку в 07:43,,DP 444Победа,ПрилетелВыдача багажа: лента А06
42,07:50,Курган,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А04
43,Совершил посадку в 07:21,Совершил посадку в 07:21,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А04
44,07:50,Курган,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А04
45,Совершил посадку в 07:21,Совершил посадку в 07:21,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А04
