,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:20 26 апр,Калининград,,U6 404Уральские авиалинии,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 02:40 27 апр,Совершил посадку в 02:40 27 апр,,U6 404Уральские авиалинии,ПрилетелВыдача багажа: лента 7
2,00:00 27 апр,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 9
3,Совершил посадку в 23:27 26 апр,Совершил посадку в 23:27 26 апр,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 9
4,00:05 27 апр,Белгород,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 10
5,Совершил посадку в 23:19 26 апр,Совершил посадку в 23:19 26 апр,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 10
6,00:15,Анталья,,EO 5884ЦPegas Fly,Нет актуальной информации о статусе
7,,,,EO 5884ЦPegas Fly,Нет актуальной информации о статусе
8,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 7
9,Совершил посадку в 00:23,Совершил посадку в 00:23,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 7
10,01:35,Ургенч,,WZ 4464Red Wings,"ПрилетелВыдача багажа: лента 1,2"
11,Совершил посадку в 01:25,Совершил посадку в 01:25,,WZ 4464Red Wings,"ПрилетелВыдача багажа: лента 1,2"
12,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 7
13,Совершил посадку в 01:29,Совершил посадку в 01:29,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 7
14,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 7
15,Совершил посадку в 01:39,Совершил посадку в 01:39,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 7
16,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 02:44,Совершил посадку в 02:44,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
18,02:35,Сочи,,FV 5602Россия,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 02:38,Совершил посадку в 02:38,,FV 5602Россия,ПрилетелВыдача багажа: лента 10
20,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 7
21,Совершил посадку в 03:28,Совершил посадку в 03:28,,DP 403Победа,ПрилетелВыдача багажа: лента 7
22,03:30,Сургут,,UT 9835ЮТэйр,ПрилетелВыдача багажа: лента 9
23,Совершил посадку в 03:23,Совершил посадку в 03:23,,UT 9835ЮТэйр,ПрилетелВыдача багажа: лента 9
24,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
25,Совершил посадку в 04:02,Совершил посадку в 04:02,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
26,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 9
27,Совершил посадку в 03:43,Совершил посадку в 03:43,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 9
28,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 9
29,Совершил посадку в 03:43,Совершил посадку в 03:43,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 9
30,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 7
31,Совершил посадку в 04:05,Совершил посадку в 04:05,,DP 405Победа,ПрилетелВыдача багажа: лента 7
32,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
33,Совершил посадку в 04:22,Совершил посадку в 04:22,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
34,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
35,Совершил посадку в 04:28,Совершил посадку в 04:28,,DP 515Победа,ПрилетелВыдача багажа: лента 10
36,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
37,Совершил посадку в 04:54,Совершил посадку в 04:54,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
38,05:05,Сочи,,"EO 142, N4 142Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 9
