,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
83,Совершил посадку в 07:01,Совершил посадку в 07:01,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
84,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
85,Совершил посадку в 07:11,Совершил посадку в 07:11,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
86,07:10,Красноярск,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 5
87,Совершил посадку в 07:11,Совершил посадку в 07:11,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 5
88,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 2
89,Совершил посадку в 06:56,Совершил посадку в 06:56,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 2
90,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 2
91,Совершил посадку в 06:56,Совершил посадку в 06:56,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 2
92,07:20,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 7
93,Совершил посадку в 06:51,Совершил посадку в 06:51,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 7
94,07:20,Самара,,"SU 1217, JU 7058Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
95,Совершил посадку в 06:58,Совершил посадку в 06:58,,"SU 1217, JU 7058Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 3
96,07:25,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 7
97,Совершил посадку в 07:16,Совершил посадку в 07:16,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 7
98,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 1
99,Совершил посадку в 07:13,Совершил посадку в 07:13,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 1
100,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 1
101,Совершил посадку в 07:13,Совершил посадку в 07:13,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 1
102,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 4
103,Совершил посадку в 07:18,Совершил посадку в 07:18,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 4
104,07:35,Барнаул,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 4
105,Совершил посадку в 07:18,Совершил посадку в 07:18,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 4
106,07:40,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
107,Совершил посадку в 07:04,Совершил посадку в 07:04,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
108,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 6
109,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 6
110,07:45,Ростов-на-Дону,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 6
111,Совершил посадку в 07:24,Совершил посадку в 07:24,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 6
112,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 2
113,Совершил посадку в 07:21,Совершил посадку в 07:21,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 2
114,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 2
115,Совершил посадку в 07:21,Совершил посадку в 07:21,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 2
116,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 1
117,Совершил посадку в 07:35,Совершил посадку в 07:35,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 1
118,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
119,Совершил посадку в 07:47,Совершил посадку в 07:47,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
120,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 6
121,Совершил посадку в 07:48,Совершил посадку в 07:48,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 6
122,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 2
123,Совершил посадку в 07:56,Совершил посадку в 07:56,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 2
124,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
125,Совершил посадку в 07:39,Совершил посадку в 07:39,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
126,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
127,Совершил посадку в 07:55,Совершил посадку в 07:55,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
128,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 5
129,Совершил посадку в 07:59,Совершил посадку в 07:59,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 5
130,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 4
131,Совершил посадку в 08:17,Совершил посадку в 08:17,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 4
132,08:30,Краснодар,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 4
133,Совершил посадку в 08:00,Совершил посадку в 08:00,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 4
134,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 4
135,Совершил посадку в 08:00,Совершил посадку в 08:00,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 4
136,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 2
137,Совершил посадку в 08:23,Совершил посадку в 08:23,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 2
138,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 2
139,Совершил посадку в 08:23,Совершил посадку в 08:23,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 2
140,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 3
141,Совершил посадку в 08:26,Совершил посадку в 08:26,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 3
142,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 3
143,Совершил посадку в 08:26,Совершил посадку в 08:26,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 3
144,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
145,Совершил посадку в 08:12,Совершил посадку в 08:12,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
146,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 6
147,Совершил посадку в 08:21,Совершил посадку в 08:21,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 6
148,08:45,Сочи,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 6
149,Совершил посадку в 08:21,Совершил посадку в 08:21,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 6
150,08:45,Кемерово,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 5
151,Совершил посадку в 08:30,Совершил посадку в 08:30,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 5
152,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 5
153,Совершил посадку в 08:30,Совершил посадку в 08:30,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 5
154,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
155,Совершил посадку в 08:32,Совершил посадку в 08:32,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
156,08:55,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 9
157,Совершил посадку в 08:24,Совершил посадку в 08:24,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 9
158,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 09:09,Совершил посадку в 09:09,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
160,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
161,Совершил посадку в 09:00,Совершил посадку в 09:00,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
162,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 5
163,Совершил посадку в 09:11,Совершил посадку в 09:11,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 5
164,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 5
165,Совершил посадку в 09:11,Совершил посадку в 09:11,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 5
166,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 4
167,Совершил посадку в 09:16,Совершил посадку в 09:16,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 4
168,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 3
169,Совершил посадку в 09:20,Совершил посадку в 09:20,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 3
170,10:15,Владивосток,,AZ 5581Alitalia,D,ПрилетелВыдача багажа: лента 1
171,Совершил посадку в 10:40,Совершил посадку в 10:40,,AZ 5581Alitalia,D,ПрилетелВыдача багажа: лента 1
172,10:15,Владивосток,,SU 1701Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
173,Совершил посадку в 10:40,Совершил посадку в 10:40,,SU 1701Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
174,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 6
175,Совершил посадку в 10:17,Совершил посадку в 10:17,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 6
176,10:25,Новосибирск,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 6
177,Совершил посадку в 10:17,Совершил посадку в 10:17,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 6
178,10:25,Красноярск,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 2
179,Совершил посадку в 10:47,Совершил посадку в 10:47,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 2
180,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 2
181,Совершил посадку в 10:47,Совершил посадку в 10:47,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 2
182,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 5
183,Совершил посадку в 10:26,Совершил посадку в 10:26,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 5
184,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
185,Совершил посадку в 10:36,Совершил посадку в 10:36,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
186,10:40,Санкт-Петербург,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 3
187,Совершил посадку в 10:22,Совершил посадку в 10:22,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 3
188,10:40,Санкт-Петербург,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 3
189,Совершил посадку в 10:22,Совершил посадку в 10:22,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 3
190,10:45,Абакан,,SU 1479Аэрофлот,B,ПрилетелВыдача багажа: лента 1
191,Совершил посадку в 11:09,Совершил посадку в 11:09,,SU 1479Аэрофлот,B,ПрилетелВыдача багажа: лента 1
192,10:50,Самара,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 4
193,Совершил посадку в 10:31,Совершил посадку в 10:31,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 4
194,11:10,Иркутск,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 4
195,Совершил посадку в 10:59,Совершил посадку в 10:59,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 4
196,11:15,Саратов,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
197,Совершил посадку в 10:45,Совершил посадку в 10:45,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
198,11:20,Токио,,"JL 49, SU 4671Japan Airlines, Аэрофлот",D,ПрилетелВыдача багажа: лента 9
199,Совершил посадку в 11:05,Совершил посадку в 11:05,,"JL 49, SU 4671Japan Airlines, Аэрофлот",D,ПрилетелВыдача багажа: лента 9
200,11:20,Калининград,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 5
201,Совершил посадку в 11:23,Совершил посадку в 11:23,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 5
202,11:20,Калининград,,AZ 4375Alitalia,B,ПрилетелВыдача багажа: лента 5
203,Совершил посадку в 11:23,Совершил посадку в 11:23,,AZ 4375Alitalia,B,ПрилетелВыдача багажа: лента 5
204,11:30,Белград,,"JU 650, SU 3741Air Serbia, Аэрофлот",D,ПрилетелВыдача багажа: лента 7
205,Совершил посадку в 11:17,Совершил посадку в 11:17,,"JU 650, SU 3741Air Serbia, Аэрофлот",D,ПрилетелВыдача багажа: лента 7
206,11:30,Томск,,SU 1537Аэрофлот,B,ПрилетелВыдача багажа: лента 3
207,Совершил посадку в 11:21,Совершил посадку в 11:21,,SU 1537Аэрофлот,B,ПрилетелВыдача багажа: лента 3
208,11:45,Нижнекамск,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
209,Совершил посадку в 11:30,Совершил посадку в 11:30,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
210,11:55,Оренбург,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 6
211,Совершил посадку в 11:37,Совершил посадку в 11:37,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 6
212,11:55,Оренбург,,AZ 5093Alitalia,B,ПрилетелВыдача багажа: лента 6
213,Совершил посадку в 11:37,Совершил посадку в 11:37,,AZ 5093Alitalia,B,ПрилетелВыдача багажа: лента 6
214,12:00,Сочи,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 4
215,Совершил посадку в 11:50,Совершил посадку в 11:50,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 4
216,12:00,Сочи,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 4
217,Совершил посадку в 11:50,Совершил посадку в 11:50,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 4
218,12:05,Красноярск,,AZ 5590Alitalia,B,ПрилетелВыдача багажа: лента 3
219,Совершил посадку в 12:18,Совершил посадку в 12:18,,AZ 5590Alitalia,B,ПрилетелВыдача багажа: лента 3
220,12:05,Красноярск,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 3
221,Совершил посадку в 12:18,Совершил посадку в 12:18,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 3
222,12:10,Санкт-Петербург,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 5
223,Совершил посадку в 11:53,Совершил посадку в 11:53,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 5
224,12:10,Хельсинки,,"AY 715, SU 3967Finnair, Аэрофлот",D,ПрилетелВыдача багажа: лента 8
225,Совершил посадку в 11:58,Совершил посадку в 11:58,,"AY 715, SU 3967Finnair, Аэрофлот",D,ПрилетелВыдача багажа: лента 8
226,12:20,Воронеж,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
227,Совершил посадку в 12:08,Совершил посадку в 12:08,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
228,12:25,Казань,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 4
229,Совершил посадку в 12:06,Совершил посадку в 12:06,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 4
230,12:25,Казань,,AZ 5559Alitalia,B,ПрилетелВыдача багажа: лента 4
231,Совершил посадку в 12:06,Совершил посадку в 12:06,,AZ 5559Alitalia,B,ПрилетелВыдача багажа: лента 4
232,12:25,Южно-Сахалинск,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
233,Совершил посадку в 12:58,Совершил посадку в 12:58,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
234,12:30,Ростов-на-Дону,,SU 1159Аэрофлот,B,ПрилетелВыдача багажа: лента 1
235,Совершил посадку в 12:03,Совершил посадку в 12:03,,SU 1159Аэрофлот,B,ПрилетелВыдача багажа: лента 1
236,12:30,Ростов-на-Дону,,AZ 5570Alitalia,B,ПрилетелВыдача багажа: лента 1
237,Совершил посадку в 12:03,Совершил посадку в 12:03,,AZ 5570Alitalia,B,ПрилетелВыдача багажа: лента 1
238,12:30,Красноярск,,SU 1783Аэрофлот,B,ПрилетелВыдача багажа: лента 5
239,Совершил посадку в 12:27,Совершил посадку в 12:27,,SU 1783Аэрофлот,B,ПрилетелВыдача багажа: лента 5
240,12:30,Хабаровск,,"FV 6288, SU 6288Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
241,Совершил посадку в 12:32,Совершил посадку в 12:32,,"FV 6288, SU 6288Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
242,12:35,Пермь,,SU 1201Аэрофлот,B,ПрилетелВыдача багажа: лента 1
243,Совершил посадку в 12:23,Совершил посадку в 12:23,,SU 1201Аэрофлот,B,ПрилетелВыдача багажа: лента 1
244,12:35,Пермь,,AZ 3969Alitalia,B,ПрилетелВыдача багажа: лента 1
