,Время,Направление,Unnamed: 2,Рейс,Статус
0,21:15 28 июня,Минеральные Воды,,"UT 274, 7R 4274, TK 9061ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
1,Совершил посадку в 00:08 29 июня,Совершил посадку в 00:08 29 июня,,"UT 274, 7R 4274, TK 9061ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А07
2,21:35 28 июня,Минеральные Воды,,DP 296Победа,ПрилетелВыдача багажа: лента А07
3,Совершил посадку в 00:39 29 июня,Совершил посадку в 00:39 29 июня,,DP 296Победа,ПрилетелВыдача багажа: лента А07
4,22:15 28 июня,Анталья,,ZF 8888Azur Air,ПрилетелВыдача багажа: лента А10
5,Совершил посадку в 01:09 29 июня,Совершил посадку в 01:09 29 июня,,ZF 8888Azur Air,ПрилетелВыдача багажа: лента А10
6,22:55 28 июня,Даламан,,ZF 8890Azur Air,ПрилетелВыдача багажа: лента А11
7,Совершил посадку в 00:47 29 июня,Совершил посадку в 00:47 29 июня,,ZF 8890Azur Air,ПрилетелВыдача багажа: лента А11
8,23:15 28 июня,Чебоксары,,DP 458Победа,ПрилетелВыдача багажа: лента А04
9,Совершил посадку в 01:31 29 июня,Совершил посадку в 01:31 29 июня,,DP 458Победа,ПрилетелВыдача багажа: лента А04
10,23:15 28 июня,Волгоград,,DP 182Победа,ПрилетелВыдача багажа: лента А06
11,Совершил посадку в 02:14 29 июня,Совершил посадку в 02:14 29 июня,,DP 182Победа,ПрилетелВыдача багажа: лента А06
12,23:30 28 июня,Калининград,,DP 264Победа,ПрилетелВыдача багажа: лента А08
13,Совершил посадку в 01:04 29 июня,Совершил посадку в 01:04 29 июня,,DP 264Победа,ПрилетелВыдача багажа: лента А08
14,23:40 28 июня,Тюмень,,"UT 464, TK 9002, 7R 4464ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
15,Совершил посадку в 00:18 29 июня,Совершил посадку в 00:18 29 июня,,"UT 464, TK 9002, 7R 4464ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
16,23:40 28 июня,Ижевск,,DP 290Победа,ПрилетелВыдача багажа: лента А07
17,Совершил посадку в 01:55 29 июня,Совершил посадку в 01:55 29 июня,,DP 290Победа,ПрилетелВыдача багажа: лента А07
18,23:45 28 июня,Махачкала,,DP 200Победа,ПрилетелВыдача багажа: лента А08
19,Совершил посадку в 00:49 29 июня,Совершил посадку в 00:49 29 июня,,DP 200Победа,ПрилетелВыдача багажа: лента А08
20,23:55 28 июня,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А06
21,Совершил посадку в 00:58 29 июня,Совершил посадку в 00:58 29 июня,,DP 276Победа,ПрилетелВыдача багажа: лента А06
22,00:00,Самара,,"UT 358, TK 9007, 7R 4358ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 01:18,Совершил посадку в 01:18,,"UT 358, TK 9007, 7R 4358ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
24,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 00:14,Совершил посадку в 00:14,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
26,00:40,Душанбе,,UT 6808ЮТэйр,Нет актуальной информации о статусе
27,,,,UT 6808ЮТэйр,Нет актуальной информации о статусе
28,00:40,Нальчик,,R3 796Якутия,
29,Отменен,Отменен,,R3 796Якутия,
30,00:55,Уфа,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 00:55,Совершил посадку в 00:55,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
32,01:05,Анталья,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А12
33,Совершил посадку в 00:45,Совершил посадку в 00:45,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А12
34,01:25,Анталья,,TK 3130Turkish Airlines,ПрилетелВыдача багажа: лента А12
35,Совершил посадку в 00:53,Совершил посадку в 00:53,,TK 3130Turkish Airlines,ПрилетелВыдача багажа: лента А12
36,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
37,Совершил посадку в 01:24,Совершил посадку в 01:24,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
38,02:25,Анталья,,TK 3136Turkish Airlines,ПрилетелВыдача багажа: лента А10
39,Совершил посадку в 01:49,Совершил посадку в 01:49,,TK 3136Turkish Airlines,ПрилетелВыдача багажа: лента А10
40,03:40,Анапа,,ЮТ 458ЮТэйр,ПрилетелВыдача багажа: лента А06
41,Совершил посадку в 03:24,Совершил посадку в 03:24,,ЮТ 458ЮТэйр,ПрилетелВыдача багажа: лента А06
42,03:40,Анапа,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А06
43,Совершил посадку в 03:24,Совершил посадку в 03:24,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А06
44,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
45,Совершил посадку в 04:54,Совершил посадку в 04:54,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
46,04:30,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 04:16,Совершил посадку в 04:16,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
48,04:30,Сочи,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А06
49,Совершил посадку в 05:34,Совершил посадку в 05:34,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А06
50,04:50,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
51,Совершил посадку в 04:33,Совершил посадку в 04:33,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
52,05:30,Нальчик,,R3 9326Якутия,ПрилетелВыдача багажа: лента А07
53,Совершил посадку в 05:52,Совершил посадку в 05:52,,R3 9326Якутия,ПрилетелВыдача багажа: лента А07
54,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
55,Совершил посадку в 06:00,Совершил посадку в 06:00,,DP 472Победа,ПрилетелВыдача багажа: лента А06
56,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А04
57,Совершил посадку в 05:30,Совершил посадку в 05:30,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А04
58,06:00,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А08
59,Совершил посадку в 09:35,Совершил посадку в 09:35,,DP 420Победа,ПрилетелВыдача багажа: лента А08
60,06:05,Самара,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
61,Совершил посадку в 05:54,Совершил посадку в 05:54,,"UT 438, TK 9009, 7R 4438ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А05
62,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А08
63,Совершил посадку в 05:57,Совершил посадку в 05:57,,DP 414Победа,ПрилетелВыдача багажа: лента А08
64,06:20,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А06
65,Совершил посадку в 06:42,Совершил посадку в 06:42,,DP 434Победа,ПрилетелВыдача багажа: лента А06
66,06:30,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А07
67,Совершил посадку в 06:30,Совершил посадку в 06:30,,DP 406Победа,ПрилетелВыдача багажа: лента А07
68,06:30,Ургенч,,ZF 5032Azur Air,ПрилетелВыдача багажа: лента А10
69,Совершил посадку в 07:20,Совершил посадку в 07:20,,ZF 5032Azur Air,ПрилетелВыдача багажа: лента А10
70,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А05
71,Совершил посадку в 06:26,Совершил посадку в 06:26,,DP 496Победа,ПрилетелВыдача багажа: лента А05
72,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А08
73,Совершил посадку в 06:51,Совершил посадку в 06:51,,DP 436Победа,ПрилетелВыдача багажа: лента А08
74,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А05
75,Совершил посадку в 07:54,Совершил посадку в 07:54,,DP 260Победа,ПрилетелВыдача багажа: лента А05
76,07:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А05
77,Совершил посадку в 08:08,Совершил посадку в 08:08,,DP 418Победа,ПрилетелВыдача багажа: лента А05
78,07:25,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А08
79,Совершил посадку в 09:27,Совершил посадку в 09:27,,DP 450Победа,ПрилетелВыдача багажа: лента А08
80,07:30,Белгород,,7R 156РусЛайн,Нет актуальной информации о статусе
81,,,,7R 156РусЛайн,Нет актуальной информации о статусе
82,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
83,Совершил посадку в 07:31,Совершил посадку в 07:31,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
84,07:50,Саратов,,7R 480РусЛайн,Нет актуальной информации о статусе
85,,,,7R 480РусЛайн,Нет актуальной информации о статусе
86,07:55,Пенза,,7R 176РусЛайн,Нет актуальной информации о статусе
