,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
19,Совершил посадку в 23:51 1 июля,Совершил посадку в 23:51 1 июля,,SU 1543Аэрофлот,B,ПрилетелВыдача багажа: лента 2
20,00:10,Анталья,,FV 5626Россия,D,ПрилетелВыдача багажа: лента 7
21,Совершил посадку в 00:15,Совершил посадку в 00:15,,FV 5626Россия,D,ПрилетелВыдача багажа: лента 7
22,00:15,Ростов-на-Дону,,SU 1677Аэрофлот,B,ПрилетелВыдача багажа: лента 6
23,Совершил посадку в 23:41 1 июля,Совершил посадку в 23:41 1 июля,,SU 1677Аэрофлот,B,ПрилетелВыдача багажа: лента 6
24,00:20,Челябинск,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
25,Совершил посадку в 23:38 1 июля,Совершил посадку в 23:38 1 июля,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
26,00:25,Сплит,,SU 2047Аэрофлот,D,ПрилетелВыдача багажа: лента 6
27,Совершил посадку в 00:06,Совершил посадку в 00:06,,SU 2047Аэрофлот,D,ПрилетелВыдача багажа: лента 6
28,00:25,Санкт-Петербург,,"SU 31, AZ 4361, JU 7028Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 4
29,Совершил посадку в 00:13,Совершил посадку в 00:13,,"SU 31, AZ 4361, JU 7028Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 4
30,00:40,Казань,,SU 1267Аэрофлот,B,ПрилетелВыдача багажа: лента 3
31,Совершил посадку в 00:09,Совершил посадку в 00:09,,SU 1267Аэрофлот,B,ПрилетелВыдача багажа: лента 3
32,00:40,Сочи,,"SU 1131, KL 2859, JU 7041Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
33,Совершил посадку в 00:34,Совершил посадку в 00:34,,"SU 1131, KL 2859, JU 7041Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
34,00:50,Сочи,,"SU 1119, KL 3197, AZ 5552Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
35,Совершил посадку в 00:45,Совершил посадку в 00:45,,"SU 1119, KL 3197, AZ 5552Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
36,01:10,Санкт-Петербург,,"SU 45, AZ 5561, JU 7032Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
37,Совершил посадку в 01:01,Совершил посадку в 01:01,,"SU 45, AZ 5561, JU 7032Аэрофлот, Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
38,01:10,Анталья,,FV 5860Россия,D,
39,Отменен,Отменен,,FV 5860Россия,D,
40,01:15,Сочи,,FV 5502Россия,D,ПрилетелВыдача багажа: лента 1-2
41,Совершил посадку в 01:47,Совершил посадку в 01:47,,FV 5502Россия,D,ПрилетелВыдача багажа: лента 1-2
42,01:20,Екатеринбург,,"FV 6400, SU 6400Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
43,Совершил посадку в 00:41,Совершил посадку в 00:41,,"FV 6400, SU 6400Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
44,01:20,Екатеринбург,,SU 1599Аэрофлот,B,
45,Отменен,Отменен,,SU 1599Аэрофлот,B,
46,01:30,Симферополь,,"FV 6156, SU 6156Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
47,Совершил посадку в 01:05,Совершил посадку в 01:05,,"FV 6156, SU 6156Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
48,01:30,Амстердам,,"KL 905, SU 3206KLM, Аэрофлот",D,ПрилетелВыдача багажа: лента 6
49,Совершил посадку в 01:16,Совершил посадку в 01:16,,"KL 905, SU 3206KLM, Аэрофлот",D,ПрилетелВыдача багажа: лента 6
50,02:00,Даламан,,EO 1836Pegas Fly,D,ПрилетелВыдача багажа: лента 9
51,Совершил посадку в 01:25,Совершил посадку в 01:25,,EO 1836Pegas Fly,D,ПрилетелВыдача багажа: лента 9
52,02:00,Даламан,,N4 1836Nordwind,D,ПрилетелВыдача багажа: лента 9
53,Совершил посадку в 01:25,Совершил посадку в 01:25,,N4 1836Nordwind,D,ПрилетелВыдача багажа: лента 9
54,02:40,Симферополь,,"FV 6884, SU 6884Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
55,Совершил посадку в 02:30,Совершил посадку в 02:30,,"FV 6884, SU 6884Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
56,02:55,Санкт-Петербург,,"FV 6040, SU 6040Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
57,Совершил посадку в 02:33,Совершил посадку в 02:33,,"FV 6040, SU 6040Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
58,03:25,Монастир,,FV 5744Россия,D,ПрилетелВыдача багажа: лента 8-9
59,Совершил посадку в 04:38,Совершил посадку в 04:38,,FV 5744Россия,D,ПрилетелВыдача багажа: лента 8-9
60,03:30,Симферополь,,SU 1661Аэрофлот,B,ПрилетелВыдача багажа: лента 5
61,Совершил посадку в 03:02,Совершил посадку в 03:02,,SU 1661Аэрофлот,B,ПрилетелВыдача багажа: лента 5
62,03:55,Мугла,,FV 5580Россия,D,
63,Отменен,Отменен,,FV 5580Россия,D,
64,04:05,Стамбул,,SU 2139Аэрофлот,D,
65,Отменен,Отменен,,SU 2139Аэрофлот,D,
66,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
67,Совершил посадку в 04:13,Совершил посадку в 04:13,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
68,04:40,Сочи,,SU 1595Аэрофлот,B,ПрилетелВыдача багажа: лента 3
69,Совершил посадку в 04:41,Совершил посадку в 04:41,,SU 1595Аэрофлот,B,ПрилетелВыдача багажа: лента 3
70,05:00,Екатеринбург,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 2
71,Совершил посадку в 04:34,Совершил посадку в 04:34,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 2
72,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 5
73,Совершил посадку в 04:32,Совершил посадку в 04:32,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 5
74,05:10,Санкт-Петербург,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 2
75,Совершил посадку в 04:50,Совершил посадку в 04:50,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 2
76,05:10,Мурманск,,"SU 1323, KL 2850Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
77,Совершил посадку в 04:56,Совершил посадку в 04:56,,"SU 1323, KL 2850Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
78,05:15,Анапа,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 1
79,Совершил посадку в 04:53,Совершил посадку в 04:53,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 1
80,05:15,Краснодар,,"SU 1113, AZ 3941Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 4
81,Совершил посадку в 08:52,Совершил посадку в 08:52,,"SU 1113, AZ 3941Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 4
82,05:15,Краснодар,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 4
83,Совершил посадку в 08:52,Совершил посадку в 08:52,,KL 2902KLM,B,ПрилетелВыдача багажа: лента 4
84,05:20,Симферополь,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 4
85,Совершил посадку в 04:47,Совершил посадку в 04:47,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 4
86,05:25,Магнитогорск,,N4 340Nordwind,D,Нет актуальной информации о статусе
87,,,,N4 340Nordwind,D,Нет актуальной информации о статусе
88,05:30,Дакка,,SU 7197Аэрофлот,D,ПрилетелВыдача багажа: лента 8
89,Совершил посадку в 08:47,Совершил посадку в 08:47,,SU 7197Аэрофлот,D,ПрилетелВыдача багажа: лента 8
90,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
91,Совершил посадку в 05:20,Совершил посадку в 05:20,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
92,05:50,Екатеринбург,,"SU 1409, KL 2874Аэрофлот, KLM",D,Смена терминалаПрилетелВыдача багажа: лента 1
93,Совершил посадку в 07:14,Совершил посадку в 07:14,,"SU 1409, KL 2874Аэрофлот, KLM",D,Смена терминалаПрилетелВыдача багажа: лента 1
94,06:00,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
95,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
96,06:00,Стамбул,,SU 2135Аэрофлот,D,
97,Отменен,Отменен,,SU 2135Аэрофлот,D,
98,06:05,Оренбург,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
99,Совершил посадку в 05:29,Совершил посадку в 05:29,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
100,06:05,Пермь,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 2
101,Совершил посадку в 05:35,Совершил посадку в 05:35,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 2
102,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
103,Совершил посадку в 05:38,Совершил посадку в 05:38,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
104,06:05,Калининград,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
105,Совершил посадку в 05:40,Совершил посадку в 05:40,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
106,06:10,Новосибирск,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
107,Совершил посадку в 05:33,Совершил посадку в 05:33,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
108,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 2
109,Совершил посадку в 05:49,Совершил посадку в 05:49,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 2
110,06:15,Сургут,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 4
111,Совершил посадку в 05:52,Совершил посадку в 05:52,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 4
112,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
113,Совершил посадку в 05:58,Совершил посадку в 05:58,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
114,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 3
115,Совершил посадку в 05:50,Совершил посадку в 05:50,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 3
116,06:25,Барнаул,,DP 6532Победа,D,ПрилетелВыдача багажа: лента 3
117,Совершил посадку в 05:43,Совершил посадку в 05:43,,DP 6532Победа,D,ПрилетелВыдача багажа: лента 3
118,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
119,Совершил посадку в 06:03,Совершил посадку в 06:03,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
120,06:30,Магнитогорск,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 5
121,Совершил посадку в 06:01,Совершил посадку в 06:01,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 5
122,06:30,Омск,,"SU 1763, JU 7012, KL 2947Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
123,Совершил посадку в 06:04,Совершил посадку в 06:04,,"SU 1763, JU 7012, KL 2947Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
124,06:40,Иркутск,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
125,Совершил посадку в 06:08,Совершил посадку в 06:08,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
126,06:40,Анапа,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 2
127,Совершил посадку в 06:19,Совершил посадку в 06:19,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 2
128,06:40,Пермь,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
129,Совершил посадку в 06:26,Совершил посадку в 06:26,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
130,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
131,Совершил посадку в 06:34,Совершил посадку в 06:34,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
132,06:45,Екатеринбург,,N4 174Nordwind,D,Нет актуальной информации о статусе
133,,,,N4 174Nordwind,D,Нет актуальной информации о статусе
134,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
135,Совершил посадку в 06:31,Совершил посадку в 06:31,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
136,07:05,Нур-Султан (Астана),,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 9
137,Совершил посадку в 06:23,Совершил посадку в 06:23,,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 9
138,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 6
139,Совершил посадку в 06:44,Совершил посадку в 06:44,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 6
140,07:10,Красноярск,,"SU 1481, AZ 5653, KL 3271Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 4
141,Совершил посадку в 06:37,Совершил посадку в 06:37,,"SU 1481, AZ 5653, KL 3271Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 4
142,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
143,Совершил посадку в 06:41,Совершил посадку в 06:41,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
144,07:15,Санкт-Петербург,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 1
145,Совершил посадку в 06:50,Совершил посадку в 06:50,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 1
146,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",D,Смена терминалаПрилетелВыдача багажа: лента 2
147,Совершил посадку в 06:56,Совершил посадку в 06:56,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",D,Смена терминалаПрилетелВыдача багажа: лента 2
148,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 3
149,Совершил посадку в 07:02,Совершил посадку в 07:02,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 3
150,07:25,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 7
151,Совершил посадку в 07:20,Совершил посадку в 07:20,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 7
152,07:30,Екатеринбург,,"SU 1407, KL 3240, JU 7066Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
153,Совершил посадку в 07:09,Совершил посадку в 07:09,,"SU 1407, KL 3240, JU 7066Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
154,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
155,Совершил посадку в 07:17,Совершил посадку в 07:17,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
156,07:30,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 2
157,Совершил посадку в 07:46,Совершил посадку в 07:46,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 2
158,07:40,Бишкек,,"SU 1983, KL 2924Аэрофлот, KLM",D,ПрилетелВыдача багажа: лента 9
159,Совершил посадку в 07:30,Совершил посадку в 07:30,,"SU 1983, KL 2924Аэрофлот, KLM",D,ПрилетелВыдача багажа: лента 9
160,07:45,Ростов-на-Дону,,"SU 1165, JU 7050, KL 2952Аэрофлот, Air Serbia, KLM",D,Смена терминалаПрилетелВыдача багажа: лента 4
161,Совершил посадку в 07:25,Совершил посадку в 07:25,,"SU 1165, JU 7050, KL 2952Аэрофлот, Air Serbia, KLM",D,Смена терминалаПрилетелВыдача багажа: лента 4
162,07:50,Волгоград,,"SU 1185, JU 7018, KL 3273Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
163,Совершил посадку в 07:34,Совершил посадку в 07:34,,"SU 1185, JU 7018, KL 3273Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
164,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 3
165,Совершил посадку в 07:42,Совершил посадку в 07:42,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 3
166,07:50,Волгоград,,FV 6420Россия,B,
167,Отменен,Отменен,,FV 6420Россия,B,
168,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 6
169,Совершил посадку в 07:27,Совершил посадку в 07:27,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 6
170,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 4
171,Совершил посадку в 07:28,Совершил посадку в 07:28,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 4
172,08:00,Варадеро,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 9
173,Совершил посадку в 08:44,Совершил посадку в 08:44,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 9
174,08:05,Ханты-Мансийск,,"FV 6506, SU 6506Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
175,Совершил посадку в 07:53,Совершил посадку в 07:53,,"FV 6506, SU 6506Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
176,08:10,Ульяновск,,SU 1389Аэрофлот,B,ПрилетелВыдача багажа: лента 1
177,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1389Аэрофлот,B,ПрилетелВыдача багажа: лента 1
178,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
179,Совершил посадку в 07:43,Совершил посадку в 07:43,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
180,08:15,Уфа,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 2
181,Совершил посадку в 07:47,Совершил посадку в 07:47,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 2
182,08:15,Новосибирск,,N4 546Nordwind,D,
183,Отменен,Отменен,,N4 546Nordwind,D,
184,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
185,Совершил посадку в 07:51,Совершил посадку в 07:51,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
186,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
187,Совершил посадку в 08:12,Совершил посадку в 08:12,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
188,08:25,Душанбе,,SU 7025Аэрофлот,D,ПрилетелВыдача багажа: лента 6
189,Совершил посадку в 08:32,Совершил посадку в 08:32,,SU 7025Аэрофлот,D,ПрилетелВыдача багажа: лента 6
190,08:30,Краснодар,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
191,Совершил посадку в 08:09,Совершил посадку в 08:09,,"SU 1275, JU 7051, KL 3210Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
192,08:30,Санкт-Петербург,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
193,Совершил посадку в 08:10,Совершил посадку в 08:10,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
194,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 4
195,Совершил посадку в 08:02,Совершил посадку в 08:02,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 4
196,08:35,Омск,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
197,Совершил посадку в 08:04,Совершил посадку в 08:04,,"SU 1639, KL 3230, JU 7013Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
198,08:35,Казань,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
199,Совершил посадку в 08:20,Совершил посадку в 08:20,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
200,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 2
201,Совершил посадку в 08:23,Совершил посадку в 08:23,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 2
202,08:45,Сочи,,"SU 1141, KL 3231, JU 7044Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
203,Совершил посадку в 08:38,Совершил посадку в 08:38,,"SU 1141, KL 3231, JU 7044Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
204,08:45,Кемерово,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
205,Совершил посадку в 08:50,Совершил посадку в 08:50,,"SU 1451, KL 3301, AZ 3791Аэрофлот, KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
206,08:50,Томск,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
207,Совершил посадку в 08:07,Совершил посадку в 08:07,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
208,08:55,Екатеринбург,,"SU 1437, KL 2872, LO 4476, JU 7026Аэрофлот, KLM, Lot, Air Serbia",D,Смена терминалаПрилетелВыдача багажа: лента 1
209,Совершил посадку в 08:27,Совершил посадку в 08:27,,"SU 1437, KL 2872, LO 4476, JU 7026Аэрофлот, KLM, Lot, Air Serbia",D,Смена терминалаПрилетелВыдача багажа: лента 1
210,08:55,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
211,Совершил посадку в 08:30,Совершил посадку в 08:30,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
212,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
213,Совершил посадку в 08:36,Совершил посадку в 08:36,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
214,09:10,Минск,,B2 975Белавиа,F,ПрилетелВыдача багажа: лента 1
215,Совершил посадку в 08:53,Совершил посадку в 08:53,,B2 975Белавиа,F,ПрилетелВыдача багажа: лента 1
216,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
217,Совершил посадку в 09:08,Совершил посадку в 09:08,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
218,09:20,Майами,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 8
219,Совершил посадку в 09:29,Совершил посадку в 09:29,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 8
220,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
221,Совершил посадку в 09:02,Совершил посадку в 09:02,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
222,09:30,Сургут,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 4
223,Совершил посадку в 14:52,Совершил посадку в 14:52,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 4
224,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
225,Совершил посадку в 09:18,Совершил посадку в 09:18,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
226,09:35,Минеральные Воды,,"SU 1315, KL 3243Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
227,Совершил посадку в 09:21,Совершил посадку в 09:21,,"SU 1315, KL 3243Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 6
228,09:35,Минеральные Воды,,FV 6476Россия,B,
229,Отменен,Отменен,,FV 6476Россия,B,
230,09:40,Новый Уренгой,,N4 232Nordwind,D,Нет актуальной информации о статусе
231,,,,N4 232Nordwind,D,Нет актуальной информации о статусе
232,09:45,Волгоград,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
233,Совершил посадку в 09:24,Совершил посадку в 09:24,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
234,09:45,Сочи,,FV 5608Россия,D,ПрилетелВыдача багажа: лента 1
