,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:20 4 июля,Анталья,,ZF 8884Azur Air,
1,Отменен,Отменен,,ZF 8884Azur Air,
2,23:35 4 июля,Даламан,,ZF 8890Azur Air,ПрилетелВыдача багажа: лента А09
3,Совершил посадку в 00:24 5 июля,Совершил посадку в 00:24 5 июля,,ZF 8890Azur Air,ПрилетелВыдача багажа: лента А09
4,23:55 4 июля,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 01:30 5 июля,Совершил посадку в 01:30 5 июля,,DP 276Победа,ПрилетелВыдача багажа: лента А05
6,00:00,Самара,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",Нет актуальной информации о статусе
7,,,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",Нет актуальной информации о статусе
8,00:00,Сыктывкар,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",Нет актуальной информации о статусе
9,,,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",Нет актуальной информации о статусе
10,00:05,Дубай,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А13
11,Совершил посадку в 23:58 4 июля,Совершил посадку в 23:58 4 июля,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А13
12,00:15,Анталья,,F7 AI Fly,ПрилетелВыдача багажа: лента А11
13,Совершил посадку в 00:11,Совершил посадку в 00:11,,F7 AI Fly,ПрилетелВыдача багажа: лента А11
14,00:30,Санкт-Петербург,,ZF 366Azur Air,Нет актуальной информации о статусе
15,,,,ZF 366Azur Air,Нет актуальной информации о статусе
16,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
17,Совершил посадку в 00:07,Совершил посадку в 00:07,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
18,00:35,Дубай,,ZF 774Azur Air,ПрилетелВыдача багажа: лента А13
19,Совершил посадку в 00:27,Совершил посадку в 00:27,,ZF 774Azur Air,ПрилетелВыдача багажа: лента А13
20,00:55,Уфа,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
21,Совершил посадку в 00:47,Совершил посадку в 00:47,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
22,01:05,Анталья,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А12
23,Совершил посадку в 00:45,Совершил посадку в 00:45,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А12
24,01:25,Анталья,,TK 3130Turkish Airlines,ПрилетелВыдача багажа: лента А11
25,Совершил посадку в 01:11,Совершил посадку в 01:11,,TK 3130Turkish Airlines,ПрилетелВыдача багажа: лента А11
26,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
27,Совершил посадку в 01:34,Совершил посадку в 01:34,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
28,02:25,Анталья,,TK 3136Turkish Airlines,ПрилетелВыдача багажа: лента А10
29,Совершил посадку в 01:59,Совершил посадку в 01:59,,TK 3136Turkish Airlines,ПрилетелВыдача багажа: лента А10
30,02:30,Кельн,,V8 636Атран,Нет актуальной информации о статусе
31,,,,V8 636Атран,Нет актуальной информации о статусе
32,02:55,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А12
33,Совершил посадку в 02:35,Совершил посадку в 02:35,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А12
34,03:05,Даламан,,TK 4007Turkish Airlines,ПрилетелВыдача багажа: лента А11
35,Совершил посадку в 02:51,Совершил посадку в 02:51,,TK 4007Turkish Airlines,ПрилетелВыдача багажа: лента А11
36,03:15,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
37,Совершил посадку в 03:36,Совершил посадку в 03:36,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
38,03:20,Анапа,,ZF 4458Azur Air,
39,Отменен,Отменен,,ZF 4458Azur Air,
40,03:20,Анапа,,UT 458ЮТэйр,ПрилетелВыдача багажа: лента А05
