,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
27,Совершил посадку в 04:20,Совершил посадку в 04:20,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 2
28,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
29,Совершил посадку в 04:20,Совершил посадку в 04:20,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
30,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 1
31,Совершил посадку в 04:33,Совершил посадку в 04:33,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 1
32,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
33,Совершил посадку в 04:54,Совершил посадку в 04:54,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
34,05:10,Мурманск,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 5
35,Совершил посадку в 04:54,Совершил посадку в 04:54,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 5
36,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 04:44,Совершил посадку в 04:44,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
38,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
39,Совершил посадку в 05:40,Совершил посадку в 05:40,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 1
40,05:50,Екатеринбург,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 5
41,Совершил посадку в 05:29,Совершил посадку в 05:29,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 5
42,05:50,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
43,Совершил посадку в 05:29,Совершил посадку в 05:29,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
44,05:55,Уфа,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 6
45,Совершил посадку в 05:24,Совершил посадку в 05:24,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 6
46,05:55,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 6
47,Совершил посадку в 05:24,Совершил посадку в 05:24,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 6
48,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 8
49,Совершил посадку в 05:32,Совершил посадку в 05:32,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 8
50,06:00,Варадеро,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 8-9
51,Совершил посадку в 06:18,Совершил посадку в 06:18,,RL 574Royal Flight,D,ПрилетелВыдача багажа: лента 8-9
52,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 4
53,Совершил посадку в 05:30,Совершил посадку в 05:30,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 4
54,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 4
55,Совершил посадку в 05:30,Совершил посадку в 05:30,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 4
56,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
57,Совершил посадку в 05:35,Совершил посадку в 05:35,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
58,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 3
59,Совершил посадку в 05:35,Совершил посадку в 05:35,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 3
60,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
61,Совершил посадку в 05:48,Совершил посадку в 05:48,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
62,06:05,Пермь,,DP 4434Победа,D,ПрилетелВыдача багажа: лента 3
63,Совершил посадку в 05:53,Совершил посадку в 05:53,,DP 4434Победа,D,ПрилетелВыдача багажа: лента 3
64,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 6
65,Совершил посадку в 05:43,Совершил посадку в 05:43,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 6
66,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 6
67,Совершил посадку в 05:43,Совершил посадку в 05:43,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 6
68,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 2
69,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 2
70,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
71,Совершил посадку в 06:15,Совершил посадку в 06:15,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
72,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
73,Совершил посадку в 06:15,Совершил посадку в 06:15,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
74,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
75,Совершил посадку в 06:03,Совершил посадку в 06:03,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
76,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
77,Совершил посадку в 05:59,Совершил посадку в 05:59,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
78,06:30,Омск,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
79,Совершил посадку в 06:07,Совершил посадку в 06:07,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
80,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 5
81,Совершил посадку в 06:07,Совершил посадку в 06:07,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 5
82,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
83,Совершил посадку в 06:10,Совершил посадку в 06:10,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
84,06:35,Орск,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
85,Совершил посадку в 05:59,Совершил посадку в 05:59,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
86,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 4
87,Совершил посадку в 06:29,Совершил посадку в 06:29,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 4
88,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 4
89,Совершил посадку в 06:29,Совершил посадку в 06:29,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 4
90,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 2
91,Совершил посадку в 06:31,Совершил посадку в 06:31,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 2
92,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 2
93,Совершил посадку в 06:31,Совершил посадку в 06:31,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 2
94,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
95,Совершил посадку в 06:22,Совершил посадку в 06:22,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
96,06:55,Ульяновск,,SU 1289Аэрофлот,B,
97,Отменен,Отменен,,SU 1289Аэрофлот,B,
98,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
99,Совершил посадку в 06:35,Совершил посадку в 06:35,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
100,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 7
101,Совершил посадку в 06:43,Совершил посадку в 06:43,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 7
102,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
103,Совершил посадку в 07:07,Совершил посадку в 07:07,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
104,07:10,Красноярск,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
105,Совершил посадку в 07:14,Совершил посадку в 07:14,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
106,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 3
107,Совершил посадку в 07:14,Совершил посадку в 07:14,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 3
108,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 4
109,Совершил посадку в 07:00,Совершил посадку в 07:00,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 4
110,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 4
111,Совершил посадку в 07:00,Совершил посадку в 07:00,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 4
112,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 1
113,Совершил посадку в 06:56,Совершил посадку в 06:56,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 1
114,07:25,Ош,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 6
115,Совершил посадку в 07:25,Совершил посадку в 07:25,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 6
116,07:30,Екатеринбург,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
117,Совершил посадку в 07:12,Совершил посадку в 07:12,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
118,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 5
119,Совершил посадку в 07:12,Совершил посадку в 07:12,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 5
120,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
121,Совершил посадку в 07:24,Совершил посадку в 07:24,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
122,07:30,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 3
123,Совершил посадку в 07:30,Совершил посадку в 07:30,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 3
124,07:35,Барнаул,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 2
125,Совершил посадку в 07:18,Совершил посадку в 07:18,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 2
126,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 2
127,Совершил посадку в 07:18,Совершил посадку в 07:18,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 2
128,07:35,Барнаул,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 2
129,Совершил посадку в 07:18,Совершил посадку в 07:18,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 2
130,07:45,Ростов-на-Дону,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
131,Совершил посадку в 07:21,Совершил посадку в 07:21,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
132,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 4
133,Совершил посадку в 07:21,Совершил посадку в 07:21,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 4
134,07:50,Волгоград,,"KL 3273, JU 7018KLM, Air Serbia",B,
135,Отменен,Отменен,,"KL 3273, JU 7018KLM, Air Serbia",B,
136,07:50,Волгоград,,SU 1185Аэрофлот,B,
137,Отменен,Отменен,,SU 1185Аэрофлот,B,
138,07:55,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
139,Совершил посадку в 06:53,Совершил посадку в 06:53,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
140,07:55,Бишкек,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 9
141,Совершил посадку в 06:53,Совершил посадку в 06:53,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 9
142,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 2
143,Совершил посадку в 07:33,Совершил посадку в 07:33,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 2
144,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
145,Совершил посадку в 07:43,Совершил посадку в 07:43,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
146,08:00,Череповец,,D2 9154Северсталь,D,
147,Отменен,Отменен,,D2 9154Северсталь,D,
148,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
149,Совершил посадку в 08:04,Совершил посадку в 08:04,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
150,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 8
151,Совершил посадку в 07:45,Совершил посадку в 07:45,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 8
152,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 5
153,Совершил посадку в 07:59,Совершил посадку в 07:59,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 5
154,08:25,Уфа,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 6
155,Совершил посадку в 07:53,Совершил посадку в 07:53,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 6
156,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 6
157,Совершил посадку в 07:53,Совершил посадку в 07:53,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 6
158,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
159,Совершил посадку в 08:14,Совершил посадку в 08:14,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
160,08:30,Краснодар,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
161,Совершил посадку в 08:11,Совершил посадку в 08:11,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
162,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 2
163,Совершил посадку в 08:11,Совершил посадку в 08:11,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 2
164,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 4
165,Совершил посадку в 08:24,Совершил посадку в 08:24,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 4
166,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 4
167,Совершил посадку в 08:24,Совершил посадку в 08:24,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 4
168,08:35,Казань,,KL 3176KLM,B,ПрилетелВыдача багажа: лента 3
169,Совершил посадку в 08:08,Совершил посадку в 08:08,,KL 3176KLM,B,ПрилетелВыдача багажа: лента 3
170,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 3
171,Совершил посадку в 08:08,Совершил посадку в 08:08,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 3
172,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 3
173,Совершил посадку в 08:08,Совершил посадку в 08:08,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 3
174,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 1
175,Совершил посадку в 08:16,Совершил посадку в 08:16,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 1
176,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 5
177,Совершил посадку в 08:27,Совершил посадку в 08:27,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 5
178,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 5
179,Совершил посадку в 08:27,Совершил посадку в 08:27,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 5
180,08:35,Омск,,KL 3230KLM,B,ПрилетелВыдача багажа: лента 5
181,Совершил посадку в 08:27,Совершил посадку в 08:27,,KL 3230KLM,B,ПрилетелВыдача багажа: лента 5
182,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
183,Совершил посадку в 08:20,Совершил посадку в 08:20,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
184,08:45,Сочи,,KL 3231KLM,B,ПрилетелВыдача багажа: лента 1
185,Совершил посадку в 08:30,Совершил посадку в 08:30,,KL 3231KLM,B,ПрилетелВыдача багажа: лента 1
186,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
187,Совершил посадку в 08:30,Совершил посадку в 08:30,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
188,08:45,Сочи,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 1
189,Совершил посадку в 08:30,Совершил посадку в 08:30,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 1
190,08:45,Кемерово,,KL 3301KLM,B,ПрилетелВыдача багажа: лента 6
191,Совершил посадку в 08:41,Совершил посадку в 08:41,,KL 3301KLM,B,ПрилетелВыдача багажа: лента 6
192,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 6
193,Совершил посадку в 08:41,Совершил посадку в 08:41,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 6
194,08:45,Кемерово,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 6
195,Совершил посадку в 08:41,Совершил посадку в 08:41,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 6
196,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 5
197,Совершил посадку в 08:33,Совершил посадку в 08:33,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 5
198,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 5
199,Совершил посадку в 08:33,Совершил посадку в 08:33,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 5
200,08:55,Екатеринбург,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 4
201,Совершил посадку в 09:14,Совершил посадку в 09:14,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 4
202,08:55,Екатеринбург,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
203,Совершил посадку в 09:14,Совершил посадку в 09:14,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
204,09:05,Ижевск,,SU 1295Аэрофлот,B,ПрилетелВыдача багажа: лента 2
205,Совершил посадку в 08:36,Совершил посадку в 08:36,,SU 1295Аэрофлот,B,ПрилетелВыдача багажа: лента 2
206,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
207,Совершил посадку в 09:09,Совершил посадку в 09:09,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
208,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
209,Совершил посадку в 09:02,Совершил посадку в 09:02,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
210,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 5
211,Совершил посадку в 09:22,Совершил посадку в 09:22,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 5
212,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 5
213,Совершил посадку в 09:22,Совершил посадку в 09:22,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 5
214,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 3
215,Совершил посадку в 09:06,Совершил посадку в 09:06,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 3
216,09:35,Минеральные Воды,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 3
217,Совершил посадку в 09:06,Совершил посадку в 09:06,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 3
218,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
219,Совершил посадку в 09:15,Совершил посадку в 09:15,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 2
220,09:45,Волгоград,,SU 1189Аэрофлот,B,ПрилетелВыдача багажа: лента 3
221,Совершил посадку в 09:27,Совершил посадку в 09:27,,SU 1189Аэрофлот,B,ПрилетелВыдача багажа: лента 3
222,09:45,Волгоград,,KL 2920KLM,B,ПрилетелВыдача багажа: лента 3
223,Совершил посадку в 09:27,Совершил посадку в 09:27,,KL 2920KLM,B,ПрилетелВыдача багажа: лента 3
224,10:05,Краснодар,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 1
225,Совершил посадку в 09:48,Совершил посадку в 09:48,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 1
226,10:05,Краснодар,,"KL 3213, JU 7109KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
227,Совершил посадку в 09:48,Совершил посадку в 09:48,,"KL 3213, JU 7109KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
228,10:10,Хабаровск,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
229,Совершил посадку в 09:32,Совершил посадку в 09:32,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
230,10:15,Владивосток,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
231,Совершил посадку в 09:39,Совершил посадку в 09:39,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
232,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
233,Совершил посадку в 09:39,Совершил посадку в 09:39,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
234,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 3
235,Совершил посадку в 10:16,Совершил посадку в 10:16,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 3
236,10:25,Новосибирск,,"KL 3209, AZ 3951KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
237,Совершил посадку в 10:16,Совершил посадку в 10:16,,"KL 3209, AZ 3951KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
238,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 6
239,Совершил посадку в 10:27,Совершил посадку в 10:27,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 6
240,10:35,Хабаровск,,KL 3282KLM,B,ПрилетелВыдача багажа: лента 5
241,Совершил посадку в 10:01,Совершил посадку в 10:01,,KL 3282KLM,B,ПрилетелВыдача багажа: лента 5
242,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
243,Совершил посадку в 10:01,Совершил посадку в 10:01,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
244,10:35,Красноярск,,"KL 3187, AZ 4372KLM, Alitalia",B,ПрилетелВыдача багажа: лента 1
245,Совершил посадку в 10:37,Совершил посадку в 10:37,,"KL 3187, AZ 4372KLM, Alitalia",B,ПрилетелВыдача багажа: лента 1
246,10:35,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 1
247,Совершил посадку в 10:37,Совершил посадку в 10:37,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 1
