,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:45 29 мар,Самара,,"UT 358, TK 9007ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
1,Совершил посадку в 00:08 30 мар,Совершил посадку в 00:08 30 мар,,"UT 358, TK 9007ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
2,00:05,Дубай,,"FZ 917, EK 2322Flydubai, Emirates",Нет актуальной информации о статусе
3,,,,"FZ 917, EK 2322Flydubai, Emirates",Нет актуальной информации о статусе
4,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
5,Совершил посадку в 00:06,Совершил посадку в 00:06,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
6,00:45,Грозный,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 01:27,Совершил посадку в 01:27,,UT 400ЮТэйр,ПрилетелВыдача багажа: лента А04
8,04:50,Якутск,,"R3 479, 6R 4479Якутия, Алроса",ПрилетелВыдача багажа: лента А05
9,Совершил посадку в 04:39,Совершил посадку в 04:39,,"R3 479, 6R 4479Якутия, Алроса",ПрилетелВыдача багажа: лента А05
10,05:00,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
11,Совершил посадку в 04:43,Совершил посадку в 04:43,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
12,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
13,Совершил посадку в 05:38,Совершил посадку в 05:38,,DP 420Победа,ПрилетелВыдача багажа: лента А05
14,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
15,Совершил посадку в 05:07,Совершил посадку в 05:07,,DP 472Победа,ПрилетелВыдача багажа: лента А06
16,06:05,Самара,,"UT 438, TK 9009ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
17,Совершил посадку в 06:01,Совершил посадку в 06:01,,"UT 438, TK 9009ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А05
18,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А06
19,Совершил посадку в 05:52,Совершил посадку в 05:52,,DP 434Победа,ПрилетелВыдача багажа: лента А06
20,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А06
21,Совершил посадку в 07:09,Совершил посадку в 07:09,,DP 414Победа,ПрилетелВыдача багажа: лента А06
22,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А08
23,Совершил посадку в 06:21,Совершил посадку в 06:21,,DP 496Победа,ПрилетелВыдача багажа: лента А08
24,07:00,Краснодар,,UT 536ЮТэйр,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 07:01,Совершил посадку в 07:01,,UT 536ЮТэйр,ПрилетелВыдача багажа: лента А04
26,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
27,Совершил посадку в 07:16,Совершил посадку в 07:16,,DP 1444Победа,ПрилетелВыдача багажа: лента А05
28,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А08
29,Совершил посадку в 06:37,Совершил посадку в 06:37,,DP 450Победа,ПрилетелВыдача багажа: лента А08
30,07:10,Ургенч,,HY 615Узбекистон Хаво Йуллари,Нет актуальной информации о статусе
31,,,,HY 615Узбекистон Хаво Йуллари,Нет актуальной информации о статусе
32,07:10,Минеральные Воды,,UT 574ЮТэйр,ПрилетелВыдача багажа: лента А07
33,Совершил посадку в 07:21,Совершил посадку в 07:21,,UT 574ЮТэйр,ПрилетелВыдача багажа: лента А07
34,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А06
35,Совершил посадку в 06:41,Совершил посадку в 06:41,,DP 436Победа,ПрилетелВыдача багажа: лента А06
36,07:20,Сочи,,"UT 580, TK 9156ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
37,Совершил посадку в 07:12,Совершил посадку в 07:12,,"UT 580, TK 9156ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А07
38,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А05
39,Совершил посадку в 07:24,Совершил посадку в 07:24,,DP 260Победа,ПрилетелВыдача багажа: лента А05
40,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
41,Совершил посадку в 07:19,Совершил посадку в 07:19,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
42,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А08
43,Совершил посадку в 07:33,Совершил посадку в 07:33,,DP 406Победа,ПрилетелВыдача багажа: лента А08
44,08:00,Тюмень,,"UT 454, TK 9000ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
45,Совершил посадку в 07:56,Совершил посадку в 07:56,,"UT 454, TK 9000ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А06
46,08:05,Красноярск,,"UT 572, TK 9027ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
47,Совершил посадку в 07:39,Совершил посадку в 07:39,,"UT 572, TK 9027ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
48,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
49,Совершил посадку в 07:53,Совершил посадку в 07:53,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
50,08:10,Уфа,,"UT 364, TK 9049ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А04
51,Совершил посадку в 08:07,Совершил посадку в 08:07,,"UT 364, TK 9049ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А04
52,08:15,Сургут,,"UT 248, TK 9031ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
53,Совершил посадку в 08:47,Совершил посадку в 08:47,,"UT 248, TK 9031ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
54,08:20,Красноярск,,DP 418Победа,ПрилетелВыдача багажа: лента А06
55,Совершил посадку в 08:11,Совершил посадку в 08:11,,DP 418Победа,ПрилетелВыдача багажа: лента А06
56,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А05
57,Совершил посадку в 08:15,Совершил посадку в 08:15,,DP 204Победа,ПрилетелВыдача багажа: лента А05
58,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А07
59,Совершил посадку в 08:19,Совершил посадку в 08:19,,DP 446Победа,ПрилетелВыдача багажа: лента А07
60,08:35,Якутск,,"R3 473, 6R 4473Якутия, Алроса",ПрилетелВыдача багажа: лента А06
61,Совершил посадку в 08:37,Совершил посадку в 08:37,,"R3 473, 6R 4473Якутия, Алроса",ПрилетелВыдача багажа: лента А06
62,08:50,Махачкала,,"UT 560, TK 9160ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А04
63,Совершил посадку в 08:32,Совершил посадку в 08:32,,"UT 560, TK 9160ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А04
64,08:50,Курск,,7R 120РусЛайн,ПрилетелВыдача багажа: лента А04
65,Совершил посадку в 08:43,Совершил посадку в 08:43,,7R 120РусЛайн,ПрилетелВыдача багажа: лента А04
66,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А07
67,Совершил посадку в 08:59,Совершил посадку в 08:59,,DP 160Победа,ПрилетелВыдача багажа: лента А07
68,09:00,Ургенч,,ZF 5032Azur Air,"ПрилетелВыдача багажа: лента А11,А12"
69,Совершил посадку в 09:21,Совершил посадку в 09:21,,ZF 5032Azur Air,"ПрилетелВыдача багажа: лента А11,А12"
70,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А04
71,Совершил посадку в 08:52,Совершил посадку в 08:52,,DP 206Победа,ПрилетелВыдача багажа: лента А04
72,09:10,Ханты-Мансийск,,"UT 352, TK 9013ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
73,Совершил посадку в 08:50,Совершил посадку в 08:50,,"UT 352, TK 9013ЮТэйр, Turkish Airlines",ПрилетелВыдача багажа: лента А08
74,09:10,Нукус,,HY 625Узбекистон Хаво Йуллари,Нет актуальной информации о статусе
75,,,,HY 625Узбекистон Хаво Йуллари,Нет актуальной информации о статусе
76,09:20,Иркутск,,DP 454Победа,ПрилетелВыдача багажа: лента А06
77,Совершил посадку в 08:55,Совершил посадку в 08:55,,DP 454Победа,ПрилетелВыдача багажа: лента А06
78,09:20,Псков,,A4 302Азимут,ПрилетелВыдача багажа: лента А05
79,Совершил посадку в 09:06,Совершил посадку в 09:06,,A4 302Азимут,ПрилетелВыдача багажа: лента А05
80,09:25,Ростов-на-Дону,,A4 201Азимут,ПрилетелВыдача багажа: лента А05
81,Совершил посадку в 09:13,Совершил посадку в 09:13,,A4 201Азимут,ПрилетелВыдача багажа: лента А05
82,09:25,Улан-Удэ,,DP 426Победа,ПрилетелВыдача багажа: лента А07
83,Совершил посадку в 09:24,Совершил посадку в 09:24,,DP 426Победа,ПрилетелВыдача багажа: лента А07
84,09:35,Санкт-Петербург,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
