,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
75,Совершил посадку в 04:59,Совершил посадку в 04:59,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 6
76,05:30,Баку,,"SU 1851, KL 2887Аэрофлот, KLM",D,ПрилетелВыдача багажа: лента 9
77,Совершил посадку в 04:54,Совершил посадку в 04:54,,"SU 1851, KL 2887Аэрофлот, KLM",D,ПрилетелВыдача багажа: лента 9
78,05:45,Челябинск,,N4 180Nordwind,D,Нет актуальной информации о статусе
79,,,,N4 180Nordwind,D,Нет актуальной информации о статусе
80,05:50,Екатеринбург,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
81,Совершил посадку в 05:17,Совершил посадку в 05:17,,"SU 1409, KL 2874Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
82,06:00,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
83,Совершил посадку в 06:41,Совершил посадку в 06:41,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 7
84,06:05,Калининград,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
85,Совершил посадку в 05:32,Совершил посадку в 05:32,,"SU 1009, KL 2914Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
86,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
87,Совершил посадку в 05:38,Совершил посадку в 05:38,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
88,06:05,Оренбург,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
89,Совершил посадку в 05:44,Совершил посадку в 05:44,,"SU 1245, KL 3256Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 5
90,06:05,Пермь,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 3
91,Совершил посадку в 05:49,Совершил посадку в 05:49,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 3
92,06:10,Новосибирск,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
93,Совершил посадку в 11:34,Совершил посадку в 11:34,,"SU 1549, KL 3226Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 2
94,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
95,Совершил посадку в 05:40,Совершил посадку в 05:40,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
96,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 3
97,Совершил посадку в 05:41,Совершил посадку в 05:41,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 3
98,06:15,Сургут,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
99,Совершил посадку в 05:46,Совершил посадку в 05:46,,"SU 1511, AZ 5674Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
100,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 4
101,Совершил посадку в 05:52,Совершил посадку в 05:52,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 4
102,06:25,Бишкек,,"SU 1881, KL 2937, AZ 5665Аэрофлот, KLM, Alitalia",D,ПрилетелВыдача багажа: лента 8
103,Совершил посадку в 05:36,Совершил посадку в 05:36,,"SU 1881, KL 2937, AZ 5665Аэрофлот, KLM, Alitalia",D,ПрилетелВыдача багажа: лента 8
104,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
105,Совершил посадку в 06:06,Совершил посадку в 06:06,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 4
106,06:30,Магнитогорск,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 4
107,Совершил посадку в 05:56,Совершил посадку в 05:56,,SU 1429Аэрофлот,B,ПрилетелВыдача багажа: лента 4
108,06:30,Омск,,"SU 1763, JU 7012, KL 2947Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
109,Совершил посадку в 06:01,Совершил посадку в 06:01,,"SU 1763, JU 7012, KL 2947Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 2
110,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 2
111,Совершил посадку в 05:58,Совершил посадку в 05:58,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 2
112,06:40,Иркутск,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
113,Совершил посадку в 06:04,Совершил посадку в 06:04,,"SU 1441, KL 3238Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
114,06:40,Пермь,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
115,Совершил посадку в 06:22,Совершил посадку в 06:22,,"SU 1395, KL 3259Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 3
116,06:40,Анапа,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 2
117,Совершил посадку в 06:30,Совершил посадку в 06:30,,SU 1577Аэрофлот,B,ПрилетелВыдача багажа: лента 2
118,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
119,Совершил посадку в 06:19,Совершил посадку в 06:19,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
120,06:55,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 6
121,Совершил посадку в 06:27,Совершил посадку в 06:27,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 6
122,06:55,Ташкент,,SU 1891Аэрофлот,D,ПрилетелВыдача багажа: лента 9
123,Совершил посадку в 06:55,Совершил посадку в 06:55,,SU 1891Аэрофлот,D,ПрилетелВыдача багажа: лента 9
124,07:00,Нур-Султан (Астана),,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 6
125,Совершил посадку в 06:16,Совершил посадку в 06:16,,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 6
126,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 4
127,Совершил посадку в 06:46,Совершил посадку в 06:46,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 4
128,07:05,Ереван,,"SU 1967, KL 3217Аэрофлот, KLM",D,ПрилетелВыдача багажа: лента 8
129,Совершил посадку в 06:43,Совершил посадку в 06:43,,"SU 1967, KL 3217Аэрофлот, KLM",D,ПрилетелВыдача багажа: лента 8
130,07:10,Красноярск,,"SU 1481, AZ 5653, KL 3271Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 3
131,Совершил посадку в 06:35,Совершил посадку в 06:35,,"SU 1481, AZ 5653, KL 3271Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 3
132,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 1
133,Совершил посадку в 06:38,Совершил посадку в 06:38,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 1
134,07:15,Санкт-Петербург,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 6
135,Совершил посадку в 06:57,Совершил посадку в 06:57,,"SU 33, JU 7029, AZ 4366Аэрофлот, Air Serbia, Alitalia",B,ПрилетелВыдача багажа: лента 6
136,07:20,Тегеран,,SU 513Аэрофлот,D,ПрилетелВыдача багажа: лента 6
137,Совершил посадку в 06:52,Совершил посадку в 06:52,,SU 513Аэрофлот,D,ПрилетелВыдача багажа: лента 6
138,07:20,Самара,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
139,Совершил посадку в 06:58,Совершил посадку в 06:58,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
140,07:25,Минск,,SU 1835Аэрофлот,F,ПрилетелВыдача багажа: лента 1
141,Совершил посадку в 07:11,Совершил посадку в 07:11,,SU 1835Аэрофлот,F,ПрилетелВыдача багажа: лента 1
142,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 4
143,Совершил посадку в 07:14,Совершил посадку в 07:14,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 4
144,07:25,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 6
145,Совершил посадку в 07:18,Совершил посадку в 07:18,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 6
146,07:25,Сочи,,ФВ 5508Россия,D,ПрилетелВыдача багажа: лента 4
147,Совершил посадку в 08:48,Совершил посадку в 08:48,,ФВ 5508Россия,D,ПрилетелВыдача багажа: лента 4
148,07:30,Екатеринбург,,"SU 1407, JU 7066, KL 3240Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
149,Совершил посадку в 07:16,Совершил посадку в 07:16,,"SU 1407, JU 7066, KL 3240Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 3
150,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
151,Совершил посадку в 08:20,Совершил посадку в 08:20,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
152,07:35,Барнаул,,"SU 1431, AZ 5667, KL 3227Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 2
153,Совершил посадку в 07:01,Совершил посадку в 07:01,,"SU 1431, AZ 5667, KL 3227Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 2
154,07:35,Уфа,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 3
155,Совершил посадку в 07:03,Совершил посадку в 07:03,,N4 280Nordwind,D,ПрилетелВыдача багажа: лента 3
156,07:40,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 1
157,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 1
158,07:45,Ростов-на-Дону,,"SU 1165, KL 2952, JU 7050Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 07:21,Совершил посадку в 07:21,,"SU 1165, KL 2952, JU 7050Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
160,07:50,Волгоград,,"SU 1185, KL 3273, JU 7018Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
161,Совершил посадку в 07:30,Совершил посадку в 07:30,,"SU 1185, KL 3273, JU 7018Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
162,07:50,Омск,,N4 542Nordwind,D,
163,Отменен,Отменен,,N4 542Nordwind,D,
164,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 6
165,Совершил посадку в 07:28,Совершил посадку в 07:28,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 6
166,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 3
167,Совершил посадку в 07:29,Совершил посадку в 07:29,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 3
168,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
169,Совершил посадку в 07:39,Совершил посадку в 07:39,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
170,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 9
171,Совершил посадку в 07:43,Совершил посадку в 07:43,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 9
172,08:15,Уфа,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 07:46,Совершил посадку в 07:46,,"DP 6502, SU 5013Победа, Аэрофлот",D,ПрилетелВыдача багажа: лента 2
174,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
175,Совершил посадку в 07:51,Совершил посадку в 07:51,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
176,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
177,Совершил посадку в 08:10,Совершил посадку в 08:10,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
178,08:30,Санкт-Петербург,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
179,Совершил посадку в 08:07,Совершил посадку в 08:07,,"SU 47, JU 7034Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
180,08:30,Краснодар,,"SU 1275, KL 3210, JU 7051Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
181,Совершил посадку в 08:23,Совершил посадку в 08:23,,"SU 1275, KL 3210, JU 7051Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
182,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
183,Совершил посадку в 08:15,Совершил посадку в 08:15,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
184,08:35,Казань,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
185,Совершил посадку в 08:19,Совершил посадку в 08:19,,"SU 1199, KL 3176, JU 7062Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
186,08:35,Омск,,"SU 1639, JU 7013, KL 3230Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 5
187,Совершил посадку в 08:39,Совершил посадку в 08:39,,"SU 1639, JU 7013, KL 3230Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 5
188,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 2
189,Совершил посадку в 08:25,Совершил посадку в 08:25,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 2
190,08:45,Кемерово,,"SU 1451, AZ 3791, KL 3301Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 5
191,Совершил посадку в 08:22,Совершил посадку в 08:22,,"SU 1451, AZ 3791, KL 3301Аэрофлот, Alitalia, KLM",B,ПрилетелВыдача багажа: лента 5
192,08:45,Сочи,,"SU 1141, JU 7044, KL 3231Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 1
193,Совершил посадку в 08:31,Совершил посадку в 08:31,,"SU 1141, JU 7044, KL 3231Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 1
194,08:50,Томск,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
195,Совершил посадку в 08:12,Совершил посадку в 08:12,,"SU 1531, KL 3307Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 1
196,08:55,Екатеринбург,,"SU 1437, KL 2872, JU 7026, LO 4476Аэрофлот, KLM, Air Serbia, Lot",B,ПрилетелВыдача багажа: лента 6
197,Совершил посадку в 08:29,Совершил посадку в 08:29,,"SU 1437, KL 2872, JU 7026, LO 4476Аэрофлот, KLM, Air Serbia, Lot",B,ПрилетелВыдача багажа: лента 6
198,09:00,Рига,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 6
199,Совершил посадку в 09:03,Совершил посадку в 09:03,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 6
200,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
201,Совершил посадку в 08:33,Совершил посадку в 08:33,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
202,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
203,Совершил посадку в 09:06,Совершил посадку в 09:06,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
204,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
205,Совершил посадку в 08:59,Совершил посадку в 08:59,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
206,09:30,Сургут,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
207,Совершил посадку в 08:51,Совершил посадку в 08:51,,"SU 1513, AZ 5672Аэрофлот, Alitalia",B,ПрилетелВыдача багажа: лента 6
208,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 3
209,Совершил посадку в 09:14,Совершил посадку в 09:14,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 3
210,09:35,Минеральные Воды,,"SU 1301, KL 3286Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
211,Совершил посадку в 09:28,Совершил посадку в 09:28,,"SU 1301, KL 3286Аэрофлот, KLM",B,ПрилетелВыдача багажа: лента 4
212,09:40,Новый Уренгой,,N4 232Nordwind,D,Нет актуальной информации о статусе
213,,,,N4 232Nordwind,D,Нет актуальной информации о статусе
214,09:40,Варадеро,,"EO 354, N4 354Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 8-9
215,Совершил посадку в 09:50,Совершил посадку в 09:50,,"EO 354, N4 354Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 8-9
216,09:45,Волгоград,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
217,Совершил посадку в 09:24,Совершил посадку в 09:24,,"FV 6426, SU 6426Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
218,09:55,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
219,Совершил посадку в 09:26,Совершил посадку в 09:26,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 7
220,10:00,Нижневартовск,,SU 1473Аэрофлот,B,ПрилетелВыдача багажа: лента 5
221,Совершил посадку в 09:29,Совершил посадку в 09:29,,SU 1473Аэрофлот,B,ПрилетелВыдача багажа: лента 5
222,10:00,Анталья,,FV 5688Россия,D,ПрилетелВыдача багажа: лента 9
223,Совершил посадку в 10:00,Совершил посадку в 10:00,,FV 5688Россия,D,ПрилетелВыдача багажа: лента 9
