,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
0,08:45 28 апр,Кемерово,,KL 3301KLM,B,ПрилетелВыдача багажа: лента 2
1,Совершил посадку в 02:53 29 апр,Совершил посадку в 02:53 29 апр,,KL 3301KLM,B,ПрилетелВыдача багажа: лента 2
2,08:45 28 апр,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 2
3,Совершил посадку в 02:53 29 апр,Совершил посадку в 02:53 29 апр,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 2
4,08:45 28 апр,Кемерово,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 2
5,Совершил посадку в 02:53 29 апр,Совершил посадку в 02:53 29 апр,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 2
6,22:25 28 апр,Санкт-Петербург,,"EO 148, N4 148Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
7,Совершил посадку в 07:25 29 апр,Совершил посадку в 07:25 29 апр,,"EO 148, N4 148Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
8,00:05,Мурманск,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 5
9,Совершил посадку в 00:00,Совершил посадку в 00:00,,SU 1317Аэрофлот,B,ПрилетелВыдача багажа: лента 5
10,00:05,Мурманск,,KL 3285KLM,B,ПрилетелВыдача багажа: лента 5
11,Совершил посадку в 00:00,Совершил посадку в 00:00,,KL 3285KLM,B,ПрилетелВыдача багажа: лента 5
12,00:15 29 апр,Сочи,,KL 2859KLM,B,ПрилетелВыдача багажа: лента 1
13,Совершил посадку в 23:39 28 апр,Совершил посадку в 23:39 28 апр,,KL 2859KLM,B,ПрилетелВыдача багажа: лента 1
14,00:15 29 апр,Сочи,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 1
15,Совершил посадку в 23:39 28 апр,Совершил посадку в 23:39 28 апр,,SU 1131Аэрофлот,B,ПрилетелВыдача багажа: лента 1
16,00:15 29 апр,Сочи,,JU 7041Air Serbia,B,ПрилетелВыдача багажа: лента 1
17,Совершил посадку в 23:39 28 апр,Совершил посадку в 23:39 28 апр,,JU 7041Air Serbia,B,ПрилетелВыдача багажа: лента 1
18,00:20 29 апр,Челябинск,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
19,Совершил посадку в 23:53 28 апр,Совершил посадку в 23:53 28 апр,,"FV 6262, SU 6262Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
20,00:25,Санкт-Петербург,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 4
21,Совершил посадку в 00:05,Совершил посадку в 00:05,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 4
22,00:25,Санкт-Петербург,,"AZ 4361, JU 7028Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 4
23,Совершил посадку в 00:05,Совершил посадку в 00:05,,"AZ 4361, JU 7028Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 4
24,00:35,Анталья,,ZF 9008Azur Air,D,Нет актуальной информации о статусе
