,Время,Направление,Unnamed: 2,Рейс,Статус
0,22:00 25 июня,Санкт-Петербург,,U6 173Уральские авиалинии,ПрилетелВыдача багажа: лента 8
1,Совершил посадку в 07:55 26 июня,Совершил посадку в 07:55 26 июня,,U6 173Уральские авиалинии,ПрилетелВыдача багажа: лента 8
2,22:05 25 июня,Геленджик,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 10
3,Совершил посадку в 01:33 26 июня,Совершил посадку в 01:33 26 июня,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 10
4,22:40 25 июня,Симферополь,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 9
5,Совершил посадку в 01:54 26 июня,Совершил посадку в 01:54 26 июня,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 9
6,00:00,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 8
7,Совершил посадку в 23:38 25 июня,Совершил посадку в 23:38 25 июня,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 8
8,00:10,Махачкала,,WZ 1046Red Wings,ПрилетелВыдача багажа: лента 9
9,Совершил посадку в 00:07,Совершил посадку в 00:07,,WZ 1046Red Wings,ПрилетелВыдача багажа: лента 9
10,00:15,Сочи,,SU 2872Аэрофлот,ПрилетелВыдача багажа: лента 8
11,Совершил посадку в 23:55 25 июня,Совершил посадку в 23:55 25 июня,,SU 2872Аэрофлот,ПрилетелВыдача багажа: лента 8
12,00:30,Анталья,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 2
13,Совершил посадку в 23:59 25 июня,Совершил посадку в 23:59 25 июня,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 2
14,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
15,Совершил посадку в 03:31,Совершил посадку в 03:31,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
16,00:45,Анталья,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
17,Совершил посадку в 01:29,Совершил посадку в 01:29,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
18,01:10,Анталья,,EO 5884Pegas Fly,
19,Отменен,Отменен,,EO 5884Pegas Fly,
20,01:55,Москва,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 7
21,Совершил посадку в 01:36,Совершил посадку в 01:36,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 7
22,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 8
