,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:45 26 июня,Анталья,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
1,Совершил посадку в 01:04 27 июня,Совершил посадку в 01:04 27 июня,,ZF 9696Azur Air,ПрилетелВыдача багажа: лента 2
2,04:10 26 июня,Москва,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 10
3,Совершил посадку в 04:00 27 июня,Совершил посадку в 04:00 27 июня,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 10
4,14:10 26 июня,Хабаровск,,U6 174Уральские авиалинии,ПрилетелВыдача багажа: лента 10
5,Совершил посадку в 00:06 27 июня,Совершил посадку в 00:06 27 июня,,U6 174Уральские авиалинии,ПрилетелВыдача багажа: лента 10
6,15:10 26 июня,Новый Уренгой,,U6 9614Уральские авиалинии,"ПрилетелВыдача багажа: лента 9,10"
7,Совершил посадку в 11:09 27 июня,Совершил посадку в 11:09 27 июня,,U6 9614Уральские авиалинии,"ПрилетелВыдача багажа: лента 9,10"
8,22:05 26 июня,Минеральные Воды,,U6 206Уральские авиалинии,ПрилетелВыдача багажа: лента 9
9,Совершил посадку в 08:19 27 июня,Совершил посадку в 08:19 27 июня,,U6 206Уральские авиалинии,ПрилетелВыдача багажа: лента 9
10,22:45 26 июня,Геленджик,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 8
11,Совершил посадку в 00:11 27 июня,Совершил посадку в 00:11 27 июня,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 8
12,23:40 26 июня,Санкт-Петербург,,U6 624Уральские авиалинии,ПрилетелВыдача багажа: лента 9
13,Совершил посадку в 00:02 27 июня,Совершил посадку в 00:02 27 июня,,U6 624Уральские авиалинии,ПрилетелВыдача багажа: лента 9
14,00:05,Франкфурт-на-Майне,,OM 1372Mongolian Airlines,Нет актуальной информации о статусе
15,,,,OM 1372Mongolian Airlines,Нет актуальной информации о статусе
16,00:05,Анапа,,SU 2973Аэрофлот,ПрилетелВыдача багажа: лента 7
17,Совершил посадку в 00:24,Совершил посадку в 00:24,,SU 2973Аэрофлот,ПрилетелВыдача багажа: лента 7
18,00:30,Анталья,,N4 1842ЦNordwind,Нет актуальной информации о статусе
19,,,,N4 1842ЦNordwind,Нет актуальной информации о статусе
20,00:30,Анталья,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 3
21,Совершил посадку в 01:47,Совершил посадку в 01:47,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 3
22,01:55,Москва,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 9
23,Совершил посадку в 01:34 28 июня,Совершил посадку в 01:34 28 июня,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 9
24,02:10,Анталья,,EO 1842Pegas Fly,ПрилетелВыдача багажа: лента 2
25,Совершил посадку в 02:10 28 июня,Совершил посадку в 02:10 28 июня,,EO 1842Pegas Fly,ПрилетелВыдача багажа: лента 2
26,02:15,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
27,Совершил посадку в 06:24,Совершил посадку в 06:24,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
28,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 9
29,Совершил посадку в 03:13,Совершил посадку в 03:13,,DP 6541Победа,ПрилетелВыдача багажа: лента 9
30,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 03:20,Совершил посадку в 03:20,,DP 403Победа,ПрилетелВыдача багажа: лента 8
32,03:35,Симферополь,,WZ 7067Red Wings,ПрилетелВыдача багажа: лента 10
33,Совершил посадку в 03:28,Совершил посадку в 03:28,,WZ 7067Red Wings,ПрилетелВыдача багажа: лента 10
34,04:10,Геленджик,,SU 2862Аэрофлот,ПрилетелВыдача багажа: лента 8
35,Совершил посадку в 03:38,Совершил посадку в 03:38,,SU 2862Аэрофлот,ПрилетелВыдача багажа: лента 8
36,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 04:15,Совершил посадку в 04:15,,DP 405Победа,ПрилетелВыдача багажа: лента 9
38,04:30,Пафос,,WZ 3030Red Wings,
39,Отменен,Отменен,,WZ 3030Red Wings,
40,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
41,Совершил посадку в 04:29,Совершил посадку в 04:29,,DP 515Победа,ПрилетелВыдача багажа: лента 10
42,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
43,Совершил посадку в 04:48,Совершил посадку в 04:48,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
44,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
45,Совершил посадку в 04:55,Совершил посадку в 04:55,,DP 339Победа,ПрилетелВыдача багажа: лента 9
46,05:05,Сочи,,N4 142Nordwind,ПрилетелВыдача багажа: лента 10
47,Совершил посадку в 05:36,Совершил посадку в 05:36,,N4 142Nordwind,ПрилетелВыдача багажа: лента 10
48,05:15,Калининград,,7R 878РусЛайн,ПрилетелВыдача багажа: лента 7
49,Совершил посадку в 05:01,Совершил посадку в 05:01,,7R 878РусЛайн,ПрилетелВыдача багажа: лента 7
50,05:20,Москва,,"S7 1171, EK 7863, LY 8921, EY 8718, B2 171S7 Airlines, Emirates, El Al, Etihad Airways, Белавиа",ПрилетелВыдача багажа: лента 9
51,Совершил посадку в 05:29,Совершил посадку в 05:29,,"S7 1171, EK 7863, LY 8921, EY 8718, B2 171S7 Airlines, Emirates, El Al, Etihad Airways, Белавиа",ПрилетелВыдача багажа: лента 9
52,05:30,Санкт-Петербург,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
53,Совершил посадку в 05:42,Совершил посадку в 05:42,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
54,05:40,Анапа,,DP 304Победа,ПрилетелВыдача багажа: лента 8
55,Совершил посадку в 05:32,Совершил посадку в 05:32,,DP 304Победа,ПрилетелВыдача багажа: лента 8
56,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 7
57,Совершил посадку в 06:13,Совершил посадку в 06:13,,DP 564Победа,ПрилетелВыдача багажа: лента 7
58,06:25,Москва,,"SU 1436, LO 4475, KL 2855Аэрофлот, Lot, KLM",ПрилетелВыдача багажа: лента 8
59,Совершил посадку в 06:03,Совершил посадку в 06:03,,"SU 1436, LO 4475, KL 2855Аэрофлот, Lot, KLM",ПрилетелВыдача багажа: лента 8
60,06:25,Санкт-Петербург,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 10
61,Совершил посадку в 06:08,Совершил посадку в 06:08,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 10
62,06:50,Симферополь,,U6 78Уральские авиалинии,ПрилетелВыдача багажа: лента 10
63,Совершил посадку в 06:46,Совершил посадку в 06:46,,U6 78Уральские авиалинии,ПрилетелВыдача багажа: лента 10
64,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
65,Совершил посадку в 09:21,Совершил посадку в 09:21,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
66,10:05,Душанбе,,SZ 209Сомон Эйр,Нет актуальной информации о статусе
67,,,,SZ 209Сомон Эйр,Нет актуальной информации о статусе
68,10:40,Уфа,,UT 1106ЮТэйр,ПрилетелВыдача багажа: лента 7
69,Совершил посадку в 10:18,Совершил посадку в 10:18,,UT 1106ЮТэйр,ПрилетелВыдача багажа: лента 7
70,10:45,Якутск,,R3 467Якутия,ПрилетелВыдача багажа: лента 10
