,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:40 25 июня,Тюмень,,"UT 464, TK 9002, 7R 4464ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
1,Совершил посадку в 00:13 26 июня,Совершил посадку в 00:13 26 июня,,"UT 464, TK 9002, 7R 4464ЮТэйр, Turkish Airlines, РусЛайн",ПрилетелВыдача багажа: лента А06
2,23:55 25 июня,Сочи,,DP 118Победа,ПрилетелВыдача багажа: лента А08
3,Совершил посадку в 00:26 26 июня,Совершил посадку в 00:26 26 июня,,DP 118Победа,ПрилетелВыдача багажа: лента А08
4,00:00,Сыктывкар,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",
5,Отменен,Отменен,,"UT 376, TK 9089ЮТэйр, Turkish Airlines",
6,00:00,Самара,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 00:09,Совершил посадку в 00:09,,"UT 358, 7R 4358, TK 9007ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
8,00:05,Дубай,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А12
9,Совершил посадку в 23:56 25 июня,Совершил посадку в 23:56 25 июня,,"FZ 1917, EK 2322Flydubai, Emirates",ПрилетелВыдача багажа: лента А12
10,00:10,Бухара,,R3 9764Якутия,ПрилетелВыдача багажа: лента А12
11,Совершил посадку в 00:57,Совершил посадку в 00:57,,R3 9764Якутия,ПрилетелВыдача багажа: лента А12
12,00:15,Йошкар-Ола,,"7R 196, UT 4196РусЛайн, ЮТэйр",
13,Отменен,Отменен,,"7R 196, UT 4196РусЛайн, ЮТэйр",
14,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А05
15,Совершил посадку в 00:20,Совершил посадку в 00:20,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А05
16,00:50,Геленджик,,7R 152РусЛайн,Нет актуальной информации о статусе
17,,,,7R 152РусЛайн,Нет актуальной информации о статусе
18,01:05,Анталья,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А10
19,Совершил посадку в 00:39,Совершил посадку в 00:39,,TK 4001Turkish Airlines,ПрилетелВыдача багажа: лента А10
20,01:45,Анталья,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
21,Совершил посадку в 01:31,Совершил посадку в 01:31,,"TK 211, UT 4211Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А11
22,02:55,Душанбе,,UT 6804ЮТэйр,Нет актуальной информации о статусе
23,,,,UT 6804ЮТэйр,Нет актуальной информации о статусе
24,02:55,Анкара,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
25,Совершил посадку в 03:30,Совершил посадку в 03:30,,TK 7698AnadoluJet,ПрилетелВыдача багажа: лента А10
26,03:10,Монастир,,BJ 892Nouvelair Tunisie,Нет актуальной информации о статусе
27,,,,BJ 892Nouvelair Tunisie,Нет актуальной информации о статусе
28,03:15,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
29,Совершил посадку в 02:54,Совершил посадку в 02:54,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
30,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 03:26,Совершил посадку в 03:26,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
32,03:40,Анапа,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А06
33,Совершил посадку в 03:33,Совершил посадку в 03:33,,ZF 4458Azur Air,ПрилетелВыдача багажа: лента А06
34,03:40,Анапа,,"ZF 458, UT 458Azur Air, ЮТэйр",Нет актуальной информации о статусе
35,,,,"ZF 458, UT 458Azur Air, ЮТэйр",Нет актуальной информации о статусе
36,04:30,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
37,Совершил посадку в 04:08,Совершил посадку в 04:08,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
38,04:30,Сочи,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А08
39,Совершил посадку в 04:11,Совершил посадку в 04:11,,UT 270ЮТэйр,ПрилетелВыдача багажа: лента А08
40,04:50,Стамбул,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
41,Совершил посадку в 04:34,Совершил посадку в 04:34,,"TK 419, UT 4419Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента А10
42,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А06
43,Совершил посадку в 05:31,Совершил посадку в 05:31,,DP 420Победа,ПрилетелВыдача багажа: лента А06
44,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
45,Совершил посадку в 08:50,Совершил посадку в 08:50,,DP 472Победа,ПрилетелВыдача багажа: лента А06
46,05:45,Мурманск,,UT 578ЮТэйр,
47,Отменен,Отменен,,UT 578ЮТэйр,
48,06:00,Кайо-Коко,,ZF 536Azur Air,ПрилетелВыдача багажа: лента А10
49,Совершил посадку в 06:23,Совершил посадку в 06:23,,ZF 536Azur Air,ПрилетелВыдача багажа: лента А10
50,06:05,Самара,,"UT 438, 7R 4438, TK 9009ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
51,Совершил посадку в 05:51,Совершил посадку в 05:51,,"UT 438, 7R 4438, TK 9009ЮТэйр, РусЛайн, Turkish Airlines",ПрилетелВыдача багажа: лента А04
52,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А08
53,Совершил посадку в 05:56,Совершил посадку в 05:56,,DP 414Победа,ПрилетелВыдача багажа: лента А08
54,06:20,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А07
55,Совершил посадку в 06:05,Совершил посадку в 06:05,,DP 434Победа,ПрилетелВыдача багажа: лента А07
56,06:20,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
57,Совершил посадку в 06:14,Совершил посадку в 06:14,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
58,06:30,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А05
59,Совершил посадку в 07:01,Совершил посадку в 07:01,,DP 406Победа,ПрилетелВыдача багажа: лента А05
