,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:50 11 мая,Сыктывкар,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А06
1,Совершил посадку в 00:12 12 мая,Совершил посадку в 00:12 12 мая,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А06
2,23:50 11 мая,Сыктывкар,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А06
3,Совершил посадку в 00:12 12 мая,Совершил посадку в 00:12 12 мая,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А06
4,00:00 12 мая,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 23:58 11 мая,Совершил посадку в 23:58 11 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
6,00:00 12 мая,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
7,Совершил посадку в 23:58 11 мая,Совершил посадку в 23:58 11 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
8,00:00,Фергана,,ZF 5034Azur Air,ПрилетелВыдача багажа: лента А09
9,Совершил посадку в 00:20,Совершил посадку в 00:20,,ZF 5034Azur Air,ПрилетелВыдача багажа: лента А09
10,00:05 12 мая,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
11,Совершил посадку в 23:52 11 мая,Совершил посадку в 23:52 11 мая,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А11
12,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
13,Совершил посадку в 00:01,Совершил посадку в 00:01,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
14,02:55,Махачкала,,DP 1188Победа,ПрилетелВыдача багажа: лента А05
15,Совершил посадку в 02:34,Совершил посадку в 02:34,,DP 1188Победа,ПрилетелВыдача багажа: лента А05
16,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
