,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
87,Совершил посадку в 06:25,Совершил посадку в 06:25,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
88,06:35,Майами,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 9
89,Совершил посадку в 06:46,Совершил посадку в 06:46,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 9
90,06:40,Пермь,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 06:31,Совершил посадку в 06:31,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 4
92,06:40,Пермь,,KL 2925KLM,B,ПрилетелВыдача багажа: лента 4
93,Совершил посадку в 06:31,Совершил посадку в 06:31,,KL 2925KLM,B,ПрилетелВыдача багажа: лента 4
94,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 5
95,Совершил посадку в 07:05,Совершил посадку в 07:05,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 5
96,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 5
97,Совершил посадку в 07:05,Совершил посадку в 07:05,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 5
98,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
99,Совершил посадку в 06:34,Совершил посадку в 06:34,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
100,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 4
101,Совершил посадку в 06:57,Совершил посадку в 06:57,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 4
102,07:05,Тегеран,,SU 513Аэрофлот,D,ПрилетелВыдача багажа: лента 8
103,Совершил посадку в 06:42,Совершил посадку в 06:42,,SU 513Аэрофлот,D,ПрилетелВыдача багажа: лента 8
104,07:05,Нур-Султан (Астана),,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 8
105,Совершил посадку в 06:50,Совершил посадку в 06:50,,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 8
106,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 6
107,Совершил посадку в 07:00,Совершил посадку в 07:00,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 6
108,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
109,Совершил посадку в 06:59,Совершил посадку в 06:59,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 5
110,07:10,Красноярск,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 6
111,Совершил посадку в 07:08,Совершил посадку в 07:08,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 6
112,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 6
113,Совершил посадку в 07:08,Совершил посадку в 07:08,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 6
114,07:10,Красноярск,,KL 3271KLM,B,ПрилетелВыдача багажа: лента 6
115,Совершил посадку в 07:08,Совершил посадку в 07:08,,KL 3271KLM,B,ПрилетелВыдача багажа: лента 6
116,07:15,Санкт-Петербург,,AZ 4366Alitalia,B,ПрилетелВыдача багажа: лента 6
117,Совершил посадку в 07:03,Совершил посадку в 07:03,,AZ 4366Alitalia,B,ПрилетелВыдача багажа: лента 6
118,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
119,Совершил посадку в 07:03,Совершил посадку в 07:03,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
120,07:15,Санкт-Петербург,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 6
121,Совершил посадку в 07:03,Совершил посадку в 07:03,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 6
122,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
123,Совершил посадку в 07:13,Совершил посадку в 07:13,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
124,07:25,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 8
125,Совершил посадку в 07:28,Совершил посадку в 07:28,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 8
126,07:30,Екатеринбург,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
127,Совершил посадку в 07:31,Совершил посадку в 07:31,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
128,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 1
129,Совершил посадку в 07:31,Совершил посадку в 07:31,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 1
130,07:35,Каир,,SV 6028Saudi Arabian Airlines,D,ПрилетелВыдача багажа: лента 7
131,Совершил посадку в 06:54,Совершил посадку в 06:54,,SV 6028Saudi Arabian Airlines,D,ПрилетелВыдача багажа: лента 7
132,07:35,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 7
133,Совершил посадку в 06:54,Совершил посадку в 06:54,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 7
134,07:35,Барнаул,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 2
135,Совершил посадку в 07:34,Совершил посадку в 07:34,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 2
136,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 2
137,Совершил посадку в 07:34,Совершил посадку в 07:34,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 2
138,07:35,Барнаул,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 2
139,Совершил посадку в 07:34,Совершил посадку в 07:34,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 2
140,07:40,Бишкек,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 9
141,Совершил посадку в 07:24,Совершил посадку в 07:24,,KL 2924KLM,D,ПрилетелВыдача багажа: лента 9
142,07:40,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
143,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
144,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 3
145,Совершил посадку в 07:20,Совершил посадку в 07:20,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 3
146,07:45,Ростов-на-Дону,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
147,Совершил посадку в 07:20,Совершил посадку в 07:20,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
148,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 2
149,Совершил посадку в 07:43,Совершил посадку в 07:43,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 2
150,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 3
151,Совершил посадку в 18:18,Совершил посадку в 18:18,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 3
152,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 3
153,Совершил посадку в 18:18,Совершил посадку в 18:18,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 3
154,07:50,Волгоград,,KL 3273KLM,B,ПрилетелВыдача багажа: лента 3
155,Совершил посадку в 18:18,Совершил посадку в 18:18,,KL 3273KLM,B,ПрилетелВыдача багажа: лента 3
156,08:00,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 4
157,Совершил посадку в 07:48,Совершил посадку в 07:48,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 4
158,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 4
159,Совершил посадку в 07:48,Совершил посадку в 07:48,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 4
160,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
161,Совершил посадку в 07:57,Совершил посадку в 07:57,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
162,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
163,Совершил посадку в 07:59,Совершил посадку в 07:59,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
164,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
165,Совершил посадку в 08:02,Совершил посадку в 08:02,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
166,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
167,Совершил посадку в 08:13,Совершил посадку в 08:13,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
168,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 3
169,Совершил посадку в 08:01,Совершил посадку в 08:01,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 3
170,08:25,Уфа,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 3
171,Совершил посадку в 08:01,Совершил посадку в 08:01,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 3
172,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 6
173,Совершил посадку в 08:43,Совершил посадку в 08:43,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 6
174,08:30,Краснодар,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
175,Совершил посадку в 08:07,Совершил посадку в 08:07,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
176,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 6
177,Совершил посадку в 08:07,Совершил посадку в 08:07,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 6
178,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 1
179,Совершил посадку в 08:18,Совершил посадку в 08:18,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 1
180,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 1
181,Совершил посадку в 08:18,Совершил посадку в 08:18,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 1
182,08:35,Казань,,KL 3176KLM,B,ПрилетелВыдача багажа: лента 1
183,Совершил посадку в 08:18,Совершил посадку в 08:18,,KL 3176KLM,B,ПрилетелВыдача багажа: лента 1
184,08:35,Омск,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
185,Совершил посадку в 08:32,Совершил посадку в 08:32,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
186,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 3
187,Совершил посадку в 08:32,Совершил посадку в 08:32,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 3
188,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
189,Совершил посадку в 08:29,Совершил посадку в 08:29,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
190,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
191,Совершил посадку в 08:33,Совершил посадку в 08:33,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
192,08:45,Сочи,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
193,Совершил посадку в 08:33,Совершил посадку в 08:33,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
194,08:45,Кемерово,,KL 3301KLM,B,ПрилетелВыдача багажа: лента 2
195,Совершил посадку в 08:38,Совершил посадку в 08:38,,KL 3301KLM,B,ПрилетелВыдача багажа: лента 2
196,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 2
197,Совершил посадку в 08:38,Совершил посадку в 08:38,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 2
198,08:45,Кемерово,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 2
199,Совершил посадку в 08:38,Совершил посадку в 08:38,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 2
200,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 4
201,Совершил посадку в 08:35,Совершил посадку в 08:35,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 4
202,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 4
203,Совершил посадку в 08:35,Совершил посадку в 08:35,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 4
204,08:55,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 8
205,Совершил посадку в 08:40,Совершил посадку в 08:40,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 8
206,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
207,Совершил посадку в 09:09,Совершил посадку в 09:09,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
208,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
209,Совершил посадку в 09:05,Совершил посадку в 09:05,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
210,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 4
211,Совершил посадку в 09:22,Совершил посадку в 09:22,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 4
212,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
213,Совершил посадку в 09:22,Совершил посадку в 09:22,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
214,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 5
215,Совершил посадку в 09:17,Совершил посадку в 09:17,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 5
216,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
217,Совершил посадку в 09:24,Совершил посадку в 09:24,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
218,09:35,Минеральные Воды,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 2
219,Совершил посадку в 09:24,Совершил посадку в 09:24,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 2
220,09:45,Горно-Алтайск,,N4 718Nordwind,D,ПрилетелВыдача багажа: лента 3
221,Совершил посадку в 10:15,Совершил посадку в 10:15,,N4 718Nordwind,D,ПрилетелВыдача багажа: лента 3
222,09:55,Хабаровск,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
223,Совершил посадку в 10:09,Совершил посадку в 10:09,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
224,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
225,Совершил посадку в 10:01,Совершил посадку в 10:01,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
226,10:15,Владивосток,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
227,Совершил посадку в 10:01,Совершил посадку в 10:01,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
228,10:25,Новосибирск,,"KL 3209, AZ 3951KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
229,Совершил посадку в 10:28,Совершил посадку в 10:28,,"KL 3209, AZ 3951KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
230,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
231,Совершил посадку в 10:28,Совершил посадку в 10:28,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
232,10:25,Красноярск,,KL 3187KLM,B,ПрилетелВыдача багажа: лента 4
233,Совершил посадку в 10:43,Совершил посадку в 10:43,,KL 3187KLM,B,ПрилетелВыдача багажа: лента 4
234,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 4
235,Совершил посадку в 10:43,Совершил посадку в 10:43,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 4
236,10:25,Красноярск,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 4
237,Совершил посадку в 10:43,Совершил посадку в 10:43,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 4
238,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 3
239,Совершил посадку в 10:32,Совершил посадку в 10:32,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 3
240,10:35,Хабаровск,,KL 3282KLM,B,ПрилетелВыдача багажа: лента 5
241,Совершил посадку в 10:39,Совершил посадку в 10:39,,KL 3282KLM,B,ПрилетелВыдача багажа: лента 5
242,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
243,Совершил посадку в 10:39,Совершил посадку в 10:39,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
244,10:40,Санкт-Петербург,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 2
245,Совершил посадку в 10:25,Совершил посадку в 10:25,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 2
246,10:40,Санкт-Петербург,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 2
