,Время,Направление,Unnamed: 2,Рейс,Статус
31,Совершил посадку в 02:22,Совершил посадку в 02:22,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
32,02:30,Даламан,,N4 1840Nordwind,Нет актуальной информации о статусе
33,,,,N4 1840Nordwind,Нет актуальной информации о статусе
34,03:10,Воронеж,,"7R 547, UT 4547РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
35,Совершил посадку в 07:07,Совершил посадку в 07:07,,"7R 547, UT 4547РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
36,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 8
37,Совершил посадку в 03:17,Совершил посадку в 03:17,,DP 6541Победа,ПрилетелВыдача багажа: лента 8
38,03:25,Липецк,,7R 814РусЛайн,Нет актуальной информации о статусе
39,,,,7R 814РусЛайн,Нет актуальной информации о статусе
40,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 7
41,Совершил посадку в 03:29,Совершил посадку в 03:29,,DP 403Победа,ПрилетелВыдача багажа: лента 7
42,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
43,Совершил посадку в 04:32,Совершил посадку в 04:32,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
44,04:00,Москва,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
45,Совершил посадку в 04:18,Совершил посадку в 04:18,,"U6 271, B2 471Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
46,04:10,Москва,,"SU 1408, JU 7067, LO 4453Аэрофлот, Air Serbia, Lot",ПрилетелВыдача багажа: лента 9
47,Совершил посадку в 03:58,Совершил посадку в 03:58,,"SU 1408, JU 7067, LO 4453Аэрофлот, Air Serbia, Lot",ПрилетелВыдача багажа: лента 9
48,04:10,Минск,,B2 965Белавиа,ПрилетелВыдача багажа: лента 8
49,Совершил посадку в 04:01,Совершил посадку в 04:01,,B2 965Белавиа,ПрилетелВыдача багажа: лента 8
50,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 9
51,Совершил посадку в 04:10,Совершил посадку в 04:10,,DP 405Победа,ПрилетелВыдача багажа: лента 9
52,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
53,Совершил посадку в 04:43,Совершил посадку в 04:43,,DP 515Победа,ПрилетелВыдача багажа: лента 10
54,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
55,Совершил посадку в 04:54,Совершил посадку в 04:54,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 7
56,04:55,Сочи,,N4 144Nordwind,ПрилетелВыдача багажа: лента 8
57,Совершил посадку в 05:23,Совершил посадку в 05:23,,N4 144Nordwind,ПрилетелВыдача багажа: лента 8
58,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
59,Совершил посадку в 05:30,Совершил посадку в 05:30,,DP 339Победа,ПрилетелВыдача багажа: лента 9
60,05:20,Москва,,"S7 1171, EK 7863, EY 8718, LY 8921, B2 171S7 Airlines, Emirates, Etihad Airways, El Al, Белавиа",ПрилетелВыдача багажа: лента 10
61,Совершил посадку в 05:09,Совершил посадку в 05:09,,"S7 1171, EK 7863, EY 8718, LY 8921, B2 171S7 Airlines, Emirates, Etihad Airways, El Al, Белавиа",ПрилетелВыдача багажа: лента 10
62,05:20,Симферополь,,N4 132Nordwind,ПрилетелВыдача багажа: лента 7
63,Совершил посадку в 05:28,Совершил посадку в 05:28,,N4 132Nordwind,ПрилетелВыдача багажа: лента 7
64,05:30,Санкт-Петербург,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
65,Совершил посадку в 05:42,Совершил посадку в 05:42,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
66,05:40,Анапа,,DP 304Победа,ПрилетелВыдача багажа: лента 7
67,Совершил посадку в 05:16,Совершил посадку в 05:16,,DP 304Победа,ПрилетелВыдача багажа: лента 7
68,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 10
69,Совершил посадку в 05:56,Совершил посадку в 05:56,,DP 564Победа,ПрилетелВыдача багажа: лента 10
70,06:25,Москва,,"SU 1436, LO 4475, KL 2855Аэрофлот, Lot, KLM",ПрилетелВыдача багажа: лента 7
71,Совершил посадку в 06:01,Совершил посадку в 06:01,,"SU 1436, LO 4475, KL 2855Аэрофлот, Lot, KLM",ПрилетелВыдача багажа: лента 7
72,06:25,Санкт-Петербург,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 10
73,Совершил посадку в 07:43,Совершил посадку в 07:43,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 10
74,06:45,Ханты-Мансийск,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 10
75,Совершил посадку в 06:10,Совершил посадку в 06:10,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 10
76,06:50,Симферополь,,U6 78Уральские авиалинии,ПрилетелВыдача багажа: лента 9
77,Совершил посадку в 06:45,Совершил посадку в 06:45,,U6 78Уральские авиалинии,ПрилетелВыдача багажа: лента 9
78,07:10,Стамбул,,"TK 475, UT 4475Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента 2
79,Совершил посадку в 06:59,Совершил посадку в 06:59,,"TK 475, UT 4475Turkish Airlines, ЮТэйр",ПрилетелВыдача багажа: лента 2
80,07:15,Фергана,,U6 8570Уральские авиалинии,
81,Отменен,Отменен,,U6 8570Уральские авиалинии,
82,07:30,Тамчы,,U6 8500Уральские авиалинии,ПрилетелВыдача багажа: лента 8
83,Совершил посадку в 07:18,Совершил посадку в 07:18,,U6 8500Уральские авиалинии,ПрилетелВыдача багажа: лента 8
84,08:30,Анапа,,ФВ 5594Россия,ПрилетелВыдача багажа: лента 9
85,Совершил посадку в 11:09,Совершил посадку в 11:09,,ФВ 5594Россия,ПрилетелВыдача багажа: лента 9
86,09:20,Ташкент,,U6 8962Уральские авиалинии,ПрилетелВыдача багажа: лента 1
87,Совершил посадку в 10:02,Совершил посадку в 10:02,,U6 8962Уральские авиалинии,ПрилетелВыдача багажа: лента 1
88,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
89,Совершил посадку в 09:42,Совершил посадку в 09:42,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
90,10:30,Барнаул,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 8
91,Совершил посадку в 09:55,Совершил посадку в 09:55,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 8
92,10:30,Москва,,ZF 311Azur Air,ПрилетелВыдача багажа: лента 10
93,Совершил посадку в 10:42,Совершил посадку в 10:42,,ZF 311Azur Air,ПрилетелВыдача багажа: лента 10
94,11:10,Москва,,"SU 1410, JU 7068, AZ 3021, KL 3200Аэрофлот, Air Serbia, Alitalia, KLM",ПрилетелВыдача багажа: лента 8
95,Совершил посадку в 10:45,Совершил посадку в 10:45,,"SU 1410, JU 7068, AZ 3021, KL 3200Аэрофлот, Air Serbia, Alitalia, KLM",ПрилетелВыдача багажа: лента 8
96,12:10,Оренбург,,WZ 1050Red Wings,ПрилетелВыдача багажа: лента 10
97,Совершил посадку в 11:36,Совершил посадку в 11:36,,WZ 1050Red Wings,ПрилетелВыдача багажа: лента 10
98,12:40,Белоярский,,"7R 836, UT 4836РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
99,Совершил посадку в 13:19,Совершил посадку в 13:19,,"7R 836, UT 4836РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
100,12:55,Москва,,"SU 1400, KL 2863, AZ 5347Аэрофлот, KLM, Alitalia",ПрилетелВыдача багажа: лента 8
101,Совершил посадку в 12:40,Совершил посадку в 12:40,,"SU 1400, KL 2863, AZ 5347Аэрофлот, KLM, Alitalia",ПрилетелВыдача багажа: лента 8
102,13:15,Краснодар,,U6 210Уральские авиалинии,ПрилетелВыдача багажа: лента 7
103,Совершил посадку в 13:33,Совершил посадку в 13:33,,U6 210Уральские авиалинии,ПрилетелВыдача багажа: лента 7
104,13:20,Анталья,,FV 5866Россия,"ПрилетелВыдача багажа: лента 2,3"
105,Совершил посадку в 13:29,Совершил посадку в 13:29,,FV 5866Россия,"ПрилетелВыдача багажа: лента 2,3"
106,13:25,Урай,,UT 261ЮТэйр,ПрилетелВыдача багажа: лента 7
107,Совершил посадку в 13:00,Совершил посадку в 13:00,,UT 261ЮТэйр,ПрилетелВыдача багажа: лента 7
108,13:25,Новосибирск,,WZ 436Red Wings,Нет актуальной информации о статусе
109,,,,WZ 436Red Wings,Нет актуальной информации о статусе
110,13:35,Симферополь,,U6 2932Уральские авиалинии,ПрилетелВыдача багажа: лента 10
111,Совершил посадку в 13:41,Совершил посадку в 13:41,,U6 2932Уральские авиалинии,ПрилетелВыдача багажа: лента 10
112,13:40,Сочи,,U6 220Уральские авиалинии,ПрилетелВыдача багажа: лента 10
113,Совершил посадку в 14:21,Совершил посадку в 14:21,,U6 220Уральские авиалинии,ПрилетелВыдача багажа: лента 10
114,13:50,Томск,,7R 824РусЛайн,Нет актуальной информации о статусе
115,,,,7R 824РусЛайн,Нет актуальной информации о статусе
116,13:55,Москва,,"SU 1416, JU 7107Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
117,Совершил посадку в 13:25,Совершил посадку в 13:25,,"SU 1416, JU 7107Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
118,14:00,Благовещенск,,U6 300Уральские авиалинии,ПрилетелВыдача багажа: лента 10
119,Совершил посадку в 14:06,Совершил посадку в 14:06,,U6 300Уральские авиалинии,ПрилетелВыдача багажа: лента 10
120,14:05,Анапа,,U6 302Уральские авиалинии,ПрилетелВыдача багажа: лента 7
121,Совершил посадку в 14:50,Совершил посадку в 14:50,,U6 302Уральские авиалинии,ПрилетелВыдача багажа: лента 7
122,14:10,Хабаровск,,U6 174Уральские авиалинии,ПрилетелВыдача багажа: лента 8
123,Совершил посадку в 14:27,Совершил посадку в 14:27,,U6 174Уральские авиалинии,ПрилетелВыдача багажа: лента 8
124,14:15,Москва,,"U6 261, B2 461Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
125,Совершил посадку в 14:24,Совершил посадку в 14:24,,"U6 261, B2 461Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 9
126,14:40,Самара,,UT 282ЮТэйр,ПрилетелВыдача багажа: лента 7
127,Совершил посадку в 14:40,Совершил посадку в 14:40,,UT 282ЮТэйр,ПрилетелВыдача багажа: лента 7
128,14:45,Новосибирск,,S7 5017S7 Airlines,ПрилетелВыдача багажа: лента 8
129,Совершил посадку в 14:46,Совершил посадку в 14:46,,S7 5017S7 Airlines,ПрилетелВыдача багажа: лента 8
130,14:50,Стамбул,,N4 1278ЦNordwind,Нет актуальной информации о статусе
131,,,,N4 1278ЦNordwind,Нет актуальной информации о статусе
132,15:00,Сочи,,ФВ 5604Россия,ПрилетелВыдача багажа: лента 9
133,Совершил посадку в 15:05,Совершил посадку в 15:05,,ФВ 5604Россия,ПрилетелВыдача багажа: лента 9
134,15:30,Симферополь,,SU 2931Аэрофлот,ПрилетелВыдача багажа: лента 10
135,Совершил посадку в 15:00,Совершил посадку в 15:00,,SU 2931Аэрофлот,ПрилетелВыдача багажа: лента 10
136,15:50,Москва,,"SU 1402, JU 7105Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 7
137,Совершил посадку в 15:22,Совершил посадку в 15:22,,"SU 1402, JU 7105Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 7
138,15:55,Санкт-Петербург,,U6 365Уральские авиалинии,ПрилетелВыдача багажа: лента 8
139,Совершил посадку в 16:00,Совершил посадку в 16:00,,U6 365Уральские авиалинии,ПрилетелВыдача багажа: лента 8
140,16:30,Казань,,WZ 1070Red Wings,ПрилетелВыдача багажа: лента 9
141,Совершил посадку в 16:17,Совершил посадку в 16:17,,WZ 1070Red Wings,ПрилетелВыдача багажа: лента 9
142,16:35,Нижний Новгород,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 10
143,Совершил посадку в 16:10,Совершил посадку в 16:10,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 10
144,17:30,Санкт-Петербург,,DP 581Победа,
145,Отменен,Отменен,,DP 581Победа,
146,17:35,Москва,,"U6 269, B2 469Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
147,Совершил посадку в 17:28,Совершил посадку в 17:28,,"U6 269, B2 469Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
148,17:45,Красноярск,,7R 808РусЛайн,Нет актуальной информации о статусе
149,,,,7R 808РусЛайн,Нет актуальной информации о статусе
150,17:50,Москва,,"SU 1412, JU 7064Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
151,Совершил посадку в 17:33,Совершил посадку в 17:33,,"SU 1412, JU 7064Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
152,18:25,Краснодар,,7R 812РусЛайн,ПрилетелВыдача багажа: лента 7
153,Совершил посадку в 17:57,Совершил посадку в 17:57,,7R 812РусЛайн,ПрилетелВыдача багажа: лента 7
154,18:50,Дюссельдорф,,EW 9140Eurowings,ПрилетелВыдача багажа: лента 2
155,Совершил посадку в 19:01,Совершил посадку в 19:01,,EW 9140Eurowings,ПрилетелВыдача багажа: лента 2
156,19:30,Бухара,,WZ 4382Red Wings,ПрилетелВыдача багажа: лента 1
157,Совершил посадку в 18:52,Совершил посадку в 18:52,,WZ 4382Red Wings,ПрилетелВыдача багажа: лента 1
158,19:30,Сочи,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 10
159,Совершил посадку в 19:10,Совершил посадку в 19:10,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 10
160,19:50,Москва,,SU 1404Аэрофлот,ПрилетелВыдача багажа: лента 8
161,Совершил посадку в 19:22,Совершил посадку в 19:22,,SU 1404Аэрофлот,ПрилетелВыдача багажа: лента 8
162,20:00,Уфа,,UT 106ЮТэйр,ПрилетелВыдача багажа: лента 7
163,Совершил посадку в 01:33 4 июля,Совершил посадку в 01:33 4 июля,,UT 106ЮТэйр,ПрилетелВыдача багажа: лента 7
164,20:25,Новосибирск,,S7 5019S7 Airlines,ПрилетелВыдача багажа: лента 9
165,Совершил посадку в 20:09,Совершил посадку в 20:09,,S7 5019S7 Airlines,ПрилетелВыдача багажа: лента 9
166,20:30,Анапа,,WZ 1024Red Wings,ПрилетелВыдача багажа: лента 10
167,Совершил посадку в 20:06,Совершил посадку в 20:06,,WZ 1024Red Wings,ПрилетелВыдача багажа: лента 10
168,20:30,Дубай,,U6 802Уральские авиалинии,ПрилетелВыдача багажа: лента 1
169,Совершил посадку в 20:34,Совершил посадку в 20:34,,U6 802Уральские авиалинии,ПрилетелВыдача багажа: лента 1
170,21:20,Санкт-Петербург,,"FV 6403, SU 6403Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
171,Совершил посадку в 21:13,Совершил посадку в 21:13,,"FV 6403, SU 6403Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
172,22:00,Москва,,"SU 1414, AZ 5098, JL 8457, JU 7106, KL 2852, LO 4451Аэрофлот, Alitalia, Japan Airlines, Air Serbia, KLM, Lot",ПрилетелВыдача багажа: лента 9
173,Совершил посадку в 21:44,Совершил посадку в 21:44,,"SU 1414, AZ 5098, JL 8457, JU 7106, KL 2852, LO 4451Аэрофлот, Alitalia, Japan Airlines, Air Serbia, KLM, Lot",ПрилетелВыдача багажа: лента 9
174,22:00,Москва,,U6 299Уральские авиалинии,ПрилетелВыдача багажа: лента 10
175,Совершил посадку в 22:25,Совершил посадку в 22:25,,U6 299Уральские авиалинии,ПрилетелВыдача багажа: лента 10
176,22:05,Сыктывкар,,7R 869РусЛайн,Нет актуальной информации о статусе
177,,,,7R 869РусЛайн,Нет актуальной информации о статусе
178,22:05,Минеральные Воды,,U6 206Уральские авиалинии,ПрилетелВыдача багажа: лента 7
179,Совершил посадку в 22:08,Совершил посадку в 22:08,,U6 206Уральские авиалинии,ПрилетелВыдача багажа: лента 7
180,22:25,Сочи,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 8
181,Совершил посадку в 01:58 4 июля,Совершил посадку в 01:58 4 июля,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 8
182,22:30,Анапа,,U6 202Уральские авиалинии,ПрилетелВыдача багажа: лента 9
183,Совершил посадку в 22:20,Совершил посадку в 22:20,,U6 202Уральские авиалинии,ПрилетелВыдача багажа: лента 9
184,22:40,Омск,,WZ 1072Red Wings,ПрилетелВыдача багажа: лента 7
185,Совершил посадку в 22:22,Совершил посадку в 22:22,,WZ 1072Red Wings,ПрилетелВыдача багажа: лента 7
186,22:40,Симферополь,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 10
187,Совершил посадку в 22:36,Совершил посадку в 22:36,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 10
188,22:45,Геленджик,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 8
189,Совершил посадку в 22:44,Совершил посадку в 22:44,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 8
190,23:30,Ташкент,,HY 3661Узбекистон Хаво Йуллари,"ПрилетелВыдача багажа: лента 1,2"
191,Совершил посадку в 23:07,Совершил посадку в 23:07,,HY 3661Узбекистон Хаво Йуллари,"ПрилетелВыдача багажа: лента 1,2"
192,23:40,Москва,,"FV 6399, SU 6399Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
193,Совершил посадку в 23:15,Совершил посадку в 23:15,,"FV 6399, SU 6399Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
194,23:40,Санкт-Петербург,,U6 624Уральские авиалинии,ПрилетелВыдача багажа: лента 10
195,Совершил посадку в 03:50 4 июля,Совершил посадку в 03:50 4 июля,,U6 624Уральские авиалинии,ПрилетелВыдача багажа: лента 10
196,00:30 4 июля,Анталья,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 2
197,Совершил посадку в 20:03 3 июля,Совершил посадку в 20:03 3 июля,,N4 1842Nordwind,ПрилетелВыдача багажа: лента 2
