,Время,Направление,Unnamed: 2,Рейс,Статус
0,20:05 8 июня,Ташкент,,WZ 8974Red Wings,Прилетел
1,Совершил посадку в 01:40 9 июня,Совершил посадку в 01:40 9 июня,,WZ 8974Red Wings,Прилетел
2,23:40 8 июня,Симферополь,,U6 2842Уральские авиалинии,Прилетел
3,Совершил посадку в 00:20 9 июня,Совершил посадку в 00:20 9 июня,,U6 2842Уральские авиалинии,Прилетел
4,23:55 8 июня,Санкт-Петербург,,"S7 1020, EK 7816, AT 9010, A3 3522S7 Airlines, Emirates, Royal Air Maroc, Aegean Airlines",Прилетел
5,Совершил посадку в 00:12 9 июня,Совершил посадку в 00:12 9 июня,,"S7 1020, EK 7816, AT 9010, A3 3522S7 Airlines, Emirates, Royal Air Maroc, Aegean Airlines",Прилетел
6,00:01,Санкт-Петербург,,S7 1030S7 Airlines,Прилетел
7,Совершил посадку в 00:10,Совершил посадку в 00:10,,S7 1030S7 Airlines,Прилетел
8,00:20,Анапа,,"S7 2108, KC 1508, EK 7912S7 Airlines, Air Astana, Emirates",Прилетел
9,Совершил посадку в 00:23,Совершил посадку в 00:23,,"S7 2108, KC 1508, EK 7912S7 Airlines, Air Astana, Emirates",Прилетел
10,00:20,Краснодар,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
11,Совершил посадку в 01:11,Совершил посадку в 01:11,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
12,00:40,Калининград,,"5N 252, WZ 5252Smartavia, Red Wings",Прилетел
13,Совершил посадку в 00:28,Совершил посадку в 00:28,,"5N 252, WZ 5252Smartavia, Red Wings",Прилетел
14,01:05,Анапа,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
15,Совершил посадку в 00:46,Совершил посадку в 00:46,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
16,01:05,Самарканд,,Y7 9866Нордстар,Прилетел
17,Совершил посадку в 01:05,Совершил посадку в 01:05,,Y7 9866Нордстар,Прилетел
18,01:05,Симферополь,,"5N 560, WZ 5560Smartavia, Red Wings",Прилетел
19,Совершил посадку в 01:11,Совершил посадку в 01:11,,"5N 560, WZ 5560Smartavia, Red Wings",Прилетел
20,01:10,Термез,,RL 2204Royal Flight,Прилетел
21,Совершил посадку в 01:34,Совершил посадку в 01:34,,RL 2204Royal Flight,Прилетел
22,01:50,Сочи,,"S7 2050, KC 1560, AT 9004, LY 8874S7 Airlines, Air Astana, Royal Air Maroc, El Al",Прилетел
23,Совершил посадку в 01:37,Совершил посадку в 01:37,,"S7 2050, KC 1560, AT 9004, LY 8874S7 Airlines, Air Astana, Royal Air Maroc, El Al",Прилетел
24,01:50,Симферополь,,S7 2014S7 Airlines,Прилетел
25,Совершил посадку в 01:59,Совершил посадку в 01:59,,S7 2014S7 Airlines,Прилетел
26,05:30,Уфа,,"S7 1132, EY 8728, LY 8914, SQ 1924, AT 9022, EK 7864S7 Airlines, Etihad Airways, El Al, Singapore Airlines, Royal Air Maroc, Emirates",Прилетел
27,Совершил посадку в 05:02,Совершил посадку в 05:02,,"S7 1132, EY 8728, LY 8914, SQ 1924, AT 9022, EK 7864S7 Airlines, Etihad Airways, El Al, Singapore Airlines, Royal Air Maroc, Emirates",Прилетел
28,05:35,Бишкек,,U6 2804Уральские авиалинии,Прилетел
29,Совершил посадку в 06:23,Совершил посадку в 06:23,,U6 2804Уральские авиалинии,Прилетел
30,05:40,Карши,,S7 3314S7 Airlines,Прилетел
31,Совершил посадку в 05:31,Совершил посадку в 05:31,,S7 3314S7 Airlines,Прилетел
32,05:55,Симферополь,,"5N 260, WZ 5260Smartavia, Red Wings",Прилетел
33,Совершил посадку в 05:33,Совершил посадку в 05:33,,"5N 260, WZ 5260Smartavia, Red Wings",Прилетел
34,06:00,Сингапур,,"SQ 362, NZ 3362Singapore Airlines, Air New Zealand",Прилетел
35,Совершил посадку в 05:57,Совершил посадку в 05:57,,"SQ 362, NZ 3362Singapore Airlines, Air New Zealand",Прилетел
36,06:00,Сингапур,,S7 4408S7 Airlines,Прилетел
37,Совершил посадку в 05:57,Совершил посадку в 05:57,,S7 4408S7 Airlines,Прилетел
38,06:00,Санкт-Петербург,,U6 192Уральские авиалинии,Прилетел
39,Совершил посадку в 06:18,Совершил посадку в 06:18,,U6 192Уральские авиалинии,Прилетел
40,06:10,Екатеринбург,,WZ 422Red Wings,Прилетел
41,Совершил посадку в 07:34,Совершил посадку в 07:34,,WZ 422Red Wings,Прилетел
42,06:15,Нижний Новгород,,"S7 1100, A3 3556, EY 8630, AT 9030S7 Airlines, Aegean Airlines, Etihad Airways, Royal Air Maroc",Прилетел
43,Совершил посадку в 06:02,Совершил посадку в 06:02,,"S7 1100, A3 3556, EY 8630, AT 9030S7 Airlines, Aegean Airlines, Etihad Airways, Royal Air Maroc",Прилетел
44,06:20,Самара,,"S7 1080, KC 1438, B2 180, EY 8652, LY 8930, A3 3540, AT 9014S7 Airlines, Air Astana, Белавиа, Etihad Airways, El Al, Aegean Airlines, Royal Air Maroc",Прилетел
45,Совершил посадку в 06:01,Совершил посадку в 06:01,,"S7 1080, KC 1438, B2 180, EY 8652, LY 8930, A3 3540, AT 9014S7 Airlines, Air Astana, Белавиа, Etihad Airways, El Al, Aegean Airlines, Royal Air Maroc",Прилетел
46,06:20,Симферополь,,U6 8Уральские авиалинии,Прилетел
47,Совершил посадку в 06:24,Совершил посадку в 06:24,,U6 8Уральские авиалинии,Прилетел
48,06:25,Новосибирск,,6R 543Алроса,Прилетел
49,Совершил посадку в 06:20,Совершил посадку в 06:20,,6R 543Алроса,Прилетел
50,06:35,Казань,,"S7 1060, A3 3512, B2 160, LY 8968, AT 9046, KC 1440, EY 8657S7 Airlines, Aegean Airlines, Белавиа, El Al, Royal Air Maroc, Air Astana, Etihad Airways",Прилетел
51,Совершил посадку в 06:23,Совершил посадку в 06:23,,"S7 1060, A3 3512, B2 160, LY 8968, AT 9046, KC 1440, EY 8657S7 Airlines, Aegean Airlines, Белавиа, El Al, Royal Air Maroc, Air Astana, Etihad Airways",Прилетел
52,06:40,Ульяновск,,"S7 1184, EK 7894S7 Airlines, Emirates",Прилетел
53,Совершил посадку в 06:25,Совершил посадку в 06:25,,"S7 1184, EK 7894S7 Airlines, Emirates",Прилетел
54,06:45,Екатеринбург,,"S7 1172, B2 172, AT 9040, EY 8721, LY 8942, SQ 1914, EK 7862, A3 3513S7 Airlines, Белавиа, Royal Air Maroc, Etihad Airways, El Al, Singapore Airlines, Emirates, Aegean Airlines",Прилетел
55,Совершил посадку в 06:26,Совершил посадку в 06:26,,"S7 1172, B2 172, AT 9040, EY 8721, LY 8942, SQ 1914, EK 7862, A3 3513S7 Airlines, Белавиа, Royal Air Maroc, Etihad Airways, El Al, Singapore Airlines, Emirates, Aegean Airlines",Прилетел
56,06:45,Новосибирск,,"S7 2502, EY 8693, LY 8978, AT 9006, B2 152S7 Airlines, Etihad Airways, El Al, Royal Air Maroc, Белавиа",Прилетел
57,Совершил посадку в 06:30,Совершил посадку в 06:30,,"S7 2502, EY 8693, LY 8978, AT 9006, B2 152S7 Airlines, Etihad Airways, El Al, Royal Air Maroc, Белавиа",Прилетел
58,06:50,Санкт-Петербург,,"S7 1026, EY 8664, AT 9026S7 Airlines, Etihad Airways, Royal Air Maroc",Прилетел
59,Совершил посадку в 06:36,Совершил посадку в 06:36,,"S7 1026, EY 8664, AT 9026S7 Airlines, Etihad Airways, Royal Air Maroc",Прилетел
60,06:50,Пенза,,S7 1194S7 Airlines,Прилетел
61,Совершил посадку в 06:36,Совершил посадку в 06:36,,S7 1194S7 Airlines,Прилетел
62,07:00,Калининград,,S7 1216S7 Airlines,Прилетел
63,Совершил посадку в 06:52,Совершил посадку в 06:52,,S7 1216S7 Airlines,Прилетел
64,07:00,Мурманск,,"S7 1228, KC 1458, EK 7882, EY 8672S7 Airlines, Air Astana, Emirates, Etihad Airways",Прилетел
