,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:40 16 мая,Анапа,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А07
1,Совершил посадку в 00:16 17 мая,Совершил посадку в 00:16 17 мая,,UT 462ЮТэйр,ПрилетелВыдача багажа: лента А07
2,23:55 16 мая,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А06
3,Совершил посадку в 01:51 17 мая,Совершил посадку в 01:51 17 мая,,DP 276Победа,ПрилетелВыдача багажа: лента А06
4,00:00 17 мая,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
5,Совершил посадку в 23:55 16 мая,Совершил посадку в 23:55 16 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
6,00:00 17 мая,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А04
7,Совершил посадку в 23:55 16 мая,Совершил посадку в 23:55 16 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А04
8,00:05 17 мая,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
9,Совершил посадку в 23:49 16 мая,Совершил посадку в 23:49 16 мая,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
10,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А05
11,Совершил посадку в 00:00,Совершил посадку в 00:00,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А05
12,02:25,Душанбе,,UT 6806ЮТэйр,ПрилетелВыдача багажа: лента А12
13,Совершил посадку в 03:17,Совершил посадку в 03:17,,UT 6806ЮТэйр,ПрилетелВыдача багажа: лента А12
14,02:30,Кельн,,V8 636Атран,Нет актуальной информации о статусе
15,,,,V8 636Атран,Нет актуальной информации о статусе
16,03:15,Махачкала,,DP 1188Победа,ПрилетелВыдача багажа: лента А05
17,Совершил посадку в 03:11,Совершил посадку в 03:11,,DP 1188Победа,ПрилетелВыдача багажа: лента А05
18,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 03:41,Совершил посадку в 03:41,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
20,03:55,Самарканд,,ZF 5074Azur Air,Нет актуальной информации о статусе
21,,,,ZF 5074Azur Air,Нет актуальной информации о статусе
22,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
23,Совершил посадку в 04:41,Совершил посадку в 04:41,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
24,04:35,Льеж,,V8 815Атран,Нет актуальной информации о статусе
25,,,,V8 815Атран,Нет актуальной информации о статусе
26,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
27,Совершил посадку в 05:46,Совершил посадку в 05:46,,DP 420Победа,ПрилетелВыдача багажа: лента А05
28,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А07
29,Совершил посадку в 05:27,Совершил посадку в 05:27,,DP 472Победа,ПрилетелВыдача багажа: лента А07
30,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А06
31,Совершил посадку в 05:34,Совершил посадку в 05:34,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А06
32,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
33,Совершил посадку в 05:51,Совершил посадку в 05:51,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
