,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:35 6 июня,Берлин,,DP 936Победа,ПрилетелВыдача багажа: лента А10
1,Совершил посадку в 00:18 7 июня,Совершил посадку в 00:18 7 июня,,DP 936Победа,ПрилетелВыдача багажа: лента А10
2,00:00,Сыктывкар,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 23:41 6 июня,Совершил посадку в 23:41 6 июня,,UT 376ЮТэйр,ПрилетелВыдача багажа: лента А05
4,00:00,Сыктывкар,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А05
5,Совершил посадку в 23:41 6 июня,Совершил посадку в 23:41 6 июня,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А05
6,00:00,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А07
7,Совершил посадку в 00:08,Совершил посадку в 00:08,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А07
8,00:00,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
9,Совершил посадку в 00:08,Совершил посадку в 00:08,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
10,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А12
11,Совершил посадку в 23:45 6 июня,Совершил посадку в 23:45 6 июня,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А12
12,00:15,Анталья,,EO 1818Pegas Fly,Нет актуальной информации о статусе
13,,,,EO 1818Pegas Fly,Нет актуальной информации о статусе
14,00:15,Дубай,,ZF 774Azur Air,ПрилетелВыдача багажа: лента А09
15,Совершил посадку в 00:15,Совершил посадку в 00:15,,ZF 774Azur Air,ПрилетелВыдача багажа: лента А09
16,00:20,Душанбе,,UT 6806ЮТэйр,
17,Отменен,Отменен,,UT 6806ЮТэйр,
18,00:30,Санкт-Петербург,,ZF 366Azur Air,ПрилетелВыдача багажа: лента А04
19,Совершил посадку в 00:24,Совершил посадку в 00:24,,ZF 366Azur Air,ПрилетелВыдача багажа: лента А04
20,00:30,Ларнака,,F7 7114I Fly,
21,Отменен,Отменен,,F7 7114I Fly,
22,00:30,Анапа,,7R 154РусЛайн,
23,Отменен,Отменен,,7R 154РусЛайн,
24,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А05
25,Совершил посадку в 00:11,Совершил посадку в 00:11,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А05
26,00:55,Уфа,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
27,Совершил посадку в 00:43,Совершил посадку в 00:43,,"UT 592, 7R 4592ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
28,02:30,Кельн,,V8 636Атран,Нет актуальной информации о статусе
29,,,,V8 636Атран,Нет актуальной информации о статусе
30,02:55,Ташкент,,R3 9758Якутия,ПрилетелВыдача багажа: лента А09
31,Совершил посадку в 05:09,Совершил посадку в 05:09,,R3 9758Якутия,ПрилетелВыдача багажа: лента А09
32,03:10,Махачкала,,DP 1188Победа,ПрилетелВыдача багажа: лента А05
33,Совершил посадку в 03:09,Совершил посадку в 03:09,,DP 1188Победа,ПрилетелВыдача багажа: лента А05
34,03:15,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
35,Совершил посадку в 02:55,Совершил посадку в 02:55,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
36,03:20,Анапа,,UT 458ЮТэйр,ПрилетелВыдача багажа: лента А04
37,Совершил посадку в 03:03,Совершил посадку в 03:03,,UT 458ЮТэйр,ПрилетелВыдача багажа: лента А04
38,03:40,Краснодар,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
39,Совершил посадку в 03:34,Совершил посадку в 03:34,,"UT 508, 7R 4508ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
40,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
41,Совершил посадку в 04:26,Совершил посадку в 04:26,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
42,04:30,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
43,Совершил посадку в 03:50,Совершил посадку в 03:50,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
44,04:35,Льеж,,V8 815Атран,Нет актуальной информации о статусе
45,,,,V8 815Атран,Нет актуальной информации о статусе
46,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А05
47,Совершил посадку в 04:49,Совершил посадку в 04:49,,DP 420Победа,ПрилетелВыдача багажа: лента А05
48,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
49,Совершил посадку в 05:15,Совершил посадку в 05:15,,DP 472Победа,ПрилетелВыдача багажа: лента А06
50,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А05
51,Совершил посадку в 05:26,Совершил посадку в 05:26,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А05
52,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
53,Совершил посадку в 06:21,Совершил посадку в 06:21,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
54,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
55,Совершил посадку в 06:21,Совершил посадку в 06:21,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
56,06:10,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
57,Совершил посадку в 06:32,Совершил посадку в 06:32,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
58,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А06
59,Совершил посадку в 06:12,Совершил посадку в 06:12,,DP 414Победа,ПрилетелВыдача багажа: лента А06
60,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А05
61,Совершил посадку в 06:18,Совершил посадку в 06:18,,DP 434Победа,ПрилетелВыдача багажа: лента А05
62,06:30,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А08
63,Совершил посадку в 06:15,Совершил посадку в 06:15,,DP 406Победа,ПрилетелВыдача багажа: лента А08
64,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А06
65,Совершил посадку в 06:29,Совершил посадку в 06:29,,DP 496Победа,ПрилетелВыдача багажа: лента А06
66,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А07
67,Совершил посадку в 06:37,Совершил посадку в 06:37,,DP 436Победа,ПрилетелВыдача багажа: лента А07
68,07:20,Ташкент,,HY 3611Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А09
69,Совершил посадку в 07:12,Совершил посадку в 07:12,,HY 3611Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А09
70,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А08
71,Совершил посадку в 07:22,Совершил посадку в 07:22,,DP 260Победа,ПрилетелВыдача багажа: лента А08
72,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
73,Совершил посадку в 07:16,Совершил посадку в 07:16,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
74,07:40,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А06
75,Совершил посадку в 07:19,Совершил посадку в 07:19,,DP 450Победа,ПрилетелВыдача багажа: лента А06
76,07:50,Курган,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А05
77,Совершил посадку в 07:28,Совершил посадку в 07:28,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А05
78,07:50,Курган,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А05
79,Совершил посадку в 07:28,Совершил посадку в 07:28,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А05
80,07:55,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А04
81,Совершил посадку в 07:25,Совершил посадку в 07:25,,DP 404Победа,ПрилетелВыдача багажа: лента А04
82,08:00,Тюмень,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А07
83,Совершил посадку в 07:41,Совершил посадку в 07:41,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А07
84,08:00,Тюмень,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
85,Совершил посадку в 07:41,Совершил посадку в 07:41,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
86,08:05,Красноярск,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А06
87,Совершил посадку в 08:06,Совершил посадку в 08:06,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А06
88,08:05,Красноярск,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
89,Совершил посадку в 08:06,Совершил посадку в 08:06,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
90,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
91,Совершил посадку в 07:49,Совершил посадку в 07:49,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А08
92,08:10,Красноярск,,DP 1418Победа,ПрилетелВыдача багажа: лента А07
93,Совершил посадку в 09:05,Совершил посадку в 09:05,,DP 1418Победа,ПрилетелВыдача багажа: лента А07
94,08:15,Сургут,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
95,Совершил посадку в 08:13,Совершил посадку в 08:13,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
96,08:15,Сургут,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А07
97,Совершил посадку в 08:13,Совершил посадку в 08:13,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А07
98,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А04
99,Совершил посадку в 08:09,Совершил посадку в 08:09,,DP 204Победа,ПрилетелВыдача багажа: лента А04
100,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А06
101,Совершил посадку в 08:19,Совершил посадку в 08:19,,DP 446Победа,ПрилетелВыдача багажа: лента А06
102,08:20,Нерюнгри,,ZF 3052Azur Air,ПрилетелВыдача багажа: лента А06
103,Совершил посадку в 08:50,Совершил посадку в 08:50,,ZF 3052Azur Air,ПрилетелВыдача багажа: лента А06
104,08:25,Грозный,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А08
105,Совершил посадку в 08:02,Совершил посадку в 08:02,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А08
106,08:50,Махачкала,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А05
107,Совершил посадку в 08:23,Совершил посадку в 08:23,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А05
108,08:50,Махачкала,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
109,Совершил посадку в 08:23,Совершил посадку в 08:23,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
110,08:50,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
111,Совершил посадку в 08:38,Совершил посадку в 08:38,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
112,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А07
113,Совершил посадку в 08:46,Совершил посадку в 08:46,,DP 160Победа,ПрилетелВыдача багажа: лента А07
114,09:05,Воронеж,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
115,Совершил посадку в 08:52,Совершил посадку в 08:52,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
116,09:05,Новосибирск,,DP 444Победа,ПрилетелВыдача багажа: лента А08
117,Совершил посадку в 08:56,Совершил посадку в 08:56,,DP 444Победа,ПрилетелВыдача багажа: лента А08
118,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А04
119,Совершил посадку в 10:11,Совершил посадку в 10:11,,DP 206Победа,ПрилетелВыдача багажа: лента А04
120,09:10,Ханты-Мансийск,,"UT 352, 7R 4352ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
121,Совершил посадку в 08:33,Совершил посадку в 08:33,,"UT 352, 7R 4352ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
122,09:10,Ханты-Мансийск,,TK 9013Turkish Airlines,ПрилетелВыдача багажа: лента А08
