,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
29,Совершил посадку в 00:36,Совершил посадку в 00:36,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 2
30,00:50,Сочи,,KL 3197KLM,B,ПрилетелВыдача багажа: лента 2
31,Совершил посадку в 00:36,Совершил посадку в 00:36,,KL 3197KLM,B,ПрилетелВыдача багажа: лента 2
32,00:55,Симферополь,,SU 1661Аэрофлот,B,ПрилетелВыдача багажа: лента 1
33,Совершил посадку в 00:30,Совершил посадку в 00:30,,SU 1661Аэрофлот,B,ПрилетелВыдача багажа: лента 1
34,01:00,Мале,,SU 325Аэрофлот,D,ПрилетелВыдача багажа: лента 9
35,Совершил посадку в 23:34 6 июня,Совершил посадку в 23:34 6 июня,,SU 325Аэрофлот,D,ПрилетелВыдача багажа: лента 9
36,01:10,Санкт-Петербург,,SU 45Аэрофлот,B,ПрилетелВыдача багажа: лента 3
37,Совершил посадку в 00:59,Совершил посадку в 00:59,,SU 45Аэрофлот,B,ПрилетелВыдача багажа: лента 3
38,01:10,Санкт-Петербург,,"AZ 5561, JU 7032Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
39,Совершил посадку в 00:59,Совершил посадку в 00:59,,"AZ 5561, JU 7032Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 3
40,02:40,Симферополь,,"FV 6884, SU 6884Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
41,Совершил посадку в 02:07,Совершил посадку в 02:07,,"FV 6884, SU 6884Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
42,03:05,Белград,,SU 7279Аэрофлот,D,ПрилетелВыдача багажа: лента 6
43,Совершил посадку в 02:43,Совершил посадку в 02:43,,SU 7279Аэрофлот,D,ПрилетелВыдача багажа: лента 6
44,03:45,Нижний Новгород,,N4 2166Nordwind,D,ПрилетелВыдача багажа: лента 4
45,Совершил посадку в 03:13,Совершил посадку в 03:13,,N4 2166Nordwind,D,ПрилетелВыдача багажа: лента 4
46,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
47,Совершил посадку в 04:09,Совершил посадку в 04:09,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
48,04:40,Сочи,,SU 1595Аэрофлот,B,ПрилетелВыдача багажа: лента 6
49,Совершил посадку в 04:27,Совершил посадку в 04:27,,SU 1595Аэрофлот,B,ПрилетелВыдача багажа: лента 6
50,04:55,Минеральные Воды,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 5
51,Совершил посадку в 04:21,Совершил посадку в 04:21,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 5
52,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 5
53,Совершил посадку в 04:21,Совершил посадку в 04:21,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 5
54,05:00,Екатеринбург,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 2
55,Совершил посадку в 04:23,Совершил посадку в 04:23,,DP 6542Победа,D,ПрилетелВыдача багажа: лента 2
56,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 2
57,Совершил посадку в 04:39,Совершил посадку в 04:39,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 2
58,05:10,Санкт-Петербург,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 6
59,Совершил посадку в 04:56,Совершил посадку в 04:56,,SU 37Аэрофлот,B,ПрилетелВыдача багажа: лента 6
60,05:10,Мурманск,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 4
61,Совершил посадку в 05:04,Совершил посадку в 05:04,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 4
62,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 4
63,Совершил посадку в 05:04,Совершил посадку в 05:04,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 4
64,05:15,Анапа,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 3
65,Совершил посадку в 04:51,Совершил посадку в 04:51,,SU 1145Аэрофлот,B,ПрилетелВыдача багажа: лента 3
66,05:15,Краснодар,,"KL 2902, AZ 3941KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
67,Совершил посадку в 04:52,Совершил посадку в 04:52,,"KL 2902, AZ 3941KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
68,05:15,Краснодар,,SU 1113Аэрофлот,B,ПрилетелВыдача багажа: лента 5
69,Совершил посадку в 04:52,Совершил посадку в 04:52,,SU 1113Аэрофлот,B,ПрилетелВыдача багажа: лента 5
70,05:20,Симферополь,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 1
71,Совершил посадку в 04:48,Совершил посадку в 04:48,,SU 1587Аэрофлот,B,ПрилетелВыдача багажа: лента 1
72,05:25,Магнитогорск,,"EO 340, N4 340Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
73,Совершил посадку в 05:02,Совершил посадку в 05:02,,"EO 340, N4 340Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
74,05:30,Баку,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 9
75,Совершил посадку в 04:45,Совершил посадку в 04:45,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 9
76,05:35,Дели,,SU 233Аэрофлот,F,ПрилетелВыдача багажа: лента 2-3
77,Совершил посадку в 04:58,Совершил посадку в 04:58,,SU 233Аэрофлот,F,ПрилетелВыдача багажа: лента 2-3
78,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 4
79,Совершил посадку в 05:27,Совершил посадку в 05:27,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 4
80,05:50,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 3
81,Совершил посадку в 05:26,Совершил посадку в 05:26,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 3
82,05:50,Екатеринбург,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 3
83,Совершил посадку в 05:26,Совершил посадку в 05:26,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 3
84,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
85,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
86,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 2
87,Совершил посадку в 05:32,Совершил посадку в 05:32,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 2
88,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 2
89,Совершил посадку в 05:32,Совершил посадку в 05:32,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 2
90,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
91,Совершил посадку в 05:34,Совершил посадку в 05:34,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
92,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 1
93,Совершил посадку в 05:38,Совершил посадку в 05:38,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 1
94,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 1
95,Совершил посадку в 05:38,Совершил посадку в 05:38,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 1
96,06:05,Пермь,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 2
97,Совершил посадку в 05:55,Совершил посадку в 05:55,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 2
98,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 4
99,Совершил посадку в 05:36,Совершил посадку в 05:36,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 4
100,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 4
101,Совершил посадку в 05:36,Совершил посадку в 05:36,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 4
102,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 6
103,Совершил посадку в 05:58,Совершил посадку в 05:58,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 6
104,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 3
105,Совершил посадку в 05:58,Совершил посадку в 05:58,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 3
106,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 3
107,Совершил посадку в 05:58,Совершил посадку в 05:58,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 3
108,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
109,Совершил посадку в 06:04,Совершил посадку в 06:04,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
110,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 5
111,Совершил посадку в 05:49,Совершил посадку в 05:49,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 5
112,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 1
113,Совершил посадку в 06:02,Совершил посадку в 06:02,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 1
114,06:30,Омск,,KL 2947KLM,B,ПрилетелВыдача багажа: лента 2
115,Совершил посадку в 05:51,Совершил посадку в 05:51,,KL 2947KLM,B,ПрилетелВыдача багажа: лента 2
116,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 2
117,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 2
118,06:30,Омск,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 2
119,Совершил посадку в 05:51,Совершил посадку в 05:51,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 2
120,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
121,Совершил посадку в 06:09,Совершил посадку в 06:09,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
122,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 1
123,Совершил посадку в 06:00,Совершил посадку в 06:00,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 1
124,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 2
125,Совершил посадку в 06:14,Совершил посадку в 06:14,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 2
126,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
127,Совершил посадку в 06:14,Совершил посадку в 06:14,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
128,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 3
129,Совершил посадку в 06:25,Совершил посадку в 06:25,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 3
130,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 3
131,Совершил посадку в 06:25,Совершил посадку в 06:25,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 3
132,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
133,Совершил посадку в 06:22,Совершил посадку в 06:22,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
134,06:45,Екатеринбург,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 4
135,Совершил посадку в 06:32,Совершил посадку в 06:32,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 4
136,06:55,Ульяновск,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
137,Совершил посадку в 06:28,Совершил посадку в 06:28,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
138,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
139,Совершил посадку в 06:36,Совершил посадку в 06:36,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
140,07:05,Ташкент,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 9
141,Совершил посадку в 06:44,Совершил посадку в 06:44,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 9
142,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 4
143,Совершил посадку в 06:41,Совершил посадку в 06:41,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 4
144,07:10,Красноярск,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
145,Совершил посадку в 06:47,Совершил посадку в 06:47,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
146,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 3
147,Совершил посадку в 06:47,Совершил посадку в 06:47,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 3
148,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 4
149,Совершил посадку в 06:56,Совершил посадку в 06:56,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 4
150,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 4
151,Совершил посадку в 06:56,Совершил посадку в 06:56,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 4
152,07:20,Самара,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
153,Совершил посадку в 06:59,Совершил посадку в 06:59,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
154,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 1
155,Совершил посадку в 06:49,Совершил посадку в 06:49,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 1
156,07:30,Екатеринбург,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
157,Совершил посадку в 07:07,Совершил посадку в 07:07,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 5
158,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 5
159,Совершил посадку в 07:07,Совершил посадку в 07:07,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 5
160,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
161,Совершил посадку в 07:14,Совершил посадку в 07:14,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
162,07:35,Барнаул,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 2
163,Совершил посадку в 07:57,Совершил посадку в 07:57,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 2
164,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 2
165,Совершил посадку в 07:57,Совершил посадку в 07:57,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 2
166,07:40,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 5
167,Совершил посадку в 07:28,Совершил посадку в 07:28,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 5
168,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 6
169,Совершил посадку в 07:17,Совершил посадку в 07:17,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 6
170,07:45,Ростов-на-Дону,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
171,Совершил посадку в 07:17,Совершил посадку в 07:17,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
172,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 07:20,Совершил посадку в 07:20,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 2
174,07:50,Волгоград,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
175,Совершил посадку в 07:20,Совершил посадку в 07:20,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
176,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 2
177,Совершил посадку в 07:36,Совершил посадку в 07:36,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 2
178,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 4
179,Совершил посадку в 07:33,Совершил посадку в 07:33,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 4
180,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
181,Совершил посадку в 07:30,Совершил посадку в 07:30,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
182,08:05,Алматы,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
183,Совершил посадку в 07:49,Совершил посадку в 07:49,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
184,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 3
185,Совершил посадку в 07:44,Совершил посадку в 07:44,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 3
186,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
187,Совершил посадку в 07:46,Совершил посадку в 07:46,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
188,08:15,Уфа,,DP 6502Победа,D,ПрилетелВыдача багажа: лента 4
189,Совершил посадку в 12:53,Совершил посадку в 12:53,,DP 6502Победа,D,ПрилетелВыдача багажа: лента 4
190,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
191,Совершил посадку в 09:23,Совершил посадку в 09:23,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
192,08:25,Бишкек,,"KL 2935, AZ 3037KLM, Alitalia",D,ПрилетелВыдача багажа: лента 8
193,Совершил посадку в 07:42,Совершил посадку в 07:42,,"KL 2935, AZ 3037KLM, Alitalia",D,ПрилетелВыдача багажа: лента 8
194,08:25,Бишкек,,SU 1883Аэрофлот,D,ПрилетелВыдача багажа: лента 8
195,Совершил посадку в 07:42,Совершил посадку в 07:42,,SU 1883Аэрофлот,D,ПрилетелВыдача багажа: лента 8
196,08:30,Краснодар,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 6
197,Совершил посадку в 08:00,Совершил посадку в 08:00,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 6
198,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 6
199,Совершил посадку в 08:00,Совершил посадку в 08:00,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 6
200,08:30,Краснодар,,KL 3210KLM,B,ПрилетелВыдача багажа: лента 6
201,Совершил посадку в 08:00,Совершил посадку в 08:00,,KL 3210KLM,B,ПрилетелВыдача багажа: лента 6
202,08:30,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
203,Совершил посадку в 08:02,Совершил посадку в 08:02,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
204,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 4
205,Совершил посадку в 08:10,Совершил посадку в 08:10,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 4
206,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 4
207,Совершил посадку в 08:10,Совершил посадку в 08:10,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 4
208,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
209,Совершил посадку в 08:05,Совершил посадку в 08:05,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
210,08:35,Омск,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
211,Совершил посадку в 08:13,Совершил посадку в 08:13,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
212,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 2
213,Совершил посадку в 08:13,Совершил посадку в 08:13,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 2
214,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 6
215,Совершил посадку в 08:14,Совершил посадку в 08:14,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 6
216,08:35,Казань,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
217,Совершил посадку в 08:14,Совершил посадку в 08:14,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
218,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
219,Совершил посадку в 08:17,Совершил посадку в 08:17,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 3
220,08:45,Кемерово,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
221,Совершил посадку в 08:20,Совершил посадку в 08:20,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
222,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 5
223,Совершил посадку в 08:20,Совершил посадку в 08:20,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 5
224,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
225,Совершил посадку в 08:29,Совершил посадку в 08:29,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
226,08:45,Сочи,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
227,Совершил посадку в 08:29,Совершил посадку в 08:29,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
228,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
229,Совершил посадку в 08:21,Совершил посадку в 08:21,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
230,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 1
231,Совершил посадку в 08:21,Совершил посадку в 08:21,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 1
232,08:55,Екатеринбург,,"KL 2872, LO 4476KLM, Lot",B,ПрилетелВыдача багажа: лента 4
233,Совершил посадку в 08:27,Совершил посадку в 08:27,,"KL 2872, LO 4476KLM, Lot",B,ПрилетелВыдача багажа: лента 4
234,08:55,Екатеринбург,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
235,Совершил посадку в 08:27,Совершил посадку в 08:27,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 4
236,09:00,Бангкок,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 7
237,Совершил посадку в 08:06,Совершил посадку в 08:06,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 7
238,09:00,Рига,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 6
239,Совершил посадку в 08:54,Совершил посадку в 08:54,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 6
240,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
