,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
18,00:25,Санкт-Петербург,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 1
19,Совершил посадку в 00:12,Совершил посадку в 00:12,,SU 31Аэрофлот,B,ПрилетелВыдача багажа: лента 1
20,00:45,Барселона,,SU 2515Аэрофлот,D,ПрилетелВыдача багажа: лента 7
21,Совершил посадку в 00:21,Совершил посадку в 00:21,,SU 2515Аэрофлот,D,ПрилетелВыдача багажа: лента 7
22,00:55,Сочи,,"KL 3197, AZ 5552KLM, Alitalia",B,ПрилетелВыдача багажа: лента 2
23,Совершил посадку в 00:34,Совершил посадку в 00:34,,"KL 3197, AZ 5552KLM, Alitalia",B,ПрилетелВыдача багажа: лента 2
24,00:55,Сочи,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 2
25,Совершил посадку в 00:34,Совершил посадку в 00:34,,SU 1119Аэрофлот,B,ПрилетелВыдача багажа: лента 2
26,01:00,Мале,,SU 325Аэрофлот,D,ПрилетелВыдача багажа: лента 9
27,Совершил посадку в 00:18,Совершил посадку в 00:18,,SU 325Аэрофлот,D,ПрилетелВыдача багажа: лента 9
28,01:30,Амстердам,,KL 905KLM,D,ПрилетелВыдача багажа: лента 9
29,Совершил посадку в 01:20,Совершил посадку в 01:20,,KL 905KLM,D,ПрилетелВыдача багажа: лента 9
30,01:30,Амстердам,,SU 3206Аэрофлот,D,ПрилетелВыдача багажа: лента 9
31,Совершил посадку в 01:20,Совершил посадку в 01:20,,SU 3206Аэрофлот,D,ПрилетелВыдача багажа: лента 9
32,02:00,Сочи,,FV 5502Россия,D,ПрилетелВыдача багажа: лента 1
33,Совершил посадку в 01:49,Совершил посадку в 01:49,,FV 5502Россия,D,ПрилетелВыдача багажа: лента 1
34,02:30,Ереван,,SU 1863Аэрофлот,D,ПрилетелВыдача багажа: лента 9
35,Совершил посадку в 01:58,Совершил посадку в 01:58,,SU 1863Аэрофлот,D,ПрилетелВыдача багажа: лента 9
36,02:30,Ереван,,KL 2959KLM,D,ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 01:58,Совершил посадку в 01:58,,KL 2959KLM,D,ПрилетелВыдача багажа: лента 9
38,03:40,Дели,,AI 195Air India,F,ПрилетелВыдача багажа: лента 2-3
39,Совершил посадку в 02:20,Совершил посадку в 02:20,,AI 195Air India,F,ПрилетелВыдача багажа: лента 2-3
40,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
41,Совершил посадку в 04:07,Совершил посадку в 04:07,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
42,04:55,Минеральные Воды,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 6
43,Совершил посадку в 04:22,Совершил посадку в 04:22,,KL 3243KLM,B,ПрилетелВыдача багажа: лента 6
44,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 6
45,Совершил посадку в 04:22,Совершил посадку в 04:22,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 6
46,05:05,Симферополь,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 4
47,Совершил посадку в 04:20,Совершил посадку в 04:20,,SU 1627Аэрофлот,B,ПрилетелВыдача багажа: лента 4
48,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
49,Совершил посадку в 04:59,Совершил посадку в 04:59,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
50,05:10,Мурманск,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 6
51,Совершил посадку в 04:59,Совершил посадку в 04:59,,KL 2850KLM,B,ПрилетелВыдача багажа: лента 6
52,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
53,Совершил посадку в 04:57,Совершил посадку в 04:57,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
54,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
55,Совершил посадку в 05:27,Совершил посадку в 05:27,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
56,05:45,Екатеринбург,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 2
57,Совершил посадку в 05:27,Совершил посадку в 05:27,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 2
58,05:50,Уфа,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 5
59,Совершил посадку в 05:24,Совершил посадку в 05:24,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 5
60,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 5
61,Совершил посадку в 05:24,Совершил посадку в 05:24,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 5
62,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 8
63,Совершил посадку в 05:41,Совершил посадку в 05:41,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 8
64,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 6
65,Совершил посадку в 05:32,Совершил посадку в 05:32,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 6
66,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 6
67,Совершил посадку в 05:32,Совершил посадку в 05:32,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 6
68,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
69,Совершил посадку в 05:49,Совершил посадку в 05:49,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
70,06:05,Пермь,,DP 4434Победа,D,ПрилетелВыдача багажа: лента 4
71,Совершил посадку в 05:53,Совершил посадку в 05:53,,DP 4434Победа,D,ПрилетелВыдача багажа: лента 4
72,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 2
73,Совершил посадку в 05:58,Совершил посадку в 05:58,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 2
74,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 2
75,Совершил посадку в 05:58,Совершил посадку в 05:58,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 2
76,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 4
77,Совершил посадку в 05:38,Совершил посадку в 05:38,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 4
78,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 4
79,Совершил посадку в 05:38,Совершил посадку в 05:38,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 4
80,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
81,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 1
82,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
83,Совершил посадку в 06:07,Совершил посадку в 06:07,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
84,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
85,Совершил посадку в 06:07,Совершил посадку в 06:07,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
86,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
87,Совершил посадку в 06:00,Совершил посадку в 06:00,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
88,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
89,Совершил посадку в 06:09,Совершил посадку в 06:09,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
90,06:30,Омск,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 06:06,Совершил посадку в 06:06,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
92,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 4
93,Совершил посадку в 06:06,Совершил посадку в 06:06,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 4
94,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
95,Совершил посадку в 06:12,Совершил посадку в 06:12,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
96,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 2
97,Совершил посадку в 06:26,Совершил посадку в 06:26,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 2
98,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
99,Совершил посадку в 06:26,Совершил посадку в 06:26,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 2
100,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 4
101,Совершил посадку в 06:29,Совершил посадку в 06:29,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 4
102,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 4
103,Совершил посадку в 06:29,Совершил посадку в 06:29,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 4
104,06:45,Нижнекамск,,FV 6248Россия,B,
105,Отменен,Отменен,,FV 6248Россия,B,
106,06:55,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 5
107,Совершил посадку в 06:23,Совершил посадку в 06:23,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 5
108,06:55,Виктория,,SU 245Аэрофлот,D,ПрилетелВыдача багажа: лента 9
109,Совершил посадку в 06:38,Совершил посадку в 06:38,,SU 245Аэрофлот,D,ПрилетелВыдача багажа: лента 9
110,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
111,Совершил посадку в 06:35,Совершил посадку в 06:35,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 1
112,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
113,Совершил посадку в 06:54,Совершил посадку в 06:54,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
114,07:10,Красноярск,,KL 3271KLM,B,ПрилетелВыдача багажа: лента 2
115,Совершил посадку в 07:07,Совершил посадку в 07:07,,KL 3271KLM,B,ПрилетелВыдача багажа: лента 2
116,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 2
117,Совершил посадку в 07:07,Совершил посадку в 07:07,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 2
118,07:10,Красноярск,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 2
119,Совершил посадку в 07:07,Совершил посадку в 07:07,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 2
120,07:15,Санкт-Петербург,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 3
121,Совершил посадку в 07:01,Совершил посадку в 07:01,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 3
122,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 3
123,Совершил посадку в 07:01,Совершил посадку в 07:01,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 3
124,07:15,Санкт-Петербург,,AZ 4366Alitalia,B,ПрилетелВыдача багажа: лента 3
125,Совершил посадку в 07:01,Совершил посадку в 07:01,,AZ 4366Alitalia,B,ПрилетелВыдача багажа: лента 3
126,07:20,Самара,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
127,Совершил посадку в 06:57,Совершил посадку в 06:57,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
128,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
129,Совершил посадку в 07:12,Совершил посадку в 07:12,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
130,07:30,Екатеринбург,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 6
131,Совершил посадку в 07:19,Совершил посадку в 07:19,,"SU 1407, JU 7066Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 6
132,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 6
133,Совершил посадку в 07:19,Совершил посадку в 07:19,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 6
134,07:35,Каир,,SV 6028Saudi Arabian Airlines,D,ПрилетелВыдача багажа: лента 8
135,Совершил посадку в 06:58,Совершил посадку в 06:58,,SV 6028Saudi Arabian Airlines,D,ПрилетелВыдача багажа: лента 8
136,07:35,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
137,Совершил посадку в 06:58,Совершил посадку в 06:58,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
138,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 4
139,Совершил посадку в 07:03,Совершил посадку в 07:03,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 4
140,07:35,Барнаул,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
141,Совершил посадку в 07:03,Совершил посадку в 07:03,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
142,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,
143,Отменен,Отменен,,SU 1165Аэрофлот,B,
144,07:45,Ростов-на-Дону,,"KL 2952, JU 7050KLM, Air Serbia",B,
145,Отменен,Отменен,,"KL 2952, JU 7050KLM, Air Serbia",B,
146,07:50,Волгоград,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
147,Совершил посадку в 07:22,Совершил посадку в 07:22,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 4
148,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 4
149,Совершил посадку в 07:22,Совершил посадку в 07:22,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 4
150,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 2
151,Совершил посадку в 07:39,Совершил посадку в 07:39,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 2
152,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 3
153,Совершил посадку в 07:27,Совершил посадку в 07:27,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 3
154,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
155,Совершил посадку в 07:45,Совершил посадку в 07:45,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
156,08:05,Череповец,,D2 155Северсталь,D,ПрилетелВыдача багажа: лента 1
157,Совершил посадку в 07:56,Совершил посадку в 07:56,,D2 155Северсталь,D,ПрилетелВыдача багажа: лента 1
158,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
159,Совершил посадку в 07:54,Совершил посадку в 07:54,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 5
160,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 8
161,Совершил посадку в 07:44,Совершил посадку в 07:44,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 8
162,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
163,Совершил посадку в 07:52,Совершил посадку в 07:52,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
164,08:25,Уфа,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 6
165,Совершил посадку в 07:50,Совершил посадку в 07:50,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 6
166,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 6
167,Совершил посадку в 07:50,Совершил посадку в 07:50,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 6
168,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 4
169,Совершил посадку в 07:57,Совершил посадку в 07:57,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 4
170,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
171,Совершил посадку в 07:59,Совершил посадку в 07:59,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
172,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
173,Совершил посадку в 08:02,Совершил посадку в 08:02,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
174,08:30,Краснодар,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
175,Совершил посадку в 08:02,Совершил посадку в 08:02,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
176,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 2
177,Совершил посадку в 08:17,Совершил посадку в 08:17,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 2
178,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 2
179,Совершил посадку в 08:17,Совершил посадку в 08:17,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 2
180,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 5
181,Совершил посадку в 08:06,Совершил посадку в 08:06,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 5
182,08:35,Казань,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
183,Совершил посадку в 08:06,Совершил посадку в 08:06,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
184,08:35,Нижнекамск,,N4 390Nordwind,D,ПрилетелВыдача багажа: лента 3
185,Совершил посадку в 08:08,Совершил посадку в 08:08,,N4 390Nordwind,D,ПрилетелВыдача багажа: лента 3
186,08:35,Омск,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
187,Совершил посадку в 08:09,Совершил посадку в 08:09,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
188,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 3
189,Совершил посадку в 08:09,Совершил посадку в 08:09,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 3
190,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 4
191,Совершил посадку в 08:19,Совершил посадку в 08:19,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 4
192,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 6
193,Совершил посадку в 08:22,Совершил посадку в 08:22,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 6
194,08:45,Кемерово,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
195,Совершил посадку в 08:22,Совершил посадку в 08:22,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
196,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
197,Совершил посадку в 08:24,Совершил посадку в 08:24,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
198,08:45,Сочи,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
199,Совершил посадку в 08:24,Совершил посадку в 08:24,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
200,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 1
201,Совершил посадку в 10:40,Совершил посадку в 10:40,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 1
202,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
203,Совершил посадку в 10:40,Совершил посадку в 10:40,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 1
204,08:55,Самарканд,,SU 1985Аэрофлот,D,ПрилетелВыдача багажа: лента 7
205,Совершил посадку в 08:30,Совершил посадку в 08:30,,SU 1985Аэрофлот,D,ПрилетелВыдача багажа: лента 7
206,08:55,Екатеринбург,,JU 7026Air Serbia,B,ПрилетелВыдача багажа: лента 5
207,Совершил посадку в 08:35,Совершил посадку в 08:35,,JU 7026Air Serbia,B,ПрилетелВыдача багажа: лента 5
208,08:55,Екатеринбург,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 5
209,Совершил посадку в 08:35,Совершил посадку в 08:35,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 5
210,08:55,Екатеринбург,,SU 1437Аэрофлот,B,ПрилетелВыдача багажа: лента 5
211,Совершил посадку в 08:35,Совершил посадку в 08:35,,SU 1437Аэрофлот,B,ПрилетелВыдача багажа: лента 5
212,09:05,Ижевск,,SU 1295Аэрофлот,B,ПрилетелВыдача багажа: лента 6
213,Совершил посадку в 08:53,Совершил посадку в 08:53,,SU 1295Аэрофлот,B,ПрилетелВыдача багажа: лента 6
214,09:20,Наманган,,N4 6514Nordwind,D,ПрилетелВыдача багажа: лента 9
215,Совершил посадку в 08:40,Совершил посадку в 08:40,,N4 6514Nordwind,D,ПрилетелВыдача багажа: лента 9
216,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
217,Совершил посадку в 08:57,Совершил посадку в 08:57,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
218,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 1
219,Совершил посадку в 09:27,Совершил посадку в 09:27,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 1
220,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 1
221,Совершил посадку в 09:27,Совершил посадку в 09:27,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 1
222,09:35,Минеральные Воды,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 2
223,Совершил посадку в 09:04,Совершил посадку в 09:04,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 2
224,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
225,Совершил посадку в 09:04,Совершил посадку в 09:04,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
226,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 6
227,Совершил посадку в 09:21,Совершил посадку в 09:21,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 6
228,09:45,Волгоград,,SU 1189Аэрофлот,B,ПрилетелВыдача багажа: лента 4
229,Совершил посадку в 09:14,Совершил посадку в 09:14,,SU 1189Аэрофлот,B,ПрилетелВыдача багажа: лента 4
230,09:45,Волгоград,,KL 2920KLM,B,ПрилетелВыдача багажа: лента 4
231,Совершил посадку в 09:14,Совершил посадку в 09:14,,KL 2920KLM,B,ПрилетелВыдача багажа: лента 4
232,09:45,Горно-Алтайск,,N4 718Nordwind,D,ПрилетелВыдача багажа: лента 2
233,Совершил посадку в 09:34,Совершил посадку в 09:34,,N4 718Nordwind,D,ПрилетелВыдача багажа: лента 2
234,09:55,Варадеро,,N4 354Nordwind,D,ПрилетелВыдача багажа: лента 8-9
235,Совершил посадку в 14:29,Совершил посадку в 14:29,,N4 354Nordwind,D,ПрилетелВыдача багажа: лента 8-9
236,10:05,Краснодар,,"KL 3213, JU 7109KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
237,Совершил посадку в 09:41,Совершил посадку в 09:41,,"KL 3213, JU 7109KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
238,10:05,Краснодар,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 5
239,Совершил посадку в 09:41,Совершил посадку в 09:41,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 5
240,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 5
241,Совершил посадку в 10:51,Совершил посадку в 10:51,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 5
242,10:15,Владивосток,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
243,Совершил посадку в 10:51,Совершил посадку в 10:51,,"KL 3065, AZ 5581KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
244,10:15,Хабаровск,,EO 306Pegas Fly,D,ПрилетелВыдача багажа: лента 1
245,Совершил посадку в 10:56,Совершил посадку в 10:56,,EO 306Pegas Fly,D,ПрилетелВыдача багажа: лента 1
246,10:25,Новосибирск,,"KL 3209, AZ 3951KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
247,Совершил посадку в 09:59,Совершил посадку в 09:59,,"KL 3209, AZ 3951KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
