,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:45 28 апр,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
1,Совершил посадку в 00:10 29 апр,Совершил посадку в 00:10 29 апр,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
2,23:45 28 апр,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
3,Совершил посадку в 00:10 29 апр,Совершил посадку в 00:10 29 апр,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А05
4,23:55 28 апр,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А04
5,Совершил посадку в 00:07 29 апр,Совершил посадку в 00:07 29 апр,,DP 212Победа,ПрилетелВыдача багажа: лента А04
6,23:55 28 апр,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А06
7,Совершил посадку в 00:26 29 апр,Совершил посадку в 00:26 29 апр,,DP 276Победа,ПрилетелВыдача багажа: лента А06
8,00:05 29 апр,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
9,Совершил посадку в 23:57 28 апр,Совершил посадку в 23:57 28 апр,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
10,00:55,Ереван,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
11,Совершил посадку в 01:53,Совершил посадку в 01:53,,UT 9880ЮТэйр,ПрилетелВыдача багажа: лента А13
12,01:40,Тюмень,,UT 1464ЮТэйр,ПрилетелВыдача багажа: лента А05
13,Совершил посадку в 01:36,Совершил посадку в 01:36,,UT 1464ЮТэйр,ПрилетелВыдача багажа: лента А05
14,03:20,Ташкент,,UT 9806ЮТэйр,
15,Отменен,Отменен,,UT 9806ЮТэйр,
16,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А07
17,Совершил посадку в 05:48,Совершил посадку в 05:48,,DP 420Победа,ПрилетелВыдача багажа: лента А07
18,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А06
19,Совершил посадку в 05:23,Совершил посадку в 05:23,,DP 472Победа,ПрилетелВыдача багажа: лента А06
20,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
21,Совершил посадку в 05:52,Совершил посадку в 05:52,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
22,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
23,Совершил посадку в 05:52,Совершил посадку в 05:52,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А05
24,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 05:59,Совершил посадку в 05:59,,DP 414Победа,ПрилетелВыдача багажа: лента А04
26,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А06
27,Совершил посадку в 06:03,Совершил посадку в 06:03,,DP 434Победа,ПрилетелВыдача багажа: лента А06
28,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А05
29,Совершил посадку в 06:43,Совершил посадку в 06:43,,DP 496Победа,ПрилетелВыдача багажа: лента А05
30,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
31,Совершил посадку в 07:14,Совершил посадку в 07:14,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
32,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А07
33,Совершил посадку в 07:17,Совершил посадку в 07:17,,DP 1444Победа,ПрилетелВыдача багажа: лента А07
34,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А06
35,Совершил посадку в 06:54,Совершил посадку в 06:54,,DP 450Победа,ПрилетелВыдача багажа: лента А06
36,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
37,Совершил посадку в 09:06,Совершил посадку в 09:06,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
38,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А04
39,Совершил посадку в 06:50,Совершил посадку в 06:50,,DP 436Победа,ПрилетелВыдача багажа: лента А04
40,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А06
41,Совершил посадку в 07:19,Совершил посадку в 07:19,,DP 260Победа,ПрилетелВыдача багажа: лента А06
42,07:20,Сочи,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А05
43,Совершил посадку в 07:39,Совершил посадку в 07:39,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А05
44,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
45,Совершил посадку в 07:39,Совершил посадку в 07:39,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
46,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
47,Совершил посадку в 07:08,Совершил посадку в 07:08,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
48,07:50,Курган,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А04
49,Совершил посадку в 07:42,Совершил посадку в 07:42,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А04
50,07:50,Курган,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А04
